,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(2),Corr with auto_vol(2),student_vol(1),Corr with student_vol(1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(4),Corr with mortgage 90(4),long,lat
0,2010-02,NC,GREENSBORO,2010-02,4.78,"(-121.548569, 39.017210999999996)",27405,5689.2,Improvements_Additions for Apartments_Coops,0.172487,-0.02553426275226247,0.20809400000000006,-0.020749739169589783,0.22906349999999992,-0.019430977827059496,0.23978050000000012,-0.030417164617780646,0.25051950000000006,-0.03571277877934351,0.38779850000000005,-0.07590266381400841,0.8515799999999999,-0.05446325004877561,0.05736842105263157,-0.025810964424961263,0.18105263157894735,0.0004796535592508922,0.34578947368421054,0.03146316807663755,2.363684210526315,0.5596106072647914,3.691052631578947,0.7506045584280756,4.481052631578947,0.6943301191678812,4.619473684210526,0.6537827699886807,27606233351.339,-0.3796836909095156,14217328271.8582,0.5799686562574314,101.129830992893,0.4222269247508129,5.3,0.3618277501087524,4.0,0.21650345182752387,-121.548569,39.017210999999996
1,2010-09,NC,GREENSBORO,2010-09,4.44,"(-79.866798, 36.149563)",27410,59876.12,Improvements_Additions for Apartments_Coops,0.22657136363636363,-0.02553426275226247,0.251059090909091,-0.020749739169589783,0.25699454545454536,-0.019430977827059496,0.2738163636363636,-0.030417164617780646,0.2913659090909092,-0.03571277877934351,0.4777727272727273,-0.07590266381400841,0.8043745454545456,-0.05446325004877561,0.1166666666666667,-0.025810964424961263,0.19333333333333336,0.0004796535592508922,0.2566666666666666,0.03146316807663755,1.4104761904761904,0.5596106072647914,2.6476190476190475,0.7506045584280756,3.4690476190476183,0.6943301191678812,3.773333333333333,0.6537827699886807,30207558860.6451,-0.3796836909095156,11822726022.5574,0.5799686562574314,98.6449594200431,0.4222269247508129,5.3,0.3618277501087524,3.8,0.21650345182752387,-79.866798,36.149563
2,2010-12,NC,GREENSBORO,2010-12,3.49,"(-79.797149, 36.051045)",27406,5768.63,Improvements_Additions for Apartments_Coops,0.24122190476190472,-0.02553426275226247,0.25412380952380953,-0.020749739169589783,0.26178857142857137,-0.019430977827059496,0.28196571428571415,-0.030417164617780646,0.30272333333333334,-0.03571277877934351,0.4583942857142857,-0.07590266381400841,0.7839004761904763,-0.05446325004877561,0.0854166666666667,-0.025810964424961263,0.19333333333333338,0.0004796535592508922,0.2937499999999999,0.03146316807663755,1.9429166666666664,0.5596106072647914,3.2949999999999995,0.7506045584280756,4.173333333333333,0.6943301191678812,4.415,0.6537827699886807,32217867353.4185,-0.3796836909095156,11568364841.7538,0.5799686562574314,95.6415096715633,0.4222269247508129,4.3,0.3618277501087524,3.5,0.21650345182752387,-79.797149,36.051045
3,2011-06,NC,GREENSBORO,2011-06,4.5,"(-79.828027, 36.022828000000004)",27406,3926.81,Improvements_Additions for Apartments_Coops,0.12706818181818183,-0.02553426275226247,0.1615431818181819,-0.020749739169589783,0.18716409090909092,-0.019430977827059496,0.21923909090909086,-0.030417164617780646,0.24782409090909094,-0.03571277877934351,0.39758,-0.07590266381400841,0.7268749999999999,-0.05446325004877561,0.0190909090909091,-0.025810964424961263,0.1013636363636364,0.0004796535592508922,0.18090909090909094,0.03146316807663755,1.5799999999999998,0.5596106072647914,3.002272727272727,0.7506045584280756,3.9145454545454546,0.6943301191678812,4.2327272727272724,0.6537827699886807,31754785132.2305,-0.3796836909095156,13238482167.5647,0.5799686562574314,93.74313363440879,0.4222269247508129,5.1,0.3618277501087524,3.7,0.21650345182752387,-79.828027,36.022828000000004
4,2011-10,NC,GREENSBORO,2011-10,3.915,"(-79.819839, 36.027846999999994)",27406,19310.905,Improvements_Additions for Apartments_Coops,0.1416352380952381,-0.02553426275226247,0.19074095238095234,-0.020749739169589783,0.24373904761904758,-0.019430977827059496,0.3185252380952381,-0.030417164617780646,0.4064785714285714,-0.03571277877934351,0.59521,-0.07590266381400841,0.9086428571428572,-0.05446325004877561,0.013500000000000003,-0.025810964424961263,0.05450000000000003,0.0004796535592508922,0.1145,0.03146316807663755,1.0614999999999999,0.5596106072647914,2.1519999999999997,0.7506045584280756,2.8695,0.6943301191678812,3.128,0.6537827699886807,35344521679.5642,-0.3796836909095156,11784187253.6333,0.5799686562574314,90.24550000965358,0.4222269247508129,5.3,0.3618277501087524,4.1,0.21650345182752387,-79.819839,36.027846999999994
5,2012-07,NC,GREENSBORO,2012-07,2.85,"(-79.910415, 36.038099)",27407,68110.52,Improvements_Additions for Apartments_Coops,0.16720454545454547,-0.02553426275226247,0.19873636363636368,-0.020749739169589783,0.24646136363636365,-0.019430977827059496,0.34024999999999994,-0.030417164617780646,0.4535545454545455,-0.03571277877934351,0.7302181818181818,-0.07590266381400841,1.0653181818181816,-0.05446325004877561,0.06952380952380956,-0.025810964424961263,0.14571428571428574,0.0004796535592508922,0.18571428571428572,0.03146316807663755,0.6195238095238095,0.5596106072647914,1.5266666666666664,0.7506045584280756,2.217142857142857,0.6943301191678812,2.5900000000000003,0.6537827699886807,37571290060.6541,-0.3796836909095156,11986368496.8635,0.5799686562574314,90.0868950067716,0.4222269247508129,4.6,0.3618277501087524,3.8,0.21650345182752387,-79.910415,36.038099
6,2012-11,NC,GREENSBORO,2012-11,2.28,"(-79.76201400000001, 36.038438)",27406,12896.31,Improvements_Additions for Apartments_Coops,0.1555,-0.02553426275226247,0.18060909090909089,-0.020749739169589783,0.20888636363636362,-0.019430977827059496,0.25813636363636355,-0.030417164617780646,0.31102272727272723,-0.03571277877934351,0.528347727272727,-0.07590266381400841,0.8631931818181818,-0.05446325004877561,0.12449999999999999,-0.025810964424961263,0.14450000000000002,0.0004796535592508922,0.17850000000000002,0.03146316807663755,0.665,0.5596106072647914,1.654,0.7506045584280756,2.3894999999999995,0.6943301191678812,2.8034999999999997,0.6537827699886807,39268596272.9965,-0.3796836909095156,11337096053.4966,0.5799686562574314,89.02745876405929,0.4222269247508129,4.1,0.3618277501087524,3.2,0.21650345182752387,-79.76201400000001,36.038438
7,2013-04,NC,GREENSBORO,2013-04,3.0,"(-79.792, 36.0726)",27401,23947.37,Improvements_Additions for Apartments_Coops,0.1539047619047619,-0.02553426275226247,0.17210476190476193,-0.020749739169589783,0.19953333333333334,-0.019430977827059496,0.24005714285714277,-0.030417164617780646,0.27714285714285714,-0.03571277877934351,0.4360190476190476,-0.07590266381400841,0.7168333333333334,-0.05446325004877561,0.049090909090909116,-0.025810964424961263,0.09409090909090913,0.0004796535592508922,0.12454545454545456,0.03146316807663755,0.7104545454545454,0.5596106072647914,1.7590909090909093,0.7506045584280756,2.5500000000000003,0.6943301191678812,2.9327272727272726,0.6537827699886807,41507587847.7023,-0.3796836909095156,9498561196.652071,0.5799686562574314,89.2801736441717,0.4222269247508129,4.2,0.3618277501087524,2.6,0.21650345182752387,-79.792,36.0726
8,2013-07,NC,GREENSBORO,2013-07,3.75,"(165.3, -21.25)",27405,9658.26,Improvements_Additions for Apartments_Coops,0.12117913043478262,-0.02553426275226247,0.15611695652173913,-0.020749739169589783,0.19111913043478265,-0.019430977827059496,0.232388695652174,-0.030417164617780646,0.26758260869565215,-0.03571277877934351,0.40307869565217386,-0.07590266381400841,0.6838491304347826,-0.05446325004877561,0.020909090909090912,-0.025810964424961263,0.07363636363636367,0.0004796535592508922,0.12181818181818184,0.03146316807663755,1.4031818181818183,0.5596106072647914,2.5822727272727275,0.7506045584280756,3.3072727272727276,0.6943301191678812,3.605,0.6537827699886807,41062625933.5941,-0.3796836909095156,10210246554.7955,0.5799686562574314,88.920473853359,0.4222269247508129,3.9,0.3618277501087524,2.5,0.21650345182752387,165.3,-21.25
9,2015-05,NC,GREENSBORO,2015-05,3.75,"(-79.802104, 36.054376)",27406,19275.36,Improvements_Additions for Apartments_Coops,0.12315789473684212,-0.02553426275226247,0.14795,-0.020749739169589783,0.1842289473684211,-0.019430977827059496,0.2296,-0.030417164617780646,0.2795368421052632,-0.03571277877934351,0.41659473684210524,-0.07590266381400841,0.7346236842105265,-0.05446325004877561,0.013000000000000001,-0.025810964424961263,0.07950000000000002,0.0004796535592508922,0.24100000000000002,0.03146316807663755,1.5385000000000002,0.5596106072647914,2.1975000000000002,0.7506045584280756,2.692,0.6943301191678812,2.9550000000000005,0.6537827699886807,48668534366.8701,-0.3796836909095156,11517159733.1957,0.5799686562574314,80.33849809561521,0.4222269247508129,3.8,0.3618277501087524,2.1,0.21650345182752387,-79.802104,36.054376
