,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(1),Corr with student_vol(1),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(-4),Corr with mortgage 90(-4),long,lat
0,2011-10,WA,RICHLAND,2011-10,3.88,"(-119.2769, 46.2778)",83443.92,Improvements_Additions for Apartments_Coops,0.1416352380952381,0.7228872378982304,0.19074095238095234,0.725016135764361,0.24373904761904758,0.7268301396624667,0.3185252380952381,0.7303742148522121,0.4064785714285714,0.7326135583980535,0.59521,0.7238027844349558,0.9086428571428572,0.7204932102753097,0.013500000000000003,0.7199690914140893,0.05450000000000003,0.7194365820211438,0.1145,0.7249446616534545,1.0614999999999999,0.6828561759114633,2.1519999999999997,0.32916480708912826,2.8695,-0.5104812225096469,3.128,-0.6761807339666613,31754785132.2305,-0.18535943182176912,11784187253.6333,0.8985929540106089,90.35087768078328,-0.39093439793078,3.1,0.4233152199795214,1.9,-0.9134929417833169,-119.2769,46.2778
1,2012-03,WA,RICHLAND,2012-03,3.39,"(-119.27578500000001, 46.318954)",34674.09,Improvements_Additions for Apartments_Coops,0.14720000000000003,0.7228872378982304,0.1893409090909091,0.725016135764361,0.24185227272727275,0.7268301396624667,0.35079999999999995,0.7303742148522121,0.4732886363636363,0.7326135583980535,0.741275,0.7238027844349558,1.0534477272727274,0.7204932102753097,0.06363636363636366,0.7199690914140893,0.14227272727272727,0.7194365820211438,0.19000000000000003,0.7249446616534545,1.0172727272727273,0.6828561759114633,2.1727272727272724,0.32916480708912826,2.9404545454545454,-0.5104812225096469,3.281363636363636,-0.6761807339666613,35385458151.3724,-0.18535943182176912,11641401212.0971,0.8985929540106089,89.00857713430821,-0.39093439793078,2.8,0.4233152199795214,2.1,-0.9134929417833169,-119.27578500000001,46.318954
2,2013-06,WA,RICHLAND,2013-06,2.75,"(-119.28294299999999, 46.299206)",13374.28,Improvements_Additions for Apartments_Coops,0.13074,0.7228872378982304,0.15964599999999998,0.725016135764361,0.19319250000000002,0.7268301396624667,0.23164600000000002,0.7303742148522121,0.27374,0.7326135583980535,0.4139935,0.7238027844349558,0.6839425000000002,0.7204932102753097,0.0345,0.7199690914140893,0.08750000000000002,0.7194365820211438,0.142,0.7249446616534545,1.2035,0.6828561759114633,2.3000000000000003,0.32916480708912826,3.0740000000000003,-0.5104812225096469,3.400000000000001,-0.6761807339666613,40395555554.9932,-0.18535943182176912,8901986132.75728,0.8985929540106089,90.32258801944451,-0.39093439793078,1.8,0.4233152199795214,2.4,-0.9134929417833169,-119.28294299999999,46.299206
3,2014-06,WA,RICHLAND,2014-06,3.55,"(-119.24984199999999, 46.2284)",104149.76,Improvements_Additions for Apartments_Coops,0.09278571428571428,0.7228872378982304,0.12241428571428574,0.725016135764361,0.1523738095238095,0.7268301396624667,0.19377380952380954,0.7303742148522121,0.2309452380952381,0.7326135583980535,0.32388809523809525,0.7238027844349558,0.5421714285714285,0.7204932102753097,0.024285714285714296,0.7199690914140893,0.06047619047619051,0.7194365820211438,0.10476190476190479,0.7249446616534545,1.679047619047619,0.6828561759114633,2.5985714285714288,0.32916480708912826,3.1533333333333333,-0.5104812225096469,3.4199999999999995,-0.6761807339666613,44109559396.2995,-0.18535943182176912,10638305940.4607,0.8985929540106089,81.64661519553,-0.39093439793078,2.0,0.4233152199795214,2.0,-0.9134929417833169,-119.24984199999999,46.2284
4,2014-12,WA,RICHLAND,2014-12,3.73,"(-119.276627, 46.294157)",49807.5,Improvements_Additions for Apartments_Coops,0.1101,0.7228872378982304,0.1330809523809524,0.725016135764361,0.16305,0.7268301396624667,0.20744285714285715,0.7303742148522121,0.2446071428571429,0.7326135583980535,0.34302142857142864,0.7238027844349558,0.6021190476190476,0.7204932102753097,0.02500000000000001,0.7199690914140893,0.1063636363636364,0.7194365820211438,0.21454545454545454,0.7249446616534545,1.64,0.6828561759114633,2.2072727272727275,0.32916480708912826,2.5504545454545453,-0.5104812225096469,2.8331818181818185,-0.6761807339666613,44591810060.8257,-0.18535943182176912,11733364706.6996,0.8985929540106089,80.33849809561521,-0.39093439793078,1.7,0.4233152199795214,1.7,-0.9134929417833169,-119.276627,46.294157
