,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(2),Corr with student_vol(2),credit_tightness,Corr with credit_tightness,mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-4),Corr with mortgage 90(-4)
0,ROCHESTER,2009-12,4.0,Improvements_Additions for Apartments_Coops,0.17885714285714288,3.821142857142857,0.35791242999794665,0.2141833333333333,3.785816666666667,0.35459242768758475,0.23288904761904766,3.7671109523809525,0.34200494556214484,0.24197238095238102,3.758027619047619,0.331026208810013,0.2530461904761905,3.7469538095238093,0.31054345121413646,0.4528776190476191,3.547122380952381,0.2699676694210365,0.9993009523809523,3.000699047619048,0.25819669246545585,0.03181818181818183,3.9681818181818183,0.3744345137857234,0.16772727272727275,3.832272727272727,0.3428734792699274,0.37136363636363634,3.628636363636364,0.3435155836463805,2.3404545454545453,1.6595454545454547,0.42295860591801754,3.589999999999999,0.41000000000000103,0.3715788307362724,4.399545454545455,-0.3995454545454553,0.26860679223973427,4.494090909090908,-0.49409090909090825,0.2105298805652343,27606233351.339,-0.1306754755214102,14228362706.5907,0.48142237580951197,96.94128995699529,-0.16580281153485737,2.6,-0.10582457931610394,1.8,0.10516452522084827
1,ROCHESTER,2009-12,4.0,Improvements_Additions for Apartments_Coops,0.17885714285714288,3.821142857142857,0.35791242999794665,0.2141833333333333,3.785816666666667,0.35459242768758475,0.23288904761904766,3.7671109523809525,0.34200494556214484,0.24197238095238102,3.758027619047619,0.331026208810013,0.2530461904761905,3.7469538095238093,0.31054345121413646,0.4528776190476191,3.547122380952381,0.2699676694210365,0.9993009523809523,3.000699047619048,0.25819669246545585,0.03181818181818183,3.9681818181818183,0.3744345137857234,0.16772727272727275,3.832272727272727,0.3428734792699274,0.37136363636363634,3.628636363636364,0.3435155836463805,2.3404545454545453,1.6595454545454547,0.42295860591801754,3.589999999999999,0.41000000000000103,0.3715788307362724,4.399545454545455,-0.3995454545454553,0.26860679223973427,4.494090909090908,-0.49409090909090825,0.2105298805652343,27606233351.339,-0.1306754755214102,14228362706.5907,0.48142237580951197,96.94128995699529,-0.16580281153485737,2.6,-0.10582457931610394,2.4,0.10516452522084827
2,ROCHESTER,2009-12,4.0,Improvements_Additions for Apartments_Coops,0.17885714285714288,3.821142857142857,0.35791242999794665,0.2141833333333333,3.785816666666667,0.35459242768758475,0.23288904761904766,3.7671109523809525,0.34200494556214484,0.24197238095238102,3.758027619047619,0.331026208810013,0.2530461904761905,3.7469538095238093,0.31054345121413646,0.4528776190476191,3.547122380952381,0.2699676694210365,0.9993009523809523,3.000699047619048,0.25819669246545585,0.03181818181818183,3.9681818181818183,0.3744345137857234,0.16772727272727275,3.832272727272727,0.3428734792699274,0.37136363636363634,3.628636363636364,0.3435155836463805,2.3404545454545453,1.6595454545454547,0.42295860591801754,3.589999999999999,0.41000000000000103,0.3715788307362724,4.399545454545455,-0.3995454545454553,0.26860679223973427,4.494090909090908,-0.49409090909090825,0.2105298805652343,27606233351.339,-0.1306754755214102,14228362706.5907,0.48142237580951197,96.94128995699529,-0.16580281153485737,2.6,-0.10582457931610394,2.0,0.10516452522084827
3,ROCHESTER,2009-12,4.0,Improvements_Additions for Apartments_Coops,0.17885714285714288,3.821142857142857,0.35791242999794665,0.2141833333333333,3.785816666666667,0.35459242768758475,0.23288904761904766,3.7671109523809525,0.34200494556214484,0.24197238095238102,3.758027619047619,0.331026208810013,0.2530461904761905,3.7469538095238093,0.31054345121413646,0.4528776190476191,3.547122380952381,0.2699676694210365,0.9993009523809523,3.000699047619048,0.25819669246545585,0.03181818181818183,3.9681818181818183,0.3744345137857234,0.16772727272727275,3.832272727272727,0.3428734792699274,0.37136363636363634,3.628636363636364,0.3435155836463805,2.3404545454545453,1.6595454545454547,0.42295860591801754,3.589999999999999,0.41000000000000103,0.3715788307362724,4.399545454545455,-0.3995454545454553,0.26860679223973427,4.494090909090908,-0.49409090909090825,0.2105298805652343,27606233351.339,-0.1306754755214102,14228362706.5907,0.48142237580951197,96.94128995699529,-0.16580281153485737,2.6,-0.10582457931610394,2.2,0.10516452522084827
4,ROCHESTER,2009-12,4.0,Improvements_Additions for Apartments_Coops,0.17885714285714288,3.821142857142857,0.35791242999794665,0.2141833333333333,3.785816666666667,0.35459242768758475,0.23288904761904766,3.7671109523809525,0.34200494556214484,0.24197238095238102,3.758027619047619,0.331026208810013,0.2530461904761905,3.7469538095238093,0.31054345121413646,0.4528776190476191,3.547122380952381,0.2699676694210365,0.9993009523809523,3.000699047619048,0.25819669246545585,0.03181818181818183,3.9681818181818183,0.3744345137857234,0.16772727272727275,3.832272727272727,0.3428734792699274,0.37136363636363634,3.628636363636364,0.3435155836463805,2.3404545454545453,1.6595454545454547,0.42295860591801754,3.589999999999999,0.41000000000000103,0.3715788307362724,4.399545454545455,-0.3995454545454553,0.26860679223973427,4.494090909090908,-0.49409090909090825,0.2105298805652343,27606233351.339,-0.1306754755214102,14228362706.5907,0.48142237580951197,96.94128995699529,-0.16580281153485737,3.9,-0.10582457931610394,1.8,0.10516452522084827
5,ROCHESTER,2009-12,4.0,Improvements_Additions for Apartments_Coops,0.17885714285714288,3.821142857142857,0.35791242999794665,0.2141833333333333,3.785816666666667,0.35459242768758475,0.23288904761904766,3.7671109523809525,0.34200494556214484,0.24197238095238102,3.758027619047619,0.331026208810013,0.2530461904761905,3.7469538095238093,0.31054345121413646,0.4528776190476191,3.547122380952381,0.2699676694210365,0.9993009523809523,3.000699047619048,0.25819669246545585,0.03181818181818183,3.9681818181818183,0.3744345137857234,0.16772727272727275,3.832272727272727,0.3428734792699274,0.37136363636363634,3.628636363636364,0.3435155836463805,2.3404545454545453,1.6595454545454547,0.42295860591801754,3.589999999999999,0.41000000000000103,0.3715788307362724,4.399545454545455,-0.3995454545454553,0.26860679223973427,4.494090909090908,-0.49409090909090825,0.2105298805652343,27606233351.339,-0.1306754755214102,14228362706.5907,0.48142237580951197,96.94128995699529,-0.16580281153485737,3.9,-0.10582457931610394,2.4,0.10516452522084827
6,ROCHESTER,2009-12,4.0,Improvements_Additions for Apartments_Coops,0.17885714285714288,3.821142857142857,0.35791242999794665,0.2141833333333333,3.785816666666667,0.35459242768758475,0.23288904761904766,3.7671109523809525,0.34200494556214484,0.24197238095238102,3.758027619047619,0.331026208810013,0.2530461904761905,3.7469538095238093,0.31054345121413646,0.4528776190476191,3.547122380952381,0.2699676694210365,0.9993009523809523,3.000699047619048,0.25819669246545585,0.03181818181818183,3.9681818181818183,0.3744345137857234,0.16772727272727275,3.832272727272727,0.3428734792699274,0.37136363636363634,3.628636363636364,0.3435155836463805,2.3404545454545453,1.6595454545454547,0.42295860591801754,3.589999999999999,0.41000000000000103,0.3715788307362724,4.399545454545455,-0.3995454545454553,0.26860679223973427,4.494090909090908,-0.49409090909090825,0.2105298805652343,27606233351.339,-0.1306754755214102,14228362706.5907,0.48142237580951197,96.94128995699529,-0.16580281153485737,3.9,-0.10582457931610394,2.0,0.10516452522084827
7,ROCHESTER,2009-12,4.0,Improvements_Additions for Apartments_Coops,0.17885714285714288,3.821142857142857,0.35791242999794665,0.2141833333333333,3.785816666666667,0.35459242768758475,0.23288904761904766,3.7671109523809525,0.34200494556214484,0.24197238095238102,3.758027619047619,0.331026208810013,0.2530461904761905,3.7469538095238093,0.31054345121413646,0.4528776190476191,3.547122380952381,0.2699676694210365,0.9993009523809523,3.000699047619048,0.25819669246545585,0.03181818181818183,3.9681818181818183,0.3744345137857234,0.16772727272727275,3.832272727272727,0.3428734792699274,0.37136363636363634,3.628636363636364,0.3435155836463805,2.3404545454545453,1.6595454545454547,0.42295860591801754,3.589999999999999,0.41000000000000103,0.3715788307362724,4.399545454545455,-0.3995454545454553,0.26860679223973427,4.494090909090908,-0.49409090909090825,0.2105298805652343,27606233351.339,-0.1306754755214102,14228362706.5907,0.48142237580951197,96.94128995699529,-0.16580281153485737,3.9,-0.10582457931610394,2.2,0.10516452522084827
8,ROCHESTER,2010-05,4.07,Improvements_Additions for Apartments_Coops,0.2957715789473684,3.774228421052632,0.35791242999794665,0.3152057894736842,3.754794210526316,0.35459242768758475,0.3354642105263158,3.7345357894736844,0.34200494556214484,0.39242105263157895,3.6775789473684215,0.331026208810013,0.45851421052631586,3.6114857894736843,0.31054345121413646,0.6592468421052632,3.410753157894737,0.2699676694210365,1.129987894736842,2.9400121052631585,0.25819669246545585,0.147,3.9230000000000005,0.3744345137857234,0.22350000000000003,3.8465000000000003,0.3428734792699274,0.37099999999999994,3.6990000000000003,0.3435155836463805,2.1799999999999997,1.8900000000000006,0.42295860591801754,3.4199999999999995,0.6500000000000008,0.3715788307362724,4.1145,-0.04449999999999932,0.26860679223973427,4.286,-0.2159999999999993,0.2105298805652343,29826615528.9652,-0.1306754755214102,10534224377.9144,0.48142237580951197,98.6449594200431,-0.16580281153485737,2.1,-0.10582457931610394,2.1,0.10516452522084827
9,ROCHESTER,2010-05,4.07,Improvements_Additions for Apartments_Coops,0.2957715789473684,3.774228421052632,0.35791242999794665,0.3152057894736842,3.754794210526316,0.35459242768758475,0.3354642105263158,3.7345357894736844,0.34200494556214484,0.39242105263157895,3.6775789473684215,0.331026208810013,0.45851421052631586,3.6114857894736843,0.31054345121413646,0.6592468421052632,3.410753157894737,0.2699676694210365,1.129987894736842,2.9400121052631585,0.25819669246545585,0.147,3.9230000000000005,0.3744345137857234,0.22350000000000003,3.8465000000000003,0.3428734792699274,0.37099999999999994,3.6990000000000003,0.3435155836463805,2.1799999999999997,1.8900000000000006,0.42295860591801754,3.4199999999999995,0.6500000000000008,0.3715788307362724,4.1145,-0.04449999999999932,0.26860679223973427,4.286,-0.2159999999999993,0.2105298805652343,29826615528.9652,-0.1306754755214102,10534224377.9144,0.48142237580951197,98.6449594200431,-0.16580281153485737,2.1,-0.10582457931610394,2.3,0.10516452522084827
