,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(3),Corr with student_vol(3),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(4),Corr with mortgage 90(4)
0,2010-08,SC,NORTH CHARLESTON,2010-08,4.48,"(-80.061581, 32.874103000000005)",12131.94,Improvements_Additions for Apartments_Coops,0.23101619047619049,0.679532869248156,0.2659952380952381,0.7062533689942087,0.27546238095238096,0.6462294210142665,0.3123080952380952,0.41284247862574175,0.3625466666666667,0.20251193280747518,0.5790957142857143,0.13770517186679646,0.9435780952380955,0.19705123393792354,0.15409090909090908,0.8084193831268753,0.19136363636363637,0.6778206866171143,0.25909090909090904,0.8260671037101982,1.4654545454545451,0.6771537223053197,2.6986363636363637,0.6682196893223444,3.516818181818181,0.6694399517337728,3.8031818181818178,0.6520019615170555,31044830349.9256,-0.7744892156048823,11082139451.8714,0.8184219053372248,92.8594669911348,0.6363933212356472,4.3,0.7410040388092212,3.6,0.670254541052623
1,2011-02,SC,NORTH CHARLESTON,2011-02,4.6,"(-80.06136, 32.965467)",20884.23,Improvements_Additions for Apartments_Coops,0.23214,0.679532869248156,0.25165,0.7062533689942087,0.26292499999999996,0.6462294210142665,0.28731249999999997,0.41284247862574175,0.31189999999999996,0.20251193280747518,0.46404500000000004,0.13770517186679646,0.7933949999999999,0.19705123393792354,0.11473684210526319,0.8084193831268753,0.16842105263157894,0.6778206866171143,0.2863157894736842,0.8260671037101982,2.257894736842106,0.6771537223053197,3.5763157894736834,0.6682196893223444,4.423684210526316,0.6694399517337728,4.652105263157895,0.6520019615170555,31300541846.2612,-0.7744892156048823,13753511368.0623,0.8184219053372248,91.13289228397959,0.6363933212356472,3.5,0.7410040388092212,3.7,0.670254541052623
2,2012-07,SC,NORTH CHARLESTON,2012-07,3.5,"(-80.09882859999999, 32.9120633)",114407.01,Improvements_Additions for Apartments_Coops,0.16720454545454547,0.679532869248156,0.19873636363636368,0.7062533689942087,0.24646136363636365,0.6462294210142665,0.34024999999999994,0.41284247862574175,0.4535545454545455,0.20251193280747518,0.7302181818181818,0.13770517186679646,1.0653181818181816,0.19705123393792354,0.06952380952380956,0.8084193831268753,0.14571428571428574,0.6778206866171143,0.18571428571428572,0.8260671037101982,0.6195238095238095,0.6771537223053197,1.5266666666666664,0.6682196893223444,2.217142857142857,0.6694399517337728,2.5900000000000003,0.6520019615170555,38410438812.4053,-0.7744892156048823,12022315813.7363,0.8184219053372248,90.37816904639429,0.6363933212356472,3.6,0.7410040388092212,3.6,0.670254541052623
3,2013-01,SC,NORTH CHARLESTON,2013-01,2.63,"(-91.36916, 38.32220713)",80033.54,Improvements_Additions for Apartments_Coops,0.16043181818181818,0.679532869248156,0.17947272727272726,0.7062533689942087,0.20497272727272725,0.6462294210142665,0.2497954545454545,0.41284247862574175,0.30261363636363625,0.20251193280747518,0.48810454545454546,0.13770517186679646,0.8142727272727271,0.19705123393792354,0.05190476190476192,0.8084193831268753,0.10761904761904766,0.6778206866171143,0.14523809523809525,0.8260671037101982,0.8052380952380951,0.6771537223053197,1.9147619047619049,0.6682196893223444,2.681428571428571,0.6694399517337728,3.0804761904761913,0.6520019615170555,40995097959.5386,-0.7744892156048823,9123117418.53368,0.8184219053372248,86.5850023909696,0.6363933212356472,2.9,0.7410040388092212,3.0,0.670254541052623
4,2013-07,SC,NORTH CHARLESTON,2013-07,2.95,"(-80.058522, 32.965973)",31236.85,Improvements_Additions for Apartments_Coops,0.12117913043478262,0.679532869248156,0.15611695652173913,0.7062533689942087,0.19111913043478265,0.6462294210142665,0.232388695652174,0.41284247862574175,0.26758260869565215,0.20251193280747518,0.40307869565217386,0.13770517186679646,0.6838491304347826,0.19705123393792354,0.020909090909090912,0.8084193831268753,0.07363636363636367,0.6778206866171143,0.12181818181818184,0.8260671037101982,1.4031818181818183,0.6771537223053197,2.5822727272727275,0.6682196893223444,3.3072727272727276,0.6694399517337728,3.605,0.6520019615170555,41658198449.9001,-0.7744892156048823,9473893018.88319,0.8184219053372248,85.7873584996498,0.6363933212356472,3.1,0.7410040388092212,2.6,0.670254541052623
5,2014-08,SC,NORTH CHARLESTON,2014-08,3.65,"(-79.968975, 32.839401)",51082.65,Improvements_Additions for Apartments_Coops,0.090785,0.679532869248156,0.121725,0.7062533689942087,0.15602,0.6462294210142665,0.19527250000000002,0.41284247862574175,0.23465000000000003,0.20251193280747518,0.32965500000000003,0.13770517186679646,0.55889,0.19705123393792354,0.030000000000000006,0.8084193831268753,0.0523809523809524,0.6778206866171143,0.10714285714285714,0.8260671037101982,1.6314285714285717,0.6771537223053197,2.42,0.6682196893223444,2.9366666666666665,0.6694399517337728,3.2009523809523808,0.6520019615170555,45241950015.4561,-0.7744892156048823,11357071284.6333,0.8184219053372248,82.72786465890579,0.6363933212356472,3.0,0.7410040388092212,2.6,0.670254541052623
