,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(-4),Corr with student_vol(-4),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(-4),Corr with mortgage 90(-4)
0,CANTON,2010-04,3.8,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.5581674999999997,0.22172821444664828,0.2495495,3.5504504999999997,0.22047093323962833,0.2597455000000001,3.5402544999999996,0.20788419516583098,0.2840375,3.5159624999999997,0.1922510929926624,0.3116065,3.4883935,0.16419118677288994,0.4758610000000001,3.3241389999999997,0.11013624305287659,0.9598030000000002,2.840197,0.09439780913697206,0.15045454545454548,3.6495454545454544,0.200589998387362,0.2440909090909091,3.5559090909090907,0.1820720202782072,0.44499999999999995,3.355,0.19925350861520236,2.581363636363637,1.2186363636363629,0.5832706903135686,3.8468181818181817,-0.04681818181818187,0.6378702099173673,4.531363636363637,-0.7313636363636373,0.549427176575088,4.693181818181819,-0.8931818181818194,0.501494554129233,27396832704.0094,-0.06539741946223233,14018940117.4091,-0.3546366383617162,98.6449594200431,-0.23779250423642956,3.3,-0.2970742442006987,3.6,-0.19320454638353507
1,CANTON,2010-05,4.625,Improvements_Additions for Apartments_Coops,0.2957715789473684,4.3292284210526315,0.22172821444664828,0.3152057894736842,4.309794210526316,0.22047093323962833,0.3354642105263158,4.2895357894736845,0.20788419516583098,0.39242105263157895,4.232578947368421,0.1922510929926624,0.45851421052631586,4.166485789473684,0.16419118677288994,0.6592468421052632,3.9657531578947367,0.11013624305287659,1.129987894736842,3.495012105263158,0.09439780913697206,0.147,4.478,0.200589998387362,0.22350000000000003,4.4015,0.1820720202782072,0.37099999999999994,4.2540000000000004,0.19925350861520236,2.1799999999999997,2.4450000000000003,0.5832706903135686,3.4199999999999995,1.2050000000000005,0.6378702099173673,4.1145,0.5105000000000004,0.549427176575088,4.286,0.3390000000000004,0.501494554129233,28389074974.2894,-0.06539741946223233,14107591663.4702,-0.3546366383617162,95.78917846656341,-0.23779250423642956,3.2,-0.2970742442006987,3.4,-0.19320454638353507
2,CANTON,2011-07,4.95,Improvements_Additions for Apartments_Coops,0.12388095238095237,4.826119047619048,0.22172821444664828,0.1598857142857143,4.790114285714286,0.22047093323962833,0.18661904761904766,4.7633809523809525,0.20788419516583098,0.2182333333333334,4.731766666666667,0.1922510929926624,0.24991190476190472,4.700088095238096,0.16419118677288994,0.41392857142857137,4.536071428571429,0.11013624305287659,0.7452261904761905,4.204773809523809,0.09439780913697206,0.037500000000000006,4.9125000000000005,0.200589998387362,0.08400000000000002,4.8660000000000005,0.1820720202782072,0.185,4.765000000000001,0.19925350861520236,1.541,3.4090000000000003,0.5832706903135686,3.003,1.947,0.6378702099173673,3.9475000000000002,1.0025,0.549427176575088,4.2705,0.6795,0.501494554129233,31754785132.2305,-0.06539741946223233,11311909309.5948,-0.3546366383617162,88.33905735772379,-0.23779250423642956,3.0,-0.2970742442006987,3.3,-0.19320454638353507
3,CANTON,2011-10,3.93,Improvements_Additions for Apartments_Coops,0.1416352380952381,3.788364761904762,0.22172821444664828,0.19074095238095234,3.739259047619048,0.22047093323962833,0.24373904761904758,3.6862609523809526,0.20788419516583098,0.3185252380952381,3.6114747619047622,0.1922510929926624,0.4064785714285714,3.5235214285714287,0.16419118677288994,0.59521,3.33479,0.11013624305287659,0.9086428571428572,3.021357142857143,0.09439780913697206,0.013500000000000003,3.9165,0.200589998387362,0.05450000000000003,3.8755,0.1820720202782072,0.1145,3.8155,0.19925350861520236,1.0614999999999999,2.8685,0.5832706903135686,2.1519999999999997,1.7780000000000005,0.6378702099173673,2.8695,1.0605000000000002,0.549427176575088,3.128,0.802,0.501494554129233,34825519831.2788,-0.06539741946223233,12472473242.0863,-0.3546366383617162,90.35087768078328,-0.23779250423642956,3.1,-0.2970742442006987,3.0,-0.19320454638353507
4,CANTON,2012-07,2.975,Improvements_Additions for Apartments_Coops,0.16720454545454547,2.8077954545454546,0.22172821444664828,0.19873636363636368,2.7762636363636366,0.22047093323962833,0.24646136363636365,2.7285386363636364,0.20788419516583098,0.34024999999999994,2.6347500000000004,0.1922510929926624,0.4535545454545455,2.5214454545454545,0.16419118677288994,0.7302181818181818,2.2447818181818184,0.11013624305287659,1.0653181818181816,1.9096818181818185,0.09439780913697206,0.06952380952380956,2.9054761904761905,0.200589998387362,0.14571428571428574,2.829285714285714,0.1820720202782072,0.18571428571428572,2.7892857142857146,0.19925350861520236,0.6195238095238095,2.3554761904761907,0.5832706903135686,1.5266666666666664,1.4483333333333337,0.6378702099173673,2.217142857142857,0.757857142857143,0.549427176575088,2.5900000000000003,0.3849999999999998,0.501494554129233,37160101000.5239,-0.06539741946223233,11251067892.2966,-0.3546366383617162,89.6061116730853,-0.23779250423642956,3.1,-0.2970742442006987,3.5,-0.19320454638353507
5,CANTON,2012-09,3.55,Improvements_Additions for Apartments_Coops,0.15189500000000006,3.3981049999999997,0.22172821444664828,0.183625,3.3663749999999997,0.22047093323962833,0.22133750000000002,3.3286624999999996,0.20788419516583098,0.3079875,3.2420125,0.1922510929926624,0.3856325000000001,3.1643674999999996,0.16419118677288994,0.6716749999999999,2.878325,0.11013624305287659,0.9997750000000002,2.5502249999999997,0.09439780913697206,0.07526315789473685,3.474736842105263,0.200589998387362,0.13736842105263158,3.4126315789473685,0.1820720202782072,0.17578947368421055,3.3742105263157893,0.19925350861520236,0.6689473684210526,2.8810526315789473,0.5832706903135686,1.7231578947368422,1.8268421052631576,0.6378702099173673,2.488421052631579,1.061578947368421,0.549427176575088,2.8815789473684212,0.6684210526315786,0.501494554129233,37685204803.0042,-0.06539741946223233,12770391029.1034,-0.3546366383617162,90.37816904639429,-0.23779250423642956,3.2,-0.2970742442006987,3.1,-0.19320454638353507
6,CANTON,2012-10,2.1,Improvements_Additions for Apartments_Coops,0.15320434782608702,1.9467956521739131,0.22172821444664828,0.17955217391304346,1.9204478260869566,0.22047093323962833,0.21346521739130433,1.8865347826086958,0.20788419516583098,0.2717391304347827,1.8282608695652174,0.1922510929926624,0.3304891304347827,1.7695108695652175,0.16419118677288994,0.5823021739130435,1.5176978260869567,0.11013624305287659,0.9185760869565219,1.1814239130434783,0.09439780913697206,0.10952380952380951,1.9904761904761905,0.200589998387362,0.14904761904761904,1.950952380952381,0.1820720202782072,0.17952380952380956,1.9204761904761904,0.19925350861520236,0.7085714285714285,1.3914285714285715,0.5832706903135686,1.7461904761904758,0.35380952380952424,0.6378702099173673,2.505714285714286,-0.4057142857142857,0.549427176575088,2.90047619047619,-0.8004761904761901,0.501494554129233,38410438812.4053,-0.06539741946223233,14585937143.4485,-0.3546366383617162,90.2956809830492,-0.23779250423642956,3.5,-0.2970742442006987,3.3,-0.19320454638353507
7,CANTON,2012-12,2.7249999999999996,Improvements_Additions for Apartments_Coops,0.1631578947368421,2.5618421052631577,0.22172821444664828,0.1875157894736842,2.5374842105263156,0.22047093323962833,0.21092631578947374,2.514073684210526,0.20788419516583098,0.2552894736842105,2.4697105263157892,0.1922510929926624,0.30947368421052623,2.4155263157894735,0.16419118677288994,0.5145657894736843,2.2104342105263153,0.11013624305287659,0.8483157894736841,1.8766842105263155,0.09439780913697206,0.039500000000000014,2.6854999999999998,0.200589998387362,0.11950000000000005,2.6054999999999997,0.1820720202782072,0.1585,2.5664999999999996,0.19925350861520236,0.6960000000000001,2.0289999999999995,0.5832706903135686,1.7189999999999999,1.0059999999999998,0.6378702099173673,2.4675000000000002,0.2574999999999994,0.549427176575088,2.8835,-0.15850000000000053,0.501494554129233,39268596272.9965,-0.06539741946223233,11986368496.8635,-0.3546366383617162,91.578064558499,-0.23779250423642956,3.1,-0.2970742442006987,3.1,-0.19320454638353507
8,CANTON,2013-02,3.01,Improvements_Additions for Apartments_Coops,0.15464999999999998,2.8553499999999996,0.22172821444664828,0.17315,2.8368499999999996,0.22047093323962833,0.20129999999999998,2.8087,0.20788419516583098,0.2455,2.7645,0.1922510929926624,0.29049499999999995,2.719505,0.16419118677288994,0.463425,2.546575,0.11013624305287659,0.761875,2.248125,0.09439780913697206,0.0768421052631579,2.933157894736842,0.200589998387362,0.12421052631578947,2.8857894736842105,0.1820720202782072,0.15736842105263157,2.8526315789473684,0.19925350861520236,0.8463157894736841,2.1636842105263154,0.5832706903135686,1.9842105263157896,1.0257894736842101,0.6378702099173673,2.782631578947368,0.22736842105263166,0.549427176575088,3.165263157894737,-0.155263157894737,0.501494554129233,39298206327.5877,-0.06539741946223233,12022315813.7363,-0.3546366383617162,88.920473853359,-0.23779250423642956,2.5,-0.2970742442006987,2.9,-0.19320454638353507
9,CANTON,2013-05,3.73,Improvements_Additions for Apartments_Coops,0.1435047619047619,3.586495238095238,0.22172821444664828,0.1638380952380952,3.5661619047619046,0.22047093323962833,0.19670952380952378,3.5332904761904764,0.20788419516583098,0.23396000000000003,3.49604,0.1922510929926624,0.27416904761904765,3.4558309523809525,0.16419118677288994,0.42137333333333327,3.3086266666666666,0.11013624305287659,0.6936104761904763,3.0363895238095235,0.09439780913697206,0.020454545454545458,3.7095454545454545,0.200589998387362,0.08090909090909093,3.649090909090909,0.1820720202782072,0.11863636363636366,3.6113636363636363,0.19925350861520236,0.840909090909091,2.8890909090909087,0.5832706903135686,1.9281818181818182,1.8018181818181818,0.6378702099173673,2.7286363636363635,1.0013636363636365,0.549427176575088,3.112727272727273,0.6172727272727272,0.501494554129233,41507587847.7023,-0.06539741946223233,11154944519.578999,-0.3546366383617162,89.95115518901541,-0.23779250423642956,2.7,-0.2970742442006987,2.5,-0.19320454638353507
10,CANTON,2013-08,3.665,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.54717,0.22172821444664828,0.1493142857142857,3.5156857142857145,0.22047093323962833,0.1840704761904762,3.480929523809524,0.20788419516583098,0.22633523809523812,3.438664761904762,0.1922510929926624,0.2633952380952381,3.401604761904762,0.16419118677288994,0.3949285714285714,3.2700714285714287,0.11013624305287659,0.6679499999999999,2.99705,0.09439780913697206,0.03681818181818183,3.6281818181818184,0.200589998387362,0.07181818181818184,3.5931818181818183,0.1820720202782072,0.12681818181818183,3.538181818181818,0.19925350861520236,1.5204545454545455,2.1445454545454545,0.5832706903135686,2.7372727272727273,0.9277272727272727,0.6378702099173673,3.488181818181818,0.1768181818181822,0.549427176575088,3.757727272727273,-0.09272727272727277,0.501494554129233,41062625933.5941,-0.06539741946223233,9123117418.53368,-0.3546366383617162,86.47441597957871,-0.23779250423642956,3.0,-0.2970742442006987,2.6,-0.19320454638353507
11,CANTON,2013-09,4.4,Improvements_Additions for Apartments_Coops,0.11272380952380952,4.287276190476191,0.22172821444664828,0.14323238095238094,4.256767619047619,0.22047093323962833,0.18057476190476196,4.219425238095239,0.20788419516583098,0.22133904761904755,4.178660952380953,0.1922510929926624,0.2531785714285715,4.146821428571429,0.16419118677288994,0.38033809523809525,4.0196619047619055,0.11013624305287659,0.6526857142857143,3.7473142857142863,0.09439780913697206,0.017500000000000005,4.3825,0.200589998387362,0.04150000000000001,4.3585,0.1820720202782072,0.11850000000000002,4.2815,0.19925350861520236,1.5959999999999999,2.8040000000000003,0.5832706903135686,2.8095,1.5905000000000005,0.6378702099173673,3.526,0.8740000000000006,0.549427176575088,3.7870000000000004,0.613,0.501494554129233,41244159430.5284,-0.06539741946223233,9498561196.652071,-0.3546366383617162,85.7873584996498,-0.23779250423642956,2.7,-0.2970742442006987,2.5,-0.19320454638353507
12,CANTON,2014-01,4.35,Improvements_Additions for Apartments_Coops,0.09003181818181817,4.259968181818182,0.22172821444664828,0.1219931818181818,4.228006818181818,0.22047093323962833,0.1597090909090909,4.190290909090908,0.20788419516583098,0.204425,4.145575,0.1922510929926624,0.23822954545454544,4.1117704545454545,0.16419118677288994,0.33795909090909093,4.012040909090909,0.11013624305287659,0.5752999999999999,3.7746999999999997,0.09439780913697206,0.017142857142857144,4.332857142857143,0.200589998387362,0.0690476190476191,4.280952380952381,0.1820720202782072,0.11619047619047623,4.233809523809524,0.19925350861520236,1.6466666666666665,2.703333333333333,0.5832706903135686,2.858095238095238,1.4919047619047618,0.6378702099173673,3.521904761904762,0.8280952380952376,0.549427176575088,3.76904761904762,0.5809523809523798,0.501494554129233,43204378466.7468,-0.06539741946223233,10216278752.7557,-0.3546366383617162,83.69462947740479,-0.23779250423642956,2.4,-0.2970742442006987,2.3,-0.19320454638353507
13,CANTON,2014-05,4.62,Improvements_Additions for Apartments_Coops,0.08842000000000001,4.53158,0.22172821444664828,0.1198375,4.5001625,0.22047093323962833,0.15035749999999998,4.4696425,0.20788419516583098,0.1914675,4.4285325,0.1922510929926624,0.22609000000000004,4.39391,0.16419118677288994,0.3231200000000001,4.29688,0.11013624305287659,0.537955,4.082045,0.09439780913697206,0.026666666666666665,4.593333333333334,0.200589998387362,0.05190476190476192,4.568095238095238,0.1820720202782072,0.0966666666666667,4.523333333333333,0.19925350861520236,1.5928571428571427,3.0271428571428576,0.5832706903135686,2.559047619047619,2.060952380952381,0.6378702099173673,3.1152380952380954,1.5047619047619047,0.549427176575088,3.3899999999999997,1.2300000000000004,0.501494554129233,43938467193.2505,-0.06539741946223233,9438159522.248821,-0.3546366383617162,81.9669757663089,-0.23779250423642956,2.7,-0.2970742442006987,2.5,-0.19320454638353507
