,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol,Corr with student_vol,credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90,Corr with mortgage 90
27,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
28,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
29,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
30,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
31,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
32,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
33,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
34,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
35,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
36,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
37,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
38,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
39,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
40,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
41,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
42,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
43,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
44,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
45,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
46,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
47,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
48,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
49,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
50,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
51,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
52,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
53,NAPERVILLE,2013-08,3.3,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.1821699999999997,-0.036969997391445845,0.1493142857142857,3.1506857142857143,-0.050601391437039844,0.1840704761904762,3.1159295238095237,-0.06549755655538039,0.22633523809523812,3.073664761904762,-0.06871971311404064,0.2633952380952381,3.0366047619047616,-0.09008819355894626,0.3949285714285714,2.9050714285714285,-0.14860912665494763,0.6679499999999999,2.63205,-0.22112966480139737,0.03681818181818183,3.263181818181818,-0.00020223718749300663,0.07181818181818184,3.228181818181818,-0.07283727219532267,0.12681818181818183,3.173181818181818,-0.13482888604887727,1.5204545454545455,1.7795454545454543,-0.07316927952628256,2.7372727272727273,0.5627272727272725,0.08642893305769508,3.488181818181818,-0.188181818181818,0.11375335811302235,3.757727272727273,-0.457727272727273,0.12845841097761798,41334062733.8549,-0.2262092557695616,10210246554.7955,-0.4556185711514824,88.29263433660921,-0.8990141539724853,2.6,0.2346540799230609,3.4,0.21945663695674233
