,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-3),Corr with auto_vol(-3),student_vol(2),Corr with student_vol(2),credit_tightness,Corr with credit_tightness,mortgage 30-89,Corr with mortgage 30-89,mortgage 90,Corr with mortgage 90
0,ARLINGTON,2011-08,3.85,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.7053163636363635,0.44907279243021575,0.18038681818181818,3.669613181818182,0.45633776226593586,0.21116590909090904,3.638834090909091,0.46847559295241065,0.24895727272727275,3.6010427272727275,0.4723774337983588,0.29323772727272723,3.5567622727272727,0.47854702753623957,0.45919454545454547,3.3908054545454545,0.4647480950276154,0.7783581818181818,3.0716418181818184,0.4521410961483026,0.017391304347826094,3.832608695652174,0.4681733181057453,0.06217391304347828,3.787826086956522,0.4654036689122949,0.11478260869565218,3.735217391304348,0.47156473908050084,1.021304347826087,2.828695652173913,0.5249223778952979,2.303043478260869,1.5469565217391312,0.4671629314123783,3.244782608695652,0.6052173913043482,0.22434061741934086,3.6513043478260867,0.19869565217391338,0.119171423788596,31041077337.2648,0.19964002260592228,10258833668.6773,0.28091787376199,88.33905735772379,-0.31855689514270014,3.2,-0.25668126359585564,4.8,-0.201693339067183
1,ARLINGTON,2011-08,3.85,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.7053163636363635,0.44907279243021575,0.18038681818181818,3.669613181818182,0.45633776226593586,0.21116590909090904,3.638834090909091,0.46847559295241065,0.24895727272727275,3.6010427272727275,0.4723774337983588,0.29323772727272723,3.5567622727272727,0.47854702753623957,0.45919454545454547,3.3908054545454545,0.4647480950276154,0.7783581818181818,3.0716418181818184,0.4521410961483026,0.017391304347826094,3.832608695652174,0.4681733181057453,0.06217391304347828,3.787826086956522,0.4654036689122949,0.11478260869565218,3.735217391304348,0.47156473908050084,1.021304347826087,2.828695652173913,0.5249223778952979,2.303043478260869,1.5469565217391312,0.4671629314123783,3.244782608695652,0.6052173913043482,0.22434061741934086,3.6513043478260867,0.19869565217391338,0.119171423788596,31041077337.2648,0.19964002260592228,10258833668.6773,0.28091787376199,88.33905735772379,-0.31855689514270014,3.2,-0.25668126359585564,4.8,-0.201693339067183
2,ARLINGTON,2011-08,3.85,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.7053163636363635,0.44907279243021575,0.18038681818181818,3.669613181818182,0.45633776226593586,0.21116590909090904,3.638834090909091,0.46847559295241065,0.24895727272727275,3.6010427272727275,0.4723774337983588,0.29323772727272723,3.5567622727272727,0.47854702753623957,0.45919454545454547,3.3908054545454545,0.4647480950276154,0.7783581818181818,3.0716418181818184,0.4521410961483026,0.017391304347826094,3.832608695652174,0.4681733181057453,0.06217391304347828,3.787826086956522,0.4654036689122949,0.11478260869565218,3.735217391304348,0.47156473908050084,1.021304347826087,2.828695652173913,0.5249223778952979,2.303043478260869,1.5469565217391312,0.4671629314123783,3.244782608695652,0.6052173913043482,0.22434061741934086,3.6513043478260867,0.19869565217391338,0.119171423788596,31041077337.2648,0.19964002260592228,10258833668.6773,0.28091787376199,88.33905735772379,-0.31855689514270014,3.2,-0.25668126359585564,4.8,-0.201693339067183
3,ARLINGTON,2011-08,3.85,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.7053163636363635,0.44907279243021575,0.18038681818181818,3.669613181818182,0.45633776226593586,0.21116590909090904,3.638834090909091,0.46847559295241065,0.24895727272727275,3.6010427272727275,0.4723774337983588,0.29323772727272723,3.5567622727272727,0.47854702753623957,0.45919454545454547,3.3908054545454545,0.4647480950276154,0.7783581818181818,3.0716418181818184,0.4521410961483026,0.017391304347826094,3.832608695652174,0.4681733181057453,0.06217391304347828,3.787826086956522,0.4654036689122949,0.11478260869565218,3.735217391304348,0.47156473908050084,1.021304347826087,2.828695652173913,0.5249223778952979,2.303043478260869,1.5469565217391312,0.4671629314123783,3.244782608695652,0.6052173913043482,0.22434061741934086,3.6513043478260867,0.19869565217391338,0.119171423788596,31041077337.2648,0.19964002260592228,10258833668.6773,0.28091787376199,88.33905735772379,-0.31855689514270014,3.2,-0.25668126359585564,4.8,-0.201693339067183
4,ARLINGTON,2011-08,3.85,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.7053163636363635,0.44907279243021575,0.18038681818181818,3.669613181818182,0.45633776226593586,0.21116590909090904,3.638834090909091,0.46847559295241065,0.24895727272727275,3.6010427272727275,0.4723774337983588,0.29323772727272723,3.5567622727272727,0.47854702753623957,0.45919454545454547,3.3908054545454545,0.4647480950276154,0.7783581818181818,3.0716418181818184,0.4521410961483026,0.017391304347826094,3.832608695652174,0.4681733181057453,0.06217391304347828,3.787826086956522,0.4654036689122949,0.11478260869565218,3.735217391304348,0.47156473908050084,1.021304347826087,2.828695652173913,0.5249223778952979,2.303043478260869,1.5469565217391312,0.4671629314123783,3.244782608695652,0.6052173913043482,0.22434061741934086,3.6513043478260867,0.19869565217391338,0.119171423788596,31041077337.2648,0.19964002260592228,10258833668.6773,0.28091787376199,88.33905735772379,-0.31855689514270014,3.2,-0.25668126359585564,4.8,-0.201693339067183
5,ARLINGTON,2011-08,3.85,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.7053163636363635,0.44907279243021575,0.18038681818181818,3.669613181818182,0.45633776226593586,0.21116590909090904,3.638834090909091,0.46847559295241065,0.24895727272727275,3.6010427272727275,0.4723774337983588,0.29323772727272723,3.5567622727272727,0.47854702753623957,0.45919454545454547,3.3908054545454545,0.4647480950276154,0.7783581818181818,3.0716418181818184,0.4521410961483026,0.017391304347826094,3.832608695652174,0.4681733181057453,0.06217391304347828,3.787826086956522,0.4654036689122949,0.11478260869565218,3.735217391304348,0.47156473908050084,1.021304347826087,2.828695652173913,0.5249223778952979,2.303043478260869,1.5469565217391312,0.4671629314123783,3.244782608695652,0.6052173913043482,0.22434061741934086,3.6513043478260867,0.19869565217391338,0.119171423788596,31041077337.2648,0.19964002260592228,10258833668.6773,0.28091787376199,88.33905735772379,-0.31855689514270014,3.2,-0.25668126359585564,3.0,-0.201693339067183
6,ARLINGTON,2011-08,3.85,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.7053163636363635,0.44907279243021575,0.18038681818181818,3.669613181818182,0.45633776226593586,0.21116590909090904,3.638834090909091,0.46847559295241065,0.24895727272727275,3.6010427272727275,0.4723774337983588,0.29323772727272723,3.5567622727272727,0.47854702753623957,0.45919454545454547,3.3908054545454545,0.4647480950276154,0.7783581818181818,3.0716418181818184,0.4521410961483026,0.017391304347826094,3.832608695652174,0.4681733181057453,0.06217391304347828,3.787826086956522,0.4654036689122949,0.11478260869565218,3.735217391304348,0.47156473908050084,1.021304347826087,2.828695652173913,0.5249223778952979,2.303043478260869,1.5469565217391312,0.4671629314123783,3.244782608695652,0.6052173913043482,0.22434061741934086,3.6513043478260867,0.19869565217391338,0.119171423788596,31041077337.2648,0.19964002260592228,10258833668.6773,0.28091787376199,88.33905735772379,-0.31855689514270014,3.2,-0.25668126359585564,3.0,-0.201693339067183
7,ARLINGTON,2011-08,3.85,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.7053163636363635,0.44907279243021575,0.18038681818181818,3.669613181818182,0.45633776226593586,0.21116590909090904,3.638834090909091,0.46847559295241065,0.24895727272727275,3.6010427272727275,0.4723774337983588,0.29323772727272723,3.5567622727272727,0.47854702753623957,0.45919454545454547,3.3908054545454545,0.4647480950276154,0.7783581818181818,3.0716418181818184,0.4521410961483026,0.017391304347826094,3.832608695652174,0.4681733181057453,0.06217391304347828,3.787826086956522,0.4654036689122949,0.11478260869565218,3.735217391304348,0.47156473908050084,1.021304347826087,2.828695652173913,0.5249223778952979,2.303043478260869,1.5469565217391312,0.4671629314123783,3.244782608695652,0.6052173913043482,0.22434061741934086,3.6513043478260867,0.19869565217391338,0.119171423788596,31041077337.2648,0.19964002260592228,10258833668.6773,0.28091787376199,88.33905735772379,-0.31855689514270014,3.2,-0.25668126359585564,3.0,-0.201693339067183
8,ARLINGTON,2011-08,3.85,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.7053163636363635,0.44907279243021575,0.18038681818181818,3.669613181818182,0.45633776226593586,0.21116590909090904,3.638834090909091,0.46847559295241065,0.24895727272727275,3.6010427272727275,0.4723774337983588,0.29323772727272723,3.5567622727272727,0.47854702753623957,0.45919454545454547,3.3908054545454545,0.4647480950276154,0.7783581818181818,3.0716418181818184,0.4521410961483026,0.017391304347826094,3.832608695652174,0.4681733181057453,0.06217391304347828,3.787826086956522,0.4654036689122949,0.11478260869565218,3.735217391304348,0.47156473908050084,1.021304347826087,2.828695652173913,0.5249223778952979,2.303043478260869,1.5469565217391312,0.4671629314123783,3.244782608695652,0.6052173913043482,0.22434061741934086,3.6513043478260867,0.19869565217391338,0.119171423788596,31041077337.2648,0.19964002260592228,10258833668.6773,0.28091787376199,88.33905735772379,-0.31855689514270014,3.2,-0.25668126359585564,3.0,-0.201693339067183
9,ARLINGTON,2011-08,3.85,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.7053163636363635,0.44907279243021575,0.18038681818181818,3.669613181818182,0.45633776226593586,0.21116590909090904,3.638834090909091,0.46847559295241065,0.24895727272727275,3.6010427272727275,0.4723774337983588,0.29323772727272723,3.5567622727272727,0.47854702753623957,0.45919454545454547,3.3908054545454545,0.4647480950276154,0.7783581818181818,3.0716418181818184,0.4521410961483026,0.017391304347826094,3.832608695652174,0.4681733181057453,0.06217391304347828,3.787826086956522,0.4654036689122949,0.11478260869565218,3.735217391304348,0.47156473908050084,1.021304347826087,2.828695652173913,0.5249223778952979,2.303043478260869,1.5469565217391312,0.4671629314123783,3.244782608695652,0.6052173913043482,0.22434061741934086,3.6513043478260867,0.19869565217391338,0.119171423788596,31041077337.2648,0.19964002260592228,10258833668.6773,0.28091787376199,88.33905735772379,-0.31855689514270014,3.2,-0.25668126359585564,3.0,-0.201693339067183
