,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(1),Corr with student_vol(1),credit_tightness(-2),Corr with credit_tightness(-2),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(3),Corr with mortgage 90(3)
0,NE,LINCOLN,2009-10,3.79,Improvements_Additions for Apartments_Coops,0.18474166666666667,3.6052583333333335,0.2192263309871617,0.22661833333333328,3.563381666666667,0.21978596326535332,0.24403166666666665,3.5459683333333336,0.2036265411257578,0.2545108333333333,3.535489166666667,0.18587024625850324,0.2821075,3.5078925,0.14456306585264275,0.5802633333333334,3.2097366666666667,0.07200671697780588,1.2295858333333334,2.560414166666667,0.03972669650673879,0.04,3.75,0.25352975630317565,0.16833333333333333,3.6216666666666666,0.18677371157293868,0.3858333333333334,3.404166666666667,0.15672914404363072,2.394166666666667,1.395833333333333,0.4116975276898988,3.459166666666667,0.3308333333333331,0.5029493667180921,4.238333333333332,-0.44833333333333236,0.46722026332999533,4.263333333333333,-0.4733333333333327,0.46278331071592643,25615073952.9669,-0.5356505749847326,14438684843.1307,0.39439550540339174,104.452941325903,0.23043017987533343,2.4,0.7159903432932441,2.2,0.4816683843003119
1,NE,LINCOLN,2009-12,4.05,Improvements_Additions for Apartments_Coops,0.17885714285714288,3.871142857142857,0.2192263309871617,0.2141833333333333,3.8358166666666667,0.21978596326535332,0.23288904761904766,3.8171109523809523,0.2036265411257578,0.24197238095238102,3.808027619047619,0.18587024625850324,0.2530461904761905,3.796953809523809,0.14456306585264275,0.4528776190476191,3.597122380952381,0.07200671697780588,0.9993009523809523,3.0506990476190476,0.03972669650673879,0.03181818181818183,4.018181818181818,0.25352975630317565,0.16772727272727275,3.882272727272727,0.18677371157293868,0.37136363636363634,3.6786363636363637,0.15672914404363072,2.3404545454545453,1.7095454545454545,0.4116975276898988,3.589999999999999,0.46000000000000085,0.5029493667180921,4.399545454545455,-0.3495454545454555,0.46722026332999533,4.494090909090908,-0.4440909090909084,0.46278331071592643,27482962505.147003,-0.5356505749847326,14107591663.4702,0.39439550540339174,101.129830992893,0.23043017987533343,1.8,0.7159903432932441,1.8,0.4816683843003119
2,NE,LINCOLN,2010-03,4.0,Improvements_Additions for Apartments_Coops,0.20298217391304352,3.7970178260869565,0.2192263309871617,0.22118086956521738,3.7788191304347825,0.21978596326535332,0.23731173913043485,3.7626882608695653,0.2036265411257578,0.25031173913043475,3.7496882608695654,0.18587024625850324,0.2684247826086957,3.7315752173913044,0.14456306585264275,0.41060652173913054,3.5893934782608694,0.07200671697780588,0.8732952173913044,3.1267047826086953,0.03972669650673879,0.11652173913043477,3.8834782608695653,0.25352975630317565,0.22565217391304354,3.7743478260869563,0.18677371157293868,0.3956521739130435,3.6043478260869564,0.15672914404363072,2.433043478260869,1.5669565217391308,0.4116975276898988,3.7273913043478255,0.2726086956521745,0.5029493667180921,4.489130434782608,-0.4891304347826084,0.46722026332999533,4.644782608695651,-0.6447826086956514,0.46278331071592643,28389074974.2894,-0.5356505749847326,13493693756.3064,0.39439550540339174,97.9962893430168,0.23043017987533343,2.1,0.7159903432932441,1.5,0.4816683843003119
3,NE,LINCOLN,2011-03,5.24,Improvements_Additions for Apartments_Coops,0.2076739130434783,5.032326086956522,0.2192263309871617,0.23889782608695653,5.0011021739130435,0.21978596326535332,0.2532847826086956,4.986715217391304,0.2036265411257578,0.2829456521739131,4.957054347826087,0.18587024625850324,0.30843478260869567,4.931565217391305,0.14456306585264275,0.4607826086956522,4.779217391304348,0.07200671697780588,0.7797065217391305,4.46029347826087,0.03972669650673879,0.06478260869565221,5.175217391304348,0.25352975630317565,0.15652173913043482,5.0834782608695654,0.18677371157293868,0.25913043478260867,4.980869565217391,0.15672914404363072,2.1134782608695653,3.126521739130435,0.4116975276898988,3.414347826086956,1.8256521739130442,0.5029493667180921,4.26608695652174,0.9739130434782606,0.46722026332999533,4.5139130434782615,0.7260869565217387,0.46278331071592643,31300541846.2612,-0.5356505749847326,15995126134.7035,0.39439550540339174,94.0022251537174,0.23043017987533343,2.7,0.7159903432932441,1.5,0.4816683843003119
4,NE,LINCOLN,2013-02,3.135,Improvements_Additions for Apartments_Coops,0.15464999999999998,2.9803499999999996,0.2192263309871617,0.17315,2.9618499999999996,0.21978596326535332,0.20129999999999998,2.9337,0.2036265411257578,0.2455,2.8895,0.18587024625850324,0.29049499999999995,2.844505,0.14456306585264275,0.463425,2.671575,0.07200671697780588,0.761875,2.373125,0.03972669650673879,0.0768421052631579,3.058157894736842,0.25352975630317565,0.12421052631578947,3.0107894736842105,0.18677371157293868,0.15736842105263157,2.9776315789473684,0.15672914404363072,0.8463157894736841,2.2886842105263154,0.4116975276898988,1.9842105263157896,1.1507894736842101,0.5029493667180921,2.782631578947368,0.35236842105263166,0.46722026332999533,3.165263157894737,-0.03026315789473699,0.46278331071592643,40995097959.5386,-0.5356505749847326,9855625468.0504,0.39439550540339174,89.2801736441717,0.23043017987533343,1.7,0.7159903432932441,0.8,0.4816683843003119
5,NE,LINCOLN,2013-04,3.65,Improvements_Additions for Apartments_Coops,0.1539047619047619,3.496095238095238,0.2192263309871617,0.17210476190476193,3.477895238095238,0.21978596326535332,0.19953333333333334,3.4504666666666663,0.2036265411257578,0.24005714285714277,3.409942857142857,0.18587024625850324,0.27714285714285714,3.3728571428571428,0.14456306585264275,0.4360190476190476,3.213980952380952,0.07200671697780588,0.7168333333333334,2.9331666666666667,0.03972669650673879,0.049090909090909116,3.6009090909090906,0.25352975630317565,0.09409090909090913,3.5559090909090907,0.18677371157293868,0.12454545454545456,3.5254545454545454,0.15672914404363072,0.7104545454545454,2.9395454545454545,0.4116975276898988,1.7590909090909093,1.8909090909090907,0.5029493667180921,2.5500000000000003,1.0999999999999996,0.46722026332999533,2.9327272727272726,0.7172727272727273,0.46278331071592643,41471481477.9035,-0.5356505749847326,9498561196.652071,0.39439550540339174,88.794109524791,0.23043017987533343,1.8,0.7159903432932441,0.9,0.4816683843003119
6,NE,LINCOLN,2013-08,3.96,Improvements_Additions for Apartments_Coops,0.11782999999999999,3.84217,0.2192263309871617,0.1493142857142857,3.8106857142857145,0.21978596326535332,0.1840704761904762,3.775929523809524,0.2036265411257578,0.22633523809523812,3.733664761904762,0.18587024625850324,0.2633952380952381,3.6966047619047617,0.14456306585264275,0.3949285714285714,3.5650714285714287,0.07200671697780588,0.6679499999999999,3.29205,0.03972669650673879,0.03681818181818183,3.9231818181818183,0.25352975630317565,0.07181818181818184,3.888181818181818,0.18677371157293868,0.12681818181818183,3.833181818181818,0.15672914404363072,1.5204545454545455,2.4395454545454545,0.4116975276898988,2.7372727272727273,1.2227272727272727,0.5029493667180921,3.488181818181818,0.47181818181818214,0.46722026332999533,3.757727272727273,0.20227272727272716,0.46278331071592643,41658198449.9001,-0.5356505749847326,10216278752.7557,0.39439550540339174,89.95115518901541,0.23043017987533343,1.9,0.7159903432932441,1.1,0.4816683843003119
7,NE,LINCOLN,2014-01,4.36,Improvements_Additions for Apartments_Coops,0.09003181818181817,4.269968181818182,0.2192263309871617,0.1219931818181818,4.238006818181819,0.21978596326535332,0.1597090909090909,4.200290909090909,0.2036265411257578,0.204425,4.155575000000001,0.18587024625850324,0.23822954545454544,4.121770454545455,0.14456306585264275,0.33795909090909093,4.02204090909091,0.07200671697780588,0.5752999999999999,3.7847000000000004,0.03972669650673879,0.017142857142857144,4.342857142857143,0.25352975630317565,0.0690476190476191,4.2909523809523815,0.18677371157293868,0.11619047619047623,4.243809523809524,0.15672914404363072,1.6466666666666665,2.713333333333334,0.4116975276898988,2.858095238095238,1.5019047619047625,0.5029493667180921,3.521904761904762,0.8380952380952382,0.46722026332999533,3.76904761904762,0.5909523809523805,0.46278331071592643,44109559396.2995,-0.5356505749847326,10011024566.6146,0.39439550540339174,88.4263020205016,0.23043017987533343,1.7,0.7159903432932441,0.7,0.4816683843003119
8,NE,LINCOLN,2014-04,4.19,Improvements_Additions for Apartments_Coops,0.08864000000000001,4.101360000000001,0.2192263309871617,0.120115,4.069885,0.21978596326535332,0.1517,4.0383000000000004,0.2036265411257578,0.1918625,3.9981375000000003,0.18587024625850324,0.227495,3.962505,0.14456306585264275,0.32422500000000004,3.865775,0.07200671697780588,0.550005,3.6399950000000003,0.03972669650673879,0.023333333333333345,4.166666666666667,0.25352975630317565,0.05333333333333336,4.136666666666667,0.18677371157293868,0.10761904761904763,4.082380952380952,0.15672914404363072,1.7009523809523805,2.4890476190476196,0.4116975276898988,2.705238095238095,1.4847619047619052,0.5029493667180921,3.265238095238095,0.9247619047619056,0.46722026332999533,3.5176190476190476,0.6723809523809527,0.46278331071592643,44931729222.7983,-0.5356505749847326,9507943209.106209,0.39439550540339174,83.69462947740479,0.23043017987533343,1.8,0.7159903432932441,0.7,0.4816683843003119
9,NE,LINCOLN,2014-11,3.8375,Improvements_Additions for Apartments_Coops,0.09656999999999999,3.74093,0.2192263309871617,0.12222499999999999,3.715275,0.21978596326535332,0.1548075,3.6826925,0.2036265411257578,0.20246,3.63504,0.18587024625850324,0.23286250000000003,3.6046375,0.14456306585264275,0.32679500000000006,3.5107049999999997,0.07200671697780588,0.56206,3.2754399999999997,0.03972669650673879,0.04166666666666668,3.7958333333333334,0.25352975630317565,0.06944444444444448,3.7680555555555553,0.18677371157293868,0.13444444444444448,3.7030555555555553,0.15672914404363072,1.6205555555555557,2.216944444444444,0.4116975276898988,2.325555555555556,1.511944444444444,0.5029493667180921,2.7644444444444445,1.0730555555555554,0.46722026332999533,3.038333333333333,0.7991666666666668,0.46278331071592643,45758876905.2845,-0.5356505749847326,14245911418.8887,0.39439550540339174,82.2508390398281,0.23043017987533343,1.7,0.7159903432932441,1.0,0.4816683843003119
