,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-2),Corr with auto_vol(-2),student_vol(4),Corr with student_vol(4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-1),Corr with mortgage 90(-1)
0,MOBILE,2009-12,2.4,Improvements_Additions for Apartments_Coops,0.17885714285714288,2.221142857142857,0.2839532616376029,0.2141833333333333,2.1858166666666667,0.2866040087596342,0.23288904761904766,2.1671109523809524,0.28489660012324153,0.24197238095238102,2.158027619047619,0.2806125692302801,0.2530461904761905,2.1469538095238097,0.27077167925747575,0.4528776190476191,1.9471223809523808,0.23157940755199108,0.9993009523809523,1.4006990476190477,0.16814753912775085,0.03181818181818183,2.368181818181818,0.2876732352793979,0.16772727272727275,2.232272727272727,0.27793908071196655,0.37136363636363634,2.0286363636363633,0.27522321525390553,2.3404545454545453,0.05954545454545457,0.5207735136521099,3.589999999999999,-1.189999999999999,0.3729495597745391,4.399545454545455,-1.9995454545454554,0.22706093942353764,4.494090909090908,-2.0940909090909083,0.19552414634832818,23715763008.5817,0.17904730819144848,13493693756.3064,0.4146305369511103,99.3021234972081,-0.4385119509760456,6.4,-0.48208473582501143,4.9,-0.38742015899707644
1,MOBILE,2010-12,4.0,Improvements_Additions for Apartments_Coops,0.24122190476190472,3.758778095238095,0.2839532616376029,0.25412380952380953,3.7458761904761904,0.2866040087596342,0.26178857142857137,3.7382114285714287,0.28489660012324153,0.28196571428571415,3.718034285714286,0.2806125692302801,0.30272333333333334,3.6972766666666668,0.27077167925747575,0.4583942857142857,3.5416057142857142,0.23157940755199108,0.7839004761904763,3.2160995238095236,0.16814753912775085,0.0854166666666667,3.9145833333333333,0.2876732352793979,0.19333333333333338,3.8066666666666666,0.27793908071196655,0.2937499999999999,3.7062500000000003,0.27522321525390553,1.9429166666666664,2.057083333333334,0.5207735136521099,3.2949999999999995,0.7050000000000005,0.3729495597745391,4.173333333333333,-0.1733333333333329,0.22706093942353764,4.415,-0.41500000000000004,0.19552414634832818,30512069858.4251,0.17904730819144848,15995126134.7035,0.4146305369511103,91.59671843464591,-0.4385119509760456,6.6,-0.48208473582501143,4.3,-0.38742015899707644
2,MOBILE,2011-03,4.285,Improvements_Additions for Apartments_Coops,0.2076739130434783,4.077326086956522,0.2839532616376029,0.23889782608695653,4.046102173913043,0.2866040087596342,0.2532847826086956,4.031715217391304,0.28489660012324153,0.2829456521739131,4.002054347826087,0.2806125692302801,0.30843478260869567,3.9765652173913044,0.27077167925747575,0.4607826086956522,3.824217391304348,0.23157940755199108,0.7797065217391305,3.5052934782608696,0.16814753912775085,0.06478260869565221,4.220217391304348,0.2876732352793979,0.15652173913043482,4.128478260869565,0.27793908071196655,0.25913043478260867,4.025869565217391,0.27522321525390553,2.1134782608695653,2.171521739130435,0.5207735136521099,3.414347826086956,0.8706521739130442,0.3729495597745391,4.26608695652174,0.018913043478260505,0.22706093942353764,4.5139130434782615,-0.22891304347826136,0.19552414634832818,31618591270.7387,0.17904730819144848,13238482167.5647,0.4146305369511103,90.24550000965358,-0.4385119509760456,5.2,-0.48208473582501143,4.2,-0.38742015899707644
3,MOBILE,2011-04,4.62,Improvements_Additions for Apartments_Coops,0.14759444444444447,4.4724055555555555,0.2839532616376029,0.19237777777777781,4.427622222222222,0.2866040087596342,0.22143500000000005,4.398565,0.28489660012324153,0.25190277777777786,4.3680972222222225,0.2806125692302801,0.28138222222222226,4.3386177777777775,0.27077167925747575,0.44229888888888896,4.177701111111111,0.23157940755199108,0.7700555555555555,3.8499444444444446,0.16814753912775085,0.029500000000000005,4.5905000000000005,0.2876732352793979,0.11950000000000002,4.5005,0.27793908071196655,0.24650000000000002,4.3735,0.27522321525390553,2.169,2.451,0.5207735136521099,3.4549999999999996,1.1650000000000005,0.3729495597745391,4.276000000000001,0.3439999999999994,0.22706093942353764,4.5015,0.11850000000000005,0.19552414634832818,32217867353.4185,0.17904730819144848,12477113046.1263,0.4146305369511103,90.5649414475864,-0.4385119509760456,4.7,-0.48208473582501143,4.2,-0.38742015899707644
4,MOBILE,2011-10,3.6,Improvements_Additions for Apartments_Coops,0.1416352380952381,3.458364761904762,0.2839532616376029,0.19074095238095234,3.409259047619048,0.2866040087596342,0.24373904761904758,3.3562609523809526,0.28489660012324153,0.3185252380952381,3.281474761904762,0.2806125692302801,0.4064785714285714,3.1935214285714286,0.27077167925747575,0.59521,3.00479,0.23157940755199108,0.9086428571428572,2.691357142857143,0.16814753912775085,0.013500000000000003,3.5865,0.2876732352793979,0.05450000000000003,3.5455,0.27793908071196655,0.1145,3.4855,0.27522321525390553,1.0614999999999999,2.5385,0.5207735136521099,2.1519999999999997,1.4480000000000004,0.3729495597745391,2.8695,0.7305000000000001,0.22706093942353764,3.128,0.472,0.19552414634832818,31754785132.2305,0.17904730819144848,10728874885.7875,0.4146305369511103,90.7743282432688,-0.4385119509760456,5.2,-0.48208473582501143,4.2,-0.38742015899707644
5,MOBILE,2012-04,3.03,Improvements_Additions for Apartments_Coops,0.14868421052631575,2.881315789473684,0.2839532616376029,0.18980526315789473,2.840194736842105,0.2866040087596342,0.23982894736842097,2.790171052631579,0.28489660012324153,0.34777368421052635,2.6822263157894737,0.2806125692302801,0.46680789473684203,2.5631921052631577,0.27077167925747575,0.7313999999999999,2.2986,0.23157940755199108,1.048621052631579,1.981378947368421,0.16814753912775085,0.0666666666666667,2.963333333333333,0.2876732352793979,0.13904761904761903,2.8909523809523807,0.27793908071196655,0.18333333333333335,2.8466666666666667,0.27522321525390553,0.8947619047619045,2.1352380952380954,0.5207735136521099,2.0528571428571425,0.9771428571428573,0.3729495597745391,2.8166666666666664,0.21333333333333337,0.22706093942353764,3.1842857142857137,-0.15428571428571392,0.19552414634832818,35532707747.113,0.17904730819144848,11986368496.8635,0.4146305369511103,89.02745876405929,-0.4385119509760456,4.5,-0.48208473582501143,5.3,-0.38742015899707644
6,MOBILE,2012-12,2.25,Improvements_Additions for Apartments_Coops,0.1631578947368421,2.086842105263158,0.2839532616376029,0.1875157894736842,2.062484210526316,0.2866040087596342,0.21092631578947374,2.039073684210526,0.28489660012324153,0.2552894736842105,1.9947105263157896,0.2806125692302801,0.30947368421052623,1.9405263157894739,0.27077167925747575,0.5145657894736843,1.7354342105263156,0.23157940755199108,0.8483157894736841,1.4016842105263159,0.16814753912775085,0.039500000000000014,2.2105,0.2876732352793979,0.11950000000000005,2.1305,0.27793908071196655,0.1585,2.0915,0.27522321525390553,0.6960000000000001,1.5539999999999998,0.5207735136521099,1.7189999999999999,0.5310000000000001,0.3729495597745391,2.4675000000000002,-0.21750000000000025,0.22706093942353764,2.8835,-0.6335000000000002,0.19552414634832818,37685204803.0042,0.17904730819144848,9123117418.53368,0.4146305369511103,88.920473853359,-0.4385119509760456,5.7,-0.48208473582501143,4.5,-0.38742015899707644
7,MOBILE,2013-04,2.45,Improvements_Additions for Apartments_Coops,0.1539047619047619,2.2960952380952384,0.2839532616376029,0.17210476190476193,2.277895238095238,0.2866040087596342,0.19953333333333334,2.250466666666667,0.28489660012324153,0.24005714285714277,2.2099428571428574,0.2806125692302801,0.27714285714285714,2.172857142857143,0.27077167925747575,0.4360190476190476,2.0139809523809524,0.23157940755199108,0.7168333333333334,1.7331666666666667,0.16814753912775085,0.049090909090909116,2.400909090909091,0.2876732352793979,0.09409090909090913,2.355909090909091,0.27793908071196655,0.12454545454545456,2.3254545454545457,0.27522321525390553,0.7104545454545454,1.7395454545454547,0.5207735136521099,1.7590909090909093,0.6909090909090909,0.3729495597745391,2.5500000000000003,-0.10000000000000009,0.22706093942353764,2.9327272727272726,-0.48272727272727245,0.19552414634832818,39658399389.4891,0.17904730819144848,10210246554.7955,0.4146305369511103,90.32258801944451,-0.4385119509760456,5.4,-0.48208473582501143,4.2,-0.38742015899707644
8,MOBILE,2013-08,2.9,Improvements_Additions for Apartments_Coops,0.11782999999999999,2.78217,0.2839532616376029,0.1493142857142857,2.7506857142857144,0.2866040087596342,0.1840704761904762,2.715929523809524,0.28489660012324153,0.22633523809523812,2.673664761904762,0.2806125692302801,0.2633952380952381,2.6366047619047617,0.27077167925747575,0.3949285714285714,2.5050714285714286,0.23157940755199108,0.6679499999999999,2.23205,0.16814753912775085,0.03681818181818183,2.8631818181818183,0.2876732352793979,0.07181818181818184,2.828181818181818,0.27793908071196655,0.12681818181818183,2.773181818181818,0.27522321525390553,1.5204545454545455,1.3795454545454544,0.5207735136521099,2.7372727272727273,0.1627272727272726,0.3729495597745391,3.488181818181818,-0.5881818181818179,0.22706093942353764,3.757727272727273,-0.8577272727272729,0.19552414634832818,41507587847.7023,0.17904730819144848,9402239044.86975,0.4146305369511103,88.4263020205016,-0.4385119509760456,5.4,-0.48208473582501143,3.8,-0.38742015899707644
9,MOBILE,2014-04,4.0,Improvements_Additions for Apartments_Coops,0.08864000000000001,3.91136,0.2839532616376029,0.120115,3.879885,0.2866040087596342,0.1517,3.8483,0.28489660012324153,0.1918625,3.8081375,0.2806125692302801,0.227495,3.7725049999999998,0.27077167925747575,0.32422500000000004,3.675775,0.23157940755199108,0.550005,3.449995,0.16814753912775085,0.023333333333333345,3.9766666666666666,0.2876732352793979,0.05333333333333336,3.9466666666666668,0.27793908071196655,0.10761904761904763,3.8923809523809525,0.27522321525390553,1.7009523809523805,2.2990476190476192,0.5207735136521099,2.705238095238095,1.2947619047619048,0.3729495597745391,3.265238095238095,0.7347619047619052,0.22706093942353764,3.5176190476190476,0.48238095238095235,0.19552414634832818,43204378466.7468,0.17904730819144848,11117378455.0815,0.4146305369511103,81.64661519553,-0.4385119509760456,3.7,-0.48208473582501143,3.3,-0.38742015899707644
