,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(-3),Corr with student_vol(-3),credit_tightness,Corr with credit_tightness,mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-4),Corr with mortgage 90(-4)
10,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
11,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
12,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.3,-0.1611289326804727
13,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
14,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
15,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.3,-0.1611289326804727
16,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
17,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
18,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.3,-0.1611289326804727
19,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
20,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
21,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.3,-0.1611289326804727
22,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
23,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
24,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.3,-0.1611289326804727
25,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
26,NEW YORK,2011-05,4.51,Improvements_Additions for Apartments_Coops,0.130775,4.379225,0.012755678450969124,0.16787249999999998,4.3421275,0.014287355900066074,0.1978005,4.3121995,0.018059106299256836,0.23078799999999994,4.279212,0.01287731764847563,0.260713,4.249287,0.012287559946457628,0.41407550000000004,4.0959245,0.00736735401168109,0.7391499999999999,3.77085,0.014136757212197553,0.024285714285714285,4.485714285714286,0.012218965852112284,0.0866666666666667,4.423333333333333,0.02842131360875992,0.18809523809523812,4.3219047619047615,0.04293471096083044,1.8423809523809527,2.667619047619047,0.23608006940151255,3.168571428571429,1.3414285714285707,0.3885035354635134,4.011428571428572,0.4985714285714282,0.3949086397562307,4.293333333333333,0.21666666666666679,0.37362917519466415,31618591270.7387,0.07772699978053572,11726514214.1317,-0.18405897892941792,91.13289228397959,-0.10779028528490979,2.8,-0.2701798703256899,5.6,-0.1611289326804727
27,NEW YORK,2011-06,4.355,Improvements_Additions for Apartments_Coops,0.12706818181818183,4.227931818181818,0.012755678450969124,0.1615431818181819,4.193456818181819,0.014287355900066074,0.18716409090909092,4.167835909090909,0.018059106299256836,0.21923909090909086,4.1357609090909095,0.01287731764847563,0.24782409090909094,4.10717590909091,0.012287559946457628,0.39758,3.9574200000000004,0.00736735401168109,0.7268749999999999,3.6281250000000007,0.014136757212197553,0.0190909090909091,4.335909090909091,0.012218965852112284,0.1013636363636364,4.253636363636364,0.02842131360875992,0.18090909090909094,4.17409090909091,0.04293471096083044,1.5799999999999998,2.7750000000000004,0.23608006940151255,3.002272727272727,1.3527272727272734,0.3885035354635134,3.9145454545454546,0.4404545454545459,0.3949086397562307,4.2327272727272724,0.12227272727272798,0.37362917519466415,32217867353.4185,0.07772699978053572,11311909309.5948,-0.18405897892941792,90.24550000965358,-0.10779028528490979,2.7,-0.2701798703256899,5.6,-0.1611289326804727
