,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol(-4),Corr with student_vol(-4),credit_tightness,Corr with credit_tightness,mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-4),Corr with mortgage 90(-4)
0,IL,ROCK ISLAND,2009-12,4.5,Improvements_Additions for Apartments_Coops,0.17885714285714288,4.321142857142857,-0.20611188084122414,0.2141833333333333,4.285816666666666,-0.22475990534486506,0.23288904761904766,4.2671109523809525,-0.24564377683911934,0.24197238095238102,4.258027619047619,-0.26075049436157133,0.2530461904761905,4.246953809523809,-0.2862321014693728,0.4528776190476191,4.047122380952381,-0.3306662889237968,0.9993009523809523,3.500699047619048,-0.36172066753638243,0.03181818181818183,4.468181818181818,-0.17260666260314728,0.16772727272727275,4.332272727272727,-0.2368955629841846,0.37136363636363634,4.128636363636364,-0.28346003460796526,2.3404545454545453,2.1595454545454547,0.2038126762960075,3.589999999999999,0.910000000000001,0.5650324649221266,4.399545454545455,0.10045454545454469,0.5838672585924932,4.494090909090908,0.005909090909091752,0.61427997631414,25435545396.8332,-0.3656353969283831,12931336765.2583,-0.55481113211351,96.94128995699529,-0.21877826261058192,2.6,0.9435879672249908,2.6,0.5429951360080543
1,IL,ROCK ISLAND,2011-11,3.59,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.4474490909090907,-0.20611188084122414,0.19244863636363635,3.3975513636363637,-0.22475990534486506,0.2536463636363637,3.3363536363636364,-0.24564377683911934,0.3593790909090909,3.230620909090909,-0.26075049436157133,0.47529181818181826,3.1147081818181817,-0.2862321014693728,0.6805422727272729,2.909457727272727,-0.3306662889237968,1.000305,2.589695,-0.36172066753638243,0.013999999999999999,3.576,-0.17260666260314728,0.04650000000000002,3.5435,-0.2368955629841846,0.11200000000000002,3.4779999999999998,-0.28346003460796526,0.908,2.682,0.2038126762960075,2.0134999999999996,1.5765000000000002,0.5650324649221266,2.7180000000000004,0.8719999999999994,0.5838672585924932,3.0155000000000003,0.5744999999999996,0.61427997631414,34825519831.2788,-0.3656353969283831,13238482167.5647,-0.55481113211351,90.35087768078328,-0.21877826261058192,2.2,0.9435879672249908,2.3,0.5429951360080543
2,IL,ROCK ISLAND,2014-04,4.55,Improvements_Additions for Apartments_Coops,0.08864000000000001,4.46136,-0.20611188084122414,0.120115,4.429885,-0.22475990534486506,0.1517,4.3983,-0.24564377683911934,0.1918625,4.3581375,-0.26075049436157133,0.227495,4.322505,-0.2862321014693728,0.32422500000000004,4.225775,-0.3306662889237968,0.550005,3.9999949999999997,-0.36172066753638243,0.023333333333333345,4.526666666666666,-0.17260666260314728,0.05333333333333336,4.496666666666666,-0.2368955629841846,0.10761904761904763,4.442380952380952,-0.28346003460796526,1.7009523809523805,2.849047619047619,0.2038126762960075,2.705238095238095,1.8447619047619046,0.5650324649221266,3.265238095238095,1.284761904761905,0.5838672585924932,3.5176190476190476,1.0323809523809522,0.61427997631414,44109559396.2995,-0.3656353969283831,9402239044.86975,-0.55481113211351,82.56600445924391,-0.21877826261058192,2.5,0.9435879672249908,1.8,0.5429951360080543
3,IL,ROCK ISLAND,2014-06,4.6,Improvements_Additions for Apartments_Coops,0.09278571428571428,4.507214285714285,-0.20611188084122414,0.12241428571428574,4.477585714285714,-0.22475990534486506,0.1523738095238095,4.44762619047619,-0.24564377683911934,0.19377380952380954,4.40622619047619,-0.26075049436157133,0.2309452380952381,4.369054761904762,-0.2862321014693728,0.32388809523809525,4.276111904761905,-0.3306662889237968,0.5421714285714285,4.057828571428571,-0.36172066753638243,0.024285714285714296,4.575714285714286,-0.17260666260314728,0.06047619047619051,4.539523809523809,-0.2368955629841846,0.10476190476190479,4.495238095238095,-0.28346003460796526,1.679047619047619,2.9209523809523805,0.2038126762960075,2.5985714285714288,2.001428571428571,0.5650324649221266,3.1533333333333333,1.4466666666666663,0.5838672585924932,3.4199999999999995,1.1800000000000002,0.61427997631414,43938467193.2505,-0.3656353969283831,10011024566.6146,-0.55481113211351,81.9669757663089,-0.21877826261058192,2.6,0.9435879672249908,1.8,0.5429951360080543
4,IL,ROCK ISLAND,2017-12,3.14,Improvements_Additions for Apartments_Coops,1.3144094736842107,1.8255905263157894,-0.20611188084122414,1.3913115789473685,1.7486884210526317,-0.22475990534486506,1.4850410526315792,1.654958947368421,-0.24564377683911934,1.5354463157894738,1.6045536842105264,-0.26075049436157133,1.6017521052631578,1.5382478947368423,-0.2862321014693728,1.7680373684210524,1.3719626315789477,-0.3306662889237968,2.0434931578947366,1.0965068421052635,-0.36172066753638243,1.204,1.9360000000000002,-0.17260666260314728,1.4950000000000003,1.6449999999999998,-0.2368955629841846,1.7005,1.4395000000000002,-0.28346003460796526,2.1819999999999995,0.9580000000000006,0.2038126762960075,2.4025,0.7375000000000003,0.5650324649221266,2.5970000000000004,0.5429999999999997,0.5838672585924932,2.768,0.37200000000000033,0.61427997631414,50617906919.2487,-0.3656353969283831,12103218541.1776,-0.55481113211351,88.55316323110772,-0.21877826261058192,1.5,0.9435879672249908,0.9,0.5429951360080543
