,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-3),Corr with auto_vol(-3),student_vol(2),Corr with student_vol(2),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(3),Corr with mortgage 90(3)
0,CAMBRIDGE,2010-09,3.92,Improvements_Additions for Apartments_Coops,0.22657136363636363,3.6934286363636364,0.5550896498657653,0.251059090909091,3.668940909090909,0.5530650127639116,0.25699454545454536,3.6630054545454547,0.540006477474979,0.2738163636363636,3.646183636363636,0.5252230088697372,0.2913659090909092,3.628634090909091,0.5064422301416578,0.4777727272727273,3.4422272727272727,0.49127553812187164,0.8043745454545456,3.1156254545454543,0.49013035259840315,0.1166666666666667,3.8033333333333332,0.5323952605260401,0.19333333333333336,3.7266666666666666,0.5401615889902787,0.2566666666666666,3.663333333333333,0.5551696294829764,1.4104761904761904,2.5095238095238095,0.7561298971318852,2.6476190476190475,1.2723809523809524,0.7402149929692974,3.4690476190476183,0.45095238095238166,0.5141761332394009,3.773333333333333,0.14666666666666694,0.40706988083994955,28389074974.2894,0.271044282023166,11082139451.8714,0.5546112643704686,94.0022251537174,0.17674863921476425,2.7,-0.4653793838571929,3.3,-0.2961178553649659
1,CAMBRIDGE,2010-09,3.92,Improvements_Additions for Apartments_Coops,0.22657136363636363,3.6934286363636364,0.5550896498657653,0.251059090909091,3.668940909090909,0.5530650127639116,0.25699454545454536,3.6630054545454547,0.540006477474979,0.2738163636363636,3.646183636363636,0.5252230088697372,0.2913659090909092,3.628634090909091,0.5064422301416578,0.4777727272727273,3.4422272727272727,0.49127553812187164,0.8043745454545456,3.1156254545454543,0.49013035259840315,0.1166666666666667,3.8033333333333332,0.5323952605260401,0.19333333333333336,3.7266666666666666,0.5401615889902787,0.2566666666666666,3.663333333333333,0.5551696294829764,1.4104761904761904,2.5095238095238095,0.7561298971318852,2.6476190476190475,1.2723809523809524,0.7402149929692974,3.4690476190476183,0.45095238095238166,0.5141761332394009,3.773333333333333,0.14666666666666694,0.40706988083994955,28389074974.2894,0.271044282023166,11082139451.8714,0.5546112643704686,94.0022251537174,0.17674863921476425,2.7,-0.4653793838571929,3.3,-0.2961178553649659
2,CAMBRIDGE,2010-09,3.92,Improvements_Additions for Apartments_Coops,0.22657136363636363,3.6934286363636364,0.5550896498657653,0.251059090909091,3.668940909090909,0.5530650127639116,0.25699454545454536,3.6630054545454547,0.540006477474979,0.2738163636363636,3.646183636363636,0.5252230088697372,0.2913659090909092,3.628634090909091,0.5064422301416578,0.4777727272727273,3.4422272727272727,0.49127553812187164,0.8043745454545456,3.1156254545454543,0.49013035259840315,0.1166666666666667,3.8033333333333332,0.5323952605260401,0.19333333333333336,3.7266666666666666,0.5401615889902787,0.2566666666666666,3.663333333333333,0.5551696294829764,1.4104761904761904,2.5095238095238095,0.7561298971318852,2.6476190476190475,1.2723809523809524,0.7402149929692974,3.4690476190476183,0.45095238095238166,0.5141761332394009,3.773333333333333,0.14666666666666694,0.40706988083994955,28389074974.2894,0.271044282023166,11082139451.8714,0.5546112643704686,94.0022251537174,0.17674863921476425,2.7,-0.4653793838571929,3.3,-0.2961178553649659
3,CAMBRIDGE,2010-09,3.92,Improvements_Additions for Apartments_Coops,0.22657136363636363,3.6934286363636364,0.5550896498657653,0.251059090909091,3.668940909090909,0.5530650127639116,0.25699454545454536,3.6630054545454547,0.540006477474979,0.2738163636363636,3.646183636363636,0.5252230088697372,0.2913659090909092,3.628634090909091,0.5064422301416578,0.4777727272727273,3.4422272727272727,0.49127553812187164,0.8043745454545456,3.1156254545454543,0.49013035259840315,0.1166666666666667,3.8033333333333332,0.5323952605260401,0.19333333333333336,3.7266666666666666,0.5401615889902787,0.2566666666666666,3.663333333333333,0.5551696294829764,1.4104761904761904,2.5095238095238095,0.7561298971318852,2.6476190476190475,1.2723809523809524,0.7402149929692974,3.4690476190476183,0.45095238095238166,0.5141761332394009,3.773333333333333,0.14666666666666694,0.40706988083994955,28389074974.2894,0.271044282023166,11082139451.8714,0.5546112643704686,94.0022251537174,0.17674863921476425,2.7,-0.4653793838571929,3.3,-0.2961178553649659
4,CAMBRIDGE,2010-09,3.92,Improvements_Additions for Apartments_Coops,0.22657136363636363,3.6934286363636364,0.5550896498657653,0.251059090909091,3.668940909090909,0.5530650127639116,0.25699454545454536,3.6630054545454547,0.540006477474979,0.2738163636363636,3.646183636363636,0.5252230088697372,0.2913659090909092,3.628634090909091,0.5064422301416578,0.4777727272727273,3.4422272727272727,0.49127553812187164,0.8043745454545456,3.1156254545454543,0.49013035259840315,0.1166666666666667,3.8033333333333332,0.5323952605260401,0.19333333333333336,3.7266666666666666,0.5401615889902787,0.2566666666666666,3.663333333333333,0.5551696294829764,1.4104761904761904,2.5095238095238095,0.7561298971318852,2.6476190476190475,1.2723809523809524,0.7402149929692974,3.4690476190476183,0.45095238095238166,0.5141761332394009,3.773333333333333,0.14666666666666694,0.40706988083994955,28389074974.2894,0.271044282023166,11082139451.8714,0.5546112643704686,94.0022251537174,0.17674863921476425,2.7,-0.4653793838571929,3.3,-0.2961178553649659
5,CAMBRIDGE,2010-09,3.92,Improvements_Additions for Apartments_Coops,0.22657136363636363,3.6934286363636364,0.5550896498657653,0.251059090909091,3.668940909090909,0.5530650127639116,0.25699454545454536,3.6630054545454547,0.540006477474979,0.2738163636363636,3.646183636363636,0.5252230088697372,0.2913659090909092,3.628634090909091,0.5064422301416578,0.4777727272727273,3.4422272727272727,0.49127553812187164,0.8043745454545456,3.1156254545454543,0.49013035259840315,0.1166666666666667,3.8033333333333332,0.5323952605260401,0.19333333333333336,3.7266666666666666,0.5401615889902787,0.2566666666666666,3.663333333333333,0.5551696294829764,1.4104761904761904,2.5095238095238095,0.7561298971318852,2.6476190476190475,1.2723809523809524,0.7402149929692974,3.4690476190476183,0.45095238095238166,0.5141761332394009,3.773333333333333,0.14666666666666694,0.40706988083994955,28389074974.2894,0.271044282023166,11082139451.8714,0.5546112643704686,94.0022251537174,0.17674863921476425,2.7,-0.4653793838571929,3.3,-0.2961178553649659
6,CAMBRIDGE,2010-09,3.92,Improvements_Additions for Apartments_Coops,0.22657136363636363,3.6934286363636364,0.5550896498657653,0.251059090909091,3.668940909090909,0.5530650127639116,0.25699454545454536,3.6630054545454547,0.540006477474979,0.2738163636363636,3.646183636363636,0.5252230088697372,0.2913659090909092,3.628634090909091,0.5064422301416578,0.4777727272727273,3.4422272727272727,0.49127553812187164,0.8043745454545456,3.1156254545454543,0.49013035259840315,0.1166666666666667,3.8033333333333332,0.5323952605260401,0.19333333333333336,3.7266666666666666,0.5401615889902787,0.2566666666666666,3.663333333333333,0.5551696294829764,1.4104761904761904,2.5095238095238095,0.7561298971318852,2.6476190476190475,1.2723809523809524,0.7402149929692974,3.4690476190476183,0.45095238095238166,0.5141761332394009,3.773333333333333,0.14666666666666694,0.40706988083994955,28389074974.2894,0.271044282023166,11082139451.8714,0.5546112643704686,94.0022251537174,0.17674863921476425,2.7,-0.4653793838571929,3.3,-0.2961178553649659
7,CAMBRIDGE,2010-09,3.92,Improvements_Additions for Apartments_Coops,0.22657136363636363,3.6934286363636364,0.5550896498657653,0.251059090909091,3.668940909090909,0.5530650127639116,0.25699454545454536,3.6630054545454547,0.540006477474979,0.2738163636363636,3.646183636363636,0.5252230088697372,0.2913659090909092,3.628634090909091,0.5064422301416578,0.4777727272727273,3.4422272727272727,0.49127553812187164,0.8043745454545456,3.1156254545454543,0.49013035259840315,0.1166666666666667,3.8033333333333332,0.5323952605260401,0.19333333333333336,3.7266666666666666,0.5401615889902787,0.2566666666666666,3.663333333333333,0.5551696294829764,1.4104761904761904,2.5095238095238095,0.7561298971318852,2.6476190476190475,1.2723809523809524,0.7402149929692974,3.4690476190476183,0.45095238095238166,0.5141761332394009,3.773333333333333,0.14666666666666694,0.40706988083994955,28389074974.2894,0.271044282023166,11082139451.8714,0.5546112643704686,94.0022251537174,0.17674863921476425,2.7,-0.4653793838571929,3.3,-0.2961178553649659
8,CAMBRIDGE,2011-03,4.5,Improvements_Additions for Apartments_Coops,0.2076739130434783,4.292326086956522,0.5550896498657653,0.23889782608695653,4.261102173913043,0.5530650127639116,0.2532847826086956,4.246715217391304,0.540006477474979,0.2829456521739131,4.217054347826087,0.5252230088697372,0.30843478260869567,4.191565217391305,0.5064422301416578,0.4607826086956522,4.039217391304348,0.49127553812187164,0.7797065217391305,3.7202934782608694,0.49013035259840315,0.06478260869565221,4.435217391304348,0.5323952605260401,0.15652173913043482,4.343478260869565,0.5401615889902787,0.25913043478260867,4.240869565217391,0.5551696294829764,2.1134782608695653,2.3865217391304347,0.7561298971318852,3.414347826086956,1.085652173913044,0.7402149929692974,4.26608695652174,0.23391304347826036,0.5141761332394009,4.5139130434782615,-0.0139130434782615,0.40706988083994955,31044830349.9256,0.271044282023166,13753511368.0623,0.5546112643704686,90.5649414475864,0.17674863921476425,2.4,-0.4653793838571929,3.1,-0.2961178553649659
9,CAMBRIDGE,2011-03,4.5,Improvements_Additions for Apartments_Coops,0.2076739130434783,4.292326086956522,0.5550896498657653,0.23889782608695653,4.261102173913043,0.5530650127639116,0.2532847826086956,4.246715217391304,0.540006477474979,0.2829456521739131,4.217054347826087,0.5252230088697372,0.30843478260869567,4.191565217391305,0.5064422301416578,0.4607826086956522,4.039217391304348,0.49127553812187164,0.7797065217391305,3.7202934782608694,0.49013035259840315,0.06478260869565221,4.435217391304348,0.5323952605260401,0.15652173913043482,4.343478260869565,0.5401615889902787,0.25913043478260867,4.240869565217391,0.5551696294829764,2.1134782608695653,2.3865217391304347,0.7561298971318852,3.414347826086956,1.085652173913044,0.7402149929692974,4.26608695652174,0.23391304347826036,0.5141761332394009,4.5139130434782615,-0.0139130434782615,0.40706988083994955,31044830349.9256,0.271044282023166,13753511368.0623,0.5546112643704686,90.5649414475864,0.17674863921476425,2.4,-0.4653793838571929,3.0,-0.2961178553649659
