,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(-3),Corr with student_vol(-3),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(4),Corr with mortgage 90(4)
0,VA,NORFOLK,2010-05,3.73,Improvements_Additions for Apartments_Coops,0.2957715789473684,3.4342284210526315,-0.3189675682494068,0.3152057894736842,3.4147942105263156,-0.3149742063471914,0.3354642105263158,3.394535789473684,-0.3242156484769284,0.39242105263157895,3.337578947368421,-0.3484515511272541,0.45851421052631586,3.271485789473684,-0.38104223945894433,0.6592468421052632,3.0707531578947367,-0.4113802639071282,1.129987894736842,2.6000121052631577,-0.4061201023120716,0.147,3.583,-0.31805844883883444,0.22350000000000003,3.5065,-0.33390298602104795,0.37099999999999994,3.359,-0.3128408318581831,2.1799999999999997,1.5500000000000003,0.1975943758608989,3.4199999999999995,0.3100000000000005,0.5917174170525307,4.1145,-0.3844999999999996,0.6554691404260397,4.286,-0.5559999999999996,0.6614817707195086,28389074974.2894,-0.41184301099044784,14228362706.5907,0.4577587245756107,97.8799778094334,0.2344865664921794,4.1,0.3974940416838344,3.5,0.33359129509661195
1,VA,NORFOLK,2011-06,4.19,Improvements_Additions for Apartments_Coops,0.12706818181818183,4.062931818181818,-0.3189675682494068,0.1615431818181819,4.0284568181818186,-0.3149742063471914,0.18716409090909092,4.002835909090909,-0.3242156484769284,0.21923909090909086,3.9707609090909095,-0.3484515511272541,0.24782409090909094,3.9421759090909094,-0.38104223945894433,0.39758,3.7924200000000003,-0.4113802639071282,0.7268749999999999,3.4631250000000007,-0.4061201023120716,0.0190909090909091,4.170909090909091,-0.31805844883883444,0.1013636363636364,4.088636363636364,-0.33390298602104795,0.18090909090909094,4.00909090909091,-0.3128408318581831,1.5799999999999998,2.6100000000000003,0.1975943758608989,3.002272727272727,1.1877272727272734,0.5917174170525307,3.9145454545454546,0.27545454545454584,0.6554691404260397,4.2327272727272724,-0.04272727272727206,0.6614817707195086,31992172727.7437,-0.41184301099044784,11311909309.5948,0.4577587245756107,91.59671843464591,0.2344865664921794,4.0,0.3974940416838344,3.1,0.33359129509661195
2,VA,NORFOLK,2011-07,6.71,Improvements_Additions for Apartments_Coops,0.12388095238095237,6.586119047619047,-0.3189675682494068,0.1598857142857143,6.550114285714286,-0.3149742063471914,0.18661904761904766,6.523380952380952,-0.3242156484769284,0.2182333333333334,6.491766666666667,-0.3484515511272541,0.24991190476190472,6.4600880952380955,-0.38104223945894433,0.41392857142857137,6.2960714285714285,-0.4113802639071282,0.7452261904761905,5.964773809523809,-0.4061201023120716,0.037500000000000006,6.6725,-0.31805844883883444,0.08400000000000002,6.626,-0.33390298602104795,0.185,6.525,-0.3128408318581831,1.541,5.1690000000000005,0.1975943758608989,3.003,3.707,0.5917174170525307,3.9475000000000002,2.7624999999999997,0.6554691404260397,4.2705,2.4395,0.6614817707195086,31754785132.2305,-0.41184301099044784,15995126134.7035,0.4577587245756107,92.5881563190625,0.2344865664921794,4.0,0.3974940416838344,3.2,0.33359129509661195
3,VA,NORFOLK,2012-03,3.73,Improvements_Additions for Apartments_Coops,0.14720000000000003,3.5827999999999998,-0.3189675682494068,0.1893409090909091,3.5406590909090907,-0.3149742063471914,0.24185227272727275,3.488147727272727,-0.3242156484769284,0.35079999999999995,3.3792,-0.3484515511272541,0.4732886363636363,3.256711363636364,-0.38104223945894433,0.741275,2.988725,-0.4113802639071282,1.0534477272727274,2.676552272727273,-0.4061201023120716,0.06363636363636366,3.6663636363636365,-0.31805844883883444,0.14227272727272727,3.587727272727273,-0.33390298602104795,0.19000000000000003,3.54,-0.3128408318581831,1.0172727272727273,2.712727272727273,0.1975943758608989,2.1727272727272724,1.5572727272727276,0.5917174170525307,2.9404545454545454,0.7895454545454546,0.6554691404260397,3.281363636363636,0.44863636363636417,0.6614817707195086,36623269866.4569,-0.41184301099044784,11508699084.1195,0.4577587245756107,90.48744874686929,0.2344865664921794,3.9,0.3974940416838344,3.4,0.33359129509661195
4,VA,NORFOLK,2012-07,2.74,Improvements_Additions for Apartments_Coops,0.16720454545454547,2.5727954545454548,-0.3189675682494068,0.19873636363636368,2.5412636363636367,-0.3149742063471914,0.24646136363636365,2.4935386363636365,-0.3242156484769284,0.34024999999999994,2.39975,-0.3484515511272541,0.4535545454545455,2.2864454545454547,-0.38104223945894433,0.7302181818181818,2.0097818181818186,-0.4113802639071282,1.0653181818181816,1.6746818181818186,-0.4061201023120716,0.06952380952380956,2.6704761904761907,-0.31805844883883444,0.14571428571428574,2.5942857142857143,-0.33390298602104795,0.18571428571428572,2.5542857142857143,-0.3128408318581831,0.6195238095238095,2.120476190476191,0.1975943758608989,1.5266666666666664,1.2133333333333338,0.5917174170525307,2.217142857142857,0.5228571428571431,0.6554691404260397,2.5900000000000003,0.1499999999999999,0.6614817707195086,37160101000.5239,-0.41184301099044784,11641401212.0971,0.4577587245756107,89.00857713430821,0.2344865664921794,3.6,0.3974940416838344,3.1,0.33359129509661195
5,VA,NORFOLK,2013-03,2.95,Improvements_Additions for Apartments_Coops,0.15505000000000002,2.79495,-0.3189675682494068,0.17309999999999998,2.7769000000000004,-0.3149742063471914,0.20345,2.74655,-0.3242156484769284,0.2419,2.7081,-0.3484515511272541,0.28190000000000004,2.6681,-0.38104223945894433,0.44782500000000003,2.5021750000000003,-0.4113802639071282,0.7351250000000001,2.214875,-0.4061201023120716,0.07800000000000003,2.8720000000000003,-0.31805844883883444,0.11450000000000005,2.8355,-0.33390298602104795,0.14750000000000002,2.8025,-0.3128408318581831,0.8185000000000002,2.1315,0.1975943758608989,1.9575,0.9925000000000002,0.5917174170525307,2.7840000000000003,0.16599999999999993,0.6554691404260397,3.1625000000000005,-0.21250000000000036,0.6614817707195086,40395555554.9932,-0.41184301099044784,11337096053.4966,0.4577587245756107,89.2801736441717,0.2344865664921794,3.5,0.3974940416838344,2.6,0.33359129509661195
6,VA,NORFOLK,2013-09,4.52,Improvements_Additions for Apartments_Coops,0.11272380952380952,4.40727619047619,-0.3189675682494068,0.14323238095238094,4.376767619047619,-0.3149742063471914,0.18057476190476196,4.339425238095238,-0.3242156484769284,0.22133904761904755,4.298660952380952,-0.3484515511272541,0.2531785714285715,4.266821428571428,-0.38104223945894433,0.38033809523809525,4.139661904761905,-0.4113802639071282,0.6526857142857143,3.8673142857142855,-0.4061201023120716,0.017500000000000005,4.5024999999999995,-0.31805844883883444,0.04150000000000001,4.4784999999999995,-0.33390298602104795,0.11850000000000002,4.4014999999999995,-0.3128408318581831,1.5959999999999999,2.9239999999999995,0.1975943758608989,2.8095,1.7104999999999997,0.5917174170525307,3.526,0.9939999999999998,0.6554691404260397,3.7870000000000004,0.7329999999999992,0.6614817707195086,41244159430.5284,-0.41184301099044784,9260696074.4491,0.4577587245756107,89.95115518901541,0.2344865664921794,3.5,0.3974940416838344,2.6,0.33359129509661195
7,VA,NORFOLK,2014-08,4.08,Improvements_Additions for Apartments_Coops,0.090785,3.989215,-0.3189675682494068,0.121725,3.958275,-0.3149742063471914,0.15602,3.9239800000000002,-0.3242156484769284,0.19527250000000002,3.8847275,-0.3484515511272541,0.23465000000000003,3.84535,-0.38104223945894433,0.32965500000000003,3.7503450000000003,-0.4113802639071282,0.55889,3.52111,-0.4061201023120716,0.030000000000000006,4.05,-0.31805844883883444,0.0523809523809524,4.027619047619048,-0.33390298602104795,0.10714285714285714,3.972857142857143,-0.3128408318581831,1.6314285714285717,2.4485714285714284,0.1975943758608989,2.42,1.6600000000000001,0.5917174170525307,2.9366666666666665,1.1433333333333335,0.6554691404260397,3.2009523809523808,0.8790476190476193,0.6614817707195086,44885858708.7515,-0.41184301099044784,9507943209.106209,0.4577587245756107,82.11515832772571,0.2344865664921794,3.1,0.3974940416838344,2.1,0.33359129509661195
8,VA,NORFOLK,2015-02,3.72,Improvements_Additions for Apartments_Coops,0.11784999999999998,3.6021500000000004,-0.3189675682494068,0.13764249999999997,3.5823575,-0.3149742063471914,0.17207499999999998,3.547925,-0.3242156484769284,0.2121925,3.5078075,-0.3484515511272541,0.25842,3.46158,-0.38104223945894433,0.37596500000000005,3.3440350000000003,-0.4113802639071282,0.6601375,3.0598625000000004,-0.4061201023120716,0.017894736842105265,3.702105263157895,-0.31805844883883444,0.07105263157894741,3.648947368421053,-0.33390298602104795,0.22421052631578947,3.495789473684211,-0.3128408318581831,1.472631578947368,2.247368421052632,0.1975943758608989,1.9752631578947366,1.7447368421052636,0.5917174170525307,2.3384210526315794,1.3815789473684208,0.6554691404260397,2.566315789473684,1.153684210526316,0.6614817707195086,47944164595.1044,-0.41184301099044784,11357071284.6333,0.4577587245756107,82.72786465890579,0.2344865664921794,2.8,0.3974940416838344,1.9,0.33359129509661195
9,VA,NORFOLK,2016-12,3.49,Improvements_Additions for Apartments_Coops,0.5606285,2.9293715000000002,-0.3189675682494068,0.6315605,2.8584395000000002,-0.3149742063471914,0.7119585,2.7780415,-0.3242156484769284,0.7883325000000001,2.7016675,-0.3484515511272541,0.9753284999999998,2.5146715000000004,-0.38104223945894433,1.3063339999999999,2.1836660000000006,-0.4113802639071282,1.6692235,1.8207765000000002,-0.4061201023120716,0.42333333333333334,3.066666666666667,-0.31805844883883444,0.638095238095238,2.851904761904762,-0.33390298602104795,0.8661904761904763,2.623809523809524,-0.3128408318581831,1.9590476190476194,1.5309523809523808,0.1975943758608989,2.491904761904762,0.9980952380952384,0.5917174170525307,2.835238095238095,0.6547619047619051,0.6554691404260397,3.1133333333333324,0.3766666666666678,0.6614817707195086,49588706606.1033,-0.41184301099044784,11482367114.4991,0.4577587245756107,88.3913281030881,0.2344865664921794,2.5,0.3974940416838344,1.7,0.33359129509661195
