,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(4),Corr with student_vol(4),credit_tightness,Corr with credit_tightness,mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(3),Corr with mortgage 90(3)
0,CLARKSVILLE,2010-06,4.54,Improvements_Additions for Apartments_Coops,0.29840136363636366,4.241598636363636,-0.08177683934033579,0.3291213636363637,4.210878636363637,-0.08018444018198602,0.3487363636363637,4.191263636363637,-0.08838658003265494,0.4336950000000001,4.106305,-0.0804980578863727,0.5368986363636363,4.003101363636364,-0.07973378576344455,0.7518195454545455,3.7881804545454543,-0.09360224246700591,1.187955909090909,3.352044090909091,-0.08231330028192024,0.07954545454545457,4.460454545454546,-0.11455336158513411,0.19090909090909092,4.34909090909091,-0.12536845436795613,0.3181818181818181,4.221818181818182,-0.11165227582935741,1.9963636363636363,2.543636363636364,0.43210102524326705,3.2040909090909095,1.3359090909090905,0.675332970617555,3.9499999999999997,0.5900000000000003,0.6389690018553654,4.127727272727272,0.412272727272728,0.5604756344242935,29160609360.1217,-0.3668745505982007,11822726022.5574,0.5679016337690076,95.78917846656341,0.2163645324451086,4.0,0.6252159755403754,2.5,-0.21611952612587862
1,CLARKSVILLE,2010-06,4.54,Improvements_Additions for Apartments_Coops,0.29840136363636366,4.241598636363636,-0.08177683934033579,0.3291213636363637,4.210878636363637,-0.08018444018198602,0.3487363636363637,4.191263636363637,-0.08838658003265494,0.4336950000000001,4.106305,-0.0804980578863727,0.5368986363636363,4.003101363636364,-0.07973378576344455,0.7518195454545455,3.7881804545454543,-0.09360224246700591,1.187955909090909,3.352044090909091,-0.08231330028192024,0.07954545454545457,4.460454545454546,-0.11455336158513411,0.19090909090909092,4.34909090909091,-0.12536845436795613,0.3181818181818181,4.221818181818182,-0.11165227582935741,1.9963636363636363,2.543636363636364,0.43210102524326705,3.2040909090909095,1.3359090909090905,0.675332970617555,3.9499999999999997,0.5900000000000003,0.6389690018553654,4.127727272727272,0.412272727272728,0.5604756344242935,29160609360.1217,-0.3668745505982007,11822726022.5574,0.5679016337690076,95.78917846656341,0.2163645324451086,4.0,0.6252159755403754,2.5,-0.21611952612587862
2,CLARKSVILLE,2010-06,4.54,Improvements_Additions for Apartments_Coops,0.29840136363636366,4.241598636363636,-0.08177683934033579,0.3291213636363637,4.210878636363637,-0.08018444018198602,0.3487363636363637,4.191263636363637,-0.08838658003265494,0.4336950000000001,4.106305,-0.0804980578863727,0.5368986363636363,4.003101363636364,-0.07973378576344455,0.7518195454545455,3.7881804545454543,-0.09360224246700591,1.187955909090909,3.352044090909091,-0.08231330028192024,0.07954545454545457,4.460454545454546,-0.11455336158513411,0.19090909090909092,4.34909090909091,-0.12536845436795613,0.3181818181818181,4.221818181818182,-0.11165227582935741,1.9963636363636363,2.543636363636364,0.43210102524326705,3.2040909090909095,1.3359090909090905,0.675332970617555,3.9499999999999997,0.5900000000000003,0.6389690018553654,4.127727272727272,0.412272727272728,0.5604756344242935,29160609360.1217,-0.3668745505982007,11822726022.5574,0.5679016337690076,95.78917846656341,0.2163645324451086,4.0,0.6252159755403754,2.5,-0.21611952612587862
3,CLARKSVILLE,2010-06,4.54,Improvements_Additions for Apartments_Coops,0.29840136363636366,4.241598636363636,-0.08177683934033579,0.3291213636363637,4.210878636363637,-0.08018444018198602,0.3487363636363637,4.191263636363637,-0.08838658003265494,0.4336950000000001,4.106305,-0.0804980578863727,0.5368986363636363,4.003101363636364,-0.07973378576344455,0.7518195454545455,3.7881804545454543,-0.09360224246700591,1.187955909090909,3.352044090909091,-0.08231330028192024,0.07954545454545457,4.460454545454546,-0.11455336158513411,0.19090909090909092,4.34909090909091,-0.12536845436795613,0.3181818181818181,4.221818181818182,-0.11165227582935741,1.9963636363636363,2.543636363636364,0.43210102524326705,3.2040909090909095,1.3359090909090905,0.675332970617555,3.9499999999999997,0.5900000000000003,0.6389690018553654,4.127727272727272,0.412272727272728,0.5604756344242935,29160609360.1217,-0.3668745505982007,11822726022.5574,0.5679016337690076,95.78917846656341,0.2163645324451086,4.0,0.6252159755403754,2.5,-0.21611952612587862
4,CLARKSVILLE,2010-06,4.54,Improvements_Additions for Apartments_Coops,0.29840136363636366,4.241598636363636,-0.08177683934033579,0.3291213636363637,4.210878636363637,-0.08018444018198602,0.3487363636363637,4.191263636363637,-0.08838658003265494,0.4336950000000001,4.106305,-0.0804980578863727,0.5368986363636363,4.003101363636364,-0.07973378576344455,0.7518195454545455,3.7881804545454543,-0.09360224246700591,1.187955909090909,3.352044090909091,-0.08231330028192024,0.07954545454545457,4.460454545454546,-0.11455336158513411,0.19090909090909092,4.34909090909091,-0.12536845436795613,0.3181818181818181,4.221818181818182,-0.11165227582935741,1.9963636363636363,2.543636363636364,0.43210102524326705,3.2040909090909095,1.3359090909090905,0.675332970617555,3.9499999999999997,0.5900000000000003,0.6389690018553654,4.127727272727272,0.412272727272728,0.5604756344242935,29160609360.1217,-0.3668745505982007,11822726022.5574,0.5679016337690076,95.78917846656341,0.2163645324451086,4.0,0.6252159755403754,2.5,-0.21611952612587862
5,CLARKSVILLE,2010-06,4.54,Improvements_Additions for Apartments_Coops,0.29840136363636366,4.241598636363636,-0.08177683934033579,0.3291213636363637,4.210878636363637,-0.08018444018198602,0.3487363636363637,4.191263636363637,-0.08838658003265494,0.4336950000000001,4.106305,-0.0804980578863727,0.5368986363636363,4.003101363636364,-0.07973378576344455,0.7518195454545455,3.7881804545454543,-0.09360224246700591,1.187955909090909,3.352044090909091,-0.08231330028192024,0.07954545454545457,4.460454545454546,-0.11455336158513411,0.19090909090909092,4.34909090909091,-0.12536845436795613,0.3181818181818181,4.221818181818182,-0.11165227582935741,1.9963636363636363,2.543636363636364,0.43210102524326705,3.2040909090909095,1.3359090909090905,0.675332970617555,3.9499999999999997,0.5900000000000003,0.6389690018553654,4.127727272727272,0.412272727272728,0.5604756344242935,29160609360.1217,-0.3668745505982007,11822726022.5574,0.5679016337690076,95.78917846656341,0.2163645324451086,4.0,0.6252159755403754,2.5,-0.21611952612587862
6,CLARKSVILLE,2010-06,4.54,Improvements_Additions for Apartments_Coops,0.29840136363636366,4.241598636363636,-0.08177683934033579,0.3291213636363637,4.210878636363637,-0.08018444018198602,0.3487363636363637,4.191263636363637,-0.08838658003265494,0.4336950000000001,4.106305,-0.0804980578863727,0.5368986363636363,4.003101363636364,-0.07973378576344455,0.7518195454545455,3.7881804545454543,-0.09360224246700591,1.187955909090909,3.352044090909091,-0.08231330028192024,0.07954545454545457,4.460454545454546,-0.11455336158513411,0.19090909090909092,4.34909090909091,-0.12536845436795613,0.3181818181818181,4.221818181818182,-0.11165227582935741,1.9963636363636363,2.543636363636364,0.43210102524326705,3.2040909090909095,1.3359090909090905,0.675332970617555,3.9499999999999997,0.5900000000000003,0.6389690018553654,4.127727272727272,0.412272727272728,0.5604756344242935,29160609360.1217,-0.3668745505982007,11822726022.5574,0.5679016337690076,95.78917846656341,0.2163645324451086,4.0,0.6252159755403754,2.5,-0.21611952612587862
7,CLARKSVILLE,2010-06,4.54,Improvements_Additions for Apartments_Coops,0.29840136363636366,4.241598636363636,-0.08177683934033579,0.3291213636363637,4.210878636363637,-0.08018444018198602,0.3487363636363637,4.191263636363637,-0.08838658003265494,0.4336950000000001,4.106305,-0.0804980578863727,0.5368986363636363,4.003101363636364,-0.07973378576344455,0.7518195454545455,3.7881804545454543,-0.09360224246700591,1.187955909090909,3.352044090909091,-0.08231330028192024,0.07954545454545457,4.460454545454546,-0.11455336158513411,0.19090909090909092,4.34909090909091,-0.12536845436795613,0.3181818181818181,4.221818181818182,-0.11165227582935741,1.9963636363636363,2.543636363636364,0.43210102524326705,3.2040909090909095,1.3359090909090905,0.675332970617555,3.9499999999999997,0.5900000000000003,0.6389690018553654,4.127727272727272,0.412272727272728,0.5604756344242935,29160609360.1217,-0.3668745505982007,11822726022.5574,0.5679016337690076,95.78917846656341,0.2163645324451086,4.0,0.6252159755403754,2.5,-0.21611952612587862
8,CLARKSVILLE,2011-10,4.05,Improvements_Additions for Apartments_Coops,0.1416352380952381,3.9083647619047617,-0.08177683934033579,0.19074095238095234,3.8592590476190476,-0.08018444018198602,0.24373904761904758,3.8062609523809523,-0.08838658003265494,0.3185252380952381,3.731474761904762,-0.0804980578863727,0.4064785714285714,3.6435214285714284,-0.07973378576344455,0.59521,3.45479,-0.09360224246700591,0.9086428571428572,3.1413571428571427,-0.08231330028192024,0.013500000000000003,4.0365,-0.11455336158513411,0.05450000000000003,3.9955,-0.12536845436795613,0.1145,3.9354999999999998,-0.11165227582935741,1.0614999999999999,2.9885,0.43210102524326705,2.1519999999999997,1.8980000000000001,0.675332970617555,2.8695,1.1804999999999999,0.6389690018553654,3.128,0.9219999999999997,0.5604756344242935,35344521679.5642,-0.3668745505982007,10728874885.7875,0.5679016337690076,91.3646878868074,0.2163645324451086,4.0,0.6252159755403754,2.5,-0.21611952612587862
9,CLARKSVILLE,2011-10,4.05,Improvements_Additions for Apartments_Coops,0.1416352380952381,3.9083647619047617,-0.08177683934033579,0.19074095238095234,3.8592590476190476,-0.08018444018198602,0.24373904761904758,3.8062609523809523,-0.08838658003265494,0.3185252380952381,3.731474761904762,-0.0804980578863727,0.4064785714285714,3.6435214285714284,-0.07973378576344455,0.59521,3.45479,-0.09360224246700591,0.9086428571428572,3.1413571428571427,-0.08231330028192024,0.013500000000000003,4.0365,-0.11455336158513411,0.05450000000000003,3.9955,-0.12536845436795613,0.1145,3.9354999999999998,-0.11165227582935741,1.0614999999999999,2.9885,0.43210102524326705,2.1519999999999997,1.8980000000000001,0.675332970617555,2.8695,1.1804999999999999,0.6389690018553654,3.128,0.9219999999999997,0.5604756344242935,35344521679.5642,-0.3668745505982007,10728874885.7875,0.5679016337690076,91.3646878868074,0.2163645324451086,4.0,0.6252159755403754,2.5,-0.21611952612587862
