,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-2),Corr with auto_vol(-2),student_vol(-2),Corr with student_vol(-2),credit_tightness(-2),Corr with credit_tightness(-2),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-2),Corr with mortgage 90(-2)
0,DAVENPORT,2013-02,3.58,Improvements_Additions for Apartments_Coops,0.15464999999999998,3.42535,-0.2334770925936334,0.17315,3.40685,-0.23311149662795633,0.20129999999999998,3.3787000000000003,-0.2350687629504063,0.2455,3.3345000000000002,-0.22271200598928548,0.29049499999999995,3.289505,-0.2098320050005863,0.463425,3.116575,-0.21684443142429163,0.761875,2.818125,-0.2764594473453644,0.0768421052631579,3.5031578947368422,-0.18765471477800055,0.12421052631578947,3.4557894736842107,-0.18412160349441947,0.15736842105263157,3.4226315789473687,-0.233701033108811,0.8463157894736841,2.7336842105263157,-0.029247888771861547,1.9842105263157896,1.5957894736842104,-0.07286652067183602,2.782631578947368,0.797368421052632,-0.1099931077073883,3.165263157894737,0.4147368421052633,-0.09564752082231814,38808856509.5085,0.10211519004392162,11337096053.4966,0.44467963398687305,89.2801736441717,-0.7305929247608136,2.5,-0.45392547528573907,2.3,0.2581222481594595
1,DAVENPORT,2013-02,3.58,Improvements_Additions for Apartments_Coops,0.15464999999999998,3.42535,-0.2334770925936334,0.17315,3.40685,-0.23311149662795633,0.20129999999999998,3.3787000000000003,-0.2350687629504063,0.2455,3.3345000000000002,-0.22271200598928548,0.29049499999999995,3.289505,-0.2098320050005863,0.463425,3.116575,-0.21684443142429163,0.761875,2.818125,-0.2764594473453644,0.0768421052631579,3.5031578947368422,-0.18765471477800055,0.12421052631578947,3.4557894736842107,-0.18412160349441947,0.15736842105263157,3.4226315789473687,-0.233701033108811,0.8463157894736841,2.7336842105263157,-0.029247888771861547,1.9842105263157896,1.5957894736842104,-0.07286652067183602,2.782631578947368,0.797368421052632,-0.1099931077073883,3.165263157894737,0.4147368421052633,-0.09564752082231814,38808856509.5085,0.10211519004392162,11337096053.4966,0.44467963398687305,89.2801736441717,-0.7305929247608136,2.5,-0.45392547528573907,2.3,0.2581222481594595
2,DAVENPORT,2013-02,3.58,Improvements_Additions for Apartments_Coops,0.15464999999999998,3.42535,-0.2334770925936334,0.17315,3.40685,-0.23311149662795633,0.20129999999999998,3.3787000000000003,-0.2350687629504063,0.2455,3.3345000000000002,-0.22271200598928548,0.29049499999999995,3.289505,-0.2098320050005863,0.463425,3.116575,-0.21684443142429163,0.761875,2.818125,-0.2764594473453644,0.0768421052631579,3.5031578947368422,-0.18765471477800055,0.12421052631578947,3.4557894736842107,-0.18412160349441947,0.15736842105263157,3.4226315789473687,-0.233701033108811,0.8463157894736841,2.7336842105263157,-0.029247888771861547,1.9842105263157896,1.5957894736842104,-0.07286652067183602,2.782631578947368,0.797368421052632,-0.1099931077073883,3.165263157894737,0.4147368421052633,-0.09564752082231814,38808856509.5085,0.10211519004392162,11337096053.4966,0.44467963398687305,89.2801736441717,-0.7305929247608136,2.5,-0.45392547528573907,2.3,0.2581222481594595
3,DAVENPORT,2013-02,3.58,Improvements_Additions for Apartments_Coops,0.15464999999999998,3.42535,-0.2334770925936334,0.17315,3.40685,-0.23311149662795633,0.20129999999999998,3.3787000000000003,-0.2350687629504063,0.2455,3.3345000000000002,-0.22271200598928548,0.29049499999999995,3.289505,-0.2098320050005863,0.463425,3.116575,-0.21684443142429163,0.761875,2.818125,-0.2764594473453644,0.0768421052631579,3.5031578947368422,-0.18765471477800055,0.12421052631578947,3.4557894736842107,-0.18412160349441947,0.15736842105263157,3.4226315789473687,-0.233701033108811,0.8463157894736841,2.7336842105263157,-0.029247888771861547,1.9842105263157896,1.5957894736842104,-0.07286652067183602,2.782631578947368,0.797368421052632,-0.1099931077073883,3.165263157894737,0.4147368421052633,-0.09564752082231814,38808856509.5085,0.10211519004392162,11337096053.4966,0.44467963398687305,89.2801736441717,-0.7305929247608136,2.5,-0.45392547528573907,2.3,0.2581222481594595
4,DAVENPORT,2013-02,3.58,Improvements_Additions for Apartments_Coops,0.15464999999999998,3.42535,-0.2334770925936334,0.17315,3.40685,-0.23311149662795633,0.20129999999999998,3.3787000000000003,-0.2350687629504063,0.2455,3.3345000000000002,-0.22271200598928548,0.29049499999999995,3.289505,-0.2098320050005863,0.463425,3.116575,-0.21684443142429163,0.761875,2.818125,-0.2764594473453644,0.0768421052631579,3.5031578947368422,-0.18765471477800055,0.12421052631578947,3.4557894736842107,-0.18412160349441947,0.15736842105263157,3.4226315789473687,-0.233701033108811,0.8463157894736841,2.7336842105263157,-0.029247888771861547,1.9842105263157896,1.5957894736842104,-0.07286652067183602,2.782631578947368,0.797368421052632,-0.1099931077073883,3.165263157894737,0.4147368421052633,-0.09564752082231814,38808856509.5085,0.10211519004392162,11337096053.4966,0.44467963398687305,89.2801736441717,-0.7305929247608136,2.5,-0.45392547528573907,2.3,0.2581222481594595
5,DAVENPORT,2013-02,3.58,Improvements_Additions for Apartments_Coops,0.15464999999999998,3.42535,-0.2334770925936334,0.17315,3.40685,-0.23311149662795633,0.20129999999999998,3.3787000000000003,-0.2350687629504063,0.2455,3.3345000000000002,-0.22271200598928548,0.29049499999999995,3.289505,-0.2098320050005863,0.463425,3.116575,-0.21684443142429163,0.761875,2.818125,-0.2764594473453644,0.0768421052631579,3.5031578947368422,-0.18765471477800055,0.12421052631578947,3.4557894736842107,-0.18412160349441947,0.15736842105263157,3.4226315789473687,-0.233701033108811,0.8463157894736841,2.7336842105263157,-0.029247888771861547,1.9842105263157896,1.5957894736842104,-0.07286652067183602,2.782631578947368,0.797368421052632,-0.1099931077073883,3.165263157894737,0.4147368421052633,-0.09564752082231814,38808856509.5085,0.10211519004392162,11337096053.4966,0.44467963398687305,89.2801736441717,-0.7305929247608136,2.5,-0.45392547528573907,2.3,0.2581222481594595
6,DAVENPORT,2013-02,3.58,Improvements_Additions for Apartments_Coops,0.15464999999999998,3.42535,-0.2334770925936334,0.17315,3.40685,-0.23311149662795633,0.20129999999999998,3.3787000000000003,-0.2350687629504063,0.2455,3.3345000000000002,-0.22271200598928548,0.29049499999999995,3.289505,-0.2098320050005863,0.463425,3.116575,-0.21684443142429163,0.761875,2.818125,-0.2764594473453644,0.0768421052631579,3.5031578947368422,-0.18765471477800055,0.12421052631578947,3.4557894736842107,-0.18412160349441947,0.15736842105263157,3.4226315789473687,-0.233701033108811,0.8463157894736841,2.7336842105263157,-0.029247888771861547,1.9842105263157896,1.5957894736842104,-0.07286652067183602,2.782631578947368,0.797368421052632,-0.1099931077073883,3.165263157894737,0.4147368421052633,-0.09564752082231814,38808856509.5085,0.10211519004392162,11337096053.4966,0.44467963398687305,89.2801736441717,-0.7305929247608136,2.5,-0.45392547528573907,2.3,0.2581222481594595
7,DAVENPORT,2013-02,3.58,Improvements_Additions for Apartments_Coops,0.15464999999999998,3.42535,-0.2334770925936334,0.17315,3.40685,-0.23311149662795633,0.20129999999999998,3.3787000000000003,-0.2350687629504063,0.2455,3.3345000000000002,-0.22271200598928548,0.29049499999999995,3.289505,-0.2098320050005863,0.463425,3.116575,-0.21684443142429163,0.761875,2.818125,-0.2764594473453644,0.0768421052631579,3.5031578947368422,-0.18765471477800055,0.12421052631578947,3.4557894736842107,-0.18412160349441947,0.15736842105263157,3.4226315789473687,-0.233701033108811,0.8463157894736841,2.7336842105263157,-0.029247888771861547,1.9842105263157896,1.5957894736842104,-0.07286652067183602,2.782631578947368,0.797368421052632,-0.1099931077073883,3.165263157894737,0.4147368421052633,-0.09564752082231814,38808856509.5085,0.10211519004392162,11337096053.4966,0.44467963398687305,89.2801736441717,-0.7305929247608136,2.5,-0.45392547528573907,2.3,0.2581222481594595
8,DAVENPORT,2013-07,3.28,Improvements_Additions for Apartments_Coops,0.12117913043478262,3.158820869565217,-0.2334770925936334,0.15611695652173913,3.1238830434782607,-0.23311149662795633,0.19111913043478265,3.0888808695652172,-0.2350687629504063,0.232388695652174,3.047611304347826,-0.22271200598928548,0.26758260869565215,3.0124173913043477,-0.2098320050005863,0.40307869565217386,2.876921304347826,-0.21684443142429163,0.6838491304347826,2.5961508695652173,-0.2764594473453644,0.020909090909090912,3.259090909090909,-0.18765471477800055,0.07363636363636367,3.206363636363636,-0.18412160349441947,0.12181818181818184,3.1581818181818178,-0.233701033108811,1.4031818181818183,1.8768181818181815,-0.029247888771861547,2.5822727272727275,0.6977272727272723,-0.07286652067183602,3.3072727272727276,-0.02727272727272778,-0.1099931077073883,3.605,-0.3250000000000002,-0.09564752082231814,40995097959.5386,0.10211519004392162,9498561196.652071,0.44467963398687305,88.29263433660921,-0.7305929247608136,2.6,-0.45392547528573907,1.7,0.2581222481594595
9,DAVENPORT,2013-07,3.28,Improvements_Additions for Apartments_Coops,0.12117913043478262,3.158820869565217,-0.2334770925936334,0.15611695652173913,3.1238830434782607,-0.23311149662795633,0.19111913043478265,3.0888808695652172,-0.2350687629504063,0.232388695652174,3.047611304347826,-0.22271200598928548,0.26758260869565215,3.0124173913043477,-0.2098320050005863,0.40307869565217386,2.876921304347826,-0.21684443142429163,0.6838491304347826,2.5961508695652173,-0.2764594473453644,0.020909090909090912,3.259090909090909,-0.18765471477800055,0.07363636363636367,3.206363636363636,-0.18412160349441947,0.12181818181818184,3.1581818181818178,-0.233701033108811,1.4031818181818183,1.8768181818181815,-0.029247888771861547,2.5822727272727275,0.6977272727272723,-0.07286652067183602,3.3072727272727276,-0.02727272727272778,-0.1099931077073883,3.605,-0.3250000000000002,-0.09564752082231814,40995097959.5386,0.10211519004392162,9498561196.652071,0.44467963398687305,88.29263433660921,-0.7305929247608136,2.6,-0.45392547528573907,1.8,0.2581222481594595
