,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(1),Corr with student_vol(1),credit_tightness,Corr with credit_tightness,mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-1),Corr with mortgage 90(-1)
0,KS,KANSAS CITY,2011-03,4.85,Improvements_Additions for Apartments_Coops,0.2076739130434783,4.642326086956522,-0.1464392962558488,0.23889782608695653,4.611102173913043,-0.1398602912639125,0.2532847826086956,4.596715217391304,-0.14169366658836305,0.2829456521739131,4.567054347826087,-0.14333666978255444,0.30843478260869567,4.541565217391304,-0.14792825824048053,0.4607826086956522,4.3892173913043475,-0.16526550053864844,0.7797065217391305,4.0702934782608695,-0.16756413301687803,0.06478260869565221,4.785217391304347,-0.11208283083341436,0.15652173913043482,4.693478260869565,-0.13161610038204058,0.25913043478260867,4.590869565217391,-0.1311437070696598,2.1134782608695653,2.7365217391304344,0.19279526170503544,3.414347826086956,1.4356521739130437,0.5862582079183045,4.26608695652174,0.58391304347826,0.7974491198731085,4.5139130434782615,0.33608695652173814,0.8213332075620039,31992172727.7437,-0.7736939987670011,15995126134.7035,0.7484731354259674,91.59671843464591,0.8061274413232236,3.7,0.7955967746080876,2.8,0.6701175595819227
1,KS,KANSAS CITY,2012-07,4.125,Improvements_Additions for Apartments_Coops,0.16720454545454547,3.9577954545454546,-0.1464392962558488,0.19873636363636368,3.9262636363636365,-0.1398602912639125,0.24646136363636365,3.8785386363636363,-0.14169366658836305,0.34024999999999994,3.78475,-0.14333666978255444,0.4535545454545455,3.6714454545454545,-0.14792825824048053,0.7302181818181818,3.3947818181818183,-0.16526550053864844,1.0653181818181816,3.0596818181818186,-0.16756413301687803,0.06952380952380956,4.05547619047619,-0.11208283083341436,0.14571428571428574,3.979285714285714,-0.13161610038204058,0.18571428571428572,3.939285714285714,-0.1311437070696598,0.6195238095238095,3.5054761904761906,0.19279526170503544,1.5266666666666664,2.5983333333333336,0.5862582079183045,2.217142857142857,1.907857142857143,0.7974491198731085,2.5900000000000003,1.5349999999999997,0.8213332075620039,38410438812.4053,-0.7736939987670011,11986368496.8635,0.7484731354259674,89.02745876405929,0.8061274413232236,3.0,0.7955967746080876,2.6,0.6701175595819227
2,KS,KANSAS CITY,2016-05,3.71,Improvements_Additions for Apartments_Coops,0.38527368421052627,3.3247263157894738,-0.1464392962558488,0.4053315789473685,3.3046684210526314,-0.1398602912639125,0.4424947368421052,3.267505263157895,-0.14169366658836305,0.5332263157894737,3.1767736842105263,-0.14333666978255444,0.6455710526315791,3.064428947368421,-0.14792825824048053,0.9348736842105263,2.775126315789474,-0.16526550053864844,1.2675078947368421,2.442492105263158,-0.16756413301687803,0.2261904761904762,3.4838095238095237,-0.11208283083341436,0.4185714285714286,3.2914285714285714,-0.13161610038204058,0.5914285714285713,3.1185714285714288,-0.1311437070696598,1.3004761904761903,2.40952380952381,0.19279526170503544,1.8061904761904766,1.9038095238095234,0.5862582079183045,2.2166666666666663,1.4933333333333336,0.7974491198731085,2.627619047619048,1.082380952380952,0.8213332075620039,50249654907.7038,-0.7736939987670011,11496937509.4445,0.7484731354259674,85.2359522201137,0.8061274413232236,2.1,0.7955967746080876,1.2,0.6701175595819227
3,KS,KANSAS CITY,2017-07,3.55,Improvements_Additions for Apartments_Coops,1.1766928571428568,2.373307142857143,-0.1464392962558488,1.1913757142857144,2.3586242857142854,-0.1398602912639125,1.2280366666666667,2.321963333333333,-0.14169366658836305,1.2566676190476191,2.2933323809523807,-0.14333666978255444,1.307512857142857,2.2424871428571427,-0.14792825824048053,1.4570814285714284,2.092918571428571,-0.16526550053864844,1.7410885714285718,1.808911428571428,-0.16756413301687803,0.9720000000000001,2.578,-0.11208283083341436,1.1284999999999996,2.4215,-0.13161610038204058,1.2235,2.3265,-0.1311437070696598,1.8720000000000003,1.6779999999999995,0.19279526170503544,2.3179999999999996,1.2320000000000002,0.5862582079183045,2.6505,0.8994999999999997,0.7974491198731085,2.884,0.6659999999999999,0.8213332075620039,50938614889.0817,-0.7736939987670011,12103218541.1776,0.7484731354259674,88.11497433433529,0.8061274413232236,1.8,0.7955967746080876,0.8,0.6701175595819227
4,KS,KANSAS CITY,2018-02,3.95,Improvements_Additions for Apartments_Coops,1.4432573684210526,2.5067426315789474,-0.1464392962558488,1.4712210000000003,2.478779,-0.1398602912639125,1.6018225000000001,2.3481775000000003,-0.14169366658836305,1.722691,2.227309,-0.14333666978255444,1.874672,2.0753280000000003,-0.14792825824048053,2.0893395000000003,1.8606604999999998,-0.16526550053864844,2.3701375000000002,1.5798625,-0.16756413301687803,1.3805263157894736,2.569473684210527,-0.11208283083341436,1.7857894736842108,2.1642105263157894,-0.13161610038204058,1.9636842105263155,1.9863157894736847,-0.1311437070696598,2.599473684210526,1.350526315789474,0.19279526170503544,2.8589473684210525,1.0910526315789477,0.5862582079183045,3.016842105263158,0.933157894736842,0.7974491198731085,3.1310526315789478,0.8189473684210524,0.8213332075620039,50165072031.0326,-0.7736939987670011,11725018303.5706,0.7484731354259674,87.010875232225,0.8061274413232236,2.0,0.7955967746080876,0.9,0.6701175595819227
5,KS,KANSAS CITY,2018-05,3.99,Improvements_Additions for Apartments_Coops,1.7065971428571427,2.2834028571428577,-0.1464392962558488,1.7524533333333332,2.237546666666667,-0.1398602912639125,1.94629,2.04371,-0.14169366658836305,2.0937409523809523,1.896259047619048,-0.14333666978255444,2.3356085714285713,1.654391428571429,-0.14792825824048053,2.499740476190476,1.4902595238095242,-0.16526550053864844,2.754757142857143,1.235242857142857,-0.16756413301687803,1.706818181818182,2.283181818181818,-0.11208283083341436,2.0731818181818187,1.9168181818181815,-0.13161610038204058,2.2736363636363635,1.7163636363636368,-0.1311437070696598,2.816818181818181,1.1731818181818192,0.19279526170503544,2.977727272727273,1.0122727272727272,0.5862582079183045,3.0518181818181818,0.9381818181818184,0.7974491198731085,3.1318181818181827,0.8581818181818175,0.8213332075620039,50593420247.4287,-0.7736939987670011,12484889768.5791,0.7484731354259674,86.55198240492871,0.8061274413232236,2.1,0.7955967746080876,0.7,0.6701175595819227
6,KS,KANSAS CITY,2018-07,4.23,Improvements_Additions for Apartments_Coops,1.918467142857143,2.3115328571428577,-0.1464392962558488,1.9587813636363633,2.271218636363637,-0.1398602912639125,2.0789990909090905,2.15100090909091,-0.14169366658836305,2.1733236363636363,2.056676363636364,-0.14333666978255444,2.3391181818181823,1.890881818181818,-0.14792825824048053,2.519525454545455,1.7104745454545456,-0.16526550053864844,2.7944931818181815,1.435506818181819,-0.16756413301687803,1.8933333333333329,2.336666666666668,-0.11208283083341436,2.1680952380952383,2.061904761904762,-0.13161610038204058,2.3876190476190478,1.8423809523809527,-0.1311437070696598,2.7776190476190483,1.452380952380952,0.19279526170503544,2.8890476190476195,1.340952380952381,0.5862582079183045,2.944761904761905,1.2852380952380953,0.7974491198731085,3.006666666666667,1.2233333333333336,0.8213332075620039,52055589128.0929,-0.7736939987670011,12917630009.557,0.7484731354259674,89.25060298401242,0.8061274413232236,1.8,0.7955967746080876,0.7,0.6701175595819227
