,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-2),Corr with auto_vol(-2),student_vol(4),Corr with student_vol(4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(4),Corr with mortgage 90(4)
0,INDIANAPOLIS,2010-04,4.15,Improvements_Additions for Apartments_Coops,0.24183250000000003,3.9081675000000002,0.20533246479139358,0.2495495,3.9004505000000003,0.209842060565429,0.2597455000000001,3.8902545,0.21062790431671344,0.2840375,3.8659625,0.19732580602490718,0.3116065,3.8383935000000005,0.1758952972371803,0.4758610000000001,3.6741390000000003,0.12751801066696225,0.9598030000000002,3.1901970000000004,0.11789366374625425,0.15045454545454548,3.999545454545455,0.21592117653052645,0.2440909090909091,3.905909090909091,0.20581541611639315,0.44499999999999995,3.7050000000000005,0.22147099837736176,2.581363636363637,1.5686363636363634,0.5585474665657147,3.8468181818181817,0.30318181818181866,0.6697753766711902,4.531363636363637,-0.3813636363636368,0.5684867378999713,4.693181818181819,-0.5431818181818189,0.4994606358762708,25116521917.8418,-0.1149216695349702,11556490165.0911,0.2386500899838682,96.94128995699529,0.13049239406534066,3.7,-0.10531585065656912,3.8,0.059928530361643466
1,INDIANAPOLIS,2010-05,4.075,Improvements_Additions for Apartments_Coops,0.2957715789473684,3.7792284210526317,0.20533246479139358,0.3152057894736842,3.759794210526316,0.209842060565429,0.3354642105263158,3.7395357894736843,0.21062790431671344,0.39242105263157895,3.6825789473684214,0.19732580602490718,0.45851421052631586,3.616485789473684,0.1758952972371803,0.6592468421052632,3.415753157894737,0.12751801066696225,1.129987894736842,2.9450121052631584,0.11789366374625425,0.147,3.9280000000000004,0.21592117653052645,0.22350000000000003,3.8515,0.20581541611639315,0.37099999999999994,3.704,0.22147099837736176,2.1799999999999997,1.8950000000000005,0.5585474665657147,3.4199999999999995,0.6550000000000007,0.6697753766711902,4.1145,-0.039499999999999424,0.5684867378999713,4.286,-0.2109999999999994,0.4994606358762708,27482962505.147003,-0.1149216695349702,12342273869.2704,0.2386500899838682,97.9962893430168,0.13049239406534066,3.8,-0.10531585065656912,3.7,0.059928530361643466
2,INDIANAPOLIS,2010-09,3.65,Improvements_Additions for Apartments_Coops,0.22657136363636363,3.4234286363636364,0.20533246479139358,0.251059090909091,3.398940909090909,0.209842060565429,0.25699454545454536,3.3930054545454547,0.21062790431671344,0.2738163636363636,3.376183636363636,0.19732580602490718,0.2913659090909092,3.358634090909091,0.1758952972371803,0.4777727272727273,3.1722272727272727,0.12751801066696225,0.8043745454545456,2.8456254545454542,0.11789366374625425,0.1166666666666667,3.533333333333333,0.21592117653052645,0.19333333333333336,3.4566666666666666,0.20581541611639315,0.2566666666666666,3.3933333333333335,0.22147099837736176,1.4104761904761904,2.2395238095238095,0.5585474665657147,2.6476190476190475,1.0023809523809524,0.6697753766711902,3.4690476190476183,0.18095238095238164,0.5684867378999713,3.773333333333333,-0.12333333333333307,0.4994606358762708,28477062769.4533,-0.1149216695349702,11568364841.7538,0.2386500899838682,98.6449594200431,0.13049239406534066,3.9,-0.10531585065656912,3.7,0.059928530361643466
3,INDIANAPOLIS,2011-01,4.0,Improvements_Additions for Apartments_Coops,0.2391115000000001,3.7608885,0.20533246479139358,0.25406500000000004,3.745935,0.209842060565429,0.2606254999999999,3.7393745000000003,0.21062790431671344,0.2827834999999999,3.7172165,0.19732580602490718,0.30341049999999997,3.6965895,0.1758952972371803,0.4554005000000002,3.5445995,0.12751801066696225,0.7818229999999999,3.218177,0.11789366374625425,0.14099999999999996,3.859,0.21592117653052645,0.1815,3.8185000000000002,0.20581541611639315,0.27349999999999997,3.7265,0.22147099837736176,1.9944999999999997,2.0055000000000005,0.5585474665657147,3.3940000000000006,0.6059999999999994,0.6697753766711902,4.281000000000001,-0.2810000000000006,0.5684867378999713,4.5230000000000015,-0.5230000000000015,0.4994606358762708,30207558860.6451,-0.1149216695349702,13753511368.0623,0.2386500899838682,94.51558950569391,0.13049239406534066,4.2,-0.10531585065656912,3.4,0.059928530361643466
4,INDIANAPOLIS,2011-03,3.8,Improvements_Additions for Apartments_Coops,0.2076739130434783,3.5923260869565214,0.20533246479139358,0.23889782608695653,3.561102173913043,0.209842060565429,0.2532847826086956,3.5467152173913044,0.21062790431671344,0.2829456521739131,3.517054347826087,0.19732580602490718,0.30843478260869567,3.491565217391304,0.1758952972371803,0.4607826086956522,3.3392173913043477,0.12751801066696225,0.7797065217391305,3.0202934782608692,0.11789366374625425,0.06478260869565221,3.7352173913043476,0.21592117653052645,0.15652173913043482,3.643478260869565,0.20581541611639315,0.25913043478260867,3.540869565217391,0.22147099837736176,2.1134782608695653,1.6865217391304346,0.5585474665657147,3.414347826086956,0.38565217391304385,0.6697753766711902,4.26608695652174,-0.4660869565217398,0.5684867378999713,4.5139130434782615,-0.7139130434782617,0.4994606358762708,31618591270.7387,-0.1149216695349702,13238482167.5647,0.2386500899838682,92.8594669911348,0.13049239406534066,3.4,-0.10531585065656912,3.4,0.059928530361643466
5,INDIANAPOLIS,2011-05,4.2,Improvements_Additions for Apartments_Coops,0.130775,4.069225,0.20533246479139358,0.16787249999999998,4.0321275000000005,0.209842060565429,0.1978005,4.002199500000001,0.21062790431671344,0.23078799999999994,3.969212,0.19732580602490718,0.260713,3.939287,0.1758952972371803,0.41407550000000004,3.7859245,0.12751801066696225,0.7391499999999999,3.46085,0.11789366374625425,0.024285714285714285,4.175714285714286,0.21592117653052645,0.0866666666666667,4.113333333333333,0.20581541611639315,0.18809523809523812,4.011904761904762,0.22147099837736176,1.8423809523809527,2.3576190476190475,0.5585474665657147,3.168571428571429,1.0314285714285711,0.6697753766711902,4.011428571428572,0.1885714285714286,0.5684867378999713,4.293333333333333,-0.09333333333333282,0.4994606358762708,31565012894.7234,-0.1149216695349702,11655650147.2578,0.2386500899838682,94.0022251537174,0.13049239406534066,3.4,-0.10531585065656912,3.5,0.059928530361643466
6,INDIANAPOLIS,2011-06,3.91,Improvements_Additions for Apartments_Coops,0.12706818181818183,3.7829318181818183,0.20533246479139358,0.1615431818181819,3.7484568181818183,0.209842060565429,0.18716409090909092,3.722835909090909,0.21062790431671344,0.21923909090909086,3.6907609090909093,0.19732580602490718,0.24782409090909094,3.662175909090909,0.1758952972371803,0.39758,3.51242,0.12751801066696225,0.7268749999999999,3.1831250000000004,0.11789366374625425,0.0190909090909091,3.890909090909091,0.21592117653052645,0.1013636363636364,3.8086363636363636,0.20581541611639315,0.18090909090909094,3.729090909090909,0.22147099837736176,1.5799999999999998,2.33,0.5585474665657147,3.002272727272727,0.9077272727272732,0.6697753766711902,3.9145454545454546,-0.004545454545454408,0.5684867378999713,4.2327272727272724,-0.3227272727272723,0.4994606358762708,31252070876.7547,-0.1149216695349702,10258833668.6773,0.2386500899838682,93.74313363440879,0.13049239406534066,3.5,-0.10531585065656912,3.4,0.059928530361643466
7,INDIANAPOLIS,2011-08,3.95,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.8053163636363636,0.20533246479139358,0.18038681818181818,3.769613181818182,0.209842060565429,0.21116590909090904,3.738834090909091,0.21062790431671344,0.24895727272727275,3.7010427272727275,0.19732580602490718,0.29323772727272723,3.656762272727273,0.1758952972371803,0.45919454545454547,3.4908054545454545,0.12751801066696225,0.7783581818181818,3.1716418181818185,0.11789366374625425,0.017391304347826094,3.932608695652174,0.21592117653052645,0.06217391304347828,3.887826086956522,0.20581541611639315,0.11478260869565218,3.835217391304348,0.22147099837736176,1.021304347826087,2.9286956521739134,0.5585474665657147,2.303043478260869,1.6469565217391313,0.6697753766711902,3.244782608695652,0.7052173913043482,0.5684867378999713,3.6513043478260867,0.2986956521739135,0.4994606358762708,31300541846.2612,-0.1149216695349702,11508699084.1195,0.2386500899838682,92.5881563190625,0.13049239406534066,3.8,-0.10531585065656912,3.6,0.059928530361643466
8,INDIANAPOLIS,2011-09,3.875,Improvements_Additions for Apartments_Coops,0.14525181818181823,3.7297481818181817,0.20533246479139358,0.1884,3.6866,0.209842060565429,0.23085045454545455,3.6441495454545456,0.21062790431671344,0.2845913636363636,3.5904086363636365,0.19732580602490718,0.3502268181818181,3.524773181818182,0.1758952972371803,0.5222018181818182,3.352798181818182,0.12751801066696225,0.8332045454545454,3.0417954545454546,0.11789366374625425,0.005714285714285713,3.869285714285714,0.21592117653052645,0.04333333333333335,3.8316666666666666,0.20581541611639315,0.10476190476190479,3.770238095238095,0.22147099837736176,0.9004761904761904,2.9745238095238093,0.5585474665657147,1.9752380952380955,1.8997619047619045,0.6697753766711902,2.8271428571428574,1.0478571428571426,0.5684867378999713,3.182380952380953,0.692619047619047,0.4994606358762708,31992172727.7437,-0.1149216695349702,11510278467.2037,0.2386500899838682,91.13289228397959,0.13049239406534066,3.7,-0.10531585065656912,3.6,0.059928530361643466
9,INDIANAPOLIS,2011-10,4.3,Improvements_Additions for Apartments_Coops,0.1416352380952381,4.158364761904762,0.20533246479139358,0.19074095238095234,4.109259047619047,0.209842060565429,0.24373904761904758,4.056260952380952,0.21062790431671344,0.3185252380952381,3.981474761904762,0.19732580602490718,0.4064785714285714,3.8935214285714284,0.1758952972371803,0.59521,3.70479,0.12751801066696225,0.9086428571428572,3.3913571428571427,0.11789366374625425,0.013500000000000003,4.2865,0.21592117653052645,0.05450000000000003,4.2455,0.20581541611639315,0.1145,4.1855,0.22147099837736176,1.0614999999999999,3.2385,0.5585474665657147,2.1519999999999997,2.148,0.6697753766711902,2.8695,1.4304999999999999,0.5684867378999713,3.128,1.1719999999999997,0.4994606358762708,31754785132.2305,-0.1149216695349702,10728874885.7875,0.2386500899838682,90.24550000965358,0.13049239406534066,3.6,-0.10531585065656912,3.5,0.059928530361643466
