,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol(-2),Corr with student_vol(-2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(3),Corr with mortgage 90(3)
0,CHARLESTON,2011-11,3.95,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.807449090909091,0.010774087996682466,0.19244863636363635,3.757551363636364,0.02453817414055521,0.2536463636363637,3.6963536363636367,0.04045756839638903,0.3593790909090909,3.590620909090909,0.06193285552602659,0.47529181818181826,3.474708181818182,0.08137469915404565,0.6805422727272729,3.2694577272727274,0.04351457440604355,1.000305,2.949695,0.025597088204499244,0.013999999999999999,3.9360000000000004,-0.031496179703117765,0.04650000000000002,3.9035,-0.012219492676881931,0.11200000000000002,3.838,0.01976456414412572,0.908,3.0420000000000003,0.33897029314869337,2.0134999999999996,1.9365000000000006,0.38510184859576385,2.7180000000000004,1.2319999999999998,0.2415075061019344,3.0155000000000003,0.9344999999999999,0.18956451034778618,34825519831.2788,0.0919686067383009,11655650147.2578,-0.5087234491261681,90.5649414475864,-0.4972442237612406,3.7,-0.42061549641925794,3.9,-0.19544239136352679
1,CHARLESTON,2011-11,3.95,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.807449090909091,0.010774087996682466,0.19244863636363635,3.757551363636364,0.02453817414055521,0.2536463636363637,3.6963536363636367,0.04045756839638903,0.3593790909090909,3.590620909090909,0.06193285552602659,0.47529181818181826,3.474708181818182,0.08137469915404565,0.6805422727272729,3.2694577272727274,0.04351457440604355,1.000305,2.949695,0.025597088204499244,0.013999999999999999,3.9360000000000004,-0.031496179703117765,0.04650000000000002,3.9035,-0.012219492676881931,0.11200000000000002,3.838,0.01976456414412572,0.908,3.0420000000000003,0.33897029314869337,2.0134999999999996,1.9365000000000006,0.38510184859576385,2.7180000000000004,1.2319999999999998,0.2415075061019344,3.0155000000000003,0.9344999999999999,0.18956451034778618,34825519831.2788,0.0919686067383009,11655650147.2578,-0.5087234491261681,90.5649414475864,-0.4972442237612406,3.7,-0.42061549641925794,3.8,-0.19544239136352679
2,CHARLESTON,2011-11,3.95,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.807449090909091,0.010774087996682466,0.19244863636363635,3.757551363636364,0.02453817414055521,0.2536463636363637,3.6963536363636367,0.04045756839638903,0.3593790909090909,3.590620909090909,0.06193285552602659,0.47529181818181826,3.474708181818182,0.08137469915404565,0.6805422727272729,3.2694577272727274,0.04351457440604355,1.000305,2.949695,0.025597088204499244,0.013999999999999999,3.9360000000000004,-0.031496179703117765,0.04650000000000002,3.9035,-0.012219492676881931,0.11200000000000002,3.838,0.01976456414412572,0.908,3.0420000000000003,0.33897029314869337,2.0134999999999996,1.9365000000000006,0.38510184859576385,2.7180000000000004,1.2319999999999998,0.2415075061019344,3.0155000000000003,0.9344999999999999,0.18956451034778618,34825519831.2788,0.0919686067383009,11655650147.2578,-0.5087234491261681,90.5649414475864,-0.4972442237612406,3.7,-0.42061549641925794,2.4,-0.19544239136352679
3,CHARLESTON,2011-11,3.95,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.807449090909091,0.010774087996682466,0.19244863636363635,3.757551363636364,0.02453817414055521,0.2536463636363637,3.6963536363636367,0.04045756839638903,0.3593790909090909,3.590620909090909,0.06193285552602659,0.47529181818181826,3.474708181818182,0.08137469915404565,0.6805422727272729,3.2694577272727274,0.04351457440604355,1.000305,2.949695,0.025597088204499244,0.013999999999999999,3.9360000000000004,-0.031496179703117765,0.04650000000000002,3.9035,-0.012219492676881931,0.11200000000000002,3.838,0.01976456414412572,0.908,3.0420000000000003,0.33897029314869337,2.0134999999999996,1.9365000000000006,0.38510184859576385,2.7180000000000004,1.2319999999999998,0.2415075061019344,3.0155000000000003,0.9344999999999999,0.18956451034778618,34825519831.2788,0.0919686067383009,11655650147.2578,-0.5087234491261681,90.5649414475864,-0.4972442237612406,3.7,-0.42061549641925794,2.4,-0.19544239136352679
4,CHARLESTON,2011-11,3.95,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.807449090909091,0.010774087996682466,0.19244863636363635,3.757551363636364,0.02453817414055521,0.2536463636363637,3.6963536363636367,0.04045756839638903,0.3593790909090909,3.590620909090909,0.06193285552602659,0.47529181818181826,3.474708181818182,0.08137469915404565,0.6805422727272729,3.2694577272727274,0.04351457440604355,1.000305,2.949695,0.025597088204499244,0.013999999999999999,3.9360000000000004,-0.031496179703117765,0.04650000000000002,3.9035,-0.012219492676881931,0.11200000000000002,3.838,0.01976456414412572,0.908,3.0420000000000003,0.33897029314869337,2.0134999999999996,1.9365000000000006,0.38510184859576385,2.7180000000000004,1.2319999999999998,0.2415075061019344,3.0155000000000003,0.9344999999999999,0.18956451034778618,34825519831.2788,0.0919686067383009,11655650147.2578,-0.5087234491261681,90.5649414475864,-0.4972442237612406,3.9,-0.42061549641925794,3.9,-0.19544239136352679
5,CHARLESTON,2011-11,3.95,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.807449090909091,0.010774087996682466,0.19244863636363635,3.757551363636364,0.02453817414055521,0.2536463636363637,3.6963536363636367,0.04045756839638903,0.3593790909090909,3.590620909090909,0.06193285552602659,0.47529181818181826,3.474708181818182,0.08137469915404565,0.6805422727272729,3.2694577272727274,0.04351457440604355,1.000305,2.949695,0.025597088204499244,0.013999999999999999,3.9360000000000004,-0.031496179703117765,0.04650000000000002,3.9035,-0.012219492676881931,0.11200000000000002,3.838,0.01976456414412572,0.908,3.0420000000000003,0.33897029314869337,2.0134999999999996,1.9365000000000006,0.38510184859576385,2.7180000000000004,1.2319999999999998,0.2415075061019344,3.0155000000000003,0.9344999999999999,0.18956451034778618,34825519831.2788,0.0919686067383009,11655650147.2578,-0.5087234491261681,90.5649414475864,-0.4972442237612406,3.9,-0.42061549641925794,3.8,-0.19544239136352679
6,CHARLESTON,2011-11,3.95,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.807449090909091,0.010774087996682466,0.19244863636363635,3.757551363636364,0.02453817414055521,0.2536463636363637,3.6963536363636367,0.04045756839638903,0.3593790909090909,3.590620909090909,0.06193285552602659,0.47529181818181826,3.474708181818182,0.08137469915404565,0.6805422727272729,3.2694577272727274,0.04351457440604355,1.000305,2.949695,0.025597088204499244,0.013999999999999999,3.9360000000000004,-0.031496179703117765,0.04650000000000002,3.9035,-0.012219492676881931,0.11200000000000002,3.838,0.01976456414412572,0.908,3.0420000000000003,0.33897029314869337,2.0134999999999996,1.9365000000000006,0.38510184859576385,2.7180000000000004,1.2319999999999998,0.2415075061019344,3.0155000000000003,0.9344999999999999,0.18956451034778618,34825519831.2788,0.0919686067383009,11655650147.2578,-0.5087234491261681,90.5649414475864,-0.4972442237612406,3.9,-0.42061549641925794,2.4,-0.19544239136352679
7,CHARLESTON,2011-11,3.95,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.807449090909091,0.010774087996682466,0.19244863636363635,3.757551363636364,0.02453817414055521,0.2536463636363637,3.6963536363636367,0.04045756839638903,0.3593790909090909,3.590620909090909,0.06193285552602659,0.47529181818181826,3.474708181818182,0.08137469915404565,0.6805422727272729,3.2694577272727274,0.04351457440604355,1.000305,2.949695,0.025597088204499244,0.013999999999999999,3.9360000000000004,-0.031496179703117765,0.04650000000000002,3.9035,-0.012219492676881931,0.11200000000000002,3.838,0.01976456414412572,0.908,3.0420000000000003,0.33897029314869337,2.0134999999999996,1.9365000000000006,0.38510184859576385,2.7180000000000004,1.2319999999999998,0.2415075061019344,3.0155000000000003,0.9344999999999999,0.18956451034778618,34825519831.2788,0.0919686067383009,11655650147.2578,-0.5087234491261681,90.5649414475864,-0.4972442237612406,3.9,-0.42061549641925794,2.4,-0.19544239136352679
8,CHARLESTON,2011-12,4.3,Improvements_Additions for Apartments_Coops,0.1499335,4.150066499999999,0.010774087996682466,0.2029985,4.0970015,0.02453817414055521,0.2836085,4.0163915,0.04045756839638903,0.40829250000000006,3.8917075,0.06193285552602659,0.5557375,3.7442624999999996,0.08137469915404565,0.7798775000000001,3.5201225,0.04351457440604355,1.1003555000000003,3.1996445,0.025597088204499244,0.0033333333333333335,4.296666666666667,-0.031496179703117765,0.048571428571428585,4.251428571428571,-0.012219492676881931,0.11523809523809528,4.1847619047619045,0.01976456414412572,0.8914285714285713,3.4085714285714284,0.33897029314869337,1.9780952380952384,2.3219047619047615,0.38510184859576385,2.6676190476190476,1.6323809523809523,0.2415075061019344,2.9823809523809524,1.3176190476190475,0.18956451034778618,35344521679.5642,0.0919686067383009,10258833668.6773,-0.5087234491261681,88.33905735772379,-0.4972442237612406,3.8,-0.42061549641925794,3.8,-0.19544239136352679
9,CHARLESTON,2011-12,4.3,Improvements_Additions for Apartments_Coops,0.1499335,4.150066499999999,0.010774087996682466,0.2029985,4.0970015,0.02453817414055521,0.2836085,4.0163915,0.04045756839638903,0.40829250000000006,3.8917075,0.06193285552602659,0.5557375,3.7442624999999996,0.08137469915404565,0.7798775000000001,3.5201225,0.04351457440604355,1.1003555000000003,3.1996445,0.025597088204499244,0.0033333333333333335,4.296666666666667,-0.031496179703117765,0.048571428571428585,4.251428571428571,-0.012219492676881931,0.11523809523809528,4.1847619047619045,0.01976456414412572,0.8914285714285713,3.4085714285714284,0.33897029314869337,1.9780952380952384,2.3219047619047615,0.38510184859576385,2.6676190476190476,1.6323809523809523,0.2415075061019344,2.9823809523809524,1.3176190476190475,0.18956451034778618,35344521679.5642,0.0919686067383009,10258833668.6773,-0.5087234491261681,88.33905735772379,-0.4972442237612406,3.8,-0.42061549641925794,3.7,-0.19544239136352679
