,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(2),Corr with auto_vol(2),student_vol(-1),Corr with student_vol(-1),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-2),Corr with mortgage 90(-2)
0,2010-09,VA,NEWPORT NEWS,2010-09,4.25,"(-76.514382, 37.108406)",27606.33,Improvements_Additions for Apartments_Coops,0.22657136363636363,0.2198802629807593,0.251059090909091,0.22373005250136604,0.25699454545454536,0.22503074252967728,0.2738163636363636,0.2179694778431071,0.2913659090909092,0.20686841763155758,0.4777727272727273,0.18534245684192194,0.8043745454545456,0.19420867638252517,0.1166666666666667,0.2511911650181755,0.19333333333333336,0.24613249316049177,0.2566666666666666,0.2627247586928757,1.4104761904761904,0.562623121941034,2.6476190476190475,0.8279936422282989,3.4690476190476183,0.6950380934209246,3.773333333333333,0.589398202180343,30207558860.6451,-0.2337824252853589,11556490165.0911,0.6178892205309456,94.0022251537174,0.38411526231437726,3.9,-0.333371325053653,3.4,-0.11914612701569596
1,2011-07,VA,NEWPORT NEWS,2011-07,4.45,"(-76.425442, 37.000049)",39080.96,Improvements_Additions for Apartments_Coops,0.12388095238095237,0.2198802629807593,0.1598857142857143,0.22373005250136604,0.18661904761904766,0.22503074252967728,0.2182333333333334,0.2179694778431071,0.24991190476190472,0.20686841763155758,0.41392857142857137,0.18534245684192194,0.7452261904761905,0.19420867638252517,0.037500000000000006,0.2511911650181755,0.08400000000000002,0.24613249316049177,0.185,0.2627247586928757,1.541,0.562623121941034,3.003,0.8279936422282989,3.9475000000000002,0.6950380934209246,4.2705,0.589398202180343,33690910289.8878,-0.2337824252853589,12472473242.0863,0.6178892205309456,90.35087768078328,0.38411526231437726,3.3,-0.333371325053653,2.9,-0.11914612701569596
2,2012-06,VA,NEWPORT NEWS,2012-06,3.57,"(-76.42583499999999, 37.000755)",25003.68,Improvements_Additions for Apartments_Coops,0.163,0.2198802629807593,0.19464736842105262,0.22373005250136604,0.24319736842105263,0.22503074252967728,0.3459342105263157,0.2179694778431071,0.46558684210526313,0.20686841763155758,0.7364000000000004,0.18534245684192194,1.0691894736842107,0.19420867638252517,0.05190476190476193,0.2511911650181755,0.14809523809523809,0.24613249316049177,0.18904761904761905,0.2627247586928757,0.7114285714285714,0.562623121941034,1.6223809523809525,0.8279936422282989,2.3061904761904763,0.6950380934209246,2.698095238095238,0.589398202180343,37160101000.5239,-0.2337824252853589,12770391029.1034,0.6178892205309456,90.37816904639429,0.38411526231437726,3.7,-0.333371325053653,3.2,-0.11914612701569596
3,2012-12,VA,NEWPORT NEWS,2012-12,2.8,"(-76.501177, 37.075536)",22815.27,Improvements_Additions for Apartments_Coops,0.1631578947368421,0.2198802629807593,0.1875157894736842,0.22373005250136604,0.21092631578947374,0.22503074252967728,0.2552894736842105,0.2179694778431071,0.30947368421052623,0.20686841763155758,0.5145657894736843,0.18534245684192194,0.8483157894736841,0.19420867638252517,0.039500000000000014,0.2511911650181755,0.11950000000000005,0.24613249316049177,0.1585,0.2627247586928757,0.6960000000000001,0.562623121941034,1.7189999999999999,0.8279936422282989,2.4675000000000002,0.6950380934209246,2.8835,0.589398202180343,39658399389.4891,-0.2337824252853589,10740081615.3953,0.6178892205309456,86.5850023909696,0.38411526231437726,4.0,-0.333371325053653,3.3,-0.11914612701569596
4,2013-04,VA,NEWPORT NEWS,2013-04,2.95,"(-76.496962, 37.075239)",11389.62,Improvements_Additions for Apartments_Coops,0.1539047619047619,0.2198802629807593,0.17210476190476193,0.22373005250136604,0.19953333333333334,0.22503074252967728,0.24005714285714277,0.2179694778431071,0.27714285714285714,0.20686841763155758,0.4360190476190476,0.18534245684192194,0.7168333333333334,0.19420867638252517,0.049090909090909116,0.2511911650181755,0.09409090909090913,0.24613249316049177,0.12454545454545456,0.2627247586928757,0.7104545454545454,0.562623121941034,1.7590909090909093,0.8279936422282989,2.5500000000000003,0.6950380934209246,2.9327272727272726,0.589398202180343,41507587847.7023,-0.2337824252853589,9855625468.0504,0.6178892205309456,88.1059676388142,0.38411526231437726,4.1,-0.333371325053653,3.1,-0.11914612701569596
5,2015-08,VA,NEWPORT NEWS,2015-08,3.98,"(-76.496962, 37.075239)",21069.33,Improvements_Additions for Apartments_Coops,0.13010000000000005,0.2198802629807593,0.151965,0.22373005250136604,0.1967275,0.22503074252967728,0.2610100000000001,0.2179694778431071,0.3207975,0.20686841763155758,0.5193599999999999,0.18534245684192194,0.8364375,0.19420867638252517,0.03523809523809525,0.2511911650181755,0.22000000000000006,0.24613249316049177,0.3757142857142857,0.2627247586928757,1.5414285714285714,0.562623121941034,2.167142857142857,0.8279936422282989,2.5466666666666664,0.6950380934209246,2.8557142857142854,0.589398202180343,48752987466.2114,-0.2337824252853589,11834405659.8436,0.6178892205309456,82.3313446344394,0.38411526231437726,2.8,-0.333371325053653,1.9,-0.11914612701569596
6,2015-11,VA,NEWPORT NEWS,2015-11,3.55,"(-81.1672718, 37.9727331)",20012.76,Improvements_Additions for Apartments_Coops,0.13066666666666668,0.2198802629807593,0.1559214285714286,0.22373005250136604,0.20844761904761913,0.22503074252967728,0.286702380952381,0.2179694778431071,0.3709714285714286,0.20686841763155758,0.6063738095238096,0.18534245684192194,0.9343738095238093,0.19420867638252517,0.07105263157894738,0.2511911650181755,0.32789473684210524,0.24613249316049177,0.47684210526315784,0.2627247586928757,1.6710526315789473,0.562623121941034,2.2631578947368416,0.8279936422282989,2.6863157894736847,0.6950380934209246,3.03,0.589398202180343,48154770296.6926,-0.2337824252853589,11758109185.709,0.6178892205309456,83.5754036116387,0.38411526231437726,3.1,-0.333371325053653,1.9,-0.11914612701569596
7,2016-10,VA,NEWPORT NEWS,2016-10,2.96,"(-76.54203199999999, 37.134044)",27074.28,Improvements_Additions for Apartments_Coops,0.4307719047619048,0.2198802629807593,0.457582380952381,0.22373005250136604,0.5307795238095238,0.22503074252967728,0.6609890476190475,0.2179694778431071,0.8786828571428573,0.20686841763155758,1.258856666666667,0.18534245684192194,1.577814761904762,0.19420867638252517,0.24400000000000005,0.2511911650181755,0.47700000000000004,0.24613249316049177,0.6595000000000001,0.2627247586928757,1.2719999999999998,0.562623121941034,1.7645000000000004,0.8279936422282989,2.1705,0.6950380934209246,2.5004999999999997,0.589398202180343,51124149514.2735,-0.2337824252853589,11482367114.4991,0.6178892205309456,84.4501908643932,0.38411526231437726,3.0,-0.333371325053653,1.8,-0.11914612701569596
8,2017-08,VA,NEWPORT NEWS,2017-08,3.89,"(-76.4505, 37.0168)",8222.47,Improvements_Additions for Apartments_Coops,1.1775518181818179,0.2198802629807593,1.197803181818182,0.22373005250136604,1.2317690909090908,0.22503074252967728,1.264191818181818,0.2179694778431071,1.314176818181818,0.20686841763155758,1.453699090909091,0.18534245684192194,1.7253381818181814,0.19420867638252517,0.9795652173913042,0.2511911650181755,1.1291304347826083,0.24613249316049177,1.2291304347826086,0.2627247586928757,1.7765217391304353,0.562623121941034,2.209130434782609,0.8279936422282989,2.552173913043478,0.6950380934209246,2.795217391304348,0.589398202180343,49855182727.6109,-0.2337824252853589,11814606928.6527,0.6178892205309456,88.55316323110772,0.38411526231437726,2.6,-0.333371325053653,1.5,-0.11914612701569596
9,2017-09,VA,NEWPORT NEWS,2017-09,3.09,"(-76.451142, 37.066278999999994)",134219.81,Improvements_Additions for Apartments_Coops,1.1784444999999997,0.2198802629807593,1.1967471428571432,0.22373005250136604,1.23492,0.22503074252967728,1.2721638095238097,0.2179694778431071,1.3232957142857147,0.20686841763155758,1.4732157142857143,0.18534245684192194,1.738246666666667,0.19420867638252517,0.9940000000000001,0.2511911650181755,1.171,0.24613249316049177,1.2799999999999998,0.2627247586928757,1.7975,0.562623121941034,2.2020000000000004,0.8279936422282989,2.5300000000000002,0.6950380934209246,2.7764999999999995,0.589398202180343,50938614889.0817,-0.2337824252853589,12103218541.1776,0.6178892205309456,88.1148323663994,0.38411526231437726,2.5,-0.333371325053653,1.5,-0.11914612701569596
10,2017-11,VA,NEWPORT NEWS,2017-11,3.55,"(-76.407979, 36.970842)",62159.14,Improvements_Additions for Apartments_Coops,1.183300476190476,0.2198802629807593,1.2036563636363637,0.22373005250136604,1.2878790909090911,0.22503074252967728,1.3757831818181818,0.2179694778431071,1.4342040909090912,0.20686841763155758,1.6264599999999996,0.18534245684192194,1.9015695454545458,0.19420867638252517,1.09,0.2511911650181755,1.3895238095238096,0.24613249316049177,1.5600000000000003,0.2627247586928757,2.05,0.562623121941034,2.353333333333333,0.8279936422282989,2.6023809523809525,0.6950380934209246,2.801904761904762,0.589398202180343,49589347299.2381,-0.2337824252853589,11537595366.1601,0.6178892205309456,88.50967086025801,0.38411526231437726,3.0,-0.333371325053653,1.4,-0.11914612701569596
11,2017-12,VA,NEWPORT NEWS,2017-12,3.62,"(-76.52735600000001, 37.134177)",66222.04,Improvements_Additions for Apartments_Coops,1.3144094736842107,0.2198802629807593,1.3913115789473685,0.22373005250136604,1.4850410526315792,0.22503074252967728,1.5354463157894738,0.2179694778431071,1.6017521052631578,0.20686841763155758,1.7680373684210524,0.18534245684192194,2.0434931578947366,0.19420867638252517,1.204,0.2511911650181755,1.4950000000000003,0.24613249316049177,1.7005,0.2627247586928757,2.1819999999999995,0.562623121941034,2.4025,0.8279936422282989,2.5970000000000004,0.6950380934209246,2.768,0.589398202180343,49574400061.0285,-0.2337824252853589,11707722927.962,0.6178892205309456,88.437943439718,0.38411526231437726,2.6,-0.333371325053653,1.5,-0.11914612701569596
12,2018-07,VA,NEWPORT NEWS,2018-07,4.5,"(-76.42159000000001, 36.993998)",66056.97,Improvements_Additions for Apartments_Coops,1.918467142857143,0.2198802629807593,1.9587813636363633,0.22373005250136604,2.0789990909090905,0.22503074252967728,2.1733236363636363,0.2179694778431071,2.3391181818181823,0.20686841763155758,2.519525454545455,0.18534245684192194,2.7944931818181815,0.19420867638252517,1.8933333333333329,0.2511911650181755,2.1680952380952383,0.24613249316049177,2.3876190476190478,0.2627247586928757,2.7776190476190483,0.562623121941034,2.8890476190476195,0.8279936422282989,2.944761904761905,0.6950380934209246,3.006666666666667,0.589398202180343,50593420247.4287,-0.2337824252853589,12484889768.5791,0.6178892205309456,,0.38411526231437726,2.2,-0.333371325053653,1.2,-0.11914612701569596
