,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol,Corr with student_vol,credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(1),Corr with mortgage 90(1)
0,ROSEVILLE,2011-03,4.47,Improvements_Additions for Apartments_Coops,0.2076739130434783,4.262326086956522,-0.13575566210630474,0.23889782608695653,4.231102173913043,-0.12258112766140876,0.2532847826086956,4.216715217391304,-0.13438667917349964,0.2829456521739131,4.187054347826087,-0.16047694412072333,0.30843478260869567,4.1615652173913045,-0.1804323237411066,0.4607826086956522,4.009217391304348,-0.1992877721608782,0.7797065217391305,3.690293478260869,-0.16829965553391582,0.06478260869565221,4.4052173913043475,-0.1728345113036503,0.15652173913043482,4.313478260869565,-0.17735981615149957,0.25913043478260867,4.210869565217391,-0.15507589584822673,2.1134782608695653,2.3565217391304345,0.3181684625735952,3.414347826086956,1.0556521739130438,0.5492669563952446,4.26608695652174,0.20391304347826011,0.6153387909331388,4.5139130434782615,-0.04391304347826175,0.6317750810499185,31300541846.2612,-0.5952539709363837,11311909309.5948,0.6821595707019118,92.8594669911348,0.6036479615946964,2.5,0.5698103731011379,4.9,0.5949369424970564
1,ROSEVILLE,2011-05,5.75,Improvements_Additions for Apartments_Coops,0.130775,5.619225,-0.13575566210630474,0.16787249999999998,5.5821275,-0.12258112766140876,0.1978005,5.5521995,-0.13438667917349964,0.23078799999999994,5.5192120000000005,-0.16047694412072333,0.260713,5.489287,-0.1804323237411066,0.41407550000000004,5.3359245,-0.1992877721608782,0.7391499999999999,5.0108500000000005,-0.16829965553391582,0.024285714285714285,5.725714285714286,-0.1728345113036503,0.0866666666666667,5.663333333333333,-0.17735981615149957,0.18809523809523812,5.561904761904762,-0.15507589584822673,1.8423809523809527,3.9076190476190473,0.3181684625735952,3.168571428571429,2.581428571428571,0.5492669563952446,4.011428571428572,1.7385714285714284,0.6153387909331388,4.293333333333333,1.456666666666667,0.6317750810499185,31754785132.2305,-0.5952539709363837,13753511368.0623,0.6821595707019118,94.0022251537174,0.6036479615946964,2.6,0.5698103731011379,4.8,0.5949369424970564
2,ROSEVILLE,2011-09,4.08,Improvements_Additions for Apartments_Coops,0.14525181818181823,3.9347481818181818,-0.13575566210630474,0.1884,3.8916,-0.12258112766140876,0.23085045454545455,3.8491495454545457,-0.13438667917349964,0.2845913636363636,3.7954086363636366,-0.16047694412072333,0.3502268181818181,3.729773181818182,-0.1804323237411066,0.5222018181818182,3.557798181818182,-0.1992877721608782,0.8332045454545454,3.2467954545454547,-0.16829965553391582,0.005714285714285713,4.074285714285715,-0.1728345113036503,0.04333333333333335,4.036666666666667,-0.17735981615149957,0.10476190476190479,3.9752380952380952,-0.15507589584822673,0.9004761904761904,3.1795238095238094,0.3181684625735952,1.9752380952380955,2.1047619047619044,0.5492669563952446,2.8271428571428574,1.2528571428571427,0.6153387909331388,3.182380952380953,0.8976190476190471,0.6317750810499185,35344521679.5642,-0.5952539709363837,11655650147.2578,0.6821595707019118,91.13289228397959,0.6036479615946964,2.4,0.5698103731011379,4.1,0.5949369424970564
3,ROSEVILLE,2012-11,3.4,Improvements_Additions for Apartments_Coops,0.1555,3.2445,-0.13575566210630474,0.18060909090909089,3.219390909090909,-0.12258112766140876,0.20888636363636362,3.191113636363636,-0.13438667917349964,0.25813636363636355,3.1418636363636363,-0.16047694412072333,0.31102272727272723,3.0889772727272726,-0.1804323237411066,0.528347727272727,2.871652272727273,-0.1992877721608782,0.8631931818181818,2.536806818181818,-0.16829965553391582,0.12449999999999999,3.2755,-0.1728345113036503,0.14450000000000002,3.2555,-0.17735981615149957,0.17850000000000002,3.2215,-0.15507589584822673,0.665,2.735,0.3181684625735952,1.654,1.746,0.5492669563952446,2.3894999999999995,1.0105000000000004,0.6153387909331388,2.8034999999999997,0.5965000000000003,0.6317750810499185,39658399389.4891,-0.5952539709363837,10740081615.3953,0.6821595707019118,89.02745876405929,0.6036479615946964,2.0,0.5698103731011379,2.7,0.5949369424970564
4,ROSEVILLE,2012-12,5.0,Improvements_Additions for Apartments_Coops,0.1631578947368421,4.836842105263158,-0.13575566210630474,0.1875157894736842,4.812484210526316,-0.12258112766140876,0.21092631578947374,4.789073684210527,-0.13438667917349964,0.2552894736842105,4.74471052631579,-0.16047694412072333,0.30947368421052623,4.690526315789474,-0.1804323237411066,0.5145657894736843,4.485434210526316,-0.1992877721608782,0.8483157894736841,4.151684210526316,-0.16829965553391582,0.039500000000000014,4.9605,-0.1728345113036503,0.11950000000000005,4.8805,-0.17735981615149957,0.1585,4.8415,-0.15507589584822673,0.6960000000000001,4.304,0.3181684625735952,1.7189999999999999,3.281,0.5492669563952446,2.4675000000000002,2.5324999999999998,0.6153387909331388,2.8835,2.1165,0.6317750810499185,39298206327.5877,-0.5952539709363837,11337096053.4966,0.6821595707019118,89.6061116730853,0.6036479615946964,1.9,0.5698103731011379,2.6,0.5949369424970564
5,ROSEVILLE,2013-04,3.29,Improvements_Additions for Apartments_Coops,0.1539047619047619,3.1360952380952383,-0.13575566210630474,0.17210476190476193,3.117895238095238,-0.12258112766140876,0.19953333333333334,3.090466666666667,-0.13438667917349964,0.24005714285714277,3.0499428571428573,-0.16047694412072333,0.27714285714285714,3.012857142857143,-0.1804323237411066,0.4360190476190476,2.8539809523809523,-0.1992877721608782,0.7168333333333334,2.5731666666666664,-0.16829965553391582,0.049090909090909116,3.2409090909090907,-0.1728345113036503,0.09409090909090913,3.195909090909091,-0.17735981615149957,0.12454545454545456,3.1654545454545455,-0.15507589584822673,0.7104545454545454,2.5795454545454546,0.3181684625735952,1.7590909090909093,1.5309090909090908,0.5492669563952446,2.5500000000000003,0.7399999999999998,0.6153387909331388,2.9327272727272726,0.3572727272727274,0.6317750810499185,41471481477.9035,-0.5952539709363837,9123117418.53368,0.6821595707019118,89.2801736441717,0.6036479615946964,1.7,0.5698103731011379,2.1,0.5949369424970564
6,ROSEVILLE,2014-02,4.17,Improvements_Additions for Apartments_Coops,0.08627,4.08373,-0.13575566210630474,0.11939250000000004,4.0506075,-0.12258112766140876,0.155105,4.014895,-0.13438667917349964,0.19663749999999997,3.9733625,-0.16047694412072333,0.23520249999999998,3.9347975,-0.1804323237411066,0.3308,3.8392,-0.1992877721608782,0.554605,3.615395,-0.16829965553391582,0.046842105263157914,4.123157894736842,-0.1728345113036503,0.08105263157894738,4.088947368421053,-0.17735981615149957,0.11684210526315793,4.053157894736842,-0.15507589584822673,1.5157894736842106,2.654210526315789,0.3181684625735952,2.7094736842105265,1.4605263157894735,0.5492669563952446,3.3847368421052626,0.7852631578947373,0.6153387909331388,3.6626315789473685,0.5073684210526315,0.6317750810499185,44462292713.4678,-0.5952539709363837,10011024566.6146,0.6821595707019118,85.7873584996498,0.6036479615946964,1.4,0.5698103731011379,1.5,0.5949369424970564
7,ROSEVILLE,2014-04,3.79,Improvements_Additions for Apartments_Coops,0.08864000000000001,3.70136,-0.13575566210630474,0.120115,3.669885,-0.12258112766140876,0.1517,3.6383,-0.13438667917349964,0.1918625,3.5981375,-0.16047694412072333,0.227495,3.562505,-0.1804323237411066,0.32422500000000004,3.465775,-0.1992877721608782,0.550005,3.239995,-0.16829965553391582,0.023333333333333345,3.7666666666666666,-0.1728345113036503,0.05333333333333336,3.736666666666667,-0.17735981615149957,0.10761904761904763,3.6823809523809525,-0.15507589584822673,1.7009523809523805,2.0890476190476193,0.3181684625735952,2.705238095238095,1.0847619047619048,0.5492669563952446,3.265238095238095,0.5247619047619052,0.6153387909331388,3.5176190476190476,0.2723809523809524,0.6317750810499185,44931729222.7983,-0.5952539709363837,11032404366.8063,0.6821595707019118,85.3165844012547,0.6036479615946964,1.4,0.5698103731011379,1.4,0.5949369424970564
8,ROSEVILLE,2015-08,3.49,Improvements_Additions for Apartments_Coops,0.13010000000000005,3.3599,-0.13575566210630474,0.151965,3.338035,-0.12258112766140876,0.1967275,3.2932725,-0.13438667917349964,0.2610100000000001,3.22899,-0.16047694412072333,0.3207975,3.1692025000000004,-0.1804323237411066,0.5193599999999999,2.9706400000000004,-0.1992877721608782,0.8364375,2.6535625000000005,-0.16829965553391582,0.03523809523809525,3.454761904761905,-0.1728345113036503,0.22000000000000006,3.27,-0.17735981615149957,0.3757142857142857,3.1142857142857143,-0.15507589584822673,1.5414285714285714,1.9485714285714288,0.3181684625735952,2.167142857142857,1.3228571428571434,0.5492669563952446,2.5466666666666664,0.9433333333333338,0.6153387909331388,2.8557142857142854,0.6342857142857148,0.6317750810499185,48491901272.6637,-0.5952539709363837,10986955735.8103,0.6821595707019118,79.25862065623551,0.6036479615946964,1.1,0.5698103731011379,0.9,0.5949369424970564
9,ROSEVILLE,2016-08,3.55,Improvements_Additions for Apartments_Coops,0.41817045454545454,3.1318295454545453,-0.13575566210630474,0.4429568181818182,3.107043181818182,-0.12258112766140876,0.5122418181818182,3.0377581818181816,-0.13438667917349964,0.6351372727272727,2.914862727272727,-0.16047694412072333,0.810223181818182,2.739776818181818,-0.1804323237411066,1.1977463636363632,2.3522536363636366,-0.1992877721608782,1.5097959090909088,2.040204090909091,-0.16829965553391582,0.2608695652173914,3.2891304347826082,-0.1728345113036503,0.4460869565217393,3.1039130434782605,-0.17735981615149957,0.5682608695652173,2.9817391304347827,-0.15507589584822673,1.1330434782608694,2.4169565217391304,0.3181684625735952,1.5565217391304347,1.9934782608695651,0.5492669563952446,1.8895652173913038,1.660434782608696,0.6153387909331388,2.261739130434783,1.288260869565217,0.6317750810499185,49971382532.5922,-0.5952539709363837,11412820253.2316,0.6821595707019118,84.0267577476249,0.6036479615946964,1.0,0.5698103731011379,0.8,0.5949369424970564
