,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-1),Corr with auto_vol(-1),student_vol(-4),Corr with student_vol(-4),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(4),Corr with mortgage 90(4)
0,MONTGOMERY,2010-07,3.72,Improvements_Additions for Apartments_Coops,0.26711500000000005,3.452885,-0.27378333024773205,0.31483090909090916,3.405169090909091,-0.27036729197943077,0.3341213636363637,3.3858786363636364,-0.27252792096800676,0.41480272727272727,3.305197272727273,-0.2880317240278118,0.5103277272727272,3.209672272727273,-0.3212441344932376,0.7185045454545452,3.001495454545455,-0.39491871163427633,1.117797727272727,2.602202272727273,-0.42492306609546787,0.15666666666666668,3.5633333333333335,-0.22046643767368101,0.20047619047619053,3.5195238095238097,-0.2835074095190276,0.2914285714285714,3.428571428571429,-0.2917383944106354,1.7628571428571433,1.9571428571428569,0.28705224915465616,3.0114285714285716,0.7085714285714286,0.5483750286259018,3.796190476190476,-0.07619047619047592,0.5345471298213105,3.994285714285714,-0.274285714285714,0.495985431025421,28389074974.2894,-0.251311176192182,14217328271.8582,-0.3706848088063699,94.51558950569391,-0.33740895057508846,6.3,0.15588281325258702,3.4,0.2261587526139089
1,MONTGOMERY,2011-07,3.95,Improvements_Additions for Apartments_Coops,0.12388095238095237,3.8261190476190476,-0.27378333024773205,0.1598857142857143,3.790114285714286,-0.27036729197943077,0.18661904761904766,3.7633809523809525,-0.27252792096800676,0.2182333333333334,3.7317666666666667,-0.2880317240278118,0.24991190476190472,3.7000880952380957,-0.3212441344932376,0.41392857142857137,3.5360714285714288,-0.39491871163427633,0.7452261904761905,3.2047738095238096,-0.42492306609546787,0.037500000000000006,3.9125,-0.22046643767368101,0.08400000000000002,3.866,-0.2835074095190276,0.185,3.765,-0.2917383944106354,1.541,2.4090000000000003,0.28705224915465616,3.003,0.9470000000000001,0.5483750286259018,3.9475000000000002,0.0024999999999999467,0.5345471298213105,4.2705,-0.3205,0.495985431025421,31300541846.2612,-0.251311176192182,11311909309.5948,-0.3706848088063699,90.4806728327692,-0.33740895057508846,5.1,0.15588281325258702,3.4,0.2261587526139089
2,MONTGOMERY,2012-02,3.65,Improvements_Additions for Apartments_Coops,0.1410714285714286,3.508928571428571,-0.27378333024773205,0.19146190476190478,3.458538095238095,-0.27036729197943077,0.2500238095238095,3.3999761904761905,-0.27252792096800676,0.3686547619047619,3.281345238095238,-0.2880317240278118,0.5032404761904763,3.1467595238095236,-0.3212441344932376,0.7572880952380953,2.8927119047619048,-0.39491871163427633,1.0711880952380954,2.5788119047619045,-0.42492306609546787,0.06350000000000003,3.5865,-0.22046643767368101,0.124,3.526,-0.2835074095190276,0.161,3.489,-0.2917383944106354,0.8310000000000001,2.819,0.28705224915465616,1.9674999999999998,1.6825,0.5483750286259018,2.7479999999999998,0.9020000000000001,0.5345471298213105,3.109,0.5409999999999999,0.495985431025421,35385458151.3724,-0.251311176192182,10258833668.6773,-0.3706848088063699,89.00857713430821,-0.33740895057508846,5.0,0.15588281325258702,3.2,0.2261587526139089
3,MONTGOMERY,2012-06,3.5,Improvements_Additions for Apartments_Coops,0.163,3.337,-0.27378333024773205,0.19464736842105262,3.3053526315789474,-0.27036729197943077,0.24319736842105263,3.2568026315789473,-0.27252792096800676,0.3459342105263157,3.1540657894736843,-0.2880317240278118,0.46558684210526313,3.034413157894737,-0.3212441344932376,0.7364000000000004,2.7635999999999994,-0.39491871163427633,1.0691894736842107,2.4308105263157893,-0.42492306609546787,0.05190476190476193,3.448095238095238,-0.22046643767368101,0.14809523809523809,3.3519047619047617,-0.2835074095190276,0.18904761904761905,3.310952380952381,-0.2917383944106354,0.7114285714285714,2.7885714285714287,0.28705224915465616,1.6223809523809525,1.8776190476190475,0.5483750286259018,2.3061904761904763,1.1938095238095237,0.5345471298213105,2.698095238095238,0.8019047619047619,0.495985431025421,36777908030.9335,-0.251311176192182,10728874885.7875,-0.3706848088063699,89.6061116730853,-0.33740895057508846,4.8,0.15588281325258702,3.3,0.2261587526139089
4,MONTGOMERY,2012-12,2.58,Improvements_Additions for Apartments_Coops,0.1631578947368421,2.416842105263158,-0.27378333024773205,0.1875157894736842,2.392484210526316,-0.27036729197943077,0.21092631578947374,2.369073684210526,-0.27252792096800676,0.2552894736842105,2.3247105263157897,-0.2880317240278118,0.30947368421052623,2.270526315789474,-0.3212441344932376,0.5145657894736843,2.0654342105263157,-0.39491871163427633,0.8483157894736841,1.731684210526316,-0.42492306609546787,0.039500000000000014,2.5405,-0.22046643767368101,0.11950000000000005,2.4605,-0.2835074095190276,0.1585,2.4215,-0.2917383944106354,0.6960000000000001,1.884,0.28705224915465616,1.7189999999999999,0.8610000000000002,0.5483750286259018,2.4675000000000002,0.11249999999999982,0.5345471298213105,2.8835,-0.3035000000000001,0.495985431025421,38410438812.4053,-0.251311176192182,11986368496.8635,-0.3706848088063699,88.794109524791,-0.33740895057508846,4.4,0.15588281325258702,2.7,0.2261587526139089
5,MONTGOMERY,2013-10,4.08,Improvements_Additions for Apartments_Coops,0.10426086956521738,3.975739130434783,-0.27378333024773205,0.13668260869565219,3.943317391304348,-0.27036729197943077,0.17241521739130433,3.9075847826086956,-0.27252792096800676,0.21265,3.86735,-0.2880317240278118,0.2417652173913043,3.838234782608696,-0.3212441344932376,0.36121521739130424,3.718784782608696,-0.39491871163427633,0.6177847826086957,3.4622152173913046,-0.42492306609546787,0.1059090909090909,3.974090909090909,-0.22046643767368101,0.07590909090909094,4.004090909090909,-0.2835074095190276,0.12136363636363635,3.9586363636363635,-0.2917383944106354,1.366818181818182,2.713181818181818,0.28705224915465616,2.615909090909091,1.4640909090909089,0.5483750286259018,3.3795454545454544,0.7004545454545457,0.5345471298213105,3.6759090909090903,0.4040909090909097,0.495985431025421,41062625933.5941,-0.251311176192182,9260696074.4491,-0.3706848088063699,85.3165844012547,-0.33740895057508846,4.4,0.15588281325258702,2.2,0.2261587526139089
6,MONTGOMERY,2014-07,3.83,Improvements_Additions for Apartments_Coops,0.09286956521739129,3.7371304347826086,-0.27378333024773205,0.12270652173913045,3.7072934782608695,-0.27036729197943077,0.15438695652173914,3.675613043478261,-0.27252792096800676,0.1955586956521739,3.6344413043478263,-0.2880317240278118,0.23417391304347826,3.5958260869565217,-0.3212441344932376,0.32826086956521744,3.5017391304347827,-0.39491871163427633,0.5557695652173912,3.274230434782609,-0.42492306609546787,0.024090909090909093,3.805909090909091,-0.22046643767368101,0.059545454545454575,3.7704545454545455,-0.2835074095190276,0.11136363636363639,3.7186363636363637,-0.2917383944106354,1.699545454545455,2.130454545454545,0.28705224915465616,2.542272727272727,1.287727272727273,0.5483750286259018,3.071363636363636,0.7586363636363642,0.5345471298213105,3.3318181818181816,0.4981818181818185,0.495985431025421,43938467193.2505,-0.251311176192182,10653400066.5467,-0.3706848088063699,82.2508390398281,-0.33740895057508846,3.6,0.15588281325258702,2.4,0.2261587526139089
7,MONTGOMERY,2014-11,4.18,Improvements_Additions for Apartments_Coops,0.09656999999999999,4.08343,-0.27378333024773205,0.12222499999999999,4.0577749999999995,-0.27036729197943077,0.1548075,4.025192499999999,-0.27252792096800676,0.20246,3.97754,-0.2880317240278118,0.23286250000000003,3.9471374999999997,-0.3212441344932376,0.32679500000000006,3.8532049999999995,-0.39491871163427633,0.56206,3.61794,-0.42492306609546787,0.04166666666666668,4.138333333333333,-0.22046643767368101,0.06944444444444448,4.110555555555555,-0.2835074095190276,0.13444444444444448,4.045555555555556,-0.2917383944106354,1.6205555555555557,2.559444444444444,0.28705224915465616,2.325555555555556,1.854444444444444,0.5483750286259018,2.7644444444444445,1.4155555555555552,0.5345471298213105,3.038333333333333,1.1416666666666666,0.495985431025421,44591810060.8257,-0.251311176192182,10638305940.4607,-0.3706848088063699,80.33849809561521,-0.33740895057508846,3.8,0.15588281325258702,2.1,0.2261587526139089
8,MONTGOMERY,2015-02,3.87,Improvements_Additions for Apartments_Coops,0.11784999999999998,3.7521500000000003,-0.27378333024773205,0.13764249999999997,3.7323575,-0.27036729197943077,0.17207499999999998,3.697925,-0.27252792096800676,0.2121925,3.6578075,-0.2880317240278118,0.25842,3.61158,-0.3212441344932376,0.37596500000000005,3.4940350000000002,-0.39491871163427633,0.6601375,3.2098625,-0.42492306609546787,0.017894736842105265,3.852105263157895,-0.22046643767368101,0.07105263157894741,3.798947368421053,-0.2835074095190276,0.22421052631578947,3.6457894736842107,-0.2917383944106354,1.472631578947368,2.397368421052632,0.28705224915465616,1.9752631578947366,1.8947368421052635,0.5483750286259018,2.3384210526315794,1.5315789473684207,0.5345471298213105,2.566315789473684,1.303684210526316,0.495985431025421,45667781053.6763,-0.251311176192182,10950177839.1879,-0.3706848088063699,79.25862065623551,-0.33740895057508846,2.9,0.15588281325258702,2.1,0.2261587526139089
9,MONTGOMERY,2015-06,3.55,Improvements_Additions for Apartments_Coops,0.12293636363636364,3.427063636363636,-0.27378333024773205,0.14681590909090908,3.403184090909091,-0.27036729197943077,0.1858840909090909,3.3641159090909087,-0.27252792096800676,0.23472954545454539,3.3152704545454545,-0.2880317240278118,0.2827113636363637,3.267288636363636,-0.3212441344932376,0.43974545454545466,3.110254545454545,-0.39491871163427633,0.7702659090909093,2.7797340909090904,-0.42492306609546787,0.007727272727272728,3.542272727272727,-0.22046643767368101,0.08681818181818185,3.463181818181818,-0.2835074095190276,0.2754545454545455,3.2745454545454544,-0.2917383944106354,1.6836363636363636,1.8663636363636362,0.28705224915465616,2.3636363636363638,1.186363636363636,0.5483750286259018,2.8454545454545452,0.7045454545454546,0.5345471298213105,3.1118181818181814,0.43818181818181845,0.495985431025421,47692027772.9219,-0.251311176192182,11837215038.8922,-0.3706848088063699,82.89218119322959,-0.33740895057508846,4.2,0.15588281325258702,2.5,0.2261587526139089
