,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol,Corr with student_vol,credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(2),Corr with mortgage 90(2)
0,BURLINGTON,2011-03,5.26,Improvements_Additions for Apartments_Coops,0.2076739130434783,5.052326086956522,0.1921697018452511,0.23889782608695653,5.021102173913043,0.22866319935323665,0.2532847826086956,5.006715217391304,0.26108488459542123,0.2829456521739131,4.977054347826087,0.287449522025889,0.30843478260869567,4.9515652173913045,0.2826320853268356,0.4607826086956522,4.799217391304348,0.2528759793286906,0.7797065217391305,4.48029347826087,0.2338687381430625,0.06478260869565221,5.195217391304348,0.1567566015552096,0.15652173913043482,5.103478260869565,0.10445591118710172,0.25913043478260867,5.000869565217391,0.04615871869272497,2.1134782608695653,3.1465217391304345,0.08097275025701817,3.414347826086956,1.8456521739130438,0.36373282720779265,4.26608695652174,0.9939130434782601,0.4155131366996599,4.5139130434782615,0.7460869565217383,0.4115513978254006,31300541846.2612,-0.3151064450877549,11311909309.5948,-0.5241533544045418,93.74313363440879,0.4785781092688938,5.9,0.238425477210126,3.5,0.18126000283516142
1,BURLINGTON,2011-03,5.26,Improvements_Additions for Apartments_Coops,0.2076739130434783,5.052326086956522,0.1921697018452511,0.23889782608695653,5.021102173913043,0.22866319935323665,0.2532847826086956,5.006715217391304,0.26108488459542123,0.2829456521739131,4.977054347826087,0.287449522025889,0.30843478260869567,4.9515652173913045,0.2826320853268356,0.4607826086956522,4.799217391304348,0.2528759793286906,0.7797065217391305,4.48029347826087,0.2338687381430625,0.06478260869565221,5.195217391304348,0.1567566015552096,0.15652173913043482,5.103478260869565,0.10445591118710172,0.25913043478260867,5.000869565217391,0.04615871869272497,2.1134782608695653,3.1465217391304345,0.08097275025701817,3.414347826086956,1.8456521739130438,0.36373282720779265,4.26608695652174,0.9939130434782601,0.4155131366996599,4.5139130434782615,0.7460869565217383,0.4115513978254006,31300541846.2612,-0.3151064450877549,11311909309.5948,-0.5241533544045418,93.74313363440879,0.4785781092688938,5.9,0.238425477210126,3.4,0.18126000283516142
2,BURLINGTON,2011-03,5.26,Improvements_Additions for Apartments_Coops,0.2076739130434783,5.052326086956522,0.1921697018452511,0.23889782608695653,5.021102173913043,0.22866319935323665,0.2532847826086956,5.006715217391304,0.26108488459542123,0.2829456521739131,4.977054347826087,0.287449522025889,0.30843478260869567,4.9515652173913045,0.2826320853268356,0.4607826086956522,4.799217391304348,0.2528759793286906,0.7797065217391305,4.48029347826087,0.2338687381430625,0.06478260869565221,5.195217391304348,0.1567566015552096,0.15652173913043482,5.103478260869565,0.10445591118710172,0.25913043478260867,5.000869565217391,0.04615871869272497,2.1134782608695653,3.1465217391304345,0.08097275025701817,3.414347826086956,1.8456521739130438,0.36373282720779265,4.26608695652174,0.9939130434782601,0.4155131366996599,4.5139130434782615,0.7460869565217383,0.4115513978254006,31300541846.2612,-0.3151064450877549,11311909309.5948,-0.5241533544045418,93.74313363440879,0.4785781092688938,5.9,0.238425477210126,1.5,0.18126000283516142
3,BURLINGTON,2011-03,5.26,Improvements_Additions for Apartments_Coops,0.2076739130434783,5.052326086956522,0.1921697018452511,0.23889782608695653,5.021102173913043,0.22866319935323665,0.2532847826086956,5.006715217391304,0.26108488459542123,0.2829456521739131,4.977054347826087,0.287449522025889,0.30843478260869567,4.9515652173913045,0.2826320853268356,0.4607826086956522,4.799217391304348,0.2528759793286906,0.7797065217391305,4.48029347826087,0.2338687381430625,0.06478260869565221,5.195217391304348,0.1567566015552096,0.15652173913043482,5.103478260869565,0.10445591118710172,0.25913043478260867,5.000869565217391,0.04615871869272497,2.1134782608695653,3.1465217391304345,0.08097275025701817,3.414347826086956,1.8456521739130438,0.36373282720779265,4.26608695652174,0.9939130434782601,0.4155131366996599,4.5139130434782615,0.7460869565217383,0.4115513978254006,31300541846.2612,-0.3151064450877549,11311909309.5948,-0.5241533544045418,93.74313363440879,0.4785781092688938,5.9,0.238425477210126,1.5,0.18126000283516142
4,BURLINGTON,2011-03,5.26,Improvements_Additions for Apartments_Coops,0.2076739130434783,5.052326086956522,0.1921697018452511,0.23889782608695653,5.021102173913043,0.22866319935323665,0.2532847826086956,5.006715217391304,0.26108488459542123,0.2829456521739131,4.977054347826087,0.287449522025889,0.30843478260869567,4.9515652173913045,0.2826320853268356,0.4607826086956522,4.799217391304348,0.2528759793286906,0.7797065217391305,4.48029347826087,0.2338687381430625,0.06478260869565221,5.195217391304348,0.1567566015552096,0.15652173913043482,5.103478260869565,0.10445591118710172,0.25913043478260867,5.000869565217391,0.04615871869272497,2.1134782608695653,3.1465217391304345,0.08097275025701817,3.414347826086956,1.8456521739130438,0.36373282720779265,4.26608695652174,0.9939130434782601,0.4155131366996599,4.5139130434782615,0.7460869565217383,0.4115513978254006,31300541846.2612,-0.3151064450877549,11311909309.5948,-0.5241533544045418,93.74313363440879,0.4785781092688938,2.0,0.238425477210126,3.5,0.18126000283516142
5,BURLINGTON,2011-03,5.26,Improvements_Additions for Apartments_Coops,0.2076739130434783,5.052326086956522,0.1921697018452511,0.23889782608695653,5.021102173913043,0.22866319935323665,0.2532847826086956,5.006715217391304,0.26108488459542123,0.2829456521739131,4.977054347826087,0.287449522025889,0.30843478260869567,4.9515652173913045,0.2826320853268356,0.4607826086956522,4.799217391304348,0.2528759793286906,0.7797065217391305,4.48029347826087,0.2338687381430625,0.06478260869565221,5.195217391304348,0.1567566015552096,0.15652173913043482,5.103478260869565,0.10445591118710172,0.25913043478260867,5.000869565217391,0.04615871869272497,2.1134782608695653,3.1465217391304345,0.08097275025701817,3.414347826086956,1.8456521739130438,0.36373282720779265,4.26608695652174,0.9939130434782601,0.4155131366996599,4.5139130434782615,0.7460869565217383,0.4115513978254006,31300541846.2612,-0.3151064450877549,11311909309.5948,-0.5241533544045418,93.74313363440879,0.4785781092688938,2.0,0.238425477210126,3.4,0.18126000283516142
6,BURLINGTON,2011-03,5.26,Improvements_Additions for Apartments_Coops,0.2076739130434783,5.052326086956522,0.1921697018452511,0.23889782608695653,5.021102173913043,0.22866319935323665,0.2532847826086956,5.006715217391304,0.26108488459542123,0.2829456521739131,4.977054347826087,0.287449522025889,0.30843478260869567,4.9515652173913045,0.2826320853268356,0.4607826086956522,4.799217391304348,0.2528759793286906,0.7797065217391305,4.48029347826087,0.2338687381430625,0.06478260869565221,5.195217391304348,0.1567566015552096,0.15652173913043482,5.103478260869565,0.10445591118710172,0.25913043478260867,5.000869565217391,0.04615871869272497,2.1134782608695653,3.1465217391304345,0.08097275025701817,3.414347826086956,1.8456521739130438,0.36373282720779265,4.26608695652174,0.9939130434782601,0.4155131366996599,4.5139130434782615,0.7460869565217383,0.4115513978254006,31300541846.2612,-0.3151064450877549,11311909309.5948,-0.5241533544045418,93.74313363440879,0.4785781092688938,2.0,0.238425477210126,1.5,0.18126000283516142
7,BURLINGTON,2011-03,5.26,Improvements_Additions for Apartments_Coops,0.2076739130434783,5.052326086956522,0.1921697018452511,0.23889782608695653,5.021102173913043,0.22866319935323665,0.2532847826086956,5.006715217391304,0.26108488459542123,0.2829456521739131,4.977054347826087,0.287449522025889,0.30843478260869567,4.9515652173913045,0.2826320853268356,0.4607826086956522,4.799217391304348,0.2528759793286906,0.7797065217391305,4.48029347826087,0.2338687381430625,0.06478260869565221,5.195217391304348,0.1567566015552096,0.15652173913043482,5.103478260869565,0.10445591118710172,0.25913043478260867,5.000869565217391,0.04615871869272497,2.1134782608695653,3.1465217391304345,0.08097275025701817,3.414347826086956,1.8456521739130438,0.36373282720779265,4.26608695652174,0.9939130434782601,0.4155131366996599,4.5139130434782615,0.7460869565217383,0.4115513978254006,31300541846.2612,-0.3151064450877549,11311909309.5948,-0.5241533544045418,93.74313363440879,0.4785781092688938,2.0,0.238425477210126,1.5,0.18126000283516142
8,BURLINGTON,2011-12,4.5,Improvements_Additions for Apartments_Coops,0.1499335,4.3500665,0.1921697018452511,0.2029985,4.2970015,0.22866319935323665,0.2836085,4.2163915,0.26108488459542123,0.40829250000000006,4.0917075,0.287449522025889,0.5557375,3.9442625,0.2826320853268356,0.7798775000000001,3.7201225,0.2528759793286906,1.1003555000000003,3.3996445,0.2338687381430625,0.0033333333333333335,4.496666666666667,0.1567566015552096,0.048571428571428585,4.451428571428571,0.10445591118710172,0.11523809523809528,4.384761904761905,0.04615871869272497,0.8914285714285713,3.6085714285714285,0.08097275025701817,1.9780952380952384,2.5219047619047616,0.36373282720779265,2.6676190476190476,1.8323809523809524,0.4155131366996599,2.9823809523809524,1.5176190476190476,0.4115513978254006,35767585536.868996,-0.3151064450877549,11508699084.1195,-0.5241533544045418,90.35087768078328,0.4785781092688938,5.8,0.238425477210126,4.0,0.18126000283516142
9,BURLINGTON,2011-12,4.5,Improvements_Additions for Apartments_Coops,0.1499335,4.3500665,0.1921697018452511,0.2029985,4.2970015,0.22866319935323665,0.2836085,4.2163915,0.26108488459542123,0.40829250000000006,4.0917075,0.287449522025889,0.5557375,3.9442625,0.2826320853268356,0.7798775000000001,3.7201225,0.2528759793286906,1.1003555000000003,3.3996445,0.2338687381430625,0.0033333333333333335,4.496666666666667,0.1567566015552096,0.048571428571428585,4.451428571428571,0.10445591118710172,0.11523809523809528,4.384761904761905,0.04615871869272497,0.8914285714285713,3.6085714285714285,0.08097275025701817,1.9780952380952384,2.5219047619047616,0.36373282720779265,2.6676190476190476,1.8323809523809524,0.4155131366996599,2.9823809523809524,1.5176190476190476,0.4115513978254006,35767585536.868996,-0.3151064450877549,11508699084.1195,-0.5241533544045418,90.35087768078328,0.4785781092688938,5.8,0.238425477210126,4.0,0.18126000283516142
