,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(-1),Corr with student_vol(-1),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(1),Corr with mortgage 90(1)
0,MADISON,2010-03,3.7,Improvements_Additions for Apartments_Coops,0.20298217391304352,3.4970178260869567,0.060205938284345534,0.22118086956521738,3.4788191304347826,0.06434173357658392,0.23731173913043485,3.4626882608695655,0.06421734629869215,0.25031173913043475,3.4496882608695656,0.05613562378554058,0.2684247826086957,3.4315752173913046,0.05388550538061212,0.41060652173913054,3.2893934782608696,0.048071976319879584,0.8732952173913044,2.8267047826086955,0.06493462521366428,0.11652173913043477,3.5834782608695654,0.06333496370854735,0.22565217391304354,3.4743478260869565,0.06990018031568869,0.3956521739130435,3.3043478260869565,0.09005451122159863,2.433043478260869,1.266956521739131,0.4226916210700214,3.7273913043478255,-0.02739130434782533,0.5694205960992783,4.489130434782608,-0.7891304347826082,0.5178115538864623,4.644782608695651,-0.9447826086956512,0.46750167940434234,28389074974.2894,-0.23952024346412043,14228362706.5907,-0.26166216912732043,96.94128995699529,0.3783715151136385,1.3,0.27853253726207383,1.7,0.08553607107900976
1,MADISON,2010-08,5.5,Improvements_Additions for Apartments_Coops,0.23101619047619049,5.268983809523809,0.060205938284345534,0.2659952380952381,5.234004761904762,0.06434173357658392,0.27546238095238096,5.224537619047619,0.06421734629869215,0.3123080952380952,5.187691904761905,0.05613562378554058,0.3625466666666667,5.137453333333333,0.05388550538061212,0.5790957142857143,4.920904285714286,0.048071976319879584,0.9435780952380955,4.556421904761905,0.06493462521366428,0.15409090909090908,5.345909090909091,0.06333496370854735,0.19136363636363637,5.308636363636364,0.06990018031568869,0.25909090909090904,5.240909090909091,0.09005451122159863,1.4654545454545451,4.034545454545455,0.4226916210700214,2.6986363636363637,2.8013636363636363,0.5694205960992783,3.516818181818181,1.9831818181818188,0.5178115538864623,3.8031818181818178,1.6968181818181822,0.46750167940434234,30207558860.6451,-0.23952024346412043,10534224377.9144,-0.26166216912732043,98.6449594200431,0.3783715151136385,1.9,0.27853253726207383,1.7,0.08553607107900976
2,MADISON,2011-03,3.88,Improvements_Additions for Apartments_Coops,0.2076739130434783,3.6723260869565215,0.060205938284345534,0.23889782608695653,3.641102173913043,0.06434173357658392,0.2532847826086956,3.6267152173913044,0.06421734629869215,0.2829456521739131,3.597054347826087,0.05613562378554058,0.30843478260869567,3.571565217391304,0.05388550538061212,0.4607826086956522,3.4192173913043478,0.048071976319879584,0.7797065217391305,3.1002934782608693,0.06493462521366428,0.06478260869565221,3.8152173913043477,0.06333496370854735,0.15652173913043482,3.723478260869565,0.06990018031568869,0.25913043478260867,3.620869565217391,0.09005451122159863,2.1134782608695653,1.7665217391304346,0.4226916210700214,3.414347826086956,0.4656521739130439,0.5694205960992783,4.26608695652174,-0.38608695652173974,0.5178115538864623,4.5139130434782615,-0.6339130434782616,0.46750167940434234,31300541846.2612,-0.23952024346412043,11726514214.1317,-0.26166216912732043,94.7176548951663,0.3783715151136385,1.3,0.27853253726207383,1.5,0.08553607107900976
3,MADISON,2011-10,3.9,Improvements_Additions for Apartments_Coops,0.1416352380952381,3.7583647619047618,0.060205938284345534,0.19074095238095234,3.7092590476190477,0.06434173357658392,0.24373904761904758,3.6562609523809524,0.06421734629869215,0.3185252380952381,3.581474761904762,0.05613562378554058,0.4064785714285714,3.4935214285714284,0.05388550538061212,0.59521,3.3047899999999997,0.048071976319879584,0.9086428571428572,2.991357142857143,0.06493462521366428,0.013500000000000003,3.8865,0.06333496370854735,0.05450000000000003,3.8455,0.06990018031568869,0.1145,3.7855,0.09005451122159863,1.0614999999999999,2.8385,0.4226916210700214,2.1519999999999997,1.7480000000000002,0.5694205960992783,2.8695,1.0305,0.5178115538864623,3.128,0.7719999999999998,0.46750167940434234,35385458151.3724,-0.23952024346412043,11655650147.2578,-0.26166216912732043,90.5649414475864,0.3783715151136385,1.6,0.27853253726207383,1.6,0.08553607107900976
4,MADISON,2012-04,3.12,Improvements_Additions for Apartments_Coops,0.14868421052631575,2.9713157894736844,0.060205938284345534,0.18980526315789473,2.9301947368421053,0.06434173357658392,0.23982894736842097,2.880171052631579,0.06421734629869215,0.34777368421052635,2.7722263157894735,0.05613562378554058,0.46680789473684203,2.653192105263158,0.05388550538061212,0.7313999999999999,2.3886000000000003,0.048071976319879584,1.048621052631579,2.071378947368421,0.06493462521366428,0.0666666666666667,3.0533333333333332,0.06333496370854735,0.13904761904761903,2.980952380952381,0.06990018031568869,0.18333333333333335,2.9366666666666665,0.09005451122159863,0.8947619047619045,2.2252380952380957,0.4226916210700214,2.0528571428571425,1.0671428571428576,0.5694205960992783,2.8166666666666664,0.3033333333333337,0.5178115538864623,3.1842857142857137,-0.06428571428571361,0.46750167940434234,36601383816.48,-0.23952024346412043,11251067892.2966,-0.26166216912732043,90.7743282432688,0.3783715151136385,1.3,0.27853253726207383,1.5,0.08553607107900976
5,MADISON,2012-05,3.13,Improvements_Additions for Apartments_Coops,0.15161363636363637,2.9783863636363637,0.060205938284345534,0.19053181818181822,2.9394681818181816,0.06434173357658392,0.23893181818181805,2.891068181818182,0.06421734629869215,0.3457045454545453,2.784295454545455,0.05613562378554058,0.4665318181818183,2.663468181818182,0.05388550538061212,0.732990909090909,2.3970090909090906,0.048071976319879584,1.0615068181818177,2.068493181818182,0.06493462521366428,0.06590909090909093,3.064090909090909,0.06333496370854735,0.14545454545454548,2.9845454545454544,0.06990018031568869,0.19181818181818186,2.938181818181818,0.09005451122159863,0.7618181818181818,2.368181818181818,0.4226916210700214,1.8031818181818189,1.326818181818181,0.5694205960992783,2.525909090909091,0.604090909090909,0.5178115538864623,2.930909090909091,0.19909090909090876,0.46750167940434234,37160101000.5239,-0.23952024346412043,11641401212.0971,-0.26166216912732043,90.6452366150782,0.3783715151136385,1.3,0.27853253726207383,1.5,0.08553607107900976
6,MADISON,2012-06,3.25,Improvements_Additions for Apartments_Coops,0.163,3.087,0.060205938284345534,0.19464736842105262,3.0553526315789474,0.06434173357658392,0.24319736842105263,3.0068026315789473,0.06421734629869215,0.3459342105263157,2.9040657894736843,0.05613562378554058,0.46558684210526313,2.784413157894737,0.05388550538061212,0.7364000000000004,2.5135999999999994,0.048071976319879584,1.0691894736842107,2.1808105263157893,0.06493462521366428,0.05190476190476193,3.198095238095238,0.06333496370854735,0.14809523809523809,3.1019047619047617,0.06990018031568869,0.18904761904761905,3.060952380952381,0.09005451122159863,0.7114285714285714,2.5385714285714287,0.4226916210700214,1.6223809523809525,1.6276190476190475,0.5694205960992783,2.3061904761904763,0.9438095238095237,0.5178115538864623,2.698095238095238,0.5519047619047619,0.46750167940434234,37571290060.6541,-0.23952024346412043,12770391029.1034,-0.26166216912732043,90.0868950067716,0.3783715151136385,1.4,0.27853253726207383,1.5,0.08553607107900976
7,MADISON,2012-08,2.9000000000000004,Improvements_Additions for Apartments_Coops,0.15374090909090915,2.746259090909091,0.060205938284345534,0.18745454545454548,2.712545454545455,0.06434173357658392,0.23783863636363634,2.662161363636364,0.06421734629869215,0.3331136363636364,2.566886363636364,0.05613562378554058,0.43259999999999993,2.4674000000000005,0.05388550538061212,0.7177749999999997,2.1822250000000007,0.048071976319879584,1.0426272727272727,1.8573727272727276,0.06493462521366428,0.09217391304347829,2.807826086956522,0.06333496370854735,0.14043478260869566,2.759565217391305,0.06990018031568869,0.18347826086956526,2.7165217391304353,0.09005451122159863,0.7139130434782609,2.1860869565217396,0.4226916210700214,1.6782608695652175,1.2217391304347829,0.5694205960992783,2.3978260869565218,0.5021739130434786,0.5178115538864623,2.7708695652173914,0.129130434782609,0.46750167940434234,38410438812.4053,-0.23952024346412043,16111780903.4699,-0.26166216912732043,89.6038877472871,0.3783715151136385,1.4,0.27853253726207383,1.4,0.08553607107900976
8,MADISON,2012-11,2.34,Improvements_Additions for Apartments_Coops,0.1555,2.1845,0.060205938284345534,0.18060909090909089,2.159390909090909,0.06434173357658392,0.20888636363636362,2.131113636363636,0.06421734629869215,0.25813636363636355,2.0818636363636362,0.05613562378554058,0.31102272727272723,2.0289772727272726,0.05388550538061212,0.528347727272727,1.8116522727272728,0.048071976319879584,0.8631931818181818,1.4768068181818181,0.06493462521366428,0.12449999999999999,2.2155,0.06333496370854735,0.14450000000000002,2.1955,0.06990018031568869,0.17850000000000002,2.1614999999999998,0.09005451122159863,0.665,1.6749999999999998,0.4226916210700214,1.654,0.6859999999999999,0.5694205960992783,2.3894999999999995,-0.049499999999999655,0.5178115538864623,2.8034999999999997,-0.4634999999999998,0.46750167940434234,39658399389.4891,-0.23952024346412043,12022315813.7363,-0.26166216912732043,89.6061116730853,0.3783715151136385,1.2,0.27853253726207383,1.2,0.08553607107900976
9,MADISON,2013-02,2.85,Improvements_Additions for Apartments_Coops,0.15464999999999998,2.69535,0.060205938284345534,0.17315,2.67685,0.06434173357658392,0.20129999999999998,2.6487000000000003,0.06421734629869215,0.2455,2.6045000000000003,0.05613562378554058,0.29049499999999995,2.559505,0.05388550538061212,0.463425,2.386575,0.048071976319879584,0.761875,2.0881250000000002,0.06493462521366428,0.0768421052631579,2.7731578947368423,0.06333496370854735,0.12421052631578947,2.7257894736842108,0.06990018031568869,0.15736842105263157,2.6926315789473687,0.09005451122159863,0.8463157894736841,2.003684210526316,0.4226916210700214,1.9842105263157896,0.8657894736842104,0.5694205960992783,2.782631578947368,0.06736842105263197,0.5178115538864623,3.165263157894737,-0.3152631578947367,0.46750167940434234,40995097959.5386,-0.23952024346412043,11154944519.578999,-0.26166216912732043,90.2956809830492,0.3783715151136385,1.4,0.27853253726207383,1.3,0.08553607107900976
