,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(4),Corr with student_vol(4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(4),Corr with mortgage 90(4)
10,DAYTON,2011-09,3.95,Improvements_Additions for Apartments_Coops,0.14525181818181823,3.804748181818182,-0.17090680447365175,0.1884,3.7616,-0.15789464614125406,0.23085045454545455,3.719149545454546,-0.1704200910681321,0.2845913636363636,3.6654086363636367,-0.2159792728674765,0.3502268181818181,3.599773181818182,-0.24024185114113145,0.5222018181818182,3.427798181818182,-0.20348191616779324,0.8332045454545454,3.116795454545455,-0.03861967550653921,0.005714285714285713,3.9442857142857144,-0.21111180878392116,0.04333333333333335,3.9066666666666667,-0.1965000710602605,0.10476190476190479,3.8452380952380953,-0.1152657125350093,0.9004761904761904,3.0495238095238095,0.5678760227644679,1.9752380952380955,1.9747619047619047,0.8435145425563697,2.8271428571428574,1.1228571428571428,0.8695521560072871,3.182380952380953,0.7676190476190472,0.8293464604823112,34623712775.9563,-0.5806079631125138,11510278467.2037,0.6242722466371796,91.13289228397959,0.7465592099753818,3.0,0.5640549305844312,7.5,0.2564193956185383
11,DAYTON,2011-09,3.95,Improvements_Additions for Apartments_Coops,0.14525181818181823,3.804748181818182,-0.17090680447365175,0.1884,3.7616,-0.15789464614125406,0.23085045454545455,3.719149545454546,-0.1704200910681321,0.2845913636363636,3.6654086363636367,-0.2159792728674765,0.3502268181818181,3.599773181818182,-0.24024185114113145,0.5222018181818182,3.427798181818182,-0.20348191616779324,0.8332045454545454,3.116795454545455,-0.03861967550653921,0.005714285714285713,3.9442857142857144,-0.21111180878392116,0.04333333333333335,3.9066666666666667,-0.1965000710602605,0.10476190476190479,3.8452380952380953,-0.1152657125350093,0.9004761904761904,3.0495238095238095,0.5678760227644679,1.9752380952380955,1.9747619047619047,0.8435145425563697,2.8271428571428574,1.1228571428571428,0.8695521560072871,3.182380952380953,0.7676190476190472,0.8293464604823112,34623712775.9563,-0.5806079631125138,11510278467.2037,0.6242722466371796,91.13289228397959,0.7465592099753818,3.0,0.5640549305844312,7.4,0.2564193956185383
12,DAYTON,2011-09,3.95,Improvements_Additions for Apartments_Coops,0.14525181818181823,3.804748181818182,-0.17090680447365175,0.1884,3.7616,-0.15789464614125406,0.23085045454545455,3.719149545454546,-0.1704200910681321,0.2845913636363636,3.6654086363636367,-0.2159792728674765,0.3502268181818181,3.599773181818182,-0.24024185114113145,0.5222018181818182,3.427798181818182,-0.20348191616779324,0.8332045454545454,3.116795454545455,-0.03861967550653921,0.005714285714285713,3.9442857142857144,-0.21111180878392116,0.04333333333333335,3.9066666666666667,-0.1965000710602605,0.10476190476190479,3.8452380952380953,-0.1152657125350093,0.9004761904761904,3.0495238095238095,0.5678760227644679,1.9752380952380955,1.9747619047619047,0.8435145425563697,2.8271428571428574,1.1228571428571428,0.8695521560072871,3.182380952380953,0.7676190476190472,0.8293464604823112,34623712775.9563,-0.5806079631125138,11510278467.2037,0.6242722466371796,91.13289228397959,0.7465592099753818,3.7,0.5640549305844312,3.2,0.2564193956185383
13,DAYTON,2011-09,3.95,Improvements_Additions for Apartments_Coops,0.14525181818181823,3.804748181818182,-0.17090680447365175,0.1884,3.7616,-0.15789464614125406,0.23085045454545455,3.719149545454546,-0.1704200910681321,0.2845913636363636,3.6654086363636367,-0.2159792728674765,0.3502268181818181,3.599773181818182,-0.24024185114113145,0.5222018181818182,3.427798181818182,-0.20348191616779324,0.8332045454545454,3.116795454545455,-0.03861967550653921,0.005714285714285713,3.9442857142857144,-0.21111180878392116,0.04333333333333335,3.9066666666666667,-0.1965000710602605,0.10476190476190479,3.8452380952380953,-0.1152657125350093,0.9004761904761904,3.0495238095238095,0.5678760227644679,1.9752380952380955,1.9747619047619047,0.8435145425563697,2.8271428571428574,1.1228571428571428,0.8695521560072871,3.182380952380953,0.7676190476190472,0.8293464604823112,34623712775.9563,-0.5806079631125138,11510278467.2037,0.6242722466371796,91.13289228397959,0.7465592099753818,3.7,0.5640549305844312,3.3,0.2564193956185383
14,DAYTON,2011-09,3.95,Improvements_Additions for Apartments_Coops,0.14525181818181823,3.804748181818182,-0.17090680447365175,0.1884,3.7616,-0.15789464614125406,0.23085045454545455,3.719149545454546,-0.1704200910681321,0.2845913636363636,3.6654086363636367,-0.2159792728674765,0.3502268181818181,3.599773181818182,-0.24024185114113145,0.5222018181818182,3.427798181818182,-0.20348191616779324,0.8332045454545454,3.116795454545455,-0.03861967550653921,0.005714285714285713,3.9442857142857144,-0.21111180878392116,0.04333333333333335,3.9066666666666667,-0.1965000710602605,0.10476190476190479,3.8452380952380953,-0.1152657125350093,0.9004761904761904,3.0495238095238095,0.5678760227644679,1.9752380952380955,1.9747619047619047,0.8435145425563697,2.8271428571428574,1.1228571428571428,0.8695521560072871,3.182380952380953,0.7676190476190472,0.8293464604823112,34623712775.9563,-0.5806079631125138,11510278467.2037,0.6242722466371796,91.13289228397959,0.7465592099753818,3.7,0.5640549305844312,7.5,0.2564193956185383
15,DAYTON,2011-09,3.95,Improvements_Additions for Apartments_Coops,0.14525181818181823,3.804748181818182,-0.17090680447365175,0.1884,3.7616,-0.15789464614125406,0.23085045454545455,3.719149545454546,-0.1704200910681321,0.2845913636363636,3.6654086363636367,-0.2159792728674765,0.3502268181818181,3.599773181818182,-0.24024185114113145,0.5222018181818182,3.427798181818182,-0.20348191616779324,0.8332045454545454,3.116795454545455,-0.03861967550653921,0.005714285714285713,3.9442857142857144,-0.21111180878392116,0.04333333333333335,3.9066666666666667,-0.1965000710602605,0.10476190476190479,3.8452380952380953,-0.1152657125350093,0.9004761904761904,3.0495238095238095,0.5678760227644679,1.9752380952380955,1.9747619047619047,0.8435145425563697,2.8271428571428574,1.1228571428571428,0.8695521560072871,3.182380952380953,0.7676190476190472,0.8293464604823112,34623712775.9563,-0.5806079631125138,11510278467.2037,0.6242722466371796,91.13289228397959,0.7465592099753818,3.7,0.5640549305844312,7.4,0.2564193956185383
16,DAYTON,2012-01,3.75,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.604352380952381,-0.17090680447365175,0.2014238095238095,3.5485761904761906,-0.15789464614125406,0.28289523809523814,3.467104761904762,-0.1704200910681321,0.41424761904761903,3.335752380952381,-0.2159792728674765,0.5659000000000001,3.1841,-0.24024185114113145,0.7969761904761906,2.9530238095238093,-0.20348191616779324,1.1145476190476191,2.6354523809523807,-0.03861967550653921,0.0245,3.7255,-0.21111180878392116,0.06550000000000003,3.6845,-0.1965000710602605,0.11500000000000003,3.635,-0.1152657125350093,0.835,2.915,0.5678760227644679,1.9664999999999995,1.7835000000000005,0.8435145425563697,2.6950000000000003,1.0549999999999997,0.8695521560072871,3.026,0.7240000000000002,0.8293464604823112,35532707747.113,-0.5806079631125138,12770391029.1034,0.6242722466371796,90.4806728327692,0.7465592099753818,3.4,0.5640549305844312,2.9,0.2564193956185383
17,DAYTON,2012-01,3.75,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.604352380952381,-0.17090680447365175,0.2014238095238095,3.5485761904761906,-0.15789464614125406,0.28289523809523814,3.467104761904762,-0.1704200910681321,0.41424761904761903,3.335752380952381,-0.2159792728674765,0.5659000000000001,3.1841,-0.24024185114113145,0.7969761904761906,2.9530238095238093,-0.20348191616779324,1.1145476190476191,2.6354523809523807,-0.03861967550653921,0.0245,3.7255,-0.21111180878392116,0.06550000000000003,3.6845,-0.1965000710602605,0.11500000000000003,3.635,-0.1152657125350093,0.835,2.915,0.5678760227644679,1.9664999999999995,1.7835000000000005,0.8435145425563697,2.6950000000000003,1.0549999999999997,0.8695521560072871,3.026,0.7240000000000002,0.8293464604823112,35532707747.113,-0.5806079631125138,12770391029.1034,0.6242722466371796,90.4806728327692,0.7465592099753818,3.4,0.5640549305844312,2.9,0.2564193956185383
18,DAYTON,2012-01,3.75,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.604352380952381,-0.17090680447365175,0.2014238095238095,3.5485761904761906,-0.15789464614125406,0.28289523809523814,3.467104761904762,-0.1704200910681321,0.41424761904761903,3.335752380952381,-0.2159792728674765,0.5659000000000001,3.1841,-0.24024185114113145,0.7969761904761906,2.9530238095238093,-0.20348191616779324,1.1145476190476191,2.6354523809523807,-0.03861967550653921,0.0245,3.7255,-0.21111180878392116,0.06550000000000003,3.6845,-0.1965000710602605,0.11500000000000003,3.635,-0.1152657125350093,0.835,2.915,0.5678760227644679,1.9664999999999995,1.7835000000000005,0.8435145425563697,2.6950000000000003,1.0549999999999997,0.8695521560072871,3.026,0.7240000000000002,0.8293464604823112,35532707747.113,-0.5806079631125138,12770391029.1034,0.6242722466371796,90.4806728327692,0.7465592099753818,3.4,0.5640549305844312,7.2,0.2564193956185383
19,DAYTON,2012-01,3.75,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.604352380952381,-0.17090680447365175,0.2014238095238095,3.5485761904761906,-0.15789464614125406,0.28289523809523814,3.467104761904762,-0.1704200910681321,0.41424761904761903,3.335752380952381,-0.2159792728674765,0.5659000000000001,3.1841,-0.24024185114113145,0.7969761904761906,2.9530238095238093,-0.20348191616779324,1.1145476190476191,2.6354523809523807,-0.03861967550653921,0.0245,3.7255,-0.21111180878392116,0.06550000000000003,3.6845,-0.1965000710602605,0.11500000000000003,3.635,-0.1152657125350093,0.835,2.915,0.5678760227644679,1.9664999999999995,1.7835000000000005,0.8435145425563697,2.6950000000000003,1.0549999999999997,0.8695521560072871,3.026,0.7240000000000002,0.8293464604823112,35532707747.113,-0.5806079631125138,12770391029.1034,0.6242722466371796,90.4806728327692,0.7465592099753818,3.4,0.5640549305844312,7.2,0.2564193956185383
20,DAYTON,2012-01,3.75,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.604352380952381,-0.17090680447365175,0.2014238095238095,3.5485761904761906,-0.15789464614125406,0.28289523809523814,3.467104761904762,-0.1704200910681321,0.41424761904761903,3.335752380952381,-0.2159792728674765,0.5659000000000001,3.1841,-0.24024185114113145,0.7969761904761906,2.9530238095238093,-0.20348191616779324,1.1145476190476191,2.6354523809523807,-0.03861967550653921,0.0245,3.7255,-0.21111180878392116,0.06550000000000003,3.6845,-0.1965000710602605,0.11500000000000003,3.635,-0.1152657125350093,0.835,2.915,0.5678760227644679,1.9664999999999995,1.7835000000000005,0.8435145425563697,2.6950000000000003,1.0549999999999997,0.8695521560072871,3.026,0.7240000000000002,0.8293464604823112,35532707747.113,-0.5806079631125138,12770391029.1034,0.6242722466371796,90.4806728327692,0.7465592099753818,4.0,0.5640549305844312,2.9,0.2564193956185383
21,DAYTON,2012-01,3.75,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.604352380952381,-0.17090680447365175,0.2014238095238095,3.5485761904761906,-0.15789464614125406,0.28289523809523814,3.467104761904762,-0.1704200910681321,0.41424761904761903,3.335752380952381,-0.2159792728674765,0.5659000000000001,3.1841,-0.24024185114113145,0.7969761904761906,2.9530238095238093,-0.20348191616779324,1.1145476190476191,2.6354523809523807,-0.03861967550653921,0.0245,3.7255,-0.21111180878392116,0.06550000000000003,3.6845,-0.1965000710602605,0.11500000000000003,3.635,-0.1152657125350093,0.835,2.915,0.5678760227644679,1.9664999999999995,1.7835000000000005,0.8435145425563697,2.6950000000000003,1.0549999999999997,0.8695521560072871,3.026,0.7240000000000002,0.8293464604823112,35532707747.113,-0.5806079631125138,12770391029.1034,0.6242722466371796,90.4806728327692,0.7465592099753818,4.0,0.5640549305844312,2.9,0.2564193956185383
22,DAYTON,2012-01,3.75,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.604352380952381,-0.17090680447365175,0.2014238095238095,3.5485761904761906,-0.15789464614125406,0.28289523809523814,3.467104761904762,-0.1704200910681321,0.41424761904761903,3.335752380952381,-0.2159792728674765,0.5659000000000001,3.1841,-0.24024185114113145,0.7969761904761906,2.9530238095238093,-0.20348191616779324,1.1145476190476191,2.6354523809523807,-0.03861967550653921,0.0245,3.7255,-0.21111180878392116,0.06550000000000003,3.6845,-0.1965000710602605,0.11500000000000003,3.635,-0.1152657125350093,0.835,2.915,0.5678760227644679,1.9664999999999995,1.7835000000000005,0.8435145425563697,2.6950000000000003,1.0549999999999997,0.8695521560072871,3.026,0.7240000000000002,0.8293464604823112,35532707747.113,-0.5806079631125138,12770391029.1034,0.6242722466371796,90.4806728327692,0.7465592099753818,4.0,0.5640549305844312,7.2,0.2564193956185383
23,DAYTON,2012-01,3.75,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.604352380952381,-0.17090680447365175,0.2014238095238095,3.5485761904761906,-0.15789464614125406,0.28289523809523814,3.467104761904762,-0.1704200910681321,0.41424761904761903,3.335752380952381,-0.2159792728674765,0.5659000000000001,3.1841,-0.24024185114113145,0.7969761904761906,2.9530238095238093,-0.20348191616779324,1.1145476190476191,2.6354523809523807,-0.03861967550653921,0.0245,3.7255,-0.21111180878392116,0.06550000000000003,3.6845,-0.1965000710602605,0.11500000000000003,3.635,-0.1152657125350093,0.835,2.915,0.5678760227644679,1.9664999999999995,1.7835000000000005,0.8435145425563697,2.6950000000000003,1.0549999999999997,0.8695521560072871,3.026,0.7240000000000002,0.8293464604823112,35532707747.113,-0.5806079631125138,12770391029.1034,0.6242722466371796,90.4806728327692,0.7465592099753818,4.0,0.5640549305844312,7.2,0.2564193956185383
24,DAYTON,2012-04,3.24,Improvements_Additions for Apartments_Coops,0.14868421052631575,3.0913157894736845,-0.17090680447365175,0.18980526315789473,3.0501947368421054,-0.15789464614125406,0.23982894736842097,3.000171052631579,-0.1704200910681321,0.34777368421052635,2.8922263157894736,-0.2159792728674765,0.46680789473684203,2.773192105263158,-0.24024185114113145,0.7313999999999999,2.5086000000000004,-0.20348191616779324,1.048621052631579,2.1913789473684213,-0.03861967550653921,0.0666666666666667,3.1733333333333333,-0.21111180878392116,0.13904761904761903,3.100952380952381,-0.1965000710602605,0.18333333333333335,3.0566666666666666,-0.1152657125350093,0.8947619047619045,2.345238095238096,0.5678760227644679,2.0528571428571425,1.1871428571428577,0.8435145425563697,2.8166666666666664,0.4233333333333338,0.8695521560072871,3.1842857142857137,0.05571428571428649,0.8293464604823112,36777908030.9335,-0.5806079631125138,11986368496.8635,0.6242722466371796,90.48744874686929,0.7465592099753818,2.9,0.5640549305844312,2.8,0.2564193956185383
25,DAYTON,2012-04,3.24,Improvements_Additions for Apartments_Coops,0.14868421052631575,3.0913157894736845,-0.17090680447365175,0.18980526315789473,3.0501947368421054,-0.15789464614125406,0.23982894736842097,3.000171052631579,-0.1704200910681321,0.34777368421052635,2.8922263157894736,-0.2159792728674765,0.46680789473684203,2.773192105263158,-0.24024185114113145,0.7313999999999999,2.5086000000000004,-0.20348191616779324,1.048621052631579,2.1913789473684213,-0.03861967550653921,0.0666666666666667,3.1733333333333333,-0.21111180878392116,0.13904761904761903,3.100952380952381,-0.1965000710602605,0.18333333333333335,3.0566666666666666,-0.1152657125350093,0.8947619047619045,2.345238095238096,0.5678760227644679,2.0528571428571425,1.1871428571428577,0.8435145425563697,2.8166666666666664,0.4233333333333338,0.8695521560072871,3.1842857142857137,0.05571428571428649,0.8293464604823112,36777908030.9335,-0.5806079631125138,11986368496.8635,0.6242722466371796,90.48744874686929,0.7465592099753818,2.9,0.5640549305844312,2.8,0.2564193956185383
26,DAYTON,2012-04,3.24,Improvements_Additions for Apartments_Coops,0.14868421052631575,3.0913157894736845,-0.17090680447365175,0.18980526315789473,3.0501947368421054,-0.15789464614125406,0.23982894736842097,3.000171052631579,-0.1704200910681321,0.34777368421052635,2.8922263157894736,-0.2159792728674765,0.46680789473684203,2.773192105263158,-0.24024185114113145,0.7313999999999999,2.5086000000000004,-0.20348191616779324,1.048621052631579,2.1913789473684213,-0.03861967550653921,0.0666666666666667,3.1733333333333333,-0.21111180878392116,0.13904761904761903,3.100952380952381,-0.1965000710602605,0.18333333333333335,3.0566666666666666,-0.1152657125350093,0.8947619047619045,2.345238095238096,0.5678760227644679,2.0528571428571425,1.1871428571428577,0.8435145425563697,2.8166666666666664,0.4233333333333338,0.8695521560072871,3.1842857142857137,0.05571428571428649,0.8293464604823112,36777908030.9335,-0.5806079631125138,11986368496.8635,0.6242722466371796,90.48744874686929,0.7465592099753818,2.9,0.5640549305844312,7.4,0.2564193956185383
