,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(-3),Corr with student_vol(-3),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(4),Corr with mortgage 90(4)
0,FORT WORTH,2011-02,4.5,Improvements_Additions for Apartments_Coops,0.23214,4.26786,0.1035110056039275,0.25165,4.24835,0.1043511233358556,0.26292499999999996,4.237075,0.10153771699841165,0.28731249999999997,4.2126875,0.10527542016104939,0.31189999999999996,4.1881,0.09733911212506109,0.46404500000000004,4.0359549999999995,0.10239743248818561,0.7933949999999999,3.706605,0.1038805140241239,0.11473684210526319,4.3852631578947365,0.11993552698561596,0.16842105263157894,4.331578947368421,0.10198096714186838,0.2863157894736842,4.213684210526316,0.08866573556569483,2.257894736842106,2.242105263157894,0.054510609855655756,3.5763157894736834,0.9236842105263166,0.19180670680620757,4.423684210526316,0.07631578947368389,0.2652283720216364,4.652105263157895,-0.1521052631578952,0.2677441071232304,31300541846.2612,-0.31950709251986864,11082139451.8714,0.4197402991025802,91.59671843464591,0.3171837574993716,3.7,0.4433817301955958,3.1,0.3411025370946769
1,FORT WORTH,2011-07,4.6,Improvements_Additions for Apartments_Coops,0.12388095238095237,4.476119047619047,0.1035110056039275,0.1598857142857143,4.4401142857142855,0.1043511233358556,0.18661904761904766,4.413380952380952,0.10153771699841165,0.2182333333333334,4.381766666666667,0.10527542016104939,0.24991190476190472,4.350088095238095,0.09733911212506109,0.41392857142857137,4.186071428571428,0.10239743248818561,0.7452261904761905,3.854773809523809,0.1038805140241239,0.037500000000000006,4.5625,0.11993552698561596,0.08400000000000002,4.516,0.10198096714186838,0.185,4.415,0.08866573556569483,1.541,3.0589999999999997,0.054510609855655756,3.003,1.5969999999999995,0.19180670680620757,3.9475000000000002,0.6524999999999994,0.2652283720216364,4.2705,0.32949999999999946,0.2677441071232304,34825519831.2788,-0.31950709251986864,15995126134.7035,0.4197402991025802,88.33905735772379,0.3171837574993716,4.2,0.4433817301955958,3.3,0.3411025370946769
2,FORT WORTH,2011-12,4.49,Improvements_Additions for Apartments_Coops,0.1499335,4.3400665,0.1035110056039275,0.2029985,4.287001500000001,0.1043511233358556,0.2836085,4.2063915000000005,0.10153771699841165,0.40829250000000006,4.0817075,0.10527542016104939,0.5557375,3.9342625,0.09733911212506109,0.7798775000000001,3.7101225,0.10239743248818561,1.1003555000000003,3.3896445,0.1038805140241239,0.0033333333333333335,4.486666666666667,0.11993552698561596,0.048571428571428585,4.441428571428571,0.10198096714186838,0.11523809523809528,4.374761904761905,0.08866573556569483,0.8914285714285713,3.5985714285714288,0.054510609855655756,1.9780952380952384,2.511904761904762,0.19180670680620757,2.6676190476190476,1.8223809523809527,0.2652283720216364,2.9823809523809524,1.5076190476190479,0.2677441071232304,36623269866.4569,-0.31950709251986864,11655650147.2578,0.4197402991025802,90.7743282432688,0.3171837574993716,3.6,0.4433817301955958,3.1,0.3411025370946769
3,FORT WORTH,2012-01,3.645,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.4993523809523808,0.1035110056039275,0.2014238095238095,3.4435761904761906,0.1043511233358556,0.28289523809523814,3.362104761904762,0.10153771699841165,0.41424761904761903,3.230752380952381,0.10527542016104939,0.5659000000000001,3.0791,0.09733911212506109,0.7969761904761906,2.8480238095238093,0.10239743248818561,1.1145476190476191,2.530452380952381,0.1038805140241239,0.0245,3.6205,0.11993552698561596,0.06550000000000003,3.5795,0.10198096714186838,0.11500000000000003,3.53,0.08866573556569483,0.835,2.81,0.054510609855655756,1.9664999999999995,1.6785000000000005,0.19180670680620757,2.6950000000000003,0.9499999999999997,0.2652283720216364,3.026,0.6190000000000002,0.2677441071232304,36777908030.9335,-0.31950709251986864,10258833668.6773,0.4197402991025802,90.6452366150782,0.3171837574993716,3.5,0.4433817301955958,3.0,0.3411025370946769
4,FORT WORTH,2012-05,3.7,Improvements_Additions for Apartments_Coops,0.15161363636363637,3.548386363636364,0.1035110056039275,0.19053181818181822,3.509468181818182,0.1043511233358556,0.23893181818181805,3.4610681818181823,0.10153771699841165,0.3457045454545453,3.354295454545455,0.10527542016104939,0.4665318181818183,3.233468181818182,0.09733911212506109,0.732990909090909,2.967009090909091,0.10239743248818561,1.0615068181818177,2.6384931818181823,0.1038805140241239,0.06590909090909093,3.6340909090909093,0.11993552698561596,0.14545454545454548,3.5545454545454547,0.10198096714186838,0.19181818181818186,3.5081818181818183,0.08866573556569483,0.7618181818181818,2.9381818181818184,0.054510609855655756,1.8031818181818189,1.8968181818181813,0.19180670680620757,2.525909090909091,1.1740909090909093,0.2652283720216364,2.930909090909091,0.769090909090909,0.2677441071232304,37571290060.6541,-0.31950709251986864,10728874885.7875,0.4197402991025802,89.56768058609659,0.3171837574993716,4.0,0.4433817301955958,2.8,0.3411025370946769
5,FORT WORTH,2012-08,3.08,Improvements_Additions for Apartments_Coops,0.15374090909090915,2.926259090909091,0.1035110056039275,0.18745454545454548,2.8925454545454548,0.1043511233358556,0.23783863636363634,2.8421613636363636,0.10153771699841165,0.3331136363636364,2.7468863636363636,0.10527542016104939,0.43259999999999993,2.6474,0.09733911212506109,0.7177749999999997,2.3622250000000005,0.10239743248818561,1.0426272727272727,2.0373727272727273,0.1038805140241239,0.09217391304347829,2.9878260869565216,0.11993552698561596,0.14043478260869566,2.9395652173913045,0.10198096714186838,0.18347826086956526,2.896521739130435,0.08866573556569483,0.7139130434782609,2.3660869565217393,0.054510609855655756,1.6782608695652175,1.4017391304347826,0.19180670680620757,2.3978260869565218,0.6821739130434783,0.2652283720216364,2.7708695652173914,0.3091304347826087,0.2677441071232304,38808856509.5085,-0.31950709251986864,12770391029.1034,0.4197402991025802,89.513287195688,0.3171837574993716,3.9,0.4433817301955958,2.7,0.3411025370946769
6,FORT WORTH,2012-09,8.1635,Improvements_Additions for Apartments_Coops,0.15189500000000006,8.011605000000001,0.1035110056039275,0.183625,7.979875000000001,0.1043511233358556,0.22133750000000002,7.942162500000001,0.10153771699841165,0.3079875,7.855512500000001,0.10527542016104939,0.3856325000000001,7.777867500000001,0.09733911212506109,0.6716749999999999,7.491825000000001,0.10239743248818561,0.9997750000000002,7.163725,0.1038805140241239,0.07526315789473685,8.088236842105264,0.11993552698561596,0.13736842105263158,8.02613157894737,0.10198096714186838,0.17578947368421055,7.98771052631579,0.08866573556569483,0.6689473684210526,7.494552631578948,0.054510609855655756,1.7231578947368422,6.440342105263158,0.19180670680620757,2.488421052631579,5.675078947368422,0.2652283720216364,2.8815789473684212,5.28192105263158,0.2677441071232304,39268596272.9965,-0.31950709251986864,14585937143.4485,0.4197402991025802,90.37816904639429,0.3171837574993716,4.2,0.4433817301955958,2.7,0.3411025370946769
7,FORT WORTH,2013-03,3.05,Improvements_Additions for Apartments_Coops,0.15505000000000002,2.8949499999999997,0.1035110056039275,0.17309999999999998,2.8769,0.1043511233358556,0.20345,2.8465499999999997,0.10153771699841165,0.2419,2.8080999999999996,0.10527542016104939,0.28190000000000004,2.7680999999999996,0.09733911212506109,0.44782500000000003,2.602175,0.10239743248818561,0.7351250000000001,2.314875,0.1038805140241239,0.07800000000000003,2.972,0.11993552698561596,0.11450000000000005,2.9354999999999998,0.10198096714186838,0.14750000000000002,2.9025,0.08866573556569483,0.8185000000000002,2.2314999999999996,0.054510609855655756,1.9575,1.0924999999999998,0.19180670680620757,2.7840000000000003,0.26599999999999957,0.2652283720216364,3.1625000000000005,-0.11250000000000071,0.2677441071232304,41471481477.9035,-0.31950709251986864,11337096053.4966,0.4197402991025802,86.5850023909696,0.3171837574993716,3.3,0.4433817301955958,2.2,0.3411025370946769
8,FORT WORTH,2013-04,3.075,Improvements_Additions for Apartments_Coops,0.1539047619047619,2.9210952380952384,0.1035110056039275,0.17210476190476193,2.902895238095238,0.1043511233358556,0.19953333333333334,2.875466666666667,0.10153771699841165,0.24005714285714277,2.8349428571428574,0.10527542016104939,0.27714285714285714,2.797857142857143,0.09733911212506109,0.4360190476190476,2.6389809523809524,0.10239743248818561,0.7168333333333334,2.3581666666666665,0.1038805140241239,0.049090909090909116,3.025909090909091,0.11993552698561596,0.09409090909090913,2.980909090909091,0.10198096714186838,0.12454545454545456,2.9504545454545457,0.08866573556569483,0.7104545454545454,2.3645454545454547,0.054510609855655756,1.7590909090909093,1.315909090909091,0.19180670680620757,2.5500000000000003,0.5249999999999999,0.2652283720216364,2.9327272727272726,0.14227272727272755,0.2677441071232304,41334062733.8549,-0.31950709251986864,11154944519.578999,0.4197402991025802,88.29263433660921,0.3171837574993716,3.5,0.4433817301955958,2.1,0.3411025370946769
9,FORT WORTH,2013-09,4.6,Improvements_Additions for Apartments_Coops,0.11272380952380952,4.48727619047619,0.1035110056039275,0.14323238095238094,4.456767619047619,0.1043511233358556,0.18057476190476196,4.419425238095238,0.10153771699841165,0.22133904761904755,4.378660952380952,0.10527542016104939,0.2531785714285715,4.346821428571428,0.09733911212506109,0.38033809523809525,4.219661904761905,0.10239743248818561,0.6526857142857143,3.9473142857142856,0.1038805140241239,0.017500000000000005,4.5825,0.11993552698561596,0.04150000000000001,4.5584999999999996,0.10198096714186838,0.11850000000000002,4.4815,0.08866573556569483,1.5959999999999999,3.0039999999999996,0.054510609855655756,2.8095,1.7904999999999998,0.19180670680620757,3.526,1.0739999999999998,0.2652283720216364,3.7870000000000004,0.8129999999999993,0.2677441071232304,42151687038.4775,-0.31950709251986864,9260696074.4491,0.4197402991025802,85.7873584996498,0.3171837574993716,3.7,0.4433817301955958,2.3,0.3411025370946769
