,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(1),Corr with student_vol(1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90,Corr with mortgage 90
0,LOUISVILLE,2010-01,5.75,Improvements_Additions for Apartments_Coops,0.172129,5.577871,0.37417482514347844,0.207845,5.542155,0.3762679514070694,0.23159750000000004,5.5184025,0.3671557781098092,0.24093950000000003,5.5090605,0.3436861050748185,0.25011950000000005,5.4998805,0.3131931070229093,0.39936099999999997,5.350639,0.2634008073670524,0.8985025,4.8514975,0.2743595962747444,0.022631578947368423,5.727368421052631,0.37076560849146833,0.14842105263157898,5.601578947368421,0.3555082564319871,0.3457894736842104,5.40421052631579,0.3637473985845927,2.4842105263157896,3.2657894736842104,0.6276231288715424,3.7331578947368427,2.0168421052631573,0.6750032969750981,4.501578947368422,1.2484210526315778,0.5757763382040695,4.604736842105263,1.1452631578947372,0.49876374423054,25116521917.8418,-0.27934533077337964,14228362706.5907,0.4518479504891833,103.99632208797199,0.6049896987268766,4.1,0.3953485087201832,3.6,0.2782331853609733
1,LOUISVILLE,2010-01,5.75,Improvements_Additions for Apartments_Coops,0.172129,5.577871,0.37417482514347844,0.207845,5.542155,0.3762679514070694,0.23159750000000004,5.5184025,0.3671557781098092,0.24093950000000003,5.5090605,0.3436861050748185,0.25011950000000005,5.4998805,0.3131931070229093,0.39936099999999997,5.350639,0.2634008073670524,0.8985025,4.8514975,0.2743595962747444,0.022631578947368423,5.727368421052631,0.37076560849146833,0.14842105263157898,5.601578947368421,0.3555082564319871,0.3457894736842104,5.40421052631579,0.3637473985845927,2.4842105263157896,3.2657894736842104,0.6276231288715424,3.7331578947368427,2.0168421052631573,0.6750032969750981,4.501578947368422,1.2484210526315778,0.5757763382040695,4.604736842105263,1.1452631578947372,0.49876374423054,25116521917.8418,-0.27934533077337964,14228362706.5907,0.4518479504891833,103.99632208797199,0.6049896987268766,4.1,0.3953485087201832,3.6,0.2782331853609733
2,LOUISVILLE,2010-01,5.75,Improvements_Additions for Apartments_Coops,0.172129,5.577871,0.37417482514347844,0.207845,5.542155,0.3762679514070694,0.23159750000000004,5.5184025,0.3671557781098092,0.24093950000000003,5.5090605,0.3436861050748185,0.25011950000000005,5.4998805,0.3131931070229093,0.39936099999999997,5.350639,0.2634008073670524,0.8985025,4.8514975,0.2743595962747444,0.022631578947368423,5.727368421052631,0.37076560849146833,0.14842105263157898,5.601578947368421,0.3555082564319871,0.3457894736842104,5.40421052631579,0.3637473985845927,2.4842105263157896,3.2657894736842104,0.6276231288715424,3.7331578947368427,2.0168421052631573,0.6750032969750981,4.501578947368422,1.2484210526315778,0.5757763382040695,4.604736842105263,1.1452631578947372,0.49876374423054,25116521917.8418,-0.27934533077337964,14228362706.5907,0.4518479504891833,103.99632208797199,0.6049896987268766,4.1,0.3953485087201832,3.6,0.2782331853609733
3,LOUISVILLE,2010-01,5.75,Improvements_Additions for Apartments_Coops,0.172129,5.577871,0.37417482514347844,0.207845,5.542155,0.3762679514070694,0.23159750000000004,5.5184025,0.3671557781098092,0.24093950000000003,5.5090605,0.3436861050748185,0.25011950000000005,5.4998805,0.3131931070229093,0.39936099999999997,5.350639,0.2634008073670524,0.8985025,4.8514975,0.2743595962747444,0.022631578947368423,5.727368421052631,0.37076560849146833,0.14842105263157898,5.601578947368421,0.3555082564319871,0.3457894736842104,5.40421052631579,0.3637473985845927,2.4842105263157896,3.2657894736842104,0.6276231288715424,3.7331578947368427,2.0168421052631573,0.6750032969750981,4.501578947368422,1.2484210526315778,0.5757763382040695,4.604736842105263,1.1452631578947372,0.49876374423054,25116521917.8418,-0.27934533077337964,14228362706.5907,0.4518479504891833,103.99632208797199,0.6049896987268766,4.1,0.3953485087201832,3.6,0.2782331853609733
4,LOUISVILLE,2010-01,5.75,Improvements_Additions for Apartments_Coops,0.172129,5.577871,0.37417482514347844,0.207845,5.542155,0.3762679514070694,0.23159750000000004,5.5184025,0.3671557781098092,0.24093950000000003,5.5090605,0.3436861050748185,0.25011950000000005,5.4998805,0.3131931070229093,0.39936099999999997,5.350639,0.2634008073670524,0.8985025,4.8514975,0.2743595962747444,0.022631578947368423,5.727368421052631,0.37076560849146833,0.14842105263157898,5.601578947368421,0.3555082564319871,0.3457894736842104,5.40421052631579,0.3637473985845927,2.4842105263157896,3.2657894736842104,0.6276231288715424,3.7331578947368427,2.0168421052631573,0.6750032969750981,4.501578947368422,1.2484210526315778,0.5757763382040695,4.604736842105263,1.1452631578947372,0.49876374423054,25116521917.8418,-0.27934533077337964,14228362706.5907,0.4518479504891833,103.99632208797199,0.6049896987268766,4.1,0.3953485087201832,3.6,0.2782331853609733
5,LOUISVILLE,2010-01,5.75,Improvements_Additions for Apartments_Coops,0.172129,5.577871,0.37417482514347844,0.207845,5.542155,0.3762679514070694,0.23159750000000004,5.5184025,0.3671557781098092,0.24093950000000003,5.5090605,0.3436861050748185,0.25011950000000005,5.4998805,0.3131931070229093,0.39936099999999997,5.350639,0.2634008073670524,0.8985025,4.8514975,0.2743595962747444,0.022631578947368423,5.727368421052631,0.37076560849146833,0.14842105263157898,5.601578947368421,0.3555082564319871,0.3457894736842104,5.40421052631579,0.3637473985845927,2.4842105263157896,3.2657894736842104,0.6276231288715424,3.7331578947368427,2.0168421052631573,0.6750032969750981,4.501578947368422,1.2484210526315778,0.5757763382040695,4.604736842105263,1.1452631578947372,0.49876374423054,25116521917.8418,-0.27934533077337964,14228362706.5907,0.4518479504891833,103.99632208797199,0.6049896987268766,4.1,0.3953485087201832,3.6,0.2782331853609733
6,LOUISVILLE,2010-01,5.75,Improvements_Additions for Apartments_Coops,0.172129,5.577871,0.37417482514347844,0.207845,5.542155,0.3762679514070694,0.23159750000000004,5.5184025,0.3671557781098092,0.24093950000000003,5.5090605,0.3436861050748185,0.25011950000000005,5.4998805,0.3131931070229093,0.39936099999999997,5.350639,0.2634008073670524,0.8985025,4.8514975,0.2743595962747444,0.022631578947368423,5.727368421052631,0.37076560849146833,0.14842105263157898,5.601578947368421,0.3555082564319871,0.3457894736842104,5.40421052631579,0.3637473985845927,2.4842105263157896,3.2657894736842104,0.6276231288715424,3.7331578947368427,2.0168421052631573,0.6750032969750981,4.501578947368422,1.2484210526315778,0.5757763382040695,4.604736842105263,1.1452631578947372,0.49876374423054,25116521917.8418,-0.27934533077337964,14228362706.5907,0.4518479504891833,103.99632208797199,0.6049896987268766,4.1,0.3953485087201832,3.6,0.2782331853609733
7,LOUISVILLE,2010-01,5.75,Improvements_Additions for Apartments_Coops,0.172129,5.577871,0.37417482514347844,0.207845,5.542155,0.3762679514070694,0.23159750000000004,5.5184025,0.3671557781098092,0.24093950000000003,5.5090605,0.3436861050748185,0.25011950000000005,5.4998805,0.3131931070229093,0.39936099999999997,5.350639,0.2634008073670524,0.8985025,4.8514975,0.2743595962747444,0.022631578947368423,5.727368421052631,0.37076560849146833,0.14842105263157898,5.601578947368421,0.3555082564319871,0.3457894736842104,5.40421052631579,0.3637473985845927,2.4842105263157896,3.2657894736842104,0.6276231288715424,3.7331578947368427,2.0168421052631573,0.6750032969750981,4.501578947368422,1.2484210526315778,0.5757763382040695,4.604736842105263,1.1452631578947372,0.49876374423054,25116521917.8418,-0.27934533077337964,14228362706.5907,0.4518479504891833,103.99632208797199,0.6049896987268766,4.1,0.3953485087201832,3.6,0.2782331853609733
8,LOUISVILLE,2011-01,4.25,Improvements_Additions for Apartments_Coops,0.2391115000000001,4.0108885,0.37417482514347844,0.25406500000000004,3.995935,0.3762679514070694,0.2606254999999999,3.9893745000000003,0.3671557781098092,0.2827834999999999,3.9672165,0.3436861050748185,0.30341049999999997,3.9465895,0.3131931070229093,0.4554005000000002,3.7945995,0.2634008073670524,0.7818229999999999,3.468177,0.2743595962747444,0.14099999999999996,4.109,0.37076560849146833,0.1815,4.0685,0.3555082564319871,0.27349999999999997,3.9765,0.3637473985845927,1.9944999999999997,2.2555000000000005,0.6276231288715424,3.3940000000000006,0.8559999999999994,0.6750032969750981,4.281000000000001,-0.031000000000000583,0.5757763382040695,4.5230000000000015,-0.27300000000000146,0.49876374423054,32217867353.4185,-0.27934533077337964,11726514214.1317,0.4518479504891833,94.51558950569391,0.6049896987268766,3.7,0.3953485087201832,3.3,0.2782331853609733
9,LOUISVILLE,2011-01,4.25,Improvements_Additions for Apartments_Coops,0.2391115000000001,4.0108885,0.37417482514347844,0.25406500000000004,3.995935,0.3762679514070694,0.2606254999999999,3.9893745000000003,0.3671557781098092,0.2827834999999999,3.9672165,0.3436861050748185,0.30341049999999997,3.9465895,0.3131931070229093,0.4554005000000002,3.7945995,0.2634008073670524,0.7818229999999999,3.468177,0.2743595962747444,0.14099999999999996,4.109,0.37076560849146833,0.1815,4.0685,0.3555082564319871,0.27349999999999997,3.9765,0.3637473985845927,1.9944999999999997,2.2555000000000005,0.6276231288715424,3.3940000000000006,0.8559999999999994,0.6750032969750981,4.281000000000001,-0.031000000000000583,0.5757763382040695,4.5230000000000015,-0.27300000000000146,0.49876374423054,32217867353.4185,-0.27934533077337964,11726514214.1317,0.4518479504891833,94.51558950569391,0.6049896987268766,3.7,0.3953485087201832,3.3,0.2782331853609733
