,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(-4),Corr with student_vol(-4),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(-2),Corr with mortgage 90(-2),long,lat
0,2011-09,OH,DAYTON,2011-09,3.95,"(-84.12210300000001, 39.8318667)",44078.2,Improvements_Additions for Apartments_Coops,0.14525181818181823,-0.13578816943822147,0.1884,-0.12234227512448935,0.23085045454545455,-0.10851722000336063,0.2845913636363636,-0.12711410858951575,0.3502268181818181,-0.1357013064819609,0.5222018181818182,-0.2140112010353372,0.8332045454545454,-0.2538456678019555,0.005714285714285713,-0.13595715712388726,0.04333333333333335,-0.17944240632559114,0.10476190476190479,-0.1927968084419281,0.9004761904761904,0.3104780296474738,1.9752380952380955,0.6736483565205867,2.8271428571428574,0.6905249498370886,3.182380952380953,0.6458492753500039,31992172727.7437,-0.09130272484670382,13753511368.0623,-0.4800154967993361,90.7743282432688,-0.4635742189089616,3.4,-0.261820866041685,3.4,0.12331868720472246,-84.12210300000001,39.8318667
1,2012-01,OH,DAYTON,2012-01,3.75,"(144.666954, -37.867149)",38362.54,Improvements_Additions for Apartments_Coops,0.14564761904761903,-0.13578816943822147,0.2014238095238095,-0.12234227512448935,0.28289523809523814,-0.10851722000336063,0.41424761904761903,-0.12711410858951575,0.5659000000000001,-0.1357013064819609,0.7969761904761906,-0.2140112010353372,1.1145476190476191,-0.2538456678019555,0.0245,-0.13595715712388726,0.06550000000000003,-0.17944240632559114,0.11500000000000003,-0.1927968084419281,0.835,0.3104780296474738,1.9664999999999995,0.6736483565205867,2.6950000000000003,0.6905249498370886,3.026,0.6458492753500039,34825519831.2788,-0.09130272484670382,11655650147.2578,-0.4800154967993361,89.6038877472871,-0.4635742189089616,2.9,-0.261820866041685,3.3,0.12331868720472246,144.666954,-37.867149
2,2012-04,OH,DAYTON,2012-04,3.24,"(-84.162244, 39.751061)",8110.78,Improvements_Additions for Apartments_Coops,0.14868421052631575,-0.13578816943822147,0.18980526315789473,-0.12234227512448935,0.23982894736842097,-0.10851722000336063,0.34777368421052635,-0.12711410858951575,0.46680789473684203,-0.1357013064819609,0.7313999999999999,-0.2140112010353372,1.048621052631579,-0.2538456678019555,0.0666666666666667,-0.13595715712388726,0.13904761904761903,-0.17944240632559114,0.18333333333333335,-0.1927968084419281,0.8947619047619045,0.3104780296474738,2.0528571428571425,0.6736483565205867,2.8166666666666664,0.6905249498370886,3.1842857142857137,0.6458492753500039,35532707747.113,-0.09130272484670382,11508699084.1195,-0.4800154967993361,89.6061116730853,-0.4635742189089616,3.6,-0.261820866041685,3.0,0.12331868720472246,-84.162244,39.751061
3,2012-11,OH,DAYTON,2012-11,2.81,"(-84.216561, 39.674831)",36773.72,Improvements_Additions for Apartments_Coops,0.1555,-0.13578816943822147,0.18060909090909089,-0.12234227512448935,0.20888636363636362,-0.10851722000336063,0.25813636363636355,-0.12711410858951575,0.31102272727272723,-0.1357013064819609,0.528347727272727,-0.2140112010353372,0.8631931818181818,-0.2538456678019555,0.12449999999999999,-0.13595715712388726,0.14450000000000002,-0.17944240632559114,0.17850000000000002,-0.1927968084419281,0.665,0.3104780296474738,1.654,0.6736483565205867,2.3894999999999995,0.6905249498370886,2.8034999999999997,0.6458492753500039,37571290060.6541,-0.09130272484670382,16111780903.4699,-0.4800154967993361,88.920473853359,-0.4635742189089616,3.5,-0.261820866041685,3.0,0.12331868720472246,-84.216561,39.674831
4,2013-04,OH,DAYTON,2013-04,3.25,"(-84.24361400000001, 39.828509000000004)",19212.82,Improvements_Additions for Apartments_Coops,0.1539047619047619,-0.13578816943822147,0.17210476190476193,-0.12234227512448935,0.19953333333333334,-0.10851722000336063,0.24005714285714277,-0.12711410858951575,0.27714285714285714,-0.1357013064819609,0.4360190476190476,-0.2140112010353372,0.7168333333333334,-0.2538456678019555,0.049090909090909116,-0.13595715712388726,0.09409090909090913,-0.17944240632559114,0.12454545454545456,-0.1927968084419281,0.7104545454545454,0.3104780296474738,1.7590909090909093,0.6736483565205867,2.5500000000000003,0.6905249498370886,2.9327272727272726,0.6458492753500039,39658399389.4891,-0.09130272484670382,11337096053.4966,-0.4800154967993361,88.1059676388142,-0.4635742189089616,3.0,-0.261820866041685,2.9,0.12331868720472246,-84.24361400000001,39.828509000000004
5,2013-05,OH,DAYTON,2013-05,3.6,"(-84.27136999999999, 39.813202000000004)",89790.51,Improvements_Additions for Apartments_Coops,0.1435047619047619,-0.13578816943822147,0.1638380952380952,-0.12234227512448935,0.19670952380952378,-0.10851722000336063,0.23396000000000003,-0.12711410858951575,0.27416904761904765,-0.1357013064819609,0.42137333333333327,-0.2140112010353372,0.6936104761904763,-0.2538456678019555,0.020454545454545458,-0.13595715712388726,0.08090909090909093,-0.17944240632559114,0.11863636363636366,-0.1927968084419281,0.840909090909091,0.3104780296474738,1.9281818181818182,0.6736483565205867,2.7286363636363635,0.6905249498370886,3.112727272727273,0.6458492753500039,39298206327.5877,-0.09130272484670382,11154944519.578999,-0.4800154967993361,86.47441597957871,-0.4635742189089616,3.1,-0.261820866041685,2.9,0.12331868720472246,-84.27136999999999,39.813202000000004
6,2013-06,OH,DAYTON,2013-06,3.0,"(-89.029498, 42.497553)",4587.8,Improvements_Additions for Apartments_Coops,0.13074,-0.13578816943822147,0.15964599999999998,-0.12234227512448935,0.19319250000000002,-0.10851722000336063,0.23164600000000002,-0.12711410858951575,0.27374,-0.1357013064819609,0.4139935,-0.2140112010353372,0.6839425000000002,-0.2538456678019555,0.0345,-0.13595715712388726,0.08750000000000002,-0.17944240632559114,0.142,-0.1927968084419281,1.2035,0.3104780296474738,2.3000000000000003,0.6736483565205867,3.0740000000000003,0.6905249498370886,3.400000000000001,0.6458492753500039,40395555554.9932,-0.09130272484670382,11080080767.5225,-0.4800154967993361,85.7873584996498,-0.4635742189089616,3.0,-0.261820866041685,2.7,0.12331868720472246,-89.029498,42.497553
7,2013-11,OH,DAYTON,2013-11,4.405,"(-84.211444, 39.750329)",5368.225,Improvements_Additions for Apartments_Coops,0.10274761904761903,-0.13578816943822147,0.12919047619047616,-0.12234227512448935,0.1672714285714286,-0.10851722000336063,0.20747142857142856,-0.12711410858951575,0.2382452380952381,-0.1357013064819609,0.35063809523809525,-0.2140112010353372,0.5866738095238094,-0.2538456678019555,0.046842105263157914,-0.13595715712388726,0.09842105263157898,-0.17944240632559114,0.12157894736842105,-0.1927968084419281,1.3710526315789473,0.3104780296474738,2.7184210526315793,0.6736483565205867,3.503684210526316,0.6905249498370886,3.7999999999999985,0.6458492753500039,41062625933.5941,-0.09130272484670382,8901986132.75728,-0.4800154967993361,80.910251046009,-0.4635742189089616,2.5,-0.261820866041685,2.6,0.12331868720472246,-84.211444,39.750329
8,2014-03,OH,DAYTON,2014-03,4.3,"(-84.141188, 39.721921)",4135.15,Improvements_Additions for Apartments_Coops,0.0888,-0.13578816943822147,0.1207452380952381,-0.12234227512448935,0.15488333333333335,-0.10851722000336063,0.19711666666666672,-0.12711410858951575,0.23409761904761903,-0.1357013064819609,0.33106666666666673,-0.2140112010353372,0.5571428571428573,-0.2538456678019555,0.051428571428571455,-0.13595715712388726,0.07857142857142858,-0.17944240632559114,0.1280952380952381,-0.1927968084419281,1.6395238095238096,0.3104780296474738,2.7233333333333327,0.6736483565205867,3.3466666666666667,0.6905249498370886,3.6209523809523807,0.6458492753500039,42151687038.4775,-0.09130272484670382,10396023519.0372,-0.4800154967993361,81.64661519553,-0.4635742189089616,2.3,-0.261820866041685,2.6,0.12331868720472246,-84.141188,39.721921
9,2015-04,OH,DAYTON,2015-04,3.49,"(-84.230343, 39.642984000000006)",51261.35,Improvements_Additions for Apartments_Coops,0.12200000000000003,-0.13578816943822147,0.14605250000000003,-0.12234227512448935,0.18076750000000003,-0.10851722000336063,0.22830999999999996,-0.12711410858951575,0.27596,-0.1357013064819609,0.404505,-0.2140112010353372,0.6969449999999999,-0.2538456678019555,0.018181818181818188,-0.13595715712388726,0.09363636363636368,-0.17944240632559114,0.23363636363636367,-0.1927968084419281,1.3545454545454545,0.3104780296474738,1.9349999999999996,0.6736483565205867,2.334090909090909,0.6905249498370886,2.5859090909090905,0.6458492753500039,45758876905.2845,-0.09130272484670382,14245911418.8887,-0.4800154967993361,82.89218119322959,-0.4635742189089616,2.5,-0.261820866041685,2.0,0.12331868720472246,-84.230343,39.642984000000006
