,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-4),Corr with auto_vol(-4),student_vol(-2),Corr with student_vol(-2),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(1),Corr with mortgage 90(1)
10,OR,PORTLAND,2013-12,4.035,Improvements_Additions for Apartments_Coops,0.10022500000000001,3.934775,0.3446752994910355,0.1273025,3.9076975000000003,0.34718687739719223,0.16723,3.86777,0.3482078326134228,0.2127325,3.8222675,0.3395360665074306,0.24389749999999996,3.7911025,0.32884679241089476,0.34639499999999995,3.6886050000000004,0.2824865097384997,0.579045,3.4559550000000003,0.2571342225279952,0.019047619047619053,4.015952380952381,0.3518012081540402,0.09523809523809526,3.939761904761905,0.3487845255951281,0.13285714285714287,3.902142857142857,0.3534857358008324,1.5761904761904764,2.458809523809524,0.6452487650304515,2.901904761904762,1.1330952380952382,0.7789339764792685,3.6266666666666674,0.40833333333333277,0.6804598855615124,3.889047619047619,0.14595238095238106,0.6198386577457647,41334062733.8549,0.2653028682691928,9473893018.88319,-0.5712410522099661,84.4459748156831,-0.24653581834468022,1.4,-0.3326221611342254,1.9,-0.35524343047078993
11,OR,PORTLAND,2014-06,3.73,Improvements_Additions for Apartments_Coops,0.09278571428571428,3.6372142857142857,0.3446752994910355,0.12241428571428574,3.6075857142857144,0.34718687739719223,0.1523738095238095,3.5776261904761903,0.3482078326134228,0.19377380952380954,3.5362261904761905,0.3395360665074306,0.2309452380952381,3.499054761904762,0.32884679241089476,0.32388809523809525,3.4061119047619046,0.2824865097384997,0.5421714285714285,3.1878285714285717,0.2571342225279952,0.024285714285714296,3.7057142857142855,0.3518012081540402,0.06047619047619051,3.6695238095238096,0.3487845255951281,0.10476190476190479,3.625238095238095,0.3534857358008324,1.679047619047619,2.0509523809523813,0.6452487650304515,2.5985714285714288,1.1314285714285712,0.7789339764792685,3.1533333333333333,0.5766666666666667,0.6804598855615124,3.4199999999999995,0.3100000000000005,0.6198386577457647,43204378466.7468,0.2653028682691928,11032404366.8063,-0.5712410522099661,81.64661519553,-0.24653581834468022,1.2,-0.3326221611342254,1.7,-0.35524343047078993
12,OR,PORTLAND,2014-07,3.77,Improvements_Additions for Apartments_Coops,0.09286956521739129,3.6771304347826086,0.3446752994910355,0.12270652173913045,3.6472934782608695,0.34718687739719223,0.15438695652173914,3.6156130434782607,0.3482078326134228,0.1955586956521739,3.5744413043478263,0.3395360665074306,0.23417391304347826,3.5358260869565217,0.32884679241089476,0.32826086956521744,3.4417391304347826,0.2824865097384997,0.5557695652173912,3.2142304347826087,0.2571342225279952,0.024090909090909093,3.745909090909091,0.3518012081540402,0.059545454545454575,3.7104545454545454,0.3487845255951281,0.11136363636363639,3.6586363636363637,0.3534857358008324,1.699545454545455,2.0704545454545453,0.6452487650304515,2.542272727272727,1.227727272727273,0.7789339764792685,3.071363636363636,0.6986363636363642,0.6804598855615124,3.3318181818181816,0.43818181818181845,0.6198386577457647,44555116847.5878,0.2653028682691928,9507943209.106209,-0.5712410522099661,81.06604477988621,-0.24653581834468022,1.0,-0.3326221611342254,1.7,-0.35524343047078993
13,OR,PORTLAND,2014-09,3.78,Improvements_Additions for Apartments_Coops,0.09027272727272727,3.6897272727272727,0.3446752994910355,0.12087045454545454,3.659129545454545,0.34718687739719223,0.15410454545454544,3.6258954545454545,0.3482078326134228,0.19699999999999998,3.5829999999999997,0.3395360665074306,0.23403181818181817,3.5459681818181816,0.32884679241089476,0.32999090909090917,3.4500090909090906,0.2824865097384997,0.5770545454545455,3.2029454545454543,0.2571342225279952,0.01142857142857143,3.7685714285714282,0.3518012081540402,0.04380952380952382,3.736190476190476,0.3487845255951281,0.10952380952380954,3.6704761904761902,0.3534857358008324,1.7738095238095242,2.0061904761904756,0.6452487650304515,2.5342857142857147,1.245714285714285,0.7789339764792685,3.0133333333333328,0.766666666666667,0.6804598855615124,3.26,0.52,0.6198386577457647,44462292713.4678,0.2653028682691928,10638305940.4607,-0.5712410522099661,82.08517590205541,-0.24653581834468022,1.0,-0.3326221611342254,1.6,-0.35524343047078993
14,OR,PORTLAND,2014-11,3.83,Improvements_Additions for Apartments_Coops,0.09656999999999999,3.7334300000000002,0.3446752994910355,0.12222499999999999,3.7077750000000003,0.34718687739719223,0.1548075,3.6751925,0.3482078326134228,0.20246,3.62754,0.3395360665074306,0.23286250000000003,3.5971375,0.32884679241089476,0.32679500000000006,3.503205,0.2824865097384997,0.56206,3.2679400000000003,0.2571342225279952,0.04166666666666668,3.7883333333333336,0.3518012081540402,0.06944444444444448,3.7605555555555554,0.3487845255951281,0.13444444444444448,3.6955555555555555,0.3534857358008324,1.6205555555555557,2.2094444444444443,0.6452487650304515,2.325555555555556,1.5044444444444443,0.7789339764792685,2.7644444444444445,1.0655555555555556,0.6804598855615124,3.038333333333333,0.791666666666667,0.6198386577457647,44931729222.7983,0.2653028682691928,11159124696.1814,-0.5712410522099661,82.4770523961592,-0.24653581834468022,1.3,-0.3326221611342254,1.5,-0.35524343047078993
15,OR,PORTLAND,2015-02,3.2,Improvements_Additions for Apartments_Coops,0.11784999999999998,3.0821500000000004,0.3446752994910355,0.13764249999999997,3.0623575,0.34718687739719223,0.17207499999999998,3.027925,0.3482078326134228,0.2121925,2.9878075,0.3395360665074306,0.25842,2.94158,0.32884679241089476,0.37596500000000005,2.8240350000000003,0.2824865097384997,0.6601375,2.5398625,0.2571342225279952,0.017894736842105265,3.182105263157895,0.3518012081540402,0.07105263157894741,3.128947368421053,0.3487845255951281,0.22421052631578947,2.9757894736842108,0.3534857358008324,1.472631578947368,1.727368421052632,0.6452487650304515,1.9752631578947366,1.2247368421052636,0.7789339764792685,2.3384210526315794,0.8615789473684208,0.6804598855615124,2.566315789473684,0.6336842105263161,0.6198386577457647,44591810060.8257,0.2653028682691928,14245911418.8887,-0.5712410522099661,82.23381292700279,-0.24653581834468022,1.1,-0.3326221611342254,1.4,-0.35524343047078993
16,OR,PORTLAND,2015-05,3.09,Improvements_Additions for Apartments_Coops,0.12315789473684212,2.966842105263158,0.3446752994910355,0.14795,2.94205,0.34718687739719223,0.1842289473684211,2.9057710526315788,0.3482078326134228,0.2296,2.8604,0.3395360665074306,0.2795368421052632,2.8104631578947368,0.32884679241089476,0.41659473684210524,2.6734052631578944,0.2824865097384997,0.7346236842105265,2.3553763157894734,0.2571342225279952,0.013000000000000001,3.077,0.3518012081540402,0.07950000000000002,3.0105,0.3487845255951281,0.24100000000000002,2.8489999999999998,0.3534857358008324,1.5385000000000002,1.5514999999999997,0.6452487650304515,2.1975000000000002,0.8924999999999996,0.7789339764792685,2.692,0.3979999999999997,0.6804598855615124,2.9550000000000005,0.13499999999999934,0.6198386577457647,45667781053.6763,0.2653028682691928,12019442988.8631,-0.5712410522099661,82.75451956383341,-0.24653581834468022,1.0,-0.3326221611342254,1.3,-0.35524343047078993
17,OR,PORTLAND,2015-06,3.73,Improvements_Additions for Apartments_Coops,0.12293636363636364,3.607063636363636,0.3446752994910355,0.14681590909090908,3.583184090909091,0.34718687739719223,0.1858840909090909,3.544115909090909,0.3482078326134228,0.23472954545454539,3.4952704545454547,0.3395360665074306,0.2827113636363637,3.4472886363636364,0.32884679241089476,0.43974545454545466,3.2902545454545455,0.2824865097384997,0.7702659090909093,2.9597340909090906,0.2571342225279952,0.007727272727272728,3.722272727272727,0.3518012081540402,0.08681818181818185,3.643181818181818,0.3487845255951281,0.2754545454545455,3.4545454545454546,0.3534857358008324,1.6836363636363636,2.0463636363636364,0.6452487650304515,2.3636363636363638,1.3663636363636362,0.7789339764792685,2.8454545454545452,0.8845454545454547,0.6804598855615124,3.1118181818181814,0.6181818181818186,0.6198386577457647,45758876905.2845,0.2653028682691928,11835194000.8273,-0.5712410522099661,81.7923503982947,-0.24653581834468022,1.0,-0.3326221611342254,1.2,-0.35524343047078993
18,OR,PORTLAND,2015-09,3.525,Improvements_Additions for Apartments_Coops,0.1344409090909091,3.3905590909090906,0.3446752994910355,0.15661363636363634,3.368386363636364,0.34718687739719223,0.20107727272727274,3.323922727272727,0.3482078326134228,0.26589318181818195,3.259106818181818,0.3395360665074306,0.3311113636363637,3.1938886363636363,0.32884679241089476,0.5371681818181817,2.987831818181818,0.2824865097384997,0.8526636363636364,2.6723363636363633,0.2571342225279952,0.008571428571428572,3.5164285714285715,0.3518012081540402,0.17952380952380947,3.3454761904761905,0.3487845255951281,0.3733333333333333,3.1516666666666664,0.3534857358008324,1.4900000000000002,2.0349999999999997,0.6452487650304515,2.1728571428571435,1.3521428571428564,0.7789339764792685,2.618095238095238,0.9069047619047619,0.6804598855615124,2.9528571428571433,0.5721428571428566,0.6198386577457647,47692027772.9219,0.2653028682691928,11834405659.8436,-0.5712410522099661,82.4529898168143,-0.24653581834468022,0.9,-0.3326221611342254,1.1,-0.35524343047078993
19,OR,PORTLAND,2015-10,3.77,Improvements_Additions for Apartments_Coops,0.13160454545454547,3.6383954545454547,0.3446752994910355,0.15531363636363638,3.6146863636363635,0.34718687739719223,0.19451136363636365,3.5754886363636365,0.3482078326134228,0.2514522727272726,3.5185477272727272,0.3395360665074306,0.32135909090909087,3.4486409090909094,0.32884679241089476,0.5284272727272726,3.2415727272727275,0.2824865097384997,0.8378659090909092,2.932134090909091,0.2571342225279952,0.014285714285714287,3.755714285714286,0.3518012081540402,0.11380952380952382,3.656190476190476,0.3487845255951281,0.26333333333333336,3.506666666666667,0.3534857358008324,1.3857142857142857,2.3842857142857143,0.6452487650304515,2.0699999999999994,1.7000000000000006,0.7789339764792685,2.5028571428571427,1.2671428571428573,0.6804598855615124,2.8880952380952376,0.8819047619047624,0.6198386577457647,48997735451.5931,0.2653028682691928,10986955735.8103,-0.5712410522099661,81.9752078939728,-0.24653581834468022,1.1,-0.3326221611342254,1.0,-0.35524343047078993
20,OR,PORTLAND,2016-06,3.88,Improvements_Additions for Apartments_Coops,0.3904409090909091,3.4895590909090908,0.3446752994910355,0.41572500000000007,3.4642749999999998,0.34718687739719223,0.4527090909090909,3.427290909090909,0.3482078326134228,0.5394386363636363,3.340561363636364,0.3395360665074306,0.6516204545454546,3.2283795454545454,0.32884679241089476,0.9360386363636366,2.9439613636363635,0.2824865097384997,1.2592227272727274,2.6207772727272722,0.2571342225279952,0.22136363636363632,3.6586363636363637,0.3518012081540402,0.40409090909090906,3.4759090909090906,0.3487845255951281,0.5522727272727272,3.3277272727272726,0.3534857358008324,1.1663636363636367,2.713636363636363,0.6452487650304515,1.6440909090909095,2.2359090909090904,0.7789339764792685,2.019090909090909,1.8609090909090908,0.6804598855615124,2.452272727272727,1.4277272727272727,0.6198386577457647,48927223434.2447,0.2653028682691928,10916249757.9916,-0.5712410522099661,87.39008859346599,-0.24653581834468022,0.8,-0.3326221611342254,0.8,-0.35524343047078993
21,OR,PORTLAND,2016-08,2.95,Improvements_Additions for Apartments_Coops,0.41817045454545454,2.5318295454545456,0.3446752994910355,0.4429568181818182,2.507043181818182,0.34718687739719223,0.5122418181818182,2.437758181818182,0.3482078326134228,0.6351372727272727,2.3148627272727276,0.3395360665074306,0.810223181818182,2.139776818181818,0.32884679241089476,1.1977463636363632,1.752253636363637,0.2824865097384997,1.5097959090909088,1.4402040909090914,0.2571342225279952,0.2608695652173914,2.6891304347826086,0.3518012081540402,0.4460869565217393,2.503913043478261,0.3487845255951281,0.5682608695652173,2.381739130434783,0.3534857358008324,1.1330434782608694,1.8169565217391308,0.6452487650304515,1.5565217391304347,1.3934782608695655,0.7789339764792685,1.8895652173913038,1.0604347826086964,0.6804598855615124,2.261739130434783,0.6882608695652173,0.6198386577457647,48887248013.451,0.2653028682691928,11496937509.4445,-0.5712410522099661,88.3913281030881,-0.24653581834468022,0.9,-0.3326221611342254,0.8,-0.35524343047078993
22,OR,PORTLAND,2017-03,3.56,Improvements_Additions for Apartments_Coops,0.8095565217391305,2.7504434782608698,0.3446752994910355,0.8706386956521739,2.689361304347826,0.34718687739719223,0.9286352173913045,2.6313647826086957,0.3482078326134228,0.982656956521739,2.577343043478261,0.3395360665074306,1.134713043478261,2.425286956521739,0.32884679241089476,1.4258673913043478,2.1341326086956522,0.2824865097384997,1.8069104347826086,1.7530895652173915,0.2571342225279952,0.662608695652174,2.897391304347826,0.3518012081540402,0.8856521739130436,2.674347826086956,0.3487845255951281,1.0104347826086957,2.5495652173913044,0.3534857358008324,2.013478260869565,1.546521739130435,0.6452487650304515,2.4817391304347827,1.0782608695652174,0.7789339764792685,2.8317391304347823,0.7282608695652177,0.6804598855615124,3.0813043478260873,0.47869565217391274,0.6198386577457647,49971382532.5922,0.2653028682691928,12351593318.9066,-0.5712410522099661,89.1200725980081,-0.24653581834468022,1.0,-0.3326221611342254,0.6,-0.35524343047078993
23,OR,PORTLAND,2017-05,3.76,Improvements_Additions for Apartments_Coops,0.9286509523809523,2.8313490476190477,0.3446752994910355,0.9479980952380954,2.8120019047619045,0.34718687739719223,1.0114261904761905,2.7485738095238093,0.3482078326134228,1.0843647619047618,2.675635238095238,0.3395360665074306,1.185849523809524,2.574150476190476,0.32884679241089476,1.424545714285714,2.3354542857142855,0.2824865097384997,1.7495038095238098,2.01049619047619,0.2571342225279952,0.7281818181818184,3.0318181818181813,0.3518012081540402,1.035,2.7249999999999996,0.3487845255951281,1.1227272727272726,2.637272727272727,0.3534857358008324,1.836818181818182,1.9231818181818179,0.6452487650304515,2.3036363636363633,1.4563636363636365,0.7789339764792685,2.695909090909091,1.064090909090909,0.6804598855615124,2.9590909090909094,0.8009090909090903,0.6198386577457647,49588706606.1033,0.2653028682691928,12509011080.2031,-0.5712410522099661,88.94830277813108,-0.24653581834468022,0.8,-0.3326221611342254,0.5,-0.35524343047078993
24,OR,PORTLAND,2017-10,3.46,Improvements_Additions for Apartments_Coops,1.1834895238095235,2.2765104761904764,0.3446752994910355,1.2040609090909093,2.2559390909090906,0.34718687739719223,1.2385486363636362,2.2214513636363638,0.3482078326134228,1.287584090909091,2.172415909090909,0.3395360665074306,1.3607931818181818,2.099206818181818,0.32884679241089476,1.541957272727273,1.918042727272727,0.2824865097384997,1.8208568181818179,1.639143181818182,0.2571342225279952,0.9957142857142858,2.4642857142857144,0.3518012081540402,1.2495238095238093,2.2104761904761907,0.3487845255951281,1.3976190476190478,2.062380952380952,0.3534857358008324,1.9809523809523806,1.4790476190476194,0.6452487650304515,2.3600000000000003,1.0999999999999996,0.7789339764792685,2.649047619047619,0.8109523809523811,0.6804598855615124,2.8780952380952383,0.5819047619047617,0.6198386577457647,49068548953.9206,0.2653028682691928,12103218541.1776,-0.5712410522099661,87.3618752869242,-0.24653581834468022,0.9,-0.3326221611342254,0.4,-0.35524343047078993
25,OR,PORTLAND,2018-03,3.9266666666666663,Improvements_Additions for Apartments_Coops,1.5183047619047625,2.408361904761904,0.3446752994910355,1.6006185714285712,2.326048095238095,0.34718687739719223,1.7991309523809524,2.127535714285714,0.3482078326134228,1.9184628571428568,2.0082038095238097,0.3395360665074306,2.173357619047619,1.7533090476190472,0.32884679241089476,2.345182380952381,1.5814842857142852,0.2824865097384997,2.596475714285714,1.3301909523809523,0.2571342225279952,1.636666666666667,2.289999999999999,0.3518012081540402,1.917142857142857,2.0095238095238095,0.3487845255951281,2.0628571428571427,1.8638095238095236,0.3534857358008324,2.6295238095238096,1.2971428571428567,0.6452487650304515,2.8423809523809527,1.0842857142857136,0.7789339764792685,2.9733333333333327,0.9533333333333336,0.6804598855615124,3.0914285714285716,0.8352380952380947,0.6198386577457647,50938614889.0817,0.2653028682691928,11226317067.5623,-0.5712410522099661,88.437943439718,-0.24653581834468022,1.0,-0.3326221611342254,0.4,-0.35524343047078993
