,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(3),Corr with student_vol(3),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(4),Corr with mortgage 90(4)
10,2013-06,FL,MIAMI,2013-06,3.25,"(-80.21431, 25.769919)",81679.52,Improvements_Additions for Apartments_Coops,0.13074,-0.15269447660538948,0.15964599999999998,-0.15002912205134422,0.19319250000000002,-0.14653253172242073,0.23164600000000002,-0.14849409890310933,0.27374,-0.14469650640408188,0.4139935,-0.13110642640278541,0.6839425000000002,-0.10173736198256349,0.0345,-0.1481654282908354,0.08750000000000002,-0.12136663433231874,0.142,-0.10850504466666115,1.2035,0.17799984800649737,2.3000000000000003,0.5053070807383263,3.0740000000000003,0.5600146737507122,3.400000000000001,0.5582477189865174,40395555554.9932,-0.3158484213997591,10216278752.7557,-0.29733041412158834,88.920473853359,0.3681298211148324,3.1,0.3037214644885874,6.0,0.28538305670024844
11,2013-08,FL,MIAMI,2013-08,3.65,"(-80.352737, 25.630774)",33068.84,Improvements_Additions for Apartments_Coops,0.11782999999999999,-0.15269447660538948,0.1493142857142857,-0.15002912205134422,0.1840704761904762,-0.14653253172242073,0.22633523809523812,-0.14849409890310933,0.2633952380952381,-0.14469650640408188,0.3949285714285714,-0.13110642640278541,0.6679499999999999,-0.10173736198256349,0.03681818181818183,-0.1481654282908354,0.07181818181818184,-0.12136663433231874,0.12681818181818183,-0.10850504466666115,1.5204545454545455,0.17799984800649737,2.7372727272727273,0.5053070807383263,3.488181818181818,0.5600146737507122,3.757727272727273,0.5582477189865174,41507587847.7023,-0.3158484213997591,10396023519.0372,-0.29733041412158834,88.29263433660921,0.3681298211148324,3.2,0.3037214644885874,6.0,0.28538305670024844
12,2014-01,FL,MIAMI,2014-01,4.3,"(-80.216709, 25.740806)",23841.42,Improvements_Additions for Apartments_Coops,0.09003181818181817,-0.15269447660538948,0.1219931818181818,-0.15002912205134422,0.1597090909090909,-0.14653253172242073,0.204425,-0.14849409890310933,0.23822954545454544,-0.14469650640408188,0.33795909090909093,-0.13110642640278541,0.5752999999999999,-0.10173736198256349,0.017142857142857144,-0.1481654282908354,0.0690476190476191,-0.12136663433231874,0.11619047619047623,-0.10850504466666115,1.6466666666666665,0.17799984800649737,2.858095238095238,0.5053070807383263,3.521904761904762,0.5600146737507122,3.76904761904762,0.5582477189865174,41658198449.9001,-0.3158484213997591,11032404366.8063,-0.29733041412158834,85.7873584996498,0.3681298211148324,3.2,0.3037214644885874,5.0,0.28538305670024844
13,2014-02,FL,MIAMI,2014-02,3.98,"(-80.166438, 25.886072)",52989.11,Improvements_Additions for Apartments_Coops,0.08627,-0.15269447660538948,0.11939250000000004,-0.15002912205134422,0.155105,-0.14653253172242073,0.19663749999999997,-0.14849409890310933,0.23520249999999998,-0.14469650640408188,0.3308,-0.13110642640278541,0.554605,-0.10173736198256349,0.046842105263157914,-0.1481654282908354,0.08105263157894738,-0.12136663433231874,0.11684210526315793,-0.10850504466666115,1.5157894736842106,0.17799984800649737,2.7094736842105265,0.5053070807383263,3.3847368421052626,0.5600146737507122,3.6626315789473685,0.5582477189865174,41561863313.5151,-0.3158484213997591,9507943209.106209,-0.29733041412158834,88.4263020205016,0.3681298211148324,2.6,0.3037214644885874,4.8,0.28538305670024844
14,2014-05,FL,MIAMI,2014-05,3.75,"(-80.347063, 25.607563)",48284.805,Improvements_Additions for Apartments_Coops,0.08842000000000001,-0.15269447660538948,0.1198375,-0.15002912205134422,0.15035749999999998,-0.14653253172242073,0.1914675,-0.14849409890310933,0.22609000000000004,-0.14469650640408188,0.3231200000000001,-0.13110642640278541,0.537955,-0.10173736198256349,0.026666666666666665,-0.1481654282908354,0.05190476190476192,-0.12136663433231874,0.0966666666666667,-0.10850504466666115,1.5928571428571427,0.17799984800649737,2.559047619047619,0.5053070807383263,3.1152380952380954,0.5600146737507122,3.3899999999999997,0.5582477189865174,44555116847.5878,-0.3158484213997591,11117378455.0815,-0.29733041412158834,83.69462947740479,0.3681298211148324,2.8,0.3037214644885874,4.5,0.28538305670024844
15,2014-06,FL,MIAMI,2014-06,3.875,"(-80.324691, 25.779144)",42204.25,Improvements_Additions for Apartments_Coops,0.09278571428571428,-0.15269447660538948,0.12241428571428574,-0.15002912205134422,0.1523738095238095,-0.14653253172242073,0.19377380952380954,-0.14849409890310933,0.2309452380952381,-0.14469650640408188,0.32388809523809525,-0.13110642640278541,0.5421714285714285,-0.10173736198256349,0.024285714285714296,-0.1481654282908354,0.06047619047619051,-0.12136663433231874,0.10476190476190479,-0.10850504466666115,1.679047619047619,0.17799984800649737,2.5985714285714288,0.5053070807383263,3.1533333333333333,0.5600146737507122,3.4199999999999995,0.5582477189865174,44109559396.2995,-0.3158484213997591,11159124696.1814,-0.29733041412158834,80.910251046009,0.3681298211148324,2.4,0.3037214644885874,4.4,0.28538305670024844
16,2014-07,FL,MIAMI,2014-07,3.95,"(-80.44306, 25.695413000000002)",90109.29,Improvements_Additions for Apartments_Coops,0.09286956521739129,-0.15269447660538948,0.12270652173913045,-0.15002912205134422,0.15438695652173914,-0.14653253172242073,0.1955586956521739,-0.14849409890310933,0.23417391304347826,-0.14469650640408188,0.32826086956521744,-0.13110642640278541,0.5557695652173912,-0.10173736198256349,0.024090909090909093,-0.1481654282908354,0.059545454545454575,-0.12136663433231874,0.11136363636363639,-0.10850504466666115,1.699545454545455,0.17799984800649737,2.542272727272727,0.5053070807383263,3.071363636363636,0.5600146737507122,3.3318181818181816,0.5582477189865174,44462292713.4678,-0.3158484213997591,10950177839.1879,-0.29733041412158834,82.56600445924391,0.3681298211148324,2.8,0.3037214644885874,4.2,0.28538305670024844
17,2014-11,FL,MIAMI,2014-11,3.68,"(-80.409318, 25.532436999999998)",17510.88,Improvements_Additions for Apartments_Coops,0.09656999999999999,-0.15269447660538948,0.12222499999999999,-0.15002912205134422,0.1548075,-0.14653253172242073,0.20246,-0.14849409890310933,0.23286250000000003,-0.14469650640408188,0.32679500000000006,-0.13110642640278541,0.56206,-0.10173736198256349,0.04166666666666668,-0.1481654282908354,0.06944444444444448,-0.12136663433231874,0.13444444444444448,-0.10850504466666115,1.6205555555555557,0.17799984800649737,2.325555555555556,0.5053070807383263,2.7644444444444445,0.5600146737507122,3.038333333333333,0.5582477189865174,44885858708.7515,-0.3158484213997591,11837215038.8922,-0.29733041412158834,81.06604477988621,0.3681298211148324,2.8,0.3037214644885874,3.7,0.28538305670024844
18,2015-05,FL,MIAMI,2015-05,3.1,"(-80.31865, 25.76209)",38943.5,Improvements_Additions for Apartments_Coops,0.12315789473684212,-0.15269447660538948,0.14795,-0.15002912205134422,0.1842289473684211,-0.14653253172242073,0.2296,-0.14849409890310933,0.2795368421052632,-0.14469650640408188,0.41659473684210524,-0.13110642640278541,0.7346236842105265,-0.10173736198256349,0.013000000000000001,-0.1481654282908354,0.07950000000000002,-0.12136663433231874,0.24100000000000002,-0.10850504466666115,1.5385000000000002,0.17799984800649737,2.1975000000000002,0.5053070807383263,2.692,0.5600146737507122,2.9550000000000005,0.5582477189865174,47944164595.1044,-0.3158484213997591,10986955735.8103,-0.29733041412158834,82.122236078369,0.3681298211148324,2.3,0.3037214644885874,2.9,0.28538305670024844
19,2015-07,FL,MIAMI,2015-07,2.97,"(-80.20867199999999, 25.949691)",67056.13,Improvements_Additions for Apartments_Coops,0.1263,-0.15269447660538948,0.1488782608695652,-0.15002912205134422,0.1881586956521739,-0.14653253172242073,0.23940652173913043,-0.14849409890310933,0.29066956521739135,-0.14469650640408188,0.46192391304347824,-0.13110642640278541,0.7858413043478262,-0.10173736198256349,0.030000000000000002,-0.1481654282908354,0.11636363636363636,-0.12136663433231874,0.2968181818181819,-0.10850504466666115,1.632272727272727,0.17799984800649737,2.3245454545454547,0.5053070807383263,2.7663636363636357,0.5600146737507122,3.066363636363636,0.5582477189865174,47692027772.9219,-0.3158484213997591,11758109185.709,-0.29733041412158834,79.25862065623551,0.3681298211148324,2.4,0.3037214644885874,2.7,0.28538305670024844
20,2018-08,FL,MIAMI,2018-08,3.93,"(-80.21131700000001, 25.801728)",157890.89,Improvements_Additions for Apartments_Coops,1.916485,-0.15269447660538948,1.9541377272727276,-0.15002912205134422,2.074109545454545,-0.14653253172242073,2.18963,-0.14849409890310933,2.323575,-0.14469650640408188,2.5196563636363636,-0.13110642640278541,2.8215668181818185,-0.10173736198256349,1.9408695652173917,-0.1481654282908354,2.244347826086957,-0.12136663433231874,2.445652173913043,-0.10850504466666115,2.7678260869565223,0.17799984800649737,2.889130434782609,0.5053070807383263,2.970434782608696,0.5600146737507122,3.041739130434783,0.5582477189865174,50165072031.0326,-0.3158484213997591,14022336972.3533,-0.29733041412158834,86.55198240492871,0.3681298211148324,2.1,0.3037214644885874,1.4,0.28538305670024844
