,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-3),Corr with auto_vol(-3),student_vol(-2),Corr with student_vol(-2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-3),Corr with mortgage 90(-3)
0,WICHITA,2010-08,4.33,Improvements_Additions for Apartments_Coops,0.23101619047619049,4.098983809523809,-0.28480146059780553,0.2659952380952381,4.064004761904762,-0.2828311212782227,0.27546238095238096,4.054537619047619,-0.29286040378771916,0.3123080952380952,4.017691904761905,-0.3173705667235804,0.3625466666666667,3.9674533333333333,-0.3483740419837153,0.5790957142857143,3.750904285714286,-0.4320991202058366,0.9435780952380955,3.3864219047619044,-0.4980755659634773,0.15409090909090908,4.175909090909091,-0.2638586775531838,0.19136363636363637,4.138636363636364,-0.2955440220692083,0.25909090909090904,4.070909090909091,-0.3120414366477984,1.4654545454545451,2.864545454545455,0.46949748432802757,2.6986363636363637,1.6313636363636363,0.6919108241677294,3.516818181818181,0.8131818181818189,0.6407034821121348,3.8031818181818178,0.5268181818181823,0.6212528765431831,27396832704.0094,-0.16281143395585437,11833891080.8667,-0.8235659768784227,99.0214107435932,0.2732567358771501,3.8,0.21645137496273545,2.4,0.1397189470240184
1,WICHITA,2011-03,4.0200000000000005,Improvements_Additions for Apartments_Coops,0.2076739130434783,3.812326086956522,-0.28480146059780553,0.23889782608695653,3.7811021739130437,-0.2828311212782227,0.2532847826086956,3.766715217391305,-0.29286040378771916,0.2829456521739131,3.7370543478260876,-0.3173705667235804,0.30843478260869567,3.7115652173913047,-0.3483740419837153,0.4607826086956522,3.5592173913043483,-0.4320991202058366,0.7797065217391305,3.24029347826087,-0.4980755659634773,0.06478260869565221,3.9552173913043482,-0.2638586775531838,0.15652173913043482,3.8634782608695657,-0.2955440220692083,0.25913043478260867,3.7608695652173916,-0.3120414366477984,2.1134782608695653,1.9065217391304352,0.46949748432802757,3.414347826086956,0.6056521739130445,0.6919108241677294,4.26608695652174,-0.24608695652173918,0.6407034821121348,4.5139130434782615,-0.49391304347826104,0.6212528765431831,31044830349.9256,-0.16281143395585437,11568364841.7538,-0.8235659768784227,92.8594669911348,0.2732567358771501,4.0,0.21645137496273545,2.6,0.1397189470240184
2,WICHITA,2011-08,3.77,Improvements_Additions for Apartments_Coops,0.14468363636363638,3.6253163636363634,-0.28480146059780553,0.18038681818181818,3.589613181818182,-0.2828311212782227,0.21116590909090904,3.558834090909091,-0.29286040378771916,0.24895727272727275,3.5210427272727274,-0.3173705667235804,0.29323772727272723,3.4767622727272727,-0.3483740419837153,0.45919454545454547,3.3108054545454544,-0.4320991202058366,0.7783581818181818,2.9916418181818183,-0.4980755659634773,0.017391304347826094,3.752608695652174,-0.2638586775531838,0.06217391304347828,3.707826086956522,-0.2955440220692083,0.11478260869565218,3.655217391304348,-0.3120414366477984,1.021304347826087,2.7486956521739128,0.46949748432802757,2.303043478260869,1.4669565217391312,0.6919108241677294,3.244782608695652,0.5252173913043481,0.6407034821121348,3.6513043478260867,0.11869565217391331,0.6212528765431831,31041077337.2648,-0.16281143395585437,12472473242.0863,-0.8235659768784227,92.5881563190625,0.2732567358771501,2.9,0.21645137496273545,2.0,0.1397189470240184
3,WICHITA,2012-01,3.62,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.4743523809523813,-0.28480146059780553,0.2014238095238095,3.4185761904761907,-0.2828311212782227,0.28289523809523814,3.337104761904762,-0.29286040378771916,0.41424761904761903,3.205752380952381,-0.3173705667235804,0.5659000000000001,3.0541,-0.3483740419837153,0.7969761904761906,2.8230238095238094,-0.4320991202058366,1.1145476190476191,2.5054523809523808,-0.4980755659634773,0.0245,3.5955,-0.2638586775531838,0.06550000000000003,3.5545,-0.2955440220692083,0.11500000000000003,3.505,-0.3120414366477984,0.835,2.785,0.46949748432802757,1.9664999999999995,1.6535000000000006,0.6919108241677294,2.6950000000000003,0.9249999999999998,0.6407034821121348,3.026,0.5940000000000003,0.6212528765431831,34623712775.9563,-0.16281143395585437,11784187253.6333,-0.8235659768784227,90.4806728327692,0.2732567358771501,3.5,0.21645137496273545,2.4,0.1397189470240184
4,WICHITA,2012-02,3.78,Improvements_Additions for Apartments_Coops,0.1410714285714286,3.638928571428571,-0.28480146059780553,0.19146190476190478,3.588538095238095,-0.2828311212782227,0.2500238095238095,3.5299761904761904,-0.29286040378771916,0.3686547619047619,3.411345238095238,-0.3173705667235804,0.5032404761904763,3.2767595238095235,-0.3483740419837153,0.7572880952380953,3.0227119047619047,-0.4320991202058366,1.0711880952380954,2.7088119047619044,-0.4980755659634773,0.06350000000000003,3.7165,-0.2638586775531838,0.124,3.6559999999999997,-0.2955440220692083,0.161,3.6189999999999998,-0.3120414366477984,0.8310000000000001,2.949,0.46949748432802757,1.9674999999999998,1.8125,0.6919108241677294,2.7479999999999998,1.032,0.6407034821121348,3.109,0.6709999999999998,0.6212528765431831,34825519831.2788,-0.16281143395585437,11508699084.1195,-0.8235659768784227,91.3646878868074,0.2732567358771501,3.7,0.21645137496273545,2.2,0.1397189470240184
5,WICHITA,2012-08,2.45,Improvements_Additions for Apartments_Coops,0.15374090909090915,2.296259090909091,-0.28480146059780553,0.18745454545454548,2.262545454545455,-0.2828311212782227,0.23783863636363634,2.2121613636363637,-0.29286040378771916,0.3331136363636364,2.1168863636363637,-0.3173705667235804,0.43259999999999993,2.0174000000000003,-0.3483740419837153,0.7177749999999997,1.7322250000000006,-0.4320991202058366,1.0426272727272727,1.4073727272727274,-0.4980755659634773,0.09217391304347829,2.3578260869565217,-0.2638586775531838,0.14043478260869566,2.3095652173913046,-0.2955440220692083,0.18347826086956526,2.266521739130435,-0.3120414366477984,0.7139130434782609,1.7360869565217394,0.46949748432802757,1.6782608695652175,0.7717391304347827,0.6919108241677294,2.3978260869565218,0.052173913043478404,0.6407034821121348,2.7708695652173914,-0.3208695652173912,0.6212528765431831,36777908030.9335,-0.16281143395585437,14585937143.4485,-0.8235659768784227,89.00857713430821,0.2732567358771501,3.0,0.21645137496273545,2.1,0.1397189470240184
6,WICHITA,2012-12,3.35,Improvements_Additions for Apartments_Coops,0.1631578947368421,3.186842105263158,-0.28480146059780553,0.1875157894736842,3.162484210526316,-0.2828311212782227,0.21092631578947374,3.1390736842105262,-0.29286040378771916,0.2552894736842105,3.0947105263157897,-0.3173705667235804,0.30947368421052623,3.040526315789474,-0.3483740419837153,0.5145657894736843,2.8354342105263157,-0.4320991202058366,0.8483157894736841,2.501684210526316,-0.4980755659634773,0.039500000000000014,3.3105,-0.2638586775531838,0.11950000000000005,3.2305,-0.2955440220692083,0.1585,3.1915,-0.3120414366477984,0.6960000000000001,2.654,0.46949748432802757,1.7189999999999999,1.6310000000000002,0.6919108241677294,2.4675000000000002,0.8824999999999998,0.6407034821121348,2.8835,0.4664999999999999,0.6212528765431831,37571290060.6541,-0.16281143395585437,12022315813.7363,-0.8235659768784227,89.6061116730853,0.2732567358771501,3.2,0.21645137496273545,2.3,0.1397189470240184
7,WICHITA,2014-03,5.425,Improvements_Additions for Apartments_Coops,0.0888,5.3362,-0.28480146059780553,0.1207452380952381,5.304254761904762,-0.2828311212782227,0.15488333333333335,5.270116666666667,-0.29286040378771916,0.19711666666666672,5.227883333333333,-0.3173705667235804,0.23409761904761903,5.190902380952381,-0.3483740419837153,0.33106666666666673,5.093933333333333,-0.4320991202058366,0.5571428571428573,4.867857142857143,-0.4980755659634773,0.051428571428571455,5.373571428571428,-0.2638586775531838,0.07857142857142858,5.3464285714285715,-0.2955440220692083,0.1280952380952381,5.296904761904762,-0.3120414366477984,1.6395238095238096,3.7854761904761904,0.46949748432802757,2.7233333333333327,2.701666666666667,0.6919108241677294,3.3466666666666667,2.078333333333333,0.6407034821121348,3.6209523809523807,1.8040476190476191,0.6212528765431831,41561863313.5151,-0.16281143395585437,9438159522.248821,-0.8235659768784227,88.4263020205016,0.2732567358771501,2.9,0.21645137496273545,1.9,0.1397189470240184
8,WICHITA,2014-10,3.75,Improvements_Additions for Apartments_Coops,0.09059565217391304,3.659404347826087,-0.28480146059780553,0.11953260869565213,3.630467391304348,-0.2828311212782227,0.15351739130434783,3.596482608695652,-0.29286040378771916,0.1974043478260869,3.5525956521739133,-0.3173705667235804,0.2313760869565217,3.5186239130434784,-0.3483740419837153,0.3236195652173913,3.4263804347826086,-0.4320991202058366,0.5523869565217392,3.1976130434782606,-0.4980755659634773,0.020909090909090912,3.729090909090909,-0.2638586775531838,0.05045454545454548,3.6995454545454547,-0.2955440220692083,0.10454545454545458,3.6454545454545455,-0.3120414366477984,1.5459090909090911,2.204090909090909,0.46949748432802757,2.304090909090909,1.4459090909090908,0.6919108241677294,2.7731818181818184,0.9768181818181816,0.6407034821121348,3.039999999999999,0.7100000000000009,0.6212528765431831,44931729222.7983,-0.16281143395585437,11117378455.0815,-0.8235659768784227,81.9669757663089,0.2732567358771501,2.3,0.21645137496273545,1.7,0.1397189470240184
9,WICHITA,2015-05,3.5,Improvements_Additions for Apartments_Coops,0.12315789473684212,3.376842105263158,-0.28480146059780553,0.14795,3.35205,-0.2828311212782227,0.1842289473684211,3.315771052631579,-0.29286040378771916,0.2296,3.2704,-0.3173705667235804,0.2795368421052632,3.220463157894737,-0.3483740419837153,0.41659473684210524,3.0834052631578945,-0.4320991202058366,0.7346236842105265,2.7653763157894735,-0.4980755659634773,0.013000000000000001,3.487,-0.2638586775531838,0.07950000000000002,3.4205,-0.2955440220692083,0.24100000000000002,3.259,-0.3120414366477984,1.5385000000000002,1.9614999999999998,0.46949748432802757,2.1975000000000002,1.3024999999999998,0.6919108241677294,2.692,0.8079999999999998,0.6407034821121348,2.9550000000000005,0.5449999999999995,0.6212528765431831,45758876905.2845,-0.16281143395585437,12019442988.8631,-0.8235659768784227,80.33849809561521,0.2732567358771501,1.9,0.21645137496273545,1.8,0.1397189470240184
10,WICHITA,2015-07,3.7,Improvements_Additions for Apartments_Coops,0.1263,3.5737,-0.28480146059780553,0.1488782608695652,3.551121739130435,-0.2828311212782227,0.1881586956521739,3.5118413043478265,-0.29286040378771916,0.23940652173913043,3.46059347826087,-0.3173705667235804,0.29066956521739135,3.4093304347826088,-0.3483740419837153,0.46192391304347824,3.238076086956522,-0.4320991202058366,0.7858413043478262,2.914158695652174,-0.4980755659634773,0.030000000000000002,3.6700000000000004,-0.2638586775531838,0.11636363636363636,3.583636363636364,-0.2955440220692083,0.2968181818181819,3.4031818181818183,-0.3120414366477984,1.632272727272727,2.0677272727272733,0.46949748432802757,2.3245454545454547,1.3754545454545455,0.6919108241677294,2.7663636363636357,0.9336363636363645,0.6407034821121348,3.066363636363636,0.6336363636363642,0.6212528765431831,47036055605.935,-0.16281143395585437,11119760586.3258,-0.8235659768784227,82.23381292700279,0.2732567358771501,1.9,0.21645137496273545,1.6,0.1397189470240184
11,WICHITA,2016-03,3.35,Improvements_Additions for Apartments_Coops,0.3739333333333333,2.9760666666666666,-0.28480146059780553,0.39734047619047613,2.952659523809524,-0.2828311212782227,0.43639523809523806,2.913604761904762,-0.29286040378771916,0.5204357142857143,2.8295642857142855,-0.3173705667235804,0.632,2.718,-0.3483740419837153,0.9009761904761905,2.4490238095238097,-0.4320991202058366,1.2156690476190475,2.1343309523809526,-0.4980755659634773,0.2531818181818182,3.0968181818181817,-0.2638586775531838,0.47,2.88,-0.2955440220692083,0.6563636363636364,2.693636363636364,-0.3120414366477984,1.3759090909090912,1.974090909090909,0.46949748432802757,1.889090909090909,1.4609090909090912,0.6919108241677294,2.2759090909090913,1.0740909090909088,0.6407034821121348,2.6845454545454546,0.6654545454545455,0.6212528765431831,48291644449.3811,-0.16281143395585437,11404853913.5663,-0.8235659768784227,81.9752078939728,0.2732567358771501,2.5,0.21645137496273545,1.3,0.1397189470240184
12,WICHITA,2016-05,3.45,Improvements_Additions for Apartments_Coops,0.38527368421052627,3.064726315789474,-0.28480146059780553,0.4053315789473685,3.0446684210526316,-0.2828311212782227,0.4424947368421052,3.007505263157895,-0.29286040378771916,0.5332263157894737,2.9167736842105265,-0.3173705667235804,0.6455710526315791,2.804428947368421,-0.3483740419837153,0.9348736842105263,2.515126315789474,-0.4320991202058366,1.2675078947368421,2.182492105263158,-0.4980755659634773,0.2261904761904762,3.223809523809524,-0.2638586775531838,0.4185714285714286,3.0314285714285716,-0.2955440220692083,0.5914285714285713,2.858571428571429,-0.3120414366477984,1.3004761904761903,2.14952380952381,0.46949748432802757,1.8061904761904766,1.6438095238095236,0.6919108241677294,2.2166666666666663,1.2333333333333338,0.6407034821121348,2.627619047619048,0.8223809523809522,0.6212528765431831,48927223434.2447,-0.16281143395585437,11362184412.0981,-0.8235659768784227,83.80897781081251,0.2732567358771501,1.5,0.21645137496273545,1.4,0.1397189470240184
