,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(-4),Corr with student_vol(-4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-4),Corr with mortgage 90(-4)
0,CHARLOTTE,2010-03,4.29,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.0870178260869565,0.23905134368606049,0.22118086956521738,4.0688191304347825,0.238428314719321,0.23731173913043485,4.052688260869565,0.23658458764152027,0.25031173913043475,4.039688260869565,0.23203147449541095,0.2684247826086957,4.021575217391304,0.21733202325653164,0.41060652173913054,3.8793934782608694,0.17654099977058643,0.8732952173913044,3.4167047826086954,0.16227544848413417,0.11652173913043477,4.173478260869565,0.24936706670313263,0.22565217391304354,4.064347826086957,0.23384813408091593,0.3956521739130435,3.8943478260869564,0.2336862640162046,2.433043478260869,1.8569565217391308,0.4313073086106567,3.7273913043478255,0.5626086956521745,0.523938415275351,4.489130434782608,-0.1991304347826084,0.44607191494708553,4.644782608695651,-0.35478260869565137,0.38856626352766965,28389074974.2894,-0.15998190817567493,14438684843.1307,-0.25953146598458965,96.8995739482615,0.2447260110840282,2.7,-0.03140089820530306,1.9,-0.05807025316055313
1,CHARLOTTE,2010-03,4.29,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.0870178260869565,0.23905134368606049,0.22118086956521738,4.0688191304347825,0.238428314719321,0.23731173913043485,4.052688260869565,0.23658458764152027,0.25031173913043475,4.039688260869565,0.23203147449541095,0.2684247826086957,4.021575217391304,0.21733202325653164,0.41060652173913054,3.8793934782608694,0.17654099977058643,0.8732952173913044,3.4167047826086954,0.16227544848413417,0.11652173913043477,4.173478260869565,0.24936706670313263,0.22565217391304354,4.064347826086957,0.23384813408091593,0.3956521739130435,3.8943478260869564,0.2336862640162046,2.433043478260869,1.8569565217391308,0.4313073086106567,3.7273913043478255,0.5626086956521745,0.523938415275351,4.489130434782608,-0.1991304347826084,0.44607191494708553,4.644782608695651,-0.35478260869565137,0.38856626352766965,28389074974.2894,-0.15998190817567493,14438684843.1307,-0.25953146598458965,96.8995739482615,0.2447260110840282,2.7,-0.03140089820530306,2.1,-0.05807025316055313
2,CHARLOTTE,2010-03,4.29,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.0870178260869565,0.23905134368606049,0.22118086956521738,4.0688191304347825,0.238428314719321,0.23731173913043485,4.052688260869565,0.23658458764152027,0.25031173913043475,4.039688260869565,0.23203147449541095,0.2684247826086957,4.021575217391304,0.21733202325653164,0.41060652173913054,3.8793934782608694,0.17654099977058643,0.8732952173913044,3.4167047826086954,0.16227544848413417,0.11652173913043477,4.173478260869565,0.24936706670313263,0.22565217391304354,4.064347826086957,0.23384813408091593,0.3956521739130435,3.8943478260869564,0.2336862640162046,2.433043478260869,1.8569565217391308,0.4313073086106567,3.7273913043478255,0.5626086956521745,0.523938415275351,4.489130434782608,-0.1991304347826084,0.44607191494708553,4.644782608695651,-0.35478260869565137,0.38856626352766965,28389074974.2894,-0.15998190817567493,14438684843.1307,-0.25953146598458965,96.8995739482615,0.2447260110840282,2.7,-0.03140089820530306,2.2,-0.05807025316055313
3,CHARLOTTE,2010-03,4.29,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.0870178260869565,0.23905134368606049,0.22118086956521738,4.0688191304347825,0.238428314719321,0.23731173913043485,4.052688260869565,0.23658458764152027,0.25031173913043475,4.039688260869565,0.23203147449541095,0.2684247826086957,4.021575217391304,0.21733202325653164,0.41060652173913054,3.8793934782608694,0.17654099977058643,0.8732952173913044,3.4167047826086954,0.16227544848413417,0.11652173913043477,4.173478260869565,0.24936706670313263,0.22565217391304354,4.064347826086957,0.23384813408091593,0.3956521739130435,3.8943478260869564,0.2336862640162046,2.433043478260869,1.8569565217391308,0.4313073086106567,3.7273913043478255,0.5626086956521745,0.523938415275351,4.489130434782608,-0.1991304347826084,0.44607191494708553,4.644782608695651,-0.35478260869565137,0.38856626352766965,28389074974.2894,-0.15998190817567493,14438684843.1307,-0.25953146598458965,96.8995739482615,0.2447260110840282,2.7,-0.03140089820530306,4.6,-0.05807025316055313
4,CHARLOTTE,2010-03,4.29,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.0870178260869565,0.23905134368606049,0.22118086956521738,4.0688191304347825,0.238428314719321,0.23731173913043485,4.052688260869565,0.23658458764152027,0.25031173913043475,4.039688260869565,0.23203147449541095,0.2684247826086957,4.021575217391304,0.21733202325653164,0.41060652173913054,3.8793934782608694,0.17654099977058643,0.8732952173913044,3.4167047826086954,0.16227544848413417,0.11652173913043477,4.173478260869565,0.24936706670313263,0.22565217391304354,4.064347826086957,0.23384813408091593,0.3956521739130435,3.8943478260869564,0.2336862640162046,2.433043478260869,1.8569565217391308,0.4313073086106567,3.7273913043478255,0.5626086956521745,0.523938415275351,4.489130434782608,-0.1991304347826084,0.44607191494708553,4.644782608695651,-0.35478260869565137,0.38856626352766965,28389074974.2894,-0.15998190817567493,14438684843.1307,-0.25953146598458965,96.8995739482615,0.2447260110840282,2.7,-0.03140089820530306,4.6,-0.05807025316055313
5,CHARLOTTE,2010-03,4.29,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.0870178260869565,0.23905134368606049,0.22118086956521738,4.0688191304347825,0.238428314719321,0.23731173913043485,4.052688260869565,0.23658458764152027,0.25031173913043475,4.039688260869565,0.23203147449541095,0.2684247826086957,4.021575217391304,0.21733202325653164,0.41060652173913054,3.8793934782608694,0.17654099977058643,0.8732952173913044,3.4167047826086954,0.16227544848413417,0.11652173913043477,4.173478260869565,0.24936706670313263,0.22565217391304354,4.064347826086957,0.23384813408091593,0.3956521739130435,3.8943478260869564,0.2336862640162046,2.433043478260869,1.8569565217391308,0.4313073086106567,3.7273913043478255,0.5626086956521745,0.523938415275351,4.489130434782608,-0.1991304347826084,0.44607191494708553,4.644782608695651,-0.35478260869565137,0.38856626352766965,28389074974.2894,-0.15998190817567493,14438684843.1307,-0.25953146598458965,96.8995739482615,0.2447260110840282,2.7,-0.03140089820530306,4.8,-0.05807025316055313
6,CHARLOTTE,2010-03,4.29,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.0870178260869565,0.23905134368606049,0.22118086956521738,4.0688191304347825,0.238428314719321,0.23731173913043485,4.052688260869565,0.23658458764152027,0.25031173913043475,4.039688260869565,0.23203147449541095,0.2684247826086957,4.021575217391304,0.21733202325653164,0.41060652173913054,3.8793934782608694,0.17654099977058643,0.8732952173913044,3.4167047826086954,0.16227544848413417,0.11652173913043477,4.173478260869565,0.24936706670313263,0.22565217391304354,4.064347826086957,0.23384813408091593,0.3956521739130435,3.8943478260869564,0.2336862640162046,2.433043478260869,1.8569565217391308,0.4313073086106567,3.7273913043478255,0.5626086956521745,0.523938415275351,4.489130434782608,-0.1991304347826084,0.44607191494708553,4.644782608695651,-0.35478260869565137,0.38856626352766965,28389074974.2894,-0.15998190817567493,14438684843.1307,-0.25953146598458965,96.8995739482615,0.2447260110840282,2.7,-0.03140089820530306,4.6,-0.05807025316055313
7,CHARLOTTE,2010-03,4.29,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.0870178260869565,0.23905134368606049,0.22118086956521738,4.0688191304347825,0.238428314719321,0.23731173913043485,4.052688260869565,0.23658458764152027,0.25031173913043475,4.039688260869565,0.23203147449541095,0.2684247826086957,4.021575217391304,0.21733202325653164,0.41060652173913054,3.8793934782608694,0.17654099977058643,0.8732952173913044,3.4167047826086954,0.16227544848413417,0.11652173913043477,4.173478260869565,0.24936706670313263,0.22565217391304354,4.064347826086957,0.23384813408091593,0.3956521739130435,3.8943478260869564,0.2336862640162046,2.433043478260869,1.8569565217391308,0.4313073086106567,3.7273913043478255,0.5626086956521745,0.523938415275351,4.489130434782608,-0.1991304347826084,0.44607191494708553,4.644782608695651,-0.35478260869565137,0.38856626352766965,28389074974.2894,-0.15998190817567493,14438684843.1307,-0.25953146598458965,96.8995739482615,0.2447260110840282,2.7,-0.03140089820530306,4.6,-0.05807025316055313
8,CHARLOTTE,2010-03,4.29,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.0870178260869565,0.23905134368606049,0.22118086956521738,4.0688191304347825,0.238428314719321,0.23731173913043485,4.052688260869565,0.23658458764152027,0.25031173913043475,4.039688260869565,0.23203147449541095,0.2684247826086957,4.021575217391304,0.21733202325653164,0.41060652173913054,3.8793934782608694,0.17654099977058643,0.8732952173913044,3.4167047826086954,0.16227544848413417,0.11652173913043477,4.173478260869565,0.24936706670313263,0.22565217391304354,4.064347826086957,0.23384813408091593,0.3956521739130435,3.8943478260869564,0.2336862640162046,2.433043478260869,1.8569565217391308,0.4313073086106567,3.7273913043478255,0.5626086956521745,0.523938415275351,4.489130434782608,-0.1991304347826084,0.44607191494708553,4.644782608695651,-0.35478260869565137,0.38856626352766965,28389074974.2894,-0.15998190817567493,14438684843.1307,-0.25953146598458965,96.8995739482615,0.2447260110840282,2.7,-0.03140089820530306,4.8,-0.05807025316055313
9,CHARLOTTE,2010-03,4.29,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.0870178260869565,0.23905134368606049,0.22118086956521738,4.0688191304347825,0.238428314719321,0.23731173913043485,4.052688260869565,0.23658458764152027,0.25031173913043475,4.039688260869565,0.23203147449541095,0.2684247826086957,4.021575217391304,0.21733202325653164,0.41060652173913054,3.8793934782608694,0.17654099977058643,0.8732952173913044,3.4167047826086954,0.16227544848413417,0.11652173913043477,4.173478260869565,0.24936706670313263,0.22565217391304354,4.064347826086957,0.23384813408091593,0.3956521739130435,3.8943478260869564,0.2336862640162046,2.433043478260869,1.8569565217391308,0.4313073086106567,3.7273913043478255,0.5626086956521745,0.523938415275351,4.489130434782608,-0.1991304347826084,0.44607191494708553,4.644782608695651,-0.35478260869565137,0.38856626352766965,28389074974.2894,-0.15998190817567493,14438684843.1307,-0.25953146598458965,96.8995739482615,0.2447260110840282,5.1,-0.03140089820530306,1.9,-0.05807025316055313
