,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(1),Corr with auto_vol(1),student_vol(-1),Corr with student_vol(-1),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(3),Corr with mortgage 90(3),long,lat
0,2010-12,NH,NASHUA,2010-12,4.9,"(-71.498712, 42.764577)",03063,27615.27,Improvements_Additions for Apartments_Coops,0.24122190476190472,0.6043171331977883,0.25412380952380953,0.6031582488974137,0.26178857142857137,0.6047469659659535,0.28196571428571415,0.6359079441745457,0.30272333333333334,0.6646434903608859,0.4583942857142857,0.7237942844287972,0.7839004761904763,0.7420413984248613,0.0854166666666667,0.5929689030770565,0.19333333333333338,0.5659344150711849,0.2937499999999999,0.4772190782317931,1.9429166666666664,-0.32610805239794055,3.2949999999999995,-0.25590875641111305,4.173333333333333,-0.1359509000819413,4.415,-0.1237785945339736,31618591270.7387,-0.408924859787281,11082139451.8714,0.768578509627392,91.59671843464591,0.7948131716372603,3.0,0.40935032948180206,2.2,0.4266962863816193,-71.498712,42.764577
1,2012-07,NH,NASHUA,2012-07,6.1,"(-71.45872299999999, 42.765857000000004)",03064,9946.03,Improvements_Additions for Apartments_Coops,0.16720454545454547,0.6043171331977883,0.19873636363636368,0.6031582488974137,0.24646136363636365,0.6047469659659535,0.34024999999999994,0.6359079441745457,0.4535545454545455,0.6646434903608859,0.7302181818181818,0.7237942844287972,1.0653181818181816,0.7420413984248613,0.06952380952380956,0.5929689030770565,0.14571428571428574,0.5659344150711849,0.18571428571428572,0.4772190782317931,0.6195238095238095,-0.32610805239794055,1.5266666666666664,-0.25590875641111305,2.217142857142857,-0.1359509000819413,2.5900000000000003,-0.1237785945339736,37160101000.5239,-0.408924859787281,14585937143.4485,0.768578509627392,90.37816904639429,0.7948131716372603,2.9,0.40935032948180206,1.9,0.4266962863816193,-71.45872299999999,42.765857000000004
2,2013-08,NH,NASHUA,2013-08,4.02,"(-71.52654100000001, 42.796240000000004)",03063,51607.67,Improvements_Additions for Apartments_Coops,0.11782999999999999,0.6043171331977883,0.1493142857142857,0.6031582488974137,0.1840704761904762,0.6047469659659535,0.22633523809523812,0.6359079441745457,0.2633952380952381,0.6646434903608859,0.3949285714285714,0.7237942844287972,0.6679499999999999,0.7420413984248613,0.03681818181818183,0.5929689030770565,0.07181818181818184,0.5659344150711849,0.12681818181818183,0.4772190782317931,1.5204545454545455,-0.32610805239794055,2.7372727272727273,-0.25590875641111305,3.488181818181818,-0.1359509000819413,3.757727272727273,-0.1237785945339736,41062625933.5941,-0.408924859787281,8901986132.75728,0.768578509627392,88.4263020205016,0.7948131716372603,2.3,0.40935032948180206,1.4,0.4266962863816193,-71.52654100000001,42.796240000000004
3,2014-09,NH,NASHUA,2014-09,3.68,"(-71.470939, 42.761821000000005)",03060,43501.53,Improvements_Additions for Apartments_Coops,0.09027272727272727,0.6043171331977883,0.12087045454545454,0.6031582488974137,0.15410454545454544,0.6047469659659535,0.19699999999999998,0.6359079441745457,0.23403181818181817,0.6646434903608859,0.32999090909090917,0.7237942844287972,0.5770545454545455,0.7420413984248613,0.01142857142857143,0.5929689030770565,0.04380952380952382,0.5659344150711849,0.10952380952380954,0.4772190782317931,1.7738095238095242,-0.32610805239794055,2.5342857142857147,-0.25590875641111305,3.0133333333333328,-0.1359509000819413,3.26,-0.1237785945339736,44591810060.8257,-0.408924859787281,11117378455.0815,0.768578509627392,82.4770523961592,0.7948131716372603,2.5,0.40935032948180206,1.0,0.4266962863816193,-71.470939,42.761821000000005
4,2014-12,NH,NASHUA,2014-12,3.73,"(-71.572917, 43.242395)",03060,57995.53,Improvements_Additions for Apartments_Coops,0.1101,0.6043171331977883,0.1330809523809524,0.6031582488974137,0.16305,0.6047469659659535,0.20744285714285715,0.6359079441745457,0.2446071428571429,0.6646434903608859,0.34302142857142864,0.7237942844287972,0.6021190476190476,0.7420413984248613,0.02500000000000001,0.5929689030770565,0.1063636363636364,0.5659344150711849,0.21454545454545454,0.4772190782317931,1.64,-0.32610805239794055,2.2072727272727275,-0.25590875641111305,2.5504545454545453,-0.1359509000819413,2.8331818181818185,-0.1237785945339736,45667781053.6763,-0.408924859787281,11357071284.6333,0.768578509627392,82.23381292700279,0.7948131716372603,1.6,0.40935032948180206,1.2,0.4266962863816193,-71.572917,43.242395
5,2015-09,NH,NASHUA,2015-09,3.64,"(-71.471076, 42.711177)",03062,24900.83,Improvements_Additions for Apartments_Coops,0.1344409090909091,0.6043171331977883,0.15661363636363634,0.6031582488974137,0.20107727272727274,0.6047469659659535,0.26589318181818195,0.6359079441745457,0.3311113636363637,0.6646434903608859,0.5371681818181817,0.7237942844287972,0.8526636363636364,0.7420413984248613,0.008571428571428572,0.5929689030770565,0.17952380952380947,0.5659344150711849,0.3733333333333333,0.4772190782317931,1.4900000000000002,-0.32610805239794055,2.1728571428571435,-0.25590875641111305,2.618095238095238,-0.1359509000819413,2.9528571428571433,-0.1237785945339736,48752987466.2114,-0.408924859787281,10986955735.8103,0.768578509627392,82.3313446344394,0.7948131716372603,1.8,0.40935032948180206,1.0,0.4266962863816193,-71.471076,42.711177
6,2017-03,NH,NASHUA,2017-03,5.75,"(-71.464771, 42.749385)",03060,2435.3,Improvements_Additions for Apartments_Coops,0.8095565217391305,0.6043171331977883,0.8706386956521739,0.6031582488974137,0.9286352173913045,0.6047469659659535,0.982656956521739,0.6359079441745457,1.134713043478261,0.6646434903608859,1.4258673913043478,0.7237942844287972,1.8069104347826086,0.7420413984248613,0.662608695652174,0.5929689030770565,0.8856521739130436,0.5659344150711849,1.0104347826086957,0.4772190782317931,2.013478260869565,-0.32610805239794055,2.4817391304347827,-0.25590875641111305,2.8317391304347823,-0.1359509000819413,3.0813043478260873,-0.1237785945339736,47316214443.3566,-0.408924859787281,12722317795.1324,0.768578509627392,88.94830277813108,0.7948131716372603,1.8,0.40935032948180206,0.9,0.4266962863816193,-71.464771,42.749385
