,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(1),Corr with student_vol(1),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90,Corr with mortgage 90
10,TX,AUSTIN,2013-09,3.8,Improvements_Additions for Apartments_Coops,0.11272380952380952,3.68727619047619,0.43160302022968267,0.14323238095238094,3.656767619047619,0.43222273918568,0.18057476190476196,3.619425238095238,0.42617520300123773,0.22133904761904755,3.578660952380952,0.40884879898917525,0.2531785714285715,3.5468214285714286,0.3837833490064672,0.38033809523809525,3.4196619047619046,0.325540817599476,0.6526857142857143,3.1473142857142857,0.32070615223238597,0.017500000000000005,3.7824999999999998,0.4444218599532519,0.04150000000000001,3.7584999999999997,0.42597859708023716,0.11850000000000002,3.6814999999999998,0.4234952844330036,1.5959999999999999,2.2039999999999997,0.6569052311341484,2.8095,0.9904999999999999,0.7540493702739711,3.526,0.274,0.6451768885484426,3.7870000000000004,0.012999999999999456,0.5354340489271826,41658198449.9001,-0.1668079285529292,9473893018.88319,0.3873924317290041,88.29263433660921,0.36320212171975047,2.3,0.12690167452796025,1.4,0.09786200767881206
11,TX,AUSTIN,2014-08,3.785,Improvements_Additions for Apartments_Coops,0.090785,3.6942150000000002,0.43160302022968267,0.121725,3.663275,0.43222273918568,0.15602,3.6289800000000003,0.42617520300123773,0.19527250000000002,3.5897275,0.40884879898917525,0.23465000000000003,3.55035,0.3837833490064672,0.32965500000000003,3.4553450000000003,0.325540817599476,0.55889,3.2261100000000003,0.32070615223238597,0.030000000000000006,3.7550000000000003,0.4444218599532519,0.0523809523809524,3.732619047619048,0.42597859708023716,0.10714285714285714,3.677857142857143,0.4234952844330036,1.6314285714285717,2.1535714285714285,0.6569052311341484,2.42,1.3650000000000002,0.7540493702739711,2.9366666666666665,0.8483333333333336,0.6451768885484426,3.2009523809523808,0.5840476190476194,0.5354340489271826,44591810060.8257,-0.1668079285529292,11159124696.1814,0.3873924317290041,82.56600445924391,0.36320212171975047,1.8,0.12690167452796025,1.1,0.09786200767881206
12,TX,AUSTIN,2015-03,4.0,Improvements_Additions for Apartments_Coops,0.12134999999999999,3.87865,0.43160302022968267,0.14022954545454547,3.8597704545454548,0.43222273918568,0.17560000000000003,3.8244,0.42617520300123773,0.21958181818181813,3.780418181818182,0.40884879898917525,0.26829772727272727,3.7317022727272726,0.3837833490064672,0.39945,3.60055,0.325540817599476,0.700025,3.299975,0.32070615223238597,0.02272727272727273,3.977272727272727,0.4444218599532519,0.11000000000000001,3.89,0.42597859708023716,0.25363636363636366,3.746363636363636,0.4234952844330036,1.5190909090909088,2.4809090909090914,0.6569052311341484,2.042727272727273,1.957272727272727,0.7540493702739711,2.4068181818181817,1.5931818181818183,0.6451768885484426,2.626363636363636,1.373636363636364,0.5354340489271826,47692027772.9219,-0.1668079285529292,11835194000.8273,0.3873924317290041,82.72786465890579,0.36320212171975047,2.1,0.12690167452796025,1.0,0.09786200767881206
13,TX,AUSTIN,2015-05,3.18,Improvements_Additions for Apartments_Coops,0.12315789473684212,3.0568421052631582,0.43160302022968267,0.14795,3.0320500000000004,0.43222273918568,0.1842289473684211,2.995771052631579,0.42617520300123773,0.2296,2.9504,0.40884879898917525,0.2795368421052632,2.900463157894737,0.3837833490064672,0.41659473684210524,2.763405263157895,0.325540817599476,0.7346236842105265,2.4453763157894737,0.32070615223238597,0.013000000000000001,3.1670000000000003,0.4444218599532519,0.07950000000000002,3.1005000000000003,0.42597859708023716,0.24100000000000002,2.939,0.4234952844330036,1.5385000000000002,1.6415,0.6569052311341484,2.1975000000000002,0.9824999999999999,0.7540493702739711,2.692,0.488,0.6451768885484426,2.9550000000000005,0.22499999999999964,0.5354340489271826,48668534366.8701,-0.1668079285529292,11517159733.1957,0.3873924317290041,80.33849809561521,0.36320212171975047,1.7,0.12690167452796025,0.9,0.09786200767881206
14,TX,AUSTIN,2015-08,3.65,Improvements_Additions for Apartments_Coops,0.13010000000000005,3.5199,0.43160302022968267,0.151965,3.498035,0.43222273918568,0.1967275,3.4532724999999997,0.42617520300123773,0.2610100000000001,3.3889899999999997,0.40884879898917525,0.3207975,3.3292025,0.3837833490064672,0.5193599999999999,3.13064,0.325540817599476,0.8364375,2.8135624999999997,0.32070615223238597,0.03523809523809525,3.6147619047619046,0.4444218599532519,0.22000000000000006,3.4299999999999997,0.42597859708023716,0.3757142857142857,3.274285714285714,0.4234952844330036,1.5414285714285714,2.1085714285714285,0.6569052311341484,2.167142857142857,1.482857142857143,0.7540493702739711,2.5466666666666664,1.1033333333333335,0.6451768885484426,2.8557142857142854,0.7942857142857145,0.5354340489271826,48752987466.2114,-0.1668079285529292,11492007418.0579,0.3873924317290041,79.25862065623551,0.36320212171975047,1.7,0.12690167452796025,0.8,0.09786200767881206
15,TX,AUSTIN,2015-09,3.5250000000000004,Improvements_Additions for Apartments_Coops,0.1344409090909091,3.3905590909090915,0.43160302022968267,0.15661363636363634,3.368386363636364,0.43222273918568,0.20107727272727274,3.3239227272727274,0.42617520300123773,0.26589318181818195,3.2591068181818184,0.40884879898917525,0.3311113636363637,3.1938886363636367,0.3837833490064672,0.5371681818181817,2.9878318181818186,0.325540817599476,0.8526636363636364,2.672336363636364,0.32070615223238597,0.008571428571428572,3.516428571428572,0.4444218599532519,0.17952380952380947,3.345476190476191,0.42597859708023716,0.3733333333333333,3.1516666666666673,0.4234952844330036,1.4900000000000002,2.035,0.6569052311341484,2.1728571428571435,1.3521428571428569,0.7540493702739711,2.618095238095238,0.9069047619047623,0.6451768885484426,2.9528571428571433,0.5721428571428571,0.5354340489271826,48491901272.6637,-0.1668079285529292,11758109185.709,0.3873924317290041,83.34061286074021,0.36320212171975047,1.4,0.12690167452796025,0.8,0.09786200767881206
16,TX,AUSTIN,2015-10,3.36,Improvements_Additions for Apartments_Coops,0.13160454545454547,3.2283954545454545,0.43160302022968267,0.15531363636363638,3.2046863636363634,0.43222273918568,0.19451136363636365,3.1654886363636363,0.42617520300123773,0.2514522727272726,3.108547727272727,0.40884879898917525,0.32135909090909087,3.0386409090909092,0.3837833490064672,0.5284272727272726,2.8315727272727274,0.325540817599476,0.8378659090909092,2.522134090909091,0.32070615223238597,0.014285714285714287,3.3457142857142856,0.4444218599532519,0.11380952380952382,3.246190476190476,0.42597859708023716,0.26333333333333336,3.0966666666666667,0.4234952844330036,1.3857142857142857,1.9742857142857142,0.6569052311341484,2.0699999999999994,1.2900000000000005,0.7540493702739711,2.5028571428571427,0.8571428571428572,0.6451768885484426,2.8880952380952376,0.47190476190476227,0.5354340489271826,48291644449.3811,-0.1668079285529292,10798655053.3939,0.3873924317290041,82.75451956383341,0.36320212171975047,1.5,0.12690167452796025,0.9,0.09786200767881206
17,TX,AUSTIN,2016-03,3.39,Improvements_Additions for Apartments_Coops,0.3739333333333333,3.0160666666666667,0.43160302022968267,0.39734047619047613,2.992659523809524,0.43222273918568,0.43639523809523806,2.953604761904762,0.42617520300123773,0.5204357142857143,2.8695642857142856,0.40884879898917525,0.632,2.758,0.3837833490064672,0.9009761904761905,2.4890238095238097,0.325540817599476,1.2156690476190475,2.1743309523809526,0.32070615223238597,0.2531818181818182,3.1368181818181817,0.4444218599532519,0.47,2.92,0.42597859708023716,0.6563636363636364,2.733636363636364,0.4234952844330036,1.3759090909090912,2.0140909090909087,0.6569052311341484,1.889090909090909,1.5009090909090912,0.7540493702739711,2.2759090909090913,1.1140909090909088,0.6451768885484426,2.6845454545454546,0.7054545454545456,0.5354340489271826,49276189942.4712,-0.1668079285529292,10916249757.9916,0.3873924317290041,81.9752078939728,0.36320212171975047,1.7,0.12690167452796025,0.7,0.09786200767881206
18,TX,AUSTIN,2016-04,3.25,Improvements_Additions for Apartments_Coops,0.38031428571428566,2.869685714285714,0.43160302022968267,0.39864523809523805,2.851354761904762,0.43222273918568,0.4373976190476192,2.812602380952381,0.42617520300123773,0.5229452380952381,2.727054761904762,0.40884879898917525,0.6327499999999999,2.6172500000000003,0.3837833490064672,0.9025404761904764,2.3474595238095235,0.325540817599476,1.2222214285714286,2.0277785714285717,0.32070615223238597,0.18761904761904763,3.0623809523809524,0.4444218599532519,0.37238095238095237,2.8776190476190475,0.42597859708023716,0.5557142857142858,2.694285714285714,0.4234952844330036,1.2580952380952382,1.9919047619047618,0.6569052311341484,1.8052380952380953,1.4447619047619047,0.7540493702739711,2.2104761904761907,1.0395238095238093,0.6451768885484426,2.6233333333333335,0.6266666666666665,0.5354340489271826,49206523977.8161,-0.1668079285529292,11703539581.608,0.3873924317290041,82.3313446344394,0.36320212171975047,1.7,0.12690167452796025,0.8,0.09786200767881206
19,TX,AUSTIN,2016-09,3.25,Improvements_Additions for Apartments_Coops,0.42159363636363634,2.828406363636364,0.43160302022968267,0.4495609090909092,2.800439090909091,0.43222273918568,0.5270018181818182,2.722998181818182,0.42617520300123773,0.6625254545454545,2.5874745454545454,0.40884879898917525,0.8496804545454547,2.400319545454545,0.3837833490064672,1.2471445454545458,2.002855454545454,0.325540817599476,1.5560313636363639,1.6939686363636361,0.32070615223238597,0.1914285714285715,3.0585714285714287,0.4444218599532519,0.4671428571428572,2.782857142857143,0.42597859708023716,0.5933333333333333,2.6566666666666667,0.4234952844330036,1.178095238095238,2.071904761904762,0.6569052311341484,1.6304761904761906,1.6195238095238094,0.7540493702739711,2.0152380952380957,1.2347619047619043,0.6451768885484426,2.350476190476191,0.8995238095238092,0.5354340489271826,49971382532.5922,-0.1668079285529292,11692339154.1207,0.3873924317290041,85.2359522201137,0.36320212171975047,1.5,0.12690167452796025,0.6,0.09786200767881206
20,TX,AUSTIN,2016-10,2.5,Improvements_Additions for Apartments_Coops,0.4307719047619048,2.069228095238095,0.43160302022968267,0.457582380952381,2.042417619047619,0.43222273918568,0.5307795238095238,1.9692204761904764,0.42617520300123773,0.6609890476190475,1.8390109523809524,0.40884879898917525,0.8786828571428573,1.6213171428571427,0.3837833490064672,1.258856666666667,1.241143333333333,0.325540817599476,1.577814761904762,0.922185238095238,0.32070615223238597,0.24400000000000005,2.256,0.4444218599532519,0.47700000000000004,2.023,0.42597859708023716,0.6595000000000001,1.8405,0.4234952844330036,1.2719999999999998,1.2280000000000002,0.6569052311341484,1.7645000000000004,0.7354999999999996,0.7540493702739711,2.1705,0.3294999999999999,0.6451768885484426,2.5004999999999997,-0.0004999999999997229,0.5354340489271826,51124149514.2735,-0.1668079285529292,12137144620.0221,0.3873924317290041,85.1896726255448,0.36320212171975047,1.6,0.12690167452796025,0.7,0.09786200767881206
21,TX,AUSTIN,2016-12,3.43,Improvements_Additions for Apartments_Coops,0.5606285,2.8693715,0.43160302022968267,0.6315605,2.7984395,0.43222273918568,0.7119585,2.7180415,0.42617520300123773,0.7883325000000001,2.6416675,0.40884879898917525,0.9753284999999998,2.4546715000000003,0.3837833490064672,1.3063339999999999,2.123666,0.325540817599476,1.6692235,1.7607765000000002,0.32070615223238597,0.42333333333333334,3.006666666666667,0.4444218599532519,0.638095238095238,2.791904761904762,0.42597859708023716,0.8661904761904763,2.5638095238095238,0.4234952844330036,1.9590476190476194,1.4709523809523808,0.6569052311341484,2.491904761904762,0.9380952380952383,0.7540493702739711,2.835238095238095,0.594761904761905,0.6451768885484426,3.1133333333333324,0.31666666666666776,0.5354340489271826,48913265551.9221,-0.1668079285529292,12351593318.9066,0.3873924317290041,88.1942388876454,0.36320212171975047,1.6,0.12690167452796025,0.7,0.09786200767881206
22,TX,AUSTIN,2017-06,3.58,Improvements_Additions for Apartments_Coops,1.0640909090909094,2.5159090909090907,0.43160302022968267,1.1183336363636365,2.461666363636364,0.43222273918568,1.1714068181818182,2.4085931818181816,0.42617520300123773,1.2101513636363637,2.3698486363636366,0.40884879898917525,1.2624095454545452,2.3175904545454546,0.3837833490064672,1.4322822727272726,2.1477177272727275,0.325540817599476,1.7322577272727273,1.8477422727272728,0.32070615223238597,0.8413636363636363,2.7386363636363638,0.4444218599532519,1.1095454545454546,2.4704545454545457,0.42597859708023716,1.200909090909091,2.379090909090909,0.4234952844330036,1.7740909090909094,1.8059090909090907,0.6569052311341484,2.186818181818182,1.393181818181818,0.7540493702739711,2.5399999999999996,1.0400000000000005,0.6451768885484426,2.796363636363637,0.7836363636363632,0.5354340489271826,47520522623.6854,-0.1668079285529292,11814606928.6527,0.3873924317290041,84.4501908643932,0.36320212171975047,1.7,0.12690167452796025,0.5,0.09786200767881206
23,TX,AUSTIN,2017-09,3.0,Improvements_Additions for Apartments_Coops,1.1784444999999997,1.8215555000000003,0.43160302022968267,1.1967471428571432,1.8032528571428568,0.43222273918568,1.23492,1.76508,0.42617520300123773,1.2721638095238097,1.7278361904761903,0.40884879898917525,1.3232957142857147,1.6767042857142853,0.3837833490064672,1.4732157142857143,1.5267842857142857,0.325540817599476,1.738246666666667,1.261753333333333,0.32070615223238597,0.9940000000000001,2.006,0.4444218599532519,1.171,1.829,0.42597859708023716,1.2799999999999998,1.7200000000000002,0.4234952844330036,1.7975,1.2025,0.6569052311341484,2.2020000000000004,0.7979999999999996,0.7540493702739711,2.5300000000000002,0.46999999999999975,0.6451768885484426,2.7764999999999995,0.22350000000000048,0.5354340489271826,50938614889.0817,-0.1668079285529292,11537595366.1601,0.3873924317290041,89.1832712740787,0.36320212171975047,1.4,0.12690167452796025,0.5,0.09786200767881206
24,TX,AUSTIN,2017-11,3.325,Improvements_Additions for Apartments_Coops,1.183300476190476,2.141699523809524,0.43160302022968267,1.2036563636363637,2.1213436363636364,0.43222273918568,1.2878790909090911,2.037120909090909,0.42617520300123773,1.3757831818181818,1.9492168181818184,0.40884879898917525,1.4342040909090912,1.890795909090909,0.3837833490064672,1.6264599999999996,1.6985400000000006,0.325540817599476,1.9015695454545458,1.4234304545454544,0.32070615223238597,1.09,2.2350000000000003,0.4444218599532519,1.3895238095238096,1.9354761904761906,0.42597859708023716,1.5600000000000003,1.765,0.4234952844330036,2.05,1.2750000000000004,0.6569052311341484,2.353333333333333,0.9716666666666671,0.7540493702739711,2.6023809523809525,0.7226190476190477,0.6451768885484426,2.801904761904762,0.5230952380952383,0.5354340489271826,49589347299.2381,-0.1668079285529292,11223830878.8235,0.3873924317290041,88.11497433433529,0.36320212171975047,1.7,0.12690167452796025,0.5,0.09786200767881206
25,TX,AUSTIN,2017-12,3.6500000000000004,Improvements_Additions for Apartments_Coops,1.3144094736842107,2.33559052631579,0.43160302022968267,1.3913115789473685,2.258688421052632,0.43222273918568,1.4850410526315792,2.1649589473684214,0.42617520300123773,1.5354463157894738,2.1145536842105264,0.40884879898917525,1.6017521052631578,2.0482478947368428,0.3837833490064672,1.7680373684210524,1.881962631578948,0.325540817599476,2.0434931578947366,1.6065068421052637,0.32070615223238597,1.204,2.4460000000000006,0.4444218599532519,1.4950000000000003,2.1550000000000002,0.42597859708023716,1.7005,1.9495000000000005,0.4234952844330036,2.1819999999999995,1.4680000000000009,0.6569052311341484,2.4025,1.2475000000000005,0.7540493702739711,2.5970000000000004,1.053,0.6451768885484426,2.768,0.8820000000000006,0.5354340489271826,49574400061.0285,-0.1668079285529292,11226317067.5623,0.3873924317290041,88.23467488709129,0.36320212171975047,1.5,0.12690167452796025,0.5,0.09786200767881206
26,TX,AUSTIN,2018-04,4.12,Improvements_Additions for Apartments_Coops,1.7027510000000003,2.417249,0.43160302022968267,1.7432829999999995,2.3767170000000006,0.43222273918568,1.896724,2.2232760000000003,0.42617520300123773,2.0408605,2.0791395,0.40884879898917525,2.349426,1.7705740000000003,0.3837833490064672,2.493657999999999,1.626342000000001,0.325540817599476,2.7355454999999997,1.3844545000000004,0.32070615223238597,1.6604761904761904,2.4595238095238097,0.4444218599532519,1.9780952380952381,2.1419047619047618,0.42597859708023716,2.153809523809524,1.966190476190476,0.4234952844330036,2.701904761904762,1.4180952380952383,0.6569052311341484,2.869047619047619,1.250952380952381,0.7540493702739711,2.9595238095238092,1.1604761904761909,0.6451768885484426,3.0719047619047624,1.0480952380952377,0.5354340489271826,50165072031.0326,-0.1668079285529292,12109088557.0787,0.3873924317290041,88.55316323110772,0.36320212171975047,1.9,0.12690167452796025,0.5,0.09786200767881206
