,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(1),Corr with auto_vol(1),student_vol(1),Corr with student_vol(1),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(-3),Corr with mortgage 90(-3)
0,2011-12,AL,TUSCALOOSA,2011-12,4.0,"(-87.52937800000001, 33.220877)",8295.01,Improvements_Additions for Apartments_Coops,0.1499335,-0.98675389833665,0.2029985,-0.9850605981982159,0.2836085,-0.9811269744800182,0.40829250000000006,-0.9693985150454602,0.5557375,-0.9473533559727727,0.7798775000000001,-0.9207964794384789,1.1003555000000003,-0.9007213940826663,0.0033333333333333335,-0.9880723448026023,0.048571428571428585,-0.9904869281767616,0.11523809523809528,-0.9912795833704655,0.8914285714285713,-0.6658339940169586,1.9780952380952384,-0.055040404459729825,2.6676190476190476,0.2617693806099409,2.9823809523809524,0.3114012793432051,35385458151.3724,-0.6457229213473175,11510278467.2037,-0.6440925120621985,90.35087768078328,-0.56877629302045,4.3,0.9181782574338292,3.8,0.7958370349696107
1,2014-03,AL,TUSCALOOSA,2014-03,3.93,"(-87.55413399999999, 33.12662)",54384.64,Improvements_Additions for Apartments_Coops,0.0888,-0.98675389833665,0.1207452380952381,-0.9850605981982159,0.15488333333333335,-0.9811269744800182,0.19711666666666672,-0.9693985150454602,0.23409761904761903,-0.9473533559727727,0.33106666666666673,-0.9207964794384789,0.5571428571428573,-0.9007213940826663,0.051428571428571455,-0.9880723448026023,0.07857142857142858,-0.9904869281767616,0.1280952380952381,-0.9912795833704655,1.6395238095238096,-0.6658339940169586,2.7233333333333327,-0.055040404459729825,3.3466666666666667,0.2617693806099409,3.6209523809523807,0.3114012793432051,44109559396.2995,-0.6457229213473175,11032404366.8063,-0.6440925120621985,83.69462947740479,-0.56877629302045,4.0,0.9181782574338292,3.0,0.7958370349696107
2,2014-05,AL,TUSCALOOSA,2014-05,4.09,"(-87.516779, 33.165631)",20665.17,Improvements_Additions for Apartments_Coops,0.08842000000000001,-0.98675389833665,0.1198375,-0.9850605981982159,0.15035749999999998,-0.9811269744800182,0.1914675,-0.9693985150454602,0.22609000000000004,-0.9473533559727727,0.3231200000000001,-0.9207964794384789,0.537955,-0.9007213940826663,0.026666666666666665,-0.9880723448026023,0.05190476190476192,-0.9904869281767616,0.0966666666666667,-0.9912795833704655,1.5928571428571427,-0.6658339940169586,2.559047619047619,-0.055040404459729825,3.1152380952380954,0.2617693806099409,3.3899999999999997,0.3114012793432051,43938467193.2505,-0.6457229213473175,10121843859.6075,-0.6440925120621985,82.56600445924391,-0.56877629302045,4.2,0.9181782574338292,2.7,0.7958370349696107
3,2015-04,AL,TUSCALOOSA,2015-04,3.95,"(-87.551834, 33.182987)",13457.64,Improvements_Additions for Apartments_Coops,0.12200000000000003,-0.98675389833665,0.14605250000000003,-0.9850605981982159,0.18076750000000003,-0.9811269744800182,0.22830999999999996,-0.9693985150454602,0.27596,-0.9473533559727727,0.404505,-0.9207964794384789,0.6969449999999999,-0.9007213940826663,0.018181818181818188,-0.9880723448026023,0.09363636363636368,-0.9904869281767616,0.23363636363636367,-0.9912795833704655,1.3545454545454545,-0.6658339940169586,1.9349999999999996,-0.055040404459729825,2.334090909090909,0.2617693806099409,2.5859090909090905,0.3114012793432051,47692027772.9219,-0.6457229213473175,11119760586.3258,-0.6440925120621985,82.23381292700279,-0.56877629302045,3.1,0.9181782574338292,2.3,0.7958370349696107
4,2017-10,AL,TUSCALOOSA,2017-10,3.15,"(-87.558502, 33.154883)",61116.94,Improvements_Additions for Apartments_Coops,1.1834895238095235,-0.98675389833665,1.2040609090909093,-0.9850605981982159,1.2385486363636362,-0.9811269744800182,1.287584090909091,-0.9693985150454602,1.3607931818181818,-0.9473533559727727,1.541957272727273,-0.9207964794384789,1.8208568181818179,-0.9007213940826663,0.9957142857142858,-0.9880723448026023,1.2495238095238093,-0.9904869281767616,1.3976190476190478,-0.9912795833704655,1.9809523809523806,-0.6658339940169586,2.3600000000000003,-0.055040404459729825,2.649047619047619,0.2617693806099409,2.8780952380952383,0.3114012793432051,50938614889.0817,-0.6457229213473175,11707722927.962,-0.6440925120621985,89.9213768261837,-0.56877629302045,1.8,0.9181782574338292,1.3,0.7958370349696107
