,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(2),Corr with student_vol(2),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-4),Corr with mortgage 90(-4)
0,YORK,2010-12,3.75,Improvements_Additions for Apartments_Coops,0.24122190476190472,3.508778095238095,0.8347932529662622,0.25412380952380953,3.4958761904761904,0.8308157612032663,0.26178857142857137,3.4882114285714287,0.8228052509865522,0.28196571428571415,3.468034285714286,0.8063351535264839,0.30272333333333334,3.4472766666666668,0.7830469966115325,0.4583942857142857,3.2916057142857142,0.7503245758392578,0.7839004761904763,2.9660995238095236,0.7380617530613904,0.0854166666666667,3.6645833333333333,0.8248348716031186,0.19333333333333338,3.5566666666666666,0.8203900178962031,0.2937499999999999,3.4562500000000003,0.8244667314116872,1.9429166666666664,1.8070833333333336,0.9490215621487827,3.2949999999999995,0.4550000000000005,0.7363388517535903,4.173333333333333,-0.4233333333333329,0.4013626801192673,4.415,-0.665,0.25834991157460446,31618591270.7387,0.5459491008095008,11726514214.1317,-0.8242378769194187,92.8594669911348,0.20697458223801865,2.6,-0.8048194724811186,5.1,-0.60422167278391
1,YORK,2010-12,3.75,Improvements_Additions for Apartments_Coops,0.24122190476190472,3.508778095238095,0.8347932529662622,0.25412380952380953,3.4958761904761904,0.8308157612032663,0.26178857142857137,3.4882114285714287,0.8228052509865522,0.28196571428571415,3.468034285714286,0.8063351535264839,0.30272333333333334,3.4472766666666668,0.7830469966115325,0.4583942857142857,3.2916057142857142,0.7503245758392578,0.7839004761904763,2.9660995238095236,0.7380617530613904,0.0854166666666667,3.6645833333333333,0.8248348716031186,0.19333333333333338,3.5566666666666666,0.8203900178962031,0.2937499999999999,3.4562500000000003,0.8244667314116872,1.9429166666666664,1.8070833333333336,0.9490215621487827,3.2949999999999995,0.4550000000000005,0.7363388517535903,4.173333333333333,-0.4233333333333329,0.4013626801192673,4.415,-0.665,0.25834991157460446,31618591270.7387,0.5459491008095008,11726514214.1317,-0.8242378769194187,92.8594669911348,0.20697458223801865,2.6,-0.8048194724811186,5.0,-0.60422167278391
2,YORK,2010-12,3.75,Improvements_Additions for Apartments_Coops,0.24122190476190472,3.508778095238095,0.8347932529662622,0.25412380952380953,3.4958761904761904,0.8308157612032663,0.26178857142857137,3.4882114285714287,0.8228052509865522,0.28196571428571415,3.468034285714286,0.8063351535264839,0.30272333333333334,3.4472766666666668,0.7830469966115325,0.4583942857142857,3.2916057142857142,0.7503245758392578,0.7839004761904763,2.9660995238095236,0.7380617530613904,0.0854166666666667,3.6645833333333333,0.8248348716031186,0.19333333333333338,3.5566666666666666,0.8203900178962031,0.2937499999999999,3.4562500000000003,0.8244667314116872,1.9429166666666664,1.8070833333333336,0.9490215621487827,3.2949999999999995,0.4550000000000005,0.7363388517535903,4.173333333333333,-0.4233333333333329,0.4013626801192673,4.415,-0.665,0.25834991157460446,31618591270.7387,0.5459491008095008,11726514214.1317,-0.8242378769194187,92.8594669911348,0.20697458223801865,2.6,-0.8048194724811186,5.1,-0.60422167278391
3,YORK,2010-12,3.75,Improvements_Additions for Apartments_Coops,0.24122190476190472,3.508778095238095,0.8347932529662622,0.25412380952380953,3.4958761904761904,0.8308157612032663,0.26178857142857137,3.4882114285714287,0.8228052509865522,0.28196571428571415,3.468034285714286,0.8063351535264839,0.30272333333333334,3.4472766666666668,0.7830469966115325,0.4583942857142857,3.2916057142857142,0.7503245758392578,0.7839004761904763,2.9660995238095236,0.7380617530613904,0.0854166666666667,3.6645833333333333,0.8248348716031186,0.19333333333333338,3.5566666666666666,0.8203900178962031,0.2937499999999999,3.4562500000000003,0.8244667314116872,1.9429166666666664,1.8070833333333336,0.9490215621487827,3.2949999999999995,0.4550000000000005,0.7363388517535903,4.173333333333333,-0.4233333333333329,0.4013626801192673,4.415,-0.665,0.25834991157460446,31618591270.7387,0.5459491008095008,11726514214.1317,-0.8242378769194187,92.8594669911348,0.20697458223801865,2.6,-0.8048194724811186,5.0,-0.60422167278391
4,YORK,2010-12,3.75,Improvements_Additions for Apartments_Coops,0.24122190476190472,3.508778095238095,0.8347932529662622,0.25412380952380953,3.4958761904761904,0.8308157612032663,0.26178857142857137,3.4882114285714287,0.8228052509865522,0.28196571428571415,3.468034285714286,0.8063351535264839,0.30272333333333334,3.4472766666666668,0.7830469966115325,0.4583942857142857,3.2916057142857142,0.7503245758392578,0.7839004761904763,2.9660995238095236,0.7380617530613904,0.0854166666666667,3.6645833333333333,0.8248348716031186,0.19333333333333338,3.5566666666666666,0.8203900178962031,0.2937499999999999,3.4562500000000003,0.8244667314116872,1.9429166666666664,1.8070833333333336,0.9490215621487827,3.2949999999999995,0.4550000000000005,0.7363388517535903,4.173333333333333,-0.4233333333333329,0.4013626801192673,4.415,-0.665,0.25834991157460446,31618591270.7387,0.5459491008095008,11726514214.1317,-0.8242378769194187,92.8594669911348,0.20697458223801865,2.6,-0.8048194724811186,5.1,-0.60422167278391
5,YORK,2010-12,3.75,Improvements_Additions for Apartments_Coops,0.24122190476190472,3.508778095238095,0.8347932529662622,0.25412380952380953,3.4958761904761904,0.8308157612032663,0.26178857142857137,3.4882114285714287,0.8228052509865522,0.28196571428571415,3.468034285714286,0.8063351535264839,0.30272333333333334,3.4472766666666668,0.7830469966115325,0.4583942857142857,3.2916057142857142,0.7503245758392578,0.7839004761904763,2.9660995238095236,0.7380617530613904,0.0854166666666667,3.6645833333333333,0.8248348716031186,0.19333333333333338,3.5566666666666666,0.8203900178962031,0.2937499999999999,3.4562500000000003,0.8244667314116872,1.9429166666666664,1.8070833333333336,0.9490215621487827,3.2949999999999995,0.4550000000000005,0.7363388517535903,4.173333333333333,-0.4233333333333329,0.4013626801192673,4.415,-0.665,0.25834991157460446,31618591270.7387,0.5459491008095008,11726514214.1317,-0.8242378769194187,92.8594669911348,0.20697458223801865,2.6,-0.8048194724811186,5.0,-0.60422167278391
6,YORK,2010-12,3.75,Improvements_Additions for Apartments_Coops,0.24122190476190472,3.508778095238095,0.8347932529662622,0.25412380952380953,3.4958761904761904,0.8308157612032663,0.26178857142857137,3.4882114285714287,0.8228052509865522,0.28196571428571415,3.468034285714286,0.8063351535264839,0.30272333333333334,3.4472766666666668,0.7830469966115325,0.4583942857142857,3.2916057142857142,0.7503245758392578,0.7839004761904763,2.9660995238095236,0.7380617530613904,0.0854166666666667,3.6645833333333333,0.8248348716031186,0.19333333333333338,3.5566666666666666,0.8203900178962031,0.2937499999999999,3.4562500000000003,0.8244667314116872,1.9429166666666664,1.8070833333333336,0.9490215621487827,3.2949999999999995,0.4550000000000005,0.7363388517535903,4.173333333333333,-0.4233333333333329,0.4013626801192673,4.415,-0.665,0.25834991157460446,31618591270.7387,0.5459491008095008,11726514214.1317,-0.8242378769194187,92.8594669911348,0.20697458223801865,2.6,-0.8048194724811186,5.1,-0.60422167278391
7,YORK,2010-12,3.75,Improvements_Additions for Apartments_Coops,0.24122190476190472,3.508778095238095,0.8347932529662622,0.25412380952380953,3.4958761904761904,0.8308157612032663,0.26178857142857137,3.4882114285714287,0.8228052509865522,0.28196571428571415,3.468034285714286,0.8063351535264839,0.30272333333333334,3.4472766666666668,0.7830469966115325,0.4583942857142857,3.2916057142857142,0.7503245758392578,0.7839004761904763,2.9660995238095236,0.7380617530613904,0.0854166666666667,3.6645833333333333,0.8248348716031186,0.19333333333333338,3.5566666666666666,0.8203900178962031,0.2937499999999999,3.4562500000000003,0.8244667314116872,1.9429166666666664,1.8070833333333336,0.9490215621487827,3.2949999999999995,0.4550000000000005,0.7363388517535903,4.173333333333333,-0.4233333333333329,0.4013626801192673,4.415,-0.665,0.25834991157460446,31618591270.7387,0.5459491008095008,11726514214.1317,-0.8242378769194187,92.8594669911348,0.20697458223801865,2.6,-0.8048194724811186,5.0,-0.60422167278391
8,YORK,2012-05,2.9,Improvements_Additions for Apartments_Coops,0.15161363636363637,2.7483863636363637,0.8347932529662622,0.19053181818181822,2.7094681818181816,0.8308157612032663,0.23893181818181805,2.661068181818182,0.8228052509865522,0.3457045454545453,2.5542954545454544,0.8063351535264839,0.4665318181818183,2.4334681818181814,0.7830469966115325,0.732990909090909,2.167009090909091,0.7503245758392578,1.0615068181818177,1.8384931818181822,0.7380617530613904,0.06590909090909093,2.834090909090909,0.8248348716031186,0.14545454545454548,2.7545454545454544,0.8203900178962031,0.19181818181818186,2.708181818181818,0.8244667314116872,0.7618181818181818,2.138181818181818,0.9490215621487827,1.8031818181818189,1.096818181818181,0.7363388517535903,2.525909090909091,0.37409090909090903,0.4013626801192673,2.930909090909091,-0.03090909090909122,0.25834991157460446,36186315501.0541,0.5459491008095008,16111780903.4699,-0.8242378769194187,89.00857713430821,0.20697458223801865,3.1,-0.8048194724811186,6.1,-0.60422167278391
9,YORK,2012-05,2.9,Improvements_Additions for Apartments_Coops,0.15161363636363637,2.7483863636363637,0.8347932529662622,0.19053181818181822,2.7094681818181816,0.8308157612032663,0.23893181818181805,2.661068181818182,0.8228052509865522,0.3457045454545453,2.5542954545454544,0.8063351535264839,0.4665318181818183,2.4334681818181814,0.7830469966115325,0.732990909090909,2.167009090909091,0.7503245758392578,1.0615068181818177,1.8384931818181822,0.7380617530613904,0.06590909090909093,2.834090909090909,0.8248348716031186,0.14545454545454548,2.7545454545454544,0.8203900178962031,0.19181818181818186,2.708181818181818,0.8244667314116872,0.7618181818181818,2.138181818181818,0.9490215621487827,1.8031818181818189,1.096818181818181,0.7363388517535903,2.525909090909091,0.37409090909090903,0.4013626801192673,2.930909090909091,-0.03090909090909122,0.25834991157460446,36186315501.0541,0.5459491008095008,16111780903.4699,-0.8242378769194187,89.00857713430821,0.20697458223801865,3.1,-0.8048194724811186,6.1,-0.60422167278391
