,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-1),Corr with auto_vol(-1),student_vol(-3),Corr with student_vol(-3),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(-1),Corr with mortgage 90(-1)
55,DULUTH,2015-11,3.37,Improvements_Additions for Apartments_Coops,0.13066666666666668,3.2393333333333336,0.06465357237453487,0.1559214285714286,3.2140785714285713,0.058778690567161875,0.20844761904761913,3.161552380952381,0.047317729662397695,0.286702380952381,3.0832976190476193,0.0328431872993945,0.3709714285714286,2.9990285714285716,0.015111887973837161,0.6063738095238096,2.7636261904761907,0.00023018723962652638,0.9343738095238093,2.435626190476191,0.01589694327404547,0.07105263157894738,3.298947368421053,0.05999612717349875,0.32789473684210524,3.042105263157895,-0.006350835802894931,0.47684210526315784,2.8931578947368424,-0.039769081710462444,1.6710526315789473,1.6989473684210528,0.05884808313921449,2.2631578947368416,1.1068421052631585,0.2753157689197636,2.6863157894736847,0.6836842105263155,0.37269372720135524,3.03,0.3400000000000003,0.33474248246808436,48752987466.2114,-0.499544471689987,10986955735.8103,0.7159531565216279,83.80897781081251,0.5725748186492108,2.0,0.600895695445542,1.2,0.5199798902787315
56,DULUTH,2015-12,3.19,Improvements_Additions for Apartments_Coops,0.2286238095238095,2.9613761904761904,0.06465357237453487,0.289352380952381,2.9006476190476187,0.058778690567161875,0.3523071428571429,2.8376928571428572,0.047317729662397695,0.44092857142857156,2.7490714285714284,0.0328431872993945,0.5332357142857143,2.656764285714286,0.015111887973837161,0.7638285714285715,2.426171428571428,0.00023018723962652638,1.0841380952380955,2.1058619047619045,0.01589694327404547,0.17181818181818184,3.018181818181818,0.05999612717349875,0.4990909090909091,2.690909090909091,-0.006350835802894931,0.6536363636363638,2.536363636363636,-0.039769081710462444,1.6986363636363635,1.4913636363636364,0.05884808313921449,2.2427272727272736,0.9472727272727264,0.2753157689197636,2.6072727272727274,0.5827272727272725,0.37269372720135524,2.97,0.21999999999999975,0.33474248246808436,48491901272.6637,-0.499544471689987,11492007418.0579,0.7159531565216279,85.06205357591242,0.5725748186492108,2.0,0.600895695445542,1.2,0.5199798902787315
57,DULUTH,2015-12,3.19,Improvements_Additions for Apartments_Coops,0.2286238095238095,2.9613761904761904,0.06465357237453487,0.289352380952381,2.9006476190476187,0.058778690567161875,0.3523071428571429,2.8376928571428572,0.047317729662397695,0.44092857142857156,2.7490714285714284,0.0328431872993945,0.5332357142857143,2.656764285714286,0.015111887973837161,0.7638285714285715,2.426171428571428,0.00023018723962652638,1.0841380952380955,2.1058619047619045,0.01589694327404547,0.17181818181818184,3.018181818181818,0.05999612717349875,0.4990909090909091,2.690909090909091,-0.006350835802894931,0.6536363636363638,2.536363636363636,-0.039769081710462444,1.6986363636363635,1.4913636363636364,0.05884808313921449,2.2427272727272736,0.9472727272727264,0.2753157689197636,2.6072727272727274,0.5827272727272725,0.37269372720135524,2.97,0.21999999999999975,0.33474248246808436,48491901272.6637,-0.499544471689987,11492007418.0579,0.7159531565216279,85.06205357591242,0.5725748186492108,2.0,0.600895695445542,1.0,0.5199798902787315
58,DULUTH,2015-12,3.19,Improvements_Additions for Apartments_Coops,0.2286238095238095,2.9613761904761904,0.06465357237453487,0.289352380952381,2.9006476190476187,0.058778690567161875,0.3523071428571429,2.8376928571428572,0.047317729662397695,0.44092857142857156,2.7490714285714284,0.0328431872993945,0.5332357142857143,2.656764285714286,0.015111887973837161,0.7638285714285715,2.426171428571428,0.00023018723962652638,1.0841380952380955,2.1058619047619045,0.01589694327404547,0.17181818181818184,3.018181818181818,0.05999612717349875,0.4990909090909091,2.690909090909091,-0.006350835802894931,0.6536363636363638,2.536363636363636,-0.039769081710462444,1.6986363636363635,1.4913636363636364,0.05884808313921449,2.2427272727272736,0.9472727272727264,0.2753157689197636,2.6072727272727274,0.5827272727272725,0.37269372720135524,2.97,0.21999999999999975,0.33474248246808436,48491901272.6637,-0.499544471689987,11492007418.0579,0.7159531565216279,85.06205357591242,0.5725748186492108,2.0,0.600895695445542,1.2,0.5199798902787315
59,DULUTH,2015-12,3.19,Improvements_Additions for Apartments_Coops,0.2286238095238095,2.9613761904761904,0.06465357237453487,0.289352380952381,2.9006476190476187,0.058778690567161875,0.3523071428571429,2.8376928571428572,0.047317729662397695,0.44092857142857156,2.7490714285714284,0.0328431872993945,0.5332357142857143,2.656764285714286,0.015111887973837161,0.7638285714285715,2.426171428571428,0.00023018723962652638,1.0841380952380955,2.1058619047619045,0.01589694327404547,0.17181818181818184,3.018181818181818,0.05999612717349875,0.4990909090909091,2.690909090909091,-0.006350835802894931,0.6536363636363638,2.536363636363636,-0.039769081710462444,1.6986363636363635,1.4913636363636364,0.05884808313921449,2.2427272727272736,0.9472727272727264,0.2753157689197636,2.6072727272727274,0.5827272727272725,0.37269372720135524,2.97,0.21999999999999975,0.33474248246808436,48491901272.6637,-0.499544471689987,11492007418.0579,0.7159531565216279,85.06205357591242,0.5725748186492108,2.0,0.600895695445542,1.0,0.5199798902787315
60,DULUTH,2015-12,3.19,Improvements_Additions for Apartments_Coops,0.2286238095238095,2.9613761904761904,0.06465357237453487,0.289352380952381,2.9006476190476187,0.058778690567161875,0.3523071428571429,2.8376928571428572,0.047317729662397695,0.44092857142857156,2.7490714285714284,0.0328431872993945,0.5332357142857143,2.656764285714286,0.015111887973837161,0.7638285714285715,2.426171428571428,0.00023018723962652638,1.0841380952380955,2.1058619047619045,0.01589694327404547,0.17181818181818184,3.018181818181818,0.05999612717349875,0.4990909090909091,2.690909090909091,-0.006350835802894931,0.6536363636363638,2.536363636363636,-0.039769081710462444,1.6986363636363635,1.4913636363636364,0.05884808313921449,2.2427272727272736,0.9472727272727264,0.2753157689197636,2.6072727272727274,0.5827272727272725,0.37269372720135524,2.97,0.21999999999999975,0.33474248246808436,48491901272.6637,-0.499544471689987,11492007418.0579,0.7159531565216279,85.06205357591242,0.5725748186492108,2.0,0.600895695445542,1.2,0.5199798902787315
61,DULUTH,2015-12,3.19,Improvements_Additions for Apartments_Coops,0.2286238095238095,2.9613761904761904,0.06465357237453487,0.289352380952381,2.9006476190476187,0.058778690567161875,0.3523071428571429,2.8376928571428572,0.047317729662397695,0.44092857142857156,2.7490714285714284,0.0328431872993945,0.5332357142857143,2.656764285714286,0.015111887973837161,0.7638285714285715,2.426171428571428,0.00023018723962652638,1.0841380952380955,2.1058619047619045,0.01589694327404547,0.17181818181818184,3.018181818181818,0.05999612717349875,0.4990909090909091,2.690909090909091,-0.006350835802894931,0.6536363636363638,2.536363636363636,-0.039769081710462444,1.6986363636363635,1.4913636363636364,0.05884808313921449,2.2427272727272736,0.9472727272727264,0.2753157689197636,2.6072727272727274,0.5827272727272725,0.37269372720135524,2.97,0.21999999999999975,0.33474248246808436,48491901272.6637,-0.499544471689987,11492007418.0579,0.7159531565216279,85.06205357591242,0.5725748186492108,2.0,0.600895695445542,1.0,0.5199798902787315
62,DULUTH,2015-12,3.19,Improvements_Additions for Apartments_Coops,0.2286238095238095,2.9613761904761904,0.06465357237453487,0.289352380952381,2.9006476190476187,0.058778690567161875,0.3523071428571429,2.8376928571428572,0.047317729662397695,0.44092857142857156,2.7490714285714284,0.0328431872993945,0.5332357142857143,2.656764285714286,0.015111887973837161,0.7638285714285715,2.426171428571428,0.00023018723962652638,1.0841380952380955,2.1058619047619045,0.01589694327404547,0.17181818181818184,3.018181818181818,0.05999612717349875,0.4990909090909091,2.690909090909091,-0.006350835802894931,0.6536363636363638,2.536363636363636,-0.039769081710462444,1.6986363636363635,1.4913636363636364,0.05884808313921449,2.2427272727272736,0.9472727272727264,0.2753157689197636,2.6072727272727274,0.5827272727272725,0.37269372720135524,2.97,0.21999999999999975,0.33474248246808436,48491901272.6637,-0.499544471689987,11492007418.0579,0.7159531565216279,85.06205357591242,0.5725748186492108,2.0,0.600895695445542,1.2,0.5199798902787315
63,DULUTH,2015-12,3.19,Improvements_Additions for Apartments_Coops,0.2286238095238095,2.9613761904761904,0.06465357237453487,0.289352380952381,2.9006476190476187,0.058778690567161875,0.3523071428571429,2.8376928571428572,0.047317729662397695,0.44092857142857156,2.7490714285714284,0.0328431872993945,0.5332357142857143,2.656764285714286,0.015111887973837161,0.7638285714285715,2.426171428571428,0.00023018723962652638,1.0841380952380955,2.1058619047619045,0.01589694327404547,0.17181818181818184,3.018181818181818,0.05999612717349875,0.4990909090909091,2.690909090909091,-0.006350835802894931,0.6536363636363638,2.536363636363636,-0.039769081710462444,1.6986363636363635,1.4913636363636364,0.05884808313921449,2.2427272727272736,0.9472727272727264,0.2753157689197636,2.6072727272727274,0.5827272727272725,0.37269372720135524,2.97,0.21999999999999975,0.33474248246808436,48491901272.6637,-0.499544471689987,11492007418.0579,0.7159531565216279,85.06205357591242,0.5725748186492108,2.0,0.600895695445542,1.0,0.5199798902787315
64,DULUTH,2016-06,3.04,Improvements_Additions for Apartments_Coops,0.3904409090909091,2.649559090909091,0.06465357237453487,0.41572500000000007,2.624275,0.058778690567161875,0.4527090909090909,2.587290909090909,0.047317729662397695,0.5394386363636363,2.500561363636364,0.0328431872993945,0.6516204545454546,2.3883795454545456,0.015111887973837161,0.9360386363636366,2.1039613636363637,0.00023018723962652638,1.2592227272727274,1.7807772727272726,0.01589694327404547,0.22136363636363632,2.818636363636364,0.05999612717349875,0.40409090909090906,2.6359090909090908,-0.006350835802894931,0.5522727272727272,2.487727272727273,-0.039769081710462444,1.1663636363636367,1.8736363636363633,0.05884808313921449,1.6440909090909095,1.3959090909090905,0.2753157689197636,2.019090909090909,1.020909090909091,0.37269372720135524,2.452272727272727,0.5877272727272729,0.33474248246808436,49276189942.4712,-0.499544471689987,11362184412.0981,0.7159531565216279,88.1942388876454,0.5725748186492108,1.9,0.600895695445542,0.9,0.5199798902787315
