,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-3),Corr with auto_vol(-3),student_vol(-3),Corr with student_vol(-3),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(4),Corr with mortgage 90(4)
0,SAN JOSE,2010-06,4.8,Improvements_Additions for Apartments_Coops,0.29840136363636366,4.501598636363636,0.16115040042719397,0.3291213636363637,4.470878636363636,0.15719281789345857,0.3487363636363637,4.451263636363636,0.15145104830064318,0.4336950000000001,4.366305,0.1437995043330946,0.5368986363636363,4.2631013636363635,0.13903700164075847,0.7518195454545455,4.048180454545454,0.1053370266871502,1.187955909090909,3.612044090909091,0.08886276214782908,0.07954545454545457,4.720454545454546,0.16039888931169985,0.19090909090909092,4.609090909090909,0.1373070401363151,0.3181818181818181,4.4818181818181815,0.12524775518083092,1.9963636363636363,2.8036363636363637,0.21214634029278456,3.2040909090909095,1.5959090909090903,0.37080771190982004,3.9499999999999997,0.8500000000000001,0.3820124819010485,4.127727272727272,0.6722727272727278,0.3450124329238426,27482962505.147003,-0.097197491391446,14217328271.8582,-0.5358202785675075,97.8799778094334,0.3599690302373096,2.3,0.15315362155154896,4.4,0.07742581264669052
1,SAN JOSE,2011-06,4.4,Improvements_Additions for Apartments_Coops,0.12706818181818183,4.272931818181818,0.16115040042719397,0.1615431818181819,4.2384568181818185,0.15719281789345857,0.18716409090909092,4.212835909090909,0.15145104830064318,0.21923909090909086,4.1807609090909095,0.1437995043330946,0.24782409090909094,4.15217590909091,0.13903700164075847,0.39758,4.002420000000001,0.1053370266871502,0.7268749999999999,3.6731250000000006,0.08886276214782908,0.0190909090909091,4.380909090909091,0.16039888931169985,0.1013636363636364,4.298636363636364,0.1373070401363151,0.18090909090909094,4.21909090909091,0.12524775518083092,1.5799999999999998,2.8200000000000003,0.21214634029278456,3.002272727272727,1.3977272727272734,0.37080771190982004,3.9145454545454546,0.4854545454545458,0.3820124819010485,4.2327272727272724,0.1672727272727279,0.3450124329238426,31565012894.7234,-0.097197491391446,11311909309.5948,-0.5358202785675075,93.74313363440879,0.3599690302373096,1.7,0.15315362155154896,3.2,0.07742581264669052
2,SAN JOSE,2011-09,3.9,Improvements_Additions for Apartments_Coops,0.14525181818181823,3.7547481818181816,0.16115040042719397,0.1884,3.7116,0.15719281789345857,0.23085045454545455,3.6691495454545455,0.15145104830064318,0.2845913636363636,3.6154086363636364,0.1437995043330946,0.3502268181818181,3.549773181818182,0.13903700164075847,0.5222018181818182,3.3777981818181817,0.1053370266871502,0.8332045454545454,3.0667954545454545,0.08886276214782908,0.005714285714285713,3.894285714285714,0.16039888931169985,0.04333333333333335,3.8566666666666665,0.1373070401363151,0.10476190476190479,3.795238095238095,0.12524775518083092,0.9004761904761904,2.9995238095238097,0.21214634029278456,1.9752380952380955,1.9247619047619045,0.37080771190982004,2.8271428571428574,1.0728571428571425,0.3820124819010485,3.182380952380953,0.7176190476190469,0.3450124329238426,31300541846.2612,-0.097197491391446,12472473242.0863,-0.5358202785675075,91.13289228397959,0.3599690302373096,1.6,0.15315362155154896,2.9,0.07742581264669052
3,SAN JOSE,2011-12,3.91,Improvements_Additions for Apartments_Coops,0.1499335,3.7600665,0.16115040042719397,0.2029985,3.7070015,0.15719281789345857,0.2836085,3.6263915,0.15145104830064318,0.40829250000000006,3.5017075,0.1437995043330946,0.5557375,3.3542625,0.13903700164075847,0.7798775000000001,3.1301225,0.1053370266871502,1.1003555000000003,2.8096445,0.08886276214782908,0.0033333333333333335,3.9066666666666667,0.16039888931169985,0.048571428571428585,3.8614285714285717,0.1373070401363151,0.11523809523809528,3.794761904761905,0.12524775518083092,0.8914285714285713,3.0185714285714287,0.21214634029278456,1.9780952380952384,1.9319047619047618,0.37080771190982004,2.6676190476190476,1.2423809523809526,0.3820124819010485,2.9823809523809524,0.9276190476190478,0.3450124329238426,33690910289.8878,-0.097197491391446,11655650147.2578,-0.5358202785675075,88.33905735772379,0.3599690302373096,1.7,0.15315362155154896,2.7,0.07742581264669052
4,SAN JOSE,2012-09,2.75,Improvements_Additions for Apartments_Coops,0.15189500000000006,2.598105,0.16115040042719397,0.183625,2.566375,0.15719281789345857,0.22133750000000002,2.5286625,0.15145104830064318,0.3079875,2.4420125,0.1437995043330946,0.3856325000000001,2.3643674999999997,0.13903700164075847,0.6716749999999999,2.078325,0.1053370266871502,0.9997750000000002,1.750225,0.08886276214782908,0.07526315789473685,2.674736842105263,0.16039888931169985,0.13736842105263158,2.6126315789473686,0.1373070401363151,0.17578947368421055,2.5742105263157895,0.12524775518083092,0.6689473684210526,2.0810526315789475,0.21214634029278456,1.7231578947368422,1.0268421052631578,0.37080771190982004,2.488421052631579,0.26157894736842113,0.3820124819010485,2.8815789473684212,-0.13157894736842124,0.3450124329238426,36186315501.0541,-0.097197491391446,14585937143.4485,-0.5358202785675075,89.6038877472871,0.3599690302373096,1.5,0.15315362155154896,1.8,0.07742581264669052
5,SAN JOSE,2013-04,5.5520000000000005,Improvements_Additions for Apartments_Coops,0.1539047619047619,5.398095238095238,0.16115040042719397,0.17210476190476193,5.379895238095239,0.15719281789345857,0.19953333333333334,5.352466666666667,0.15145104830064318,0.24005714285714277,5.311942857142857,0.1437995043330946,0.27714285714285714,5.274857142857144,0.13903700164075847,0.4360190476190476,5.115980952380953,0.1053370266871502,0.7168333333333334,4.835166666666667,0.08886276214782908,0.049090909090909116,5.502909090909092,0.16039888931169985,0.09409090909090913,5.457909090909092,0.1373070401363151,0.12454545454545456,5.4274545454545455,0.12524775518083092,0.7104545454545454,4.8415454545454555,0.21214634029278456,1.7590909090909093,3.7929090909090912,0.37080771190982004,2.5500000000000003,3.0020000000000002,0.3820124819010485,2.9327272727272726,2.619272727272728,0.3450124329238426,39268596272.9965,-0.097197491391446,11154944519.578999,-0.5358202785675075,89.2801736441717,0.3599690302373096,1.5,0.15315362155154896,1.3,0.07742581264669052
6,SAN JOSE,2014-03,5.75,Improvements_Additions for Apartments_Coops,0.0888,5.6612,0.16115040042719397,0.1207452380952381,5.629254761904762,0.15719281789345857,0.15488333333333335,5.595116666666667,0.15145104830064318,0.19711666666666672,5.552883333333333,0.1437995043330946,0.23409761904761903,5.515902380952381,0.13903700164075847,0.33106666666666673,5.418933333333333,0.1053370266871502,0.5571428571428573,5.192857142857143,0.08886276214782908,0.051428571428571455,5.698571428571428,0.16039888931169985,0.07857142857142858,5.671428571428572,0.1373070401363151,0.1280952380952381,5.621904761904762,0.12524775518083092,1.6395238095238096,4.110476190476191,0.21214634029278456,2.7233333333333327,3.0266666666666673,0.37080771190982004,3.3466666666666667,2.4033333333333333,0.3820124819010485,3.6209523809523807,2.1290476190476193,0.3450124329238426,41561863313.5151,-0.097197491391446,9402239044.86975,-0.5358202785675075,88.4263020205016,0.3599690302373096,1.1,0.15315362155154896,1.0,0.07742581264669052
7,SAN JOSE,2014-11,3.67,Improvements_Additions for Apartments_Coops,0.09656999999999999,3.57343,0.16115040042719397,0.12222499999999999,3.547775,0.15719281789345857,0.1548075,3.5151925,0.15145104830064318,0.20246,3.46754,0.1437995043330946,0.23286250000000003,3.4371375,0.13903700164075847,0.32679500000000006,3.3432049999999998,0.1053370266871502,0.56206,3.10794,0.08886276214782908,0.04166666666666668,3.6283333333333334,0.16039888931169985,0.06944444444444448,3.6005555555555553,0.1373070401363151,0.13444444444444448,3.5355555555555553,0.12524775518083092,1.6205555555555557,2.049444444444444,0.21214634029278456,2.325555555555556,1.344444444444444,0.37080771190982004,2.7644444444444445,0.9055555555555554,0.3820124819010485,3.038333333333333,0.6316666666666668,0.3450124329238426,45277214883.1472,-0.097197491391446,11117378455.0815,-0.5358202785675075,81.64661519553,0.3599690302373096,0.9,0.15315362155154896,0.7,0.07742581264669052
8,SAN JOSE,2015-06,3.46,Improvements_Additions for Apartments_Coops,0.12293636363636364,3.337063636363636,0.16115040042719397,0.14681590909090908,3.313184090909091,0.15719281789345857,0.1858840909090909,3.274115909090909,0.15145104830064318,0.23472954545454539,3.2252704545454547,0.1437995043330946,0.2827113636363637,3.1772886363636363,0.13903700164075847,0.43974545454545466,3.020254545454545,0.1053370266871502,0.7702659090909093,2.6897340909090905,0.08886276214782908,0.007727272727272728,3.452272727272727,0.16039888931169985,0.08681818181818185,3.373181818181818,0.1373070401363151,0.2754545454545455,3.1845454545454546,0.12524775518083092,1.6836363636363636,1.7763636363636364,0.21214634029278456,2.3636363636363638,1.0963636363636362,0.37080771190982004,2.8454545454545452,0.6145454545454547,0.3820124819010485,3.1118181818181814,0.3481818181818186,0.3450124329238426,47944164595.1044,-0.097197491391446,12019442988.8631,-0.5358202785675075,82.122236078369,0.3599690302373096,0.7,0.15315362155154896,0.6,0.07742581264669052
9,SAN JOSE,2015-12,3.75,Improvements_Additions for Apartments_Coops,0.2286238095238095,3.5213761904761904,0.16115040042719397,0.289352380952381,3.460647619047619,0.15719281789345857,0.3523071428571429,3.3976928571428573,0.15145104830064318,0.44092857142857156,3.3090714285714284,0.1437995043330946,0.5332357142857143,3.2167642857142855,0.13903700164075847,0.7638285714285715,2.9861714285714287,0.1053370266871502,1.0841380952380955,2.6658619047619045,0.08886276214782908,0.17181818181818184,3.578181818181818,0.16039888931169985,0.4990909090909091,3.250909090909091,0.1373070401363151,0.6536363636363638,3.096363636363636,0.12524775518083092,1.6986363636363635,2.0513636363636367,0.21214634029278456,2.2427272727272736,1.5072727272727264,0.37080771190982004,2.6072727272727274,1.1427272727272726,0.3820124819010485,2.97,0.7799999999999998,0.3450124329238426,49379202635.7798,-0.097197491391446,11492007418.0579,-0.5358202785675075,82.89218119322959,0.3599690302373096,0.7,0.15315362155154896,0.4,0.07742581264669052
