,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(4),Corr with student_vol(4),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(2),Corr with mortgage 90(2)
0,ST. LOUIS,2010-05,4.4,Improvements_Additions for Apartments_Coops,0.2957715789473684,4.104228421052632,0.1216065571195618,0.3152057894736842,4.084794210526316,0.12298370344698449,0.3354642105263158,4.064535789473685,0.12641650960715248,0.39242105263157895,4.007578947368422,0.12381562504504669,0.45851421052631586,3.9414857894736843,0.11361636462712796,0.6592468421052632,3.740753157894737,0.08130778940090311,1.129987894736842,3.2700121052631586,0.07217684084102514,0.147,4.253,0.1462500303644141,0.22350000000000003,4.176500000000001,0.13921333894634372,0.37099999999999994,4.029000000000001,0.1509786249164818,2.1799999999999997,2.2200000000000006,0.5104781753483015,3.4199999999999995,0.9800000000000009,0.6926691791871266,4.1145,0.28550000000000075,0.5987637280800011,4.286,0.11400000000000077,0.5337605077245546,29160609360.1217,-0.15538296415368782,12342273869.2704,0.47947924624077803,95.78917846656341,-0.1059923950831479,3.5,-0.08024429987429352,3.3,0.0975755211715381
1,ST. LOUIS,2010-05,4.4,Improvements_Additions for Apartments_Coops,0.2957715789473684,4.104228421052632,0.1216065571195618,0.3152057894736842,4.084794210526316,0.12298370344698449,0.3354642105263158,4.064535789473685,0.12641650960715248,0.39242105263157895,4.007578947368422,0.12381562504504669,0.45851421052631586,3.9414857894736843,0.11361636462712796,0.6592468421052632,3.740753157894737,0.08130778940090311,1.129987894736842,3.2700121052631586,0.07217684084102514,0.147,4.253,0.1462500303644141,0.22350000000000003,4.176500000000001,0.13921333894634372,0.37099999999999994,4.029000000000001,0.1509786249164818,2.1799999999999997,2.2200000000000006,0.5104781753483015,3.4199999999999995,0.9800000000000009,0.6926691791871266,4.1145,0.28550000000000075,0.5987637280800011,4.286,0.11400000000000077,0.5337605077245546,29160609360.1217,-0.15538296415368782,12342273869.2704,0.47947924624077803,95.78917846656341,-0.1059923950831479,3.5,-0.08024429987429352,3.3,0.0975755211715381
2,ST. LOUIS,2010-05,4.4,Improvements_Additions for Apartments_Coops,0.2957715789473684,4.104228421052632,0.1216065571195618,0.3152057894736842,4.084794210526316,0.12298370344698449,0.3354642105263158,4.064535789473685,0.12641650960715248,0.39242105263157895,4.007578947368422,0.12381562504504669,0.45851421052631586,3.9414857894736843,0.11361636462712796,0.6592468421052632,3.740753157894737,0.08130778940090311,1.129987894736842,3.2700121052631586,0.07217684084102514,0.147,4.253,0.1462500303644141,0.22350000000000003,4.176500000000001,0.13921333894634372,0.37099999999999994,4.029000000000001,0.1509786249164818,2.1799999999999997,2.2200000000000006,0.5104781753483015,3.4199999999999995,0.9800000000000009,0.6926691791871266,4.1145,0.28550000000000075,0.5987637280800011,4.286,0.11400000000000077,0.5337605077245546,29160609360.1217,-0.15538296415368782,12342273869.2704,0.47947924624077803,95.78917846656341,-0.1059923950831479,3.5,-0.08024429987429352,3.3,0.0975755211715381
3,ST. LOUIS,2010-05,4.4,Improvements_Additions for Apartments_Coops,0.2957715789473684,4.104228421052632,0.1216065571195618,0.3152057894736842,4.084794210526316,0.12298370344698449,0.3354642105263158,4.064535789473685,0.12641650960715248,0.39242105263157895,4.007578947368422,0.12381562504504669,0.45851421052631586,3.9414857894736843,0.11361636462712796,0.6592468421052632,3.740753157894737,0.08130778940090311,1.129987894736842,3.2700121052631586,0.07217684084102514,0.147,4.253,0.1462500303644141,0.22350000000000003,4.176500000000001,0.13921333894634372,0.37099999999999994,4.029000000000001,0.1509786249164818,2.1799999999999997,2.2200000000000006,0.5104781753483015,3.4199999999999995,0.9800000000000009,0.6926691791871266,4.1145,0.28550000000000075,0.5987637280800011,4.286,0.11400000000000077,0.5337605077245546,29160609360.1217,-0.15538296415368782,12342273869.2704,0.47947924624077803,95.78917846656341,-0.1059923950831479,3.5,-0.08024429987429352,3.3,0.0975755211715381
4,ST. LOUIS,2010-05,4.4,Improvements_Additions for Apartments_Coops,0.2957715789473684,4.104228421052632,0.1216065571195618,0.3152057894736842,4.084794210526316,0.12298370344698449,0.3354642105263158,4.064535789473685,0.12641650960715248,0.39242105263157895,4.007578947368422,0.12381562504504669,0.45851421052631586,3.9414857894736843,0.11361636462712796,0.6592468421052632,3.740753157894737,0.08130778940090311,1.129987894736842,3.2700121052631586,0.07217684084102514,0.147,4.253,0.1462500303644141,0.22350000000000003,4.176500000000001,0.13921333894634372,0.37099999999999994,4.029000000000001,0.1509786249164818,2.1799999999999997,2.2200000000000006,0.5104781753483015,3.4199999999999995,0.9800000000000009,0.6926691791871266,4.1145,0.28550000000000075,0.5987637280800011,4.286,0.11400000000000077,0.5337605077245546,29160609360.1217,-0.15538296415368782,12342273869.2704,0.47947924624077803,95.78917846656341,-0.1059923950831479,3.5,-0.08024429987429352,3.3,0.0975755211715381
5,ST. LOUIS,2010-05,4.4,Improvements_Additions for Apartments_Coops,0.2957715789473684,4.104228421052632,0.1216065571195618,0.3152057894736842,4.084794210526316,0.12298370344698449,0.3354642105263158,4.064535789473685,0.12641650960715248,0.39242105263157895,4.007578947368422,0.12381562504504669,0.45851421052631586,3.9414857894736843,0.11361636462712796,0.6592468421052632,3.740753157894737,0.08130778940090311,1.129987894736842,3.2700121052631586,0.07217684084102514,0.147,4.253,0.1462500303644141,0.22350000000000003,4.176500000000001,0.13921333894634372,0.37099999999999994,4.029000000000001,0.1509786249164818,2.1799999999999997,2.2200000000000006,0.5104781753483015,3.4199999999999995,0.9800000000000009,0.6926691791871266,4.1145,0.28550000000000075,0.5987637280800011,4.286,0.11400000000000077,0.5337605077245546,29160609360.1217,-0.15538296415368782,12342273869.2704,0.47947924624077803,95.78917846656341,-0.1059923950831479,3.5,-0.08024429987429352,3.3,0.0975755211715381
6,ST. LOUIS,2010-05,4.4,Improvements_Additions for Apartments_Coops,0.2957715789473684,4.104228421052632,0.1216065571195618,0.3152057894736842,4.084794210526316,0.12298370344698449,0.3354642105263158,4.064535789473685,0.12641650960715248,0.39242105263157895,4.007578947368422,0.12381562504504669,0.45851421052631586,3.9414857894736843,0.11361636462712796,0.6592468421052632,3.740753157894737,0.08130778940090311,1.129987894736842,3.2700121052631586,0.07217684084102514,0.147,4.253,0.1462500303644141,0.22350000000000003,4.176500000000001,0.13921333894634372,0.37099999999999994,4.029000000000001,0.1509786249164818,2.1799999999999997,2.2200000000000006,0.5104781753483015,3.4199999999999995,0.9800000000000009,0.6926691791871266,4.1145,0.28550000000000075,0.5987637280800011,4.286,0.11400000000000077,0.5337605077245546,29160609360.1217,-0.15538296415368782,12342273869.2704,0.47947924624077803,95.78917846656341,-0.1059923950831479,3.5,-0.08024429987429352,3.3,0.0975755211715381
7,ST. LOUIS,2010-05,4.4,Improvements_Additions for Apartments_Coops,0.2957715789473684,4.104228421052632,0.1216065571195618,0.3152057894736842,4.084794210526316,0.12298370344698449,0.3354642105263158,4.064535789473685,0.12641650960715248,0.39242105263157895,4.007578947368422,0.12381562504504669,0.45851421052631586,3.9414857894736843,0.11361636462712796,0.6592468421052632,3.740753157894737,0.08130778940090311,1.129987894736842,3.2700121052631586,0.07217684084102514,0.147,4.253,0.1462500303644141,0.22350000000000003,4.176500000000001,0.13921333894634372,0.37099999999999994,4.029000000000001,0.1509786249164818,2.1799999999999997,2.2200000000000006,0.5104781753483015,3.4199999999999995,0.9800000000000009,0.6926691791871266,4.1145,0.28550000000000075,0.5987637280800011,4.286,0.11400000000000077,0.5337605077245546,29160609360.1217,-0.15538296415368782,12342273869.2704,0.47947924624077803,95.78917846656341,-0.1059923950831479,3.5,-0.08024429987429352,3.3,0.0975755211715381
8,ST. LOUIS,2010-07,3.77,Improvements_Additions for Apartments_Coops,0.26711500000000005,3.502885,0.1216065571195618,0.31483090909090916,3.4551690909090906,0.12298370344698449,0.3341213636363637,3.435878636363636,0.12641650960715248,0.41480272727272727,3.3551972727272728,0.12381562504504669,0.5103277272727272,3.259672272727273,0.11361636462712796,0.7185045454545452,3.0514954545454547,0.08130778940090311,1.117797727272727,2.6522022727272727,0.07217684084102514,0.15666666666666668,3.6133333333333333,0.1462500303644141,0.20047619047619053,3.5695238095238095,0.13921333894634372,0.2914285714285714,3.4785714285714286,0.1509786249164818,1.7628571428571433,2.0071428571428567,0.5104781753483015,3.0114285714285716,0.7585714285714285,0.6926691791871266,3.796190476190476,-0.026190476190476097,0.5987637280800011,3.994285714285714,-0.2242857142857142,0.5337605077245546,30512069858.4251,-0.15538296415368782,11082139451.8714,0.47947924624077803,95.6415096715633,-0.1059923950831479,3.8,-0.08024429987429352,3.3,0.0975755211715381
9,ST. LOUIS,2010-07,3.77,Improvements_Additions for Apartments_Coops,0.26711500000000005,3.502885,0.1216065571195618,0.31483090909090916,3.4551690909090906,0.12298370344698449,0.3341213636363637,3.435878636363636,0.12641650960715248,0.41480272727272727,3.3551972727272728,0.12381562504504669,0.5103277272727272,3.259672272727273,0.11361636462712796,0.7185045454545452,3.0514954545454547,0.08130778940090311,1.117797727272727,2.6522022727272727,0.07217684084102514,0.15666666666666668,3.6133333333333333,0.1462500303644141,0.20047619047619053,3.5695238095238095,0.13921333894634372,0.2914285714285714,3.4785714285714286,0.1509786249164818,1.7628571428571433,2.0071428571428567,0.5104781753483015,3.0114285714285716,0.7585714285714285,0.6926691791871266,3.796190476190476,-0.026190476190476097,0.5987637280800011,3.994285714285714,-0.2242857142857142,0.5337605077245546,30512069858.4251,-0.15538296415368782,11082139451.8714,0.47947924624077803,95.6415096715633,-0.1059923950831479,3.8,-0.08024429987429352,3.3,0.0975755211715381
