,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(4),Corr with student_vol(4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(-3),Corr with mortgage 90(-3),long,lat
10,2013-03,NC,CHARLOTTE,2013-03,3.75,"(-80.90245300000001, 35.228485)",6043.66,Improvements_Additions for Apartments_Coops,0.15505000000000002,0.29149121952092666,0.17309999999999998,0.291161548215533,0.20345,0.2928016608099188,0.2419,0.2916469176842284,0.28190000000000004,0.28061550107562516,0.44782500000000003,0.2405680024518395,0.7351250000000001,0.22562252848553022,0.07800000000000003,0.2999140745090344,0.11450000000000005,0.2867929193685194,0.14750000000000002,0.28539295877270676,0.8185000000000002,0.49505966886028363,1.9575,0.5304648108162549,2.7840000000000003,0.4084958495185558,3.1625000000000005,0.33292916186202604,41507587847.7023,-0.0827058002515327,8901986132.75728,0.29389247417600994,90.2956809830492,0.15655276847230665,4.2,-0.15209998782553755,3.5,-0.1784452511123107,-80.90245300000001,35.228485
11,2013-07,NC,CHARLOTTE,2013-07,3.22,"(-80.89123000000001, 35.218793)",7212.16,Improvements_Additions for Apartments_Coops,0.12117913043478262,0.29149121952092666,0.15611695652173913,0.291161548215533,0.19111913043478265,0.2928016608099188,0.232388695652174,0.2916469176842284,0.26758260869565215,0.28061550107562516,0.40307869565217386,0.2405680024518395,0.6838491304347826,0.22562252848553022,0.020909090909090912,0.2999140745090344,0.07363636363636367,0.2867929193685194,0.12181818181818184,0.28539295877270676,1.4031818181818183,0.49505966886028363,2.5822727272727275,0.5304648108162549,3.3072727272727276,0.4084958495185558,3.605,0.33292916186202604,41244159430.5284,-0.0827058002515327,10396023519.0372,0.29389247417600994,88.920473853359,0.15655276847230665,3.6,-0.15209998782553755,3.1,-0.1784452511123107,-80.89123000000001,35.218793
12,2013-12,NC,CHARLOTTE,2013-12,4.525,"(-80.840524, 35.21606)",240683.81,Improvements_Additions for Apartments_Coops,0.10022500000000001,0.29149121952092666,0.1273025,0.291161548215533,0.16723,0.2928016608099188,0.2127325,0.2916469176842284,0.24389749999999996,0.28061550107562516,0.34639499999999995,0.2405680024518395,0.579045,0.22562252848553022,0.019047619047619053,0.2999140745090344,0.09523809523809526,0.2867929193685194,0.13285714285714287,0.28539295877270676,1.5761904761904764,0.49505966886028363,2.901904761904762,0.5304648108162549,3.6266666666666674,0.4084958495185558,3.889047619047619,0.33292916186202604,44555116847.5878,-0.0827058002515327,11032404366.8063,0.29389247417600994,88.1059676388142,0.15655276847230665,3.7,-0.15209998782553755,2.2,-0.1784452511123107,-80.840524,35.21606
13,2014-03,NC,CHARLOTTE,2014-03,4.03,"(-80.75, 35.2)",28596.91,Improvements_Additions for Apartments_Coops,0.0888,0.29149121952092666,0.1207452380952381,0.291161548215533,0.15488333333333335,0.2928016608099188,0.19711666666666672,0.2916469176842284,0.23409761904761903,0.28061550107562516,0.33106666666666673,0.2405680024518395,0.5571428571428573,0.22562252848553022,0.051428571428571455,0.2999140745090344,0.07857142857142858,0.2867929193685194,0.1280952380952381,0.28539295877270676,1.6395238095238096,0.49505966886028363,2.7233333333333327,0.5304648108162549,3.3466666666666667,0.4084958495185558,3.6209523809523807,0.33292916186202604,43938467193.2505,-0.0827058002515327,10638305940.4607,0.29389247417600994,88.4263020205016,0.15655276847230665,3.6,-0.15209998782553755,2.3,-0.1784452511123107,-80.75,35.2
14,2014-04,NC,CHARLOTTE,2014-04,3.84,"(-80.83239499999999, 35.057147)",108624.81,Improvements_Additions for Apartments_Coops,0.08864000000000001,0.29149121952092666,0.120115,0.291161548215533,0.1517,0.2928016608099188,0.1918625,0.2916469176842284,0.227495,0.28061550107562516,0.32422500000000004,0.2405680024518395,0.550005,0.22562252848553022,0.023333333333333345,0.2999140745090344,0.05333333333333336,0.2867929193685194,0.10761904761904763,0.28539295877270676,1.7009523809523805,0.49505966886028363,2.705238095238095,0.5304648108162549,3.265238095238095,0.4084958495185558,3.5176190476190476,0.33292916186202604,44931729222.7983,-0.0827058002515327,11117378455.0815,0.29389247417600994,85.3165844012547,0.15655276847230665,4.0,-0.15209998782553755,2.4,-0.1784452511123107,-80.83239499999999,35.057147
15,2014-07,NC,CHARLOTTE,2014-07,3.8,"(-80.8431, 35.2271)",41145.66,Improvements_Additions for Apartments_Coops,0.09286956521739129,0.29149121952092666,0.12270652173913045,0.291161548215533,0.15438695652173914,0.2928016608099188,0.1955586956521739,0.2916469176842284,0.23417391304347826,0.28061550107562516,0.32826086956521744,0.2405680024518395,0.5557695652173912,0.22562252848553022,0.024090909090909093,0.2999140745090344,0.059545454545454575,0.2867929193685194,0.11136363636363639,0.28539295877270676,1.699545454545455,0.49505966886028363,2.542272727272727,0.5304648108162549,3.071363636363636,0.4084958495185558,3.3318181818181816,0.33292916186202604,44591810060.8257,-0.0827058002515327,11357071284.6333,0.29389247417600994,80.910251046009,0.15655276847230665,3.3,-0.15209998782553755,2.2,-0.1784452511123107,-80.8431,35.2271
16,2014-11,NC,CHARLOTTE,2014-11,4.1,"(-80.831629, 35.036401)",46999.07,Improvements_Additions for Apartments_Coops,0.09656999999999999,0.29149121952092666,0.12222499999999999,0.291161548215533,0.1548075,0.2928016608099188,0.20246,0.2916469176842284,0.23286250000000003,0.28061550107562516,0.32679500000000006,0.2405680024518395,0.56206,0.22562252848553022,0.04166666666666668,0.2999140745090344,0.06944444444444448,0.2867929193685194,0.13444444444444448,0.28539295877270676,1.6205555555555557,0.49505966886028363,2.325555555555556,0.5304648108162549,2.7644444444444445,0.4084958495185558,3.038333333333333,0.33292916186202604,45758876905.2845,-0.0827058002515327,12019442988.8631,0.29389247417600994,81.64661519553,0.15655276847230665,3.2,-0.15209998782553755,2.0,-0.1784452511123107,-80.831629,35.036401
17,2015-01,NC,CHARLOTTE,2015-01,4.17,"(-80.920982, 35.210153000000005)",25714.4,Improvements_Additions for Apartments_Coops,0.11871428571428574,0.29149121952092666,0.1349785714285714,0.291161548215533,0.16807857142857144,0.2928016608099188,0.2135952380952381,0.2916469176842284,0.2543190476190476,0.28061550107562516,0.35825714285714294,0.2405680024518395,0.6221666666666666,0.22562252848553022,0.018000000000000006,0.2999140745090344,0.08300000000000003,0.2867929193685194,0.19549999999999998,0.28539295877270676,1.3744999999999998,0.49505966886028363,1.8814999999999997,0.5304648108162549,2.199,0.4084958495185558,2.455,0.33292916186202604,47036055605.935,-0.0827058002515327,11119760586.3258,0.29389247417600994,82.2508390398281,0.15655276847230665,3.1,-0.15209998782553755,2.1,-0.1784452511123107,-80.920982,35.210153000000005
18,2015-04,NC,CHARLOTTE,2015-04,3.02,"(-80.781537, 35.323879999999996)",103747.99,Improvements_Additions for Apartments_Coops,0.12200000000000003,0.29149121952092666,0.14605250000000003,0.291161548215533,0.18076750000000003,0.2928016608099188,0.22830999999999996,0.2916469176842284,0.27596,0.28061550107562516,0.404505,0.2405680024518395,0.6969449999999999,0.22562252848553022,0.018181818181818188,0.2999140745090344,0.09363636363636368,0.2867929193685194,0.23363636363636367,0.28539295877270676,1.3545454545454545,0.49505966886028363,1.9349999999999996,0.5304648108162549,2.334090909090909,0.4084958495185558,2.5859090909090905,0.33292916186202604,48668534366.8701,-0.0827058002515327,10986955735.8103,0.29389247417600994,82.4770523961592,0.15655276847230665,3.3,-0.15209998782553755,2.3,-0.1784452511123107,-80.781537,35.323879999999996
19,2016-09,NC,CHARLOTTE,2016-09,3.6,"(-80.910811, 35.163713)",148196.81,Improvements_Additions for Apartments_Coops,0.42159363636363634,0.29149121952092666,0.4495609090909092,0.291161548215533,0.5270018181818182,0.2928016608099188,0.6625254545454545,0.2916469176842284,0.8496804545454547,0.28061550107562516,1.2471445454545458,0.2405680024518395,1.5560313636363639,0.22562252848553022,0.1914285714285715,0.2999140745090344,0.4671428571428572,0.2867929193685194,0.5933333333333333,0.28539295877270676,1.178095238095238,0.49505966886028363,1.6304761904761906,0.5304648108162549,2.0152380952380957,0.4084958495185558,2.350476190476191,0.33292916186202604,51124149514.2735,-0.0827058002515327,12351593318.9066,0.29389247417600994,85.2359522201137,0.15655276847230665,2.5,-0.15209998782553755,1.4,-0.1784452511123107,-80.910811,35.163713
20,2016-10,NC,CHARLOTTE,2016-10,3.005,"(-80.069112, 32.716354200000005)",14350.744999999999,Improvements_Additions for Apartments_Coops,0.4307719047619048,0.29149121952092666,0.457582380952381,0.291161548215533,0.5307795238095238,0.2928016608099188,0.6609890476190475,0.2916469176842284,0.8786828571428573,0.28061550107562516,1.258856666666667,0.2405680024518395,1.577814761904762,0.22562252848553022,0.24400000000000005,0.2999140745090344,0.47700000000000004,0.2867929193685194,0.6595000000000001,0.28539295877270676,1.2719999999999998,0.49505966886028363,1.7645000000000004,0.5304648108162549,2.1705,0.4084958495185558,2.5004999999999997,0.33292916186202604,49588706606.1033,-0.0827058002515327,12722317795.1324,0.29389247417600994,85.1896726255448,0.15655276847230665,2.5,-0.15209998782553755,1.4,-0.1784452511123107,-80.069112,32.716354200000005
21,2017-03,NC,CHARLOTTE,2017-03,3.35,"(-80.854162, 35.337833)",63585.31,Improvements_Additions for Apartments_Coops,0.8095565217391305,0.29149121952092666,0.8706386956521739,0.291161548215533,0.9286352173913045,0.2928016608099188,0.982656956521739,0.2916469176842284,1.134713043478261,0.28061550107562516,1.4258673913043478,0.2405680024518395,1.8069104347826086,0.22562252848553022,0.662608695652174,0.2999140745090344,0.8856521739130436,0.2867929193685194,1.0104347826086957,0.28539295877270676,2.013478260869565,0.49505966886028363,2.4817391304347827,0.5304648108162549,2.8317391304347823,0.4084958495185558,3.0813043478260873,0.33292916186202604,49068548953.9206,-0.0827058002515327,11814606928.6527,0.29389247417600994,89.2057504560787,0.15655276847230665,2.8,-0.15209998782553755,1.4,-0.1784452511123107,-80.854162,35.337833
22,2017-09,NC,CHARLOTTE,2017-09,3.34,"(-80.8431, 35.2271)",72733.33,Improvements_Additions for Apartments_Coops,1.1784444999999997,0.29149121952092666,1.1967471428571432,0.291161548215533,1.23492,0.2928016608099188,1.2721638095238097,0.2916469176842284,1.3232957142857147,0.28061550107562516,1.4732157142857143,0.2405680024518395,1.738246666666667,0.22562252848553022,0.9940000000000001,0.2999140745090344,1.171,0.2867929193685194,1.2799999999999998,0.28539295877270676,1.7975,0.49505966886028363,2.2020000000000004,0.5304648108162549,2.5300000000000002,0.4084958495185558,2.7764999999999995,0.33292916186202604,50617906919.2487,-0.0827058002515327,11226317067.5623,0.29389247417600994,89.1832712740787,0.15655276847230665,2.7,-0.15209998782553755,1.3,-0.1784452511123107,-80.8431,35.2271
23,2017-11,NC,CHARLOTTE,2017-11,3.86,"(-80.744373, 35.3556906)",142539.83,Improvements_Additions for Apartments_Coops,1.183300476190476,0.29149121952092666,1.2036563636363637,0.291161548215533,1.2878790909090911,0.2928016608099188,1.3757831818181818,0.2916469176842284,1.4342040909090912,0.28061550107562516,1.6264599999999996,0.2405680024518395,1.9015695454545458,0.22562252848553022,1.09,0.2999140745090344,1.3895238095238096,0.2867929193685194,1.5600000000000003,0.28539295877270676,2.05,0.49505966886028363,2.353333333333333,0.5304648108162549,2.6023809523809525,0.4084958495185558,2.801904761904762,0.33292916186202604,49574400061.0285,-0.0827058002515327,11725018303.5706,0.29389247417600994,88.11497433433529,0.15655276847230665,2.7,-0.15209998782553755,1.2,-0.1784452511123107,-80.744373,35.3556906
24,2018-02,NC,CHARLOTTE,2018-02,3.58,"(-80.7490184, 35.198148100000004)",102357.76,Improvements_Additions for Apartments_Coops,1.4432573684210526,0.29149121952092666,1.4712210000000003,0.291161548215533,1.6018225000000001,0.2928016608099188,1.722691,0.2916469176842284,1.874672,0.28061550107562516,2.0893395000000003,0.2405680024518395,2.3701375000000002,0.22562252848553022,1.3805263157894736,0.2999140745090344,1.7857894736842108,0.2867929193685194,1.9636842105263155,0.28539295877270676,2.599473684210526,0.49505966886028363,2.8589473684210525,0.5304648108162549,3.016842105263158,0.4084958495185558,3.1310526315789478,0.33292916186202604,50407042046.8076,-0.0827058002515327,12484889768.5791,0.29389247417600994,87.46440959377459,0.15655276847230665,2.7,-0.15209998782553755,1.2,-0.1784452511123107,-80.7490184,35.198148100000004
25,2018-03,NC,CHARLOTTE,2018-03,3.335,"(-80.778509, 35.104495)",88245.29000000001,Improvements_Additions for Apartments_Coops,1.5183047619047625,0.29149121952092666,1.6006185714285712,0.291161548215533,1.7991309523809524,0.2928016608099188,1.9184628571428568,0.2916469176842284,2.173357619047619,0.28061550107562516,2.345182380952381,0.2405680024518395,2.596475714285714,0.22562252848553022,1.636666666666667,0.2999140745090344,1.917142857142857,0.2867929193685194,2.0628571428571427,0.28539295877270676,2.6295238095238096,0.49505966886028363,2.8423809523809527,0.5304648108162549,2.9733333333333327,0.4084958495185558,3.0914285714285716,0.33292916186202604,50165072031.0326,-0.0827058002515327,13062636860.3963,0.29389247417600994,87.3618752869242,0.15655276847230665,2.5,-0.15209998782553755,1.2,-0.1784452511123107,-80.778509,35.104495
26,2018-04,NC,CHARLOTTE,2018-04,3.8366666666666664,"(-80.705423, 35.313541)",106710.84333333334,Improvements_Additions for Apartments_Coops,1.7027510000000003,0.29149121952092666,1.7432829999999995,0.291161548215533,1.896724,0.2928016608099188,2.0408605,0.2916469176842284,2.349426,0.28061550107562516,2.493657999999999,0.2405680024518395,2.7355454999999997,0.22562252848553022,1.6604761904761904,0.2999140745090344,1.9780952380952381,0.2867929193685194,2.153809523809524,0.28539295877270676,2.701904761904762,0.49505966886028363,2.869047619047619,0.5304648108162549,2.9595238095238092,0.4084958495185558,3.0719047619047624,0.33292916186202604,50800995008.8069,-0.0827058002515327,12917630009.557,0.29389247417600994,88.55316323110772,0.15655276847230665,2.5,-0.15209998782553755,1.2,-0.1784452511123107,-80.705423,35.313541
27,2018-05,NC,CHARLOTTE,2018-05,4.95,"(-80.74851600000001, 35.333275)",18759.94,Improvements_Additions for Apartments_Coops,1.7065971428571427,0.29149121952092666,1.7524533333333332,0.291161548215533,1.94629,0.2928016608099188,2.0937409523809523,0.2916469176842284,2.3356085714285713,0.28061550107562516,2.499740476190476,0.2405680024518395,2.754757142857143,0.22562252848553022,1.706818181818182,0.2999140745090344,2.0731818181818187,0.2867929193685194,2.2736363636363635,0.28539295877270676,2.816818181818181,0.49505966886028363,2.977727272727273,0.5304648108162549,3.0518181818181818,0.4084958495185558,3.1318181818181827,0.33292916186202604,50563742345.0186,-0.0827058002515327,12115078194.3566,0.29389247417600994,88.1148323663994,0.15655276847230665,2.7,-0.15209998782553755,1.2,-0.1784452511123107,-80.74851600000001,35.333275
28,2018-08,NC,CHARLOTTE,2018-08,4.6,"(-80.664048, 35.176332)",39270.4,Improvements_Additions for Apartments_Coops,1.916485,0.29149121952092666,1.9541377272727276,0.291161548215533,2.074109545454545,0.2928016608099188,2.18963,0.2916469176842284,2.323575,0.28061550107562516,2.5196563636363636,0.2405680024518395,2.8215668181818185,0.22562252848553022,1.9408695652173917,0.2999140745090344,2.244347826086957,0.2867929193685194,2.445652173913043,0.28539295877270676,2.7678260869565223,0.49505966886028363,2.889130434782609,0.5304648108162549,2.970434782608696,0.4084958495185558,3.041739130434783,0.33292916186202604,52055589128.0929,-0.0827058002515327,16410133985.6928,0.29389247417600994,88.437943439718,0.15655276847230665,2.0,-0.15209998782553755,0.9,-0.1784452511123107,-80.664048,35.176332
