,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(4),Corr with student_vol(4),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(2),Corr with mortgage 90(2)
0,MO,ST. LOUIS,2010-05,4.4,Improvements_Additions for Apartments_Coops,0.2957715789473684,4.104228421052632,0.1825033492718712,0.3152057894736842,4.084794210526316,0.18183431579593073,0.3354642105263158,4.064535789473685,0.17856963393646663,0.39242105263157895,4.007578947368422,0.17206505363807897,0.45851421052631586,3.9414857894736843,0.15405553771040867,0.6592468421052632,3.740753157894737,0.11291639895703531,1.129987894736842,3.2700121052631586,0.09572058025828165,0.147,4.253,0.20127564484236493,0.22350000000000003,4.176500000000001,0.1821375528646657,0.37099999999999994,4.029000000000001,0.18535294208873246,2.1799999999999997,2.2200000000000006,0.5194301285697867,3.4199999999999995,0.9800000000000009,0.6867723789148615,4.1145,0.28550000000000075,0.5928875555298605,4.286,0.11400000000000077,0.5285385490075896,29160609360.1217,-0.16806675236209057,12342273869.2704,0.4828548795699611,95.78917846656341,-0.10154141895949038,3.5,-0.0706881227559514,3.3,0.12752395379263404
1,MO,ST. LOUIS,2010-07,3.77,Improvements_Additions for Apartments_Coops,0.26711500000000005,3.502885,0.1825033492718712,0.31483090909090916,3.4551690909090906,0.18183431579593073,0.3341213636363637,3.435878636363636,0.17856963393646663,0.41480272727272727,3.3551972727272728,0.17206505363807897,0.5103277272727272,3.259672272727273,0.15405553771040867,0.7185045454545452,3.0514954545454547,0.11291639895703531,1.117797727272727,2.6522022727272727,0.09572058025828165,0.15666666666666668,3.6133333333333333,0.20127564484236493,0.20047619047619053,3.5695238095238095,0.1821375528646657,0.2914285714285714,3.4785714285714286,0.18535294208873246,1.7628571428571433,2.0071428571428567,0.5194301285697867,3.0114285714285716,0.7585714285714285,0.6867723789148615,3.796190476190476,-0.026190476190476097,0.5928875555298605,3.994285714285714,-0.2242857142857142,0.5285385490075896,30512069858.4251,-0.16806675236209057,11082139451.8714,0.4828548795699611,95.6415096715633,-0.10154141895949038,3.8,-0.0706881227559514,3.3,0.12752395379263404
2,MO,ST. LOUIS,2010-09,3.41,Improvements_Additions for Apartments_Coops,0.22657136363636363,3.1834286363636366,0.1825033492718712,0.251059090909091,3.158940909090909,0.18183431579593073,0.25699454545454536,3.153005454545455,0.17856963393646663,0.2738163636363636,3.1361836363636364,0.17206505363807897,0.2913659090909092,3.118634090909091,0.15405553771040867,0.4777727272727273,2.932227272727273,0.11291639895703531,0.8043745454545456,2.6056254545454545,0.09572058025828165,0.1166666666666667,3.2933333333333334,0.20127564484236493,0.19333333333333336,3.216666666666667,0.1821375528646657,0.2566666666666666,3.1533333333333333,0.18535294208873246,1.4104761904761904,1.9995238095238097,0.5194301285697867,2.6476190476190475,0.7623809523809526,0.6867723789148615,3.4690476190476183,-0.05904761904761813,0.5928875555298605,3.773333333333333,-0.36333333333333284,0.5285385490075896,31044830349.9256,-0.16806675236209057,11568364841.7538,0.4828548795699611,92.4549564204629,-0.10154141895949038,3.9,-0.0706881227559514,3.1,0.12752395379263404
3,MO,ST. LOUIS,2010-12,5.6,Improvements_Additions for Apartments_Coops,0.24122190476190472,5.358778095238095,0.1825033492718712,0.25412380952380953,5.34587619047619,0.18183431579593073,0.26178857142857137,5.338211428571428,0.17856963393646663,0.28196571428571415,5.318034285714285,0.17206505363807897,0.30272333333333334,5.297276666666666,0.15405553771040867,0.4583942857142857,5.141605714285714,0.11291639895703531,0.7839004761904763,4.816099523809523,0.09572058025828165,0.0854166666666667,5.5145833333333325,0.20127564484236493,0.19333333333333338,5.406666666666666,0.1821375528646657,0.2937499999999999,5.3062499999999995,0.18535294208873246,1.9429166666666664,3.6570833333333335,0.5194301285697867,3.2949999999999995,2.305,0.6867723789148615,4.173333333333333,1.4266666666666667,0.5928875555298605,4.415,1.1849999999999996,0.5285385490075896,31565012894.7234,-0.16806675236209057,15995126134.7035,0.4828548795699611,94.0022251537174,-0.10154141895949038,3.8,-0.0706881227559514,3.2,0.12752395379263404
4,MO,ST. LOUIS,2011-07,4.125,Improvements_Additions for Apartments_Coops,0.12388095238095237,4.0011190476190475,0.1825033492718712,0.1598857142857143,3.965114285714286,0.18183431579593073,0.18661904761904766,3.9383809523809523,0.17856963393646663,0.2182333333333334,3.9067666666666665,0.17206505363807897,0.24991190476190472,3.8750880952380955,0.15405553771040867,0.41392857142857137,3.7110714285714286,0.11291639895703531,0.7452261904761905,3.3797738095238095,0.09572058025828165,0.037500000000000006,4.0875,0.20127564484236493,0.08400000000000002,4.041,0.1821375528646657,0.185,3.94,0.18535294208873246,1.541,2.584,0.5194301285697867,3.003,1.1219999999999999,0.6867723789148615,3.9475000000000002,0.17749999999999977,0.5928875555298605,4.2705,-0.14550000000000018,0.5285385490075896,34623712775.9563,-0.16806675236209057,11784187253.6333,0.4828548795699611,88.33905735772379,-0.10154141895949038,3.5,-0.0706881227559514,3.0,0.12752395379263404
5,MO,ST. LOUIS,2011-09,3.95,Improvements_Additions for Apartments_Coops,0.14525181818181823,3.804748181818182,0.1825033492718712,0.1884,3.7616,0.18183431579593073,0.23085045454545455,3.719149545454546,0.17856963393646663,0.2845913636363636,3.6654086363636367,0.17206505363807897,0.3502268181818181,3.599773181818182,0.15405553771040867,0.5222018181818182,3.427798181818182,0.11291639895703531,0.8332045454545454,3.116795454545455,0.09572058025828165,0.005714285714285713,3.9442857142857144,0.20127564484236493,0.04333333333333335,3.9066666666666667,0.1821375528646657,0.10476190476190479,3.8452380952380953,0.18535294208873246,0.9004761904761904,3.0495238095238095,0.5194301285697867,1.9752380952380955,1.9747619047619047,0.6867723789148615,2.8271428571428574,1.1228571428571428,0.5928875555298605,3.182380952380953,0.7676190476190472,0.5285385490075896,35344521679.5642,-0.16806675236209057,11510278467.2037,0.4828548795699611,91.3646878868074,-0.10154141895949038,3.4,-0.0706881227559514,3.2,0.12752395379263404
6,MO,ST. LOUIS,2011-10,3.75,Improvements_Additions for Apartments_Coops,0.1416352380952381,3.608364761904762,0.1825033492718712,0.19074095238095234,3.5592590476190478,0.18183431579593073,0.24373904761904758,3.5062609523809525,0.17856963393646663,0.3185252380952381,3.431474761904762,0.17206505363807897,0.4064785714285714,3.3435214285714285,0.15405553771040867,0.59521,3.15479,0.11291639895703531,0.9086428571428572,2.841357142857143,0.09572058025828165,0.013500000000000003,3.7365,0.20127564484236493,0.05450000000000003,3.6955,0.1821375528646657,0.1145,3.6355,0.18535294208873246,1.0614999999999999,2.6885000000000003,0.5194301285697867,2.1519999999999997,1.5980000000000003,0.6867723789148615,2.8695,0.8805000000000001,0.5928875555298605,3.128,0.6219999999999999,0.5285385490075896,35385458151.3724,-0.16806675236209057,10728874885.7875,0.4828548795699611,90.35087768078328,-0.10154141895949038,3.7,-0.0706881227559514,3.2,0.12752395379263404
7,MO,ST. LOUIS,2012-03,3.4,Improvements_Additions for Apartments_Coops,0.14720000000000003,3.2527999999999997,0.1825033492718712,0.1893409090909091,3.2106590909090906,0.18183431579593073,0.24185227272727275,3.158147727272727,0.17856963393646663,0.35079999999999995,3.0492,0.17206505363807897,0.4732886363636363,2.9267113636363637,0.15405553771040867,0.741275,2.658725,0.11291639895703531,1.0534477272727274,2.3465522727272727,0.09572058025828165,0.06363636363636366,3.3363636363636364,0.20127564484236493,0.14227272727272727,3.257727272727273,0.1821375528646657,0.19000000000000003,3.21,0.18535294208873246,1.0172727272727273,2.382727272727273,0.5194301285697867,2.1727272727272724,1.2272727272727275,0.6867723789148615,2.9404545454545454,0.4595454545454545,0.5928875555298605,3.281363636363636,0.1186363636363641,0.5285385490075896,36186315501.0541,-0.16806675236209057,16111780903.4699,0.4828548795699611,89.00857713430821,-0.10154141895949038,3.4,-0.0706881227559514,3.0,0.12752395379263404
8,MO,ST. LOUIS,2012-08,3.0,Improvements_Additions for Apartments_Coops,0.15374090909090915,2.846259090909091,0.1825033492718712,0.18745454545454548,2.8125454545454547,0.18183431579593073,0.23783863636363634,2.7621613636363636,0.17856963393646663,0.3331136363636364,2.6668863636363636,0.17206505363807897,0.43259999999999993,2.5674,0.15405553771040867,0.7177749999999997,2.2822250000000004,0.11291639895703531,1.0426272727272727,1.9573727272727273,0.09572058025828165,0.09217391304347829,2.9078260869565216,0.20127564484236493,0.14043478260869566,2.8595652173913044,0.1821375528646657,0.18347826086956526,2.816521739130435,0.18535294208873246,0.7139130434782609,2.286086956521739,0.5194301285697867,1.6782608695652175,1.3217391304347825,0.6867723789148615,2.3978260869565218,0.6021739130434782,0.5928875555298605,2.7708695652173914,0.22913043478260864,0.5285385490075896,38410438812.4053,-0.16806675236209057,11337096053.4966,0.4828548795699611,89.513287195688,-0.10154141895949038,3.6,-0.0706881227559514,2.8,0.12752395379263404
9,MO,ST. LOUIS,2012-12,2.85,Improvements_Additions for Apartments_Coops,0.1631578947368421,2.686842105263158,0.1825033492718712,0.1875157894736842,2.662484210526316,0.18183431579593073,0.21092631578947374,2.6390736842105262,0.17856963393646663,0.2552894736842105,2.5947105263157897,0.17206505363807897,0.30947368421052623,2.540526315789474,0.15405553771040867,0.5145657894736843,2.3354342105263157,0.11291639895703531,0.8483157894736841,2.001684210526316,0.09572058025828165,0.039500000000000014,2.8105,0.20127564484236493,0.11950000000000005,2.7305,0.1821375528646657,0.1585,2.6915,0.18535294208873246,0.6960000000000001,2.154,0.5194301285697867,1.7189999999999999,1.1310000000000002,0.6867723789148615,2.4675000000000002,0.38249999999999984,0.5928875555298605,2.8835,-0.033500000000000085,0.5285385490075896,39298206327.5877,-0.16806675236209057,9123117418.53368,0.4828548795699611,91.578064558499,-0.10154141895949038,3.7,-0.0706881227559514,2.7,0.12752395379263404
