,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(-4),Corr with student_vol(-4),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-4),Corr with mortgage 90(-4)
0,PHILADELPHIA,2012-06,3.05,Improvements_Additions for Apartments_Coops,0.163,2.887,0.3031471791028407,0.19464736842105262,2.8553526315789473,0.3053279033779852,0.24319736842105263,2.806802631578947,0.31092459684073875,0.3459342105263157,2.704065789473684,0.3049411822577867,0.46558684210526313,2.584413157894737,0.2866480734099155,0.7364000000000004,2.313599999999999,0.2280506372686702,1.0691894736842107,1.9808105263157891,0.19996726308073945,0.05190476190476193,2.998095238095238,0.35033634870382285,0.14809523809523809,2.9019047619047615,0.31991578526493697,0.18904761904761905,2.860952380952381,0.3149244008801091,0.7114285714285714,2.3385714285714285,0.5814090199986054,1.6223809523809525,1.4276190476190473,0.7901446784684344,2.3061904761904763,0.7438095238095235,0.7062943090096171,2.698095238095238,0.3519047619047617,0.6087812510020307,37685204803.0042,0.30993107651163265,10728874885.7875,-0.5435839388563574,90.37816904639429,-0.6417903947803201,3.6,-0.35741318420648266,4.4,-0.2579719344370858
1,PHILADELPHIA,2012-06,3.05,Improvements_Additions for Apartments_Coops,0.163,2.887,0.3031471791028407,0.19464736842105262,2.8553526315789473,0.3053279033779852,0.24319736842105263,2.806802631578947,0.31092459684073875,0.3459342105263157,2.704065789473684,0.3049411822577867,0.46558684210526313,2.584413157894737,0.2866480734099155,0.7364000000000004,2.313599999999999,0.2280506372686702,1.0691894736842107,1.9808105263157891,0.19996726308073945,0.05190476190476193,2.998095238095238,0.35033634870382285,0.14809523809523809,2.9019047619047615,0.31991578526493697,0.18904761904761905,2.860952380952381,0.3149244008801091,0.7114285714285714,2.3385714285714285,0.5814090199986054,1.6223809523809525,1.4276190476190473,0.7901446784684344,2.3061904761904763,0.7438095238095235,0.7062943090096171,2.698095238095238,0.3519047619047617,0.6087812510020307,37685204803.0042,0.30993107651163265,10728874885.7875,-0.5435839388563574,90.37816904639429,-0.6417903947803201,3.6,-0.35741318420648266,4.3,-0.2579719344370858
2,PHILADELPHIA,2012-06,3.05,Improvements_Additions for Apartments_Coops,0.163,2.887,0.3031471791028407,0.19464736842105262,2.8553526315789473,0.3053279033779852,0.24319736842105263,2.806802631578947,0.31092459684073875,0.3459342105263157,2.704065789473684,0.3049411822577867,0.46558684210526313,2.584413157894737,0.2866480734099155,0.7364000000000004,2.313599999999999,0.2280506372686702,1.0691894736842107,1.9808105263157891,0.19996726308073945,0.05190476190476193,2.998095238095238,0.35033634870382285,0.14809523809523809,2.9019047619047615,0.31991578526493697,0.18904761904761905,2.860952380952381,0.3149244008801091,0.7114285714285714,2.3385714285714285,0.5814090199986054,1.6223809523809525,1.4276190476190473,0.7901446784684344,2.3061904761904763,0.7438095238095235,0.7062943090096171,2.698095238095238,0.3519047619047617,0.6087812510020307,37685204803.0042,0.30993107651163265,10728874885.7875,-0.5435839388563574,90.37816904639429,-0.6417903947803201,3.6,-0.35741318420648266,4.3,-0.2579719344370858
3,PHILADELPHIA,2012-06,3.05,Improvements_Additions for Apartments_Coops,0.163,2.887,0.3031471791028407,0.19464736842105262,2.8553526315789473,0.3053279033779852,0.24319736842105263,2.806802631578947,0.31092459684073875,0.3459342105263157,2.704065789473684,0.3049411822577867,0.46558684210526313,2.584413157894737,0.2866480734099155,0.7364000000000004,2.313599999999999,0.2280506372686702,1.0691894736842107,1.9808105263157891,0.19996726308073945,0.05190476190476193,2.998095238095238,0.35033634870382285,0.14809523809523809,2.9019047619047615,0.31991578526493697,0.18904761904761905,2.860952380952381,0.3149244008801091,0.7114285714285714,2.3385714285714285,0.5814090199986054,1.6223809523809525,1.4276190476190473,0.7901446784684344,2.3061904761904763,0.7438095238095235,0.7062943090096171,2.698095238095238,0.3519047619047617,0.6087812510020307,37685204803.0042,0.30993107651163265,10728874885.7875,-0.5435839388563574,90.37816904639429,-0.6417903947803201,3.6,-0.35741318420648266,4.3,-0.2579719344370858
4,PHILADELPHIA,2012-06,3.05,Improvements_Additions for Apartments_Coops,0.163,2.887,0.3031471791028407,0.19464736842105262,2.8553526315789473,0.3053279033779852,0.24319736842105263,2.806802631578947,0.31092459684073875,0.3459342105263157,2.704065789473684,0.3049411822577867,0.46558684210526313,2.584413157894737,0.2866480734099155,0.7364000000000004,2.313599999999999,0.2280506372686702,1.0691894736842107,1.9808105263157891,0.19996726308073945,0.05190476190476193,2.998095238095238,0.35033634870382285,0.14809523809523809,2.9019047619047615,0.31991578526493697,0.18904761904761905,2.860952380952381,0.3149244008801091,0.7114285714285714,2.3385714285714285,0.5814090199986054,1.6223809523809525,1.4276190476190473,0.7901446784684344,2.3061904761904763,0.7438095238095235,0.7062943090096171,2.698095238095238,0.3519047619047617,0.6087812510020307,37685204803.0042,0.30993107651163265,10728874885.7875,-0.5435839388563574,90.37816904639429,-0.6417903947803201,3.6,-0.35741318420648266,4.4,-0.2579719344370858
5,PHILADELPHIA,2012-06,3.05,Improvements_Additions for Apartments_Coops,0.163,2.887,0.3031471791028407,0.19464736842105262,2.8553526315789473,0.3053279033779852,0.24319736842105263,2.806802631578947,0.31092459684073875,0.3459342105263157,2.704065789473684,0.3049411822577867,0.46558684210526313,2.584413157894737,0.2866480734099155,0.7364000000000004,2.313599999999999,0.2280506372686702,1.0691894736842107,1.9808105263157891,0.19996726308073945,0.05190476190476193,2.998095238095238,0.35033634870382285,0.14809523809523809,2.9019047619047615,0.31991578526493697,0.18904761904761905,2.860952380952381,0.3149244008801091,0.7114285714285714,2.3385714285714285,0.5814090199986054,1.6223809523809525,1.4276190476190473,0.7901446784684344,2.3061904761904763,0.7438095238095235,0.7062943090096171,2.698095238095238,0.3519047619047617,0.6087812510020307,37685204803.0042,0.30993107651163265,10728874885.7875,-0.5435839388563574,90.37816904639429,-0.6417903947803201,3.6,-0.35741318420648266,4.3,-0.2579719344370858
6,PHILADELPHIA,2012-06,3.05,Improvements_Additions for Apartments_Coops,0.163,2.887,0.3031471791028407,0.19464736842105262,2.8553526315789473,0.3053279033779852,0.24319736842105263,2.806802631578947,0.31092459684073875,0.3459342105263157,2.704065789473684,0.3049411822577867,0.46558684210526313,2.584413157894737,0.2866480734099155,0.7364000000000004,2.313599999999999,0.2280506372686702,1.0691894736842107,1.9808105263157891,0.19996726308073945,0.05190476190476193,2.998095238095238,0.35033634870382285,0.14809523809523809,2.9019047619047615,0.31991578526493697,0.18904761904761905,2.860952380952381,0.3149244008801091,0.7114285714285714,2.3385714285714285,0.5814090199986054,1.6223809523809525,1.4276190476190473,0.7901446784684344,2.3061904761904763,0.7438095238095235,0.7062943090096171,2.698095238095238,0.3519047619047617,0.6087812510020307,37685204803.0042,0.30993107651163265,10728874885.7875,-0.5435839388563574,90.37816904639429,-0.6417903947803201,3.6,-0.35741318420648266,4.3,-0.2579719344370858
7,PHILADELPHIA,2012-06,3.05,Improvements_Additions for Apartments_Coops,0.163,2.887,0.3031471791028407,0.19464736842105262,2.8553526315789473,0.3053279033779852,0.24319736842105263,2.806802631578947,0.31092459684073875,0.3459342105263157,2.704065789473684,0.3049411822577867,0.46558684210526313,2.584413157894737,0.2866480734099155,0.7364000000000004,2.313599999999999,0.2280506372686702,1.0691894736842107,1.9808105263157891,0.19996726308073945,0.05190476190476193,2.998095238095238,0.35033634870382285,0.14809523809523809,2.9019047619047615,0.31991578526493697,0.18904761904761905,2.860952380952381,0.3149244008801091,0.7114285714285714,2.3385714285714285,0.5814090199986054,1.6223809523809525,1.4276190476190473,0.7901446784684344,2.3061904761904763,0.7438095238095235,0.7062943090096171,2.698095238095238,0.3519047619047617,0.6087812510020307,37685204803.0042,0.30993107651163265,10728874885.7875,-0.5435839388563574,90.37816904639429,-0.6417903947803201,3.6,-0.35741318420648266,4.3,-0.2579719344370858
8,PHILADELPHIA,2012-06,3.05,Improvements_Additions for Apartments_Coops,0.163,2.887,0.3031471791028407,0.19464736842105262,2.8553526315789473,0.3053279033779852,0.24319736842105263,2.806802631578947,0.31092459684073875,0.3459342105263157,2.704065789473684,0.3049411822577867,0.46558684210526313,2.584413157894737,0.2866480734099155,0.7364000000000004,2.313599999999999,0.2280506372686702,1.0691894736842107,1.9808105263157891,0.19996726308073945,0.05190476190476193,2.998095238095238,0.35033634870382285,0.14809523809523809,2.9019047619047615,0.31991578526493697,0.18904761904761905,2.860952380952381,0.3149244008801091,0.7114285714285714,2.3385714285714285,0.5814090199986054,1.6223809523809525,1.4276190476190473,0.7901446784684344,2.3061904761904763,0.7438095238095235,0.7062943090096171,2.698095238095238,0.3519047619047617,0.6087812510020307,37685204803.0042,0.30993107651163265,10728874885.7875,-0.5435839388563574,90.37816904639429,-0.6417903947803201,3.6,-0.35741318420648266,4.4,-0.2579719344370858
9,PHILADELPHIA,2012-06,3.05,Improvements_Additions for Apartments_Coops,0.163,2.887,0.3031471791028407,0.19464736842105262,2.8553526315789473,0.3053279033779852,0.24319736842105263,2.806802631578947,0.31092459684073875,0.3459342105263157,2.704065789473684,0.3049411822577867,0.46558684210526313,2.584413157894737,0.2866480734099155,0.7364000000000004,2.313599999999999,0.2280506372686702,1.0691894736842107,1.9808105263157891,0.19996726308073945,0.05190476190476193,2.998095238095238,0.35033634870382285,0.14809523809523809,2.9019047619047615,0.31991578526493697,0.18904761904761905,2.860952380952381,0.3149244008801091,0.7114285714285714,2.3385714285714285,0.5814090199986054,1.6223809523809525,1.4276190476190473,0.7901446784684344,2.3061904761904763,0.7438095238095235,0.7062943090096171,2.698095238095238,0.3519047619047617,0.6087812510020307,37685204803.0042,0.30993107651163265,10728874885.7875,-0.5435839388563574,90.37816904639429,-0.6417903947803201,3.6,-0.35741318420648266,4.3,-0.2579719344370858
