,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol(-2),Corr with student_vol(-2),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(2),Corr with mortgage 90(2)
0,WEST LAFAYETTE,2011-12,3.4,Improvements_Additions for Apartments_Coops,0.1499335,3.2500665,-0.7727458623162464,0.2029985,3.1970015,-0.6828817628638759,0.2836085,3.1163914999999998,-0.5190593181192625,0.40829250000000006,2.9917075,-0.4113602563426191,0.5557375,2.8442625,-0.37465551584338763,0.7798775000000001,2.6201225,-0.45350249720234714,1.1003555000000003,2.2996444999999994,-0.5035705008012729,0.0033333333333333335,3.3966666666666665,-0.4523888759303348,0.048571428571428585,3.3514285714285714,-0.31541296342710273,0.11523809523809528,3.2847619047619045,-0.7628151843564333,0.8914285714285713,2.5085714285714285,0.6628419151402278,1.9780952380952384,1.4219047619047616,0.7043959858874098,2.6676190476190476,0.7323809523809524,0.6859453752808412,2.9823809523809524,0.41761904761904756,0.6677494607704108,35344521679.5642,0.5912431150078877,10258833668.6773,-0.8500073590977812,89.00857713430821,-0.8928673423654306,2.4,-0.9472588716608207,2.6,-0.7802834873217787
1,WEST LAFAYETTE,2013-03,2.97,Improvements_Additions for Apartments_Coops,0.15505000000000002,2.81495,-0.7727458623162464,0.17309999999999998,2.7969000000000004,-0.6828817628638759,0.20345,2.76655,-0.5190593181192625,0.2419,2.7281000000000004,-0.4113602563426191,0.28190000000000004,2.6881000000000004,-0.37465551584338763,0.44782500000000003,2.5221750000000003,-0.45350249720234714,0.7351250000000001,2.234875,-0.5035705008012729,0.07800000000000003,2.8920000000000003,-0.4523888759303348,0.11450000000000005,2.8555,-0.31541296342710273,0.14750000000000002,2.8225000000000002,-0.7628151843564333,0.8185000000000002,2.1515,0.6628419151402278,1.9575,1.0125000000000002,0.7043959858874098,2.7840000000000003,0.18599999999999994,0.6859453752808412,3.1625000000000005,-0.19250000000000034,0.6677494607704108,39298206327.5877,0.5912431150078877,11154944519.578999,-0.8500073590977812,90.32258801944451,-0.8928673423654306,2.6,-0.9472588716608207,2.3,-0.7802834873217787
2,WEST LAFAYETTE,2013-05,3.75,Improvements_Additions for Apartments_Coops,0.1435047619047619,3.606495238095238,-0.7727458623162464,0.1638380952380952,3.5861619047619047,-0.6828817628638759,0.19670952380952378,3.553290476190476,-0.5190593181192625,0.23396000000000003,3.51604,-0.4113602563426191,0.27416904761904765,3.4758309523809525,-0.37465551584338763,0.42137333333333327,3.3286266666666666,-0.45350249720234714,0.6936104761904763,3.0563895238095236,-0.5035705008012729,0.020454545454545458,3.7295454545454545,-0.4523888759303348,0.08090909090909093,3.669090909090909,-0.31541296342710273,0.11863636363636366,3.6313636363636363,-0.7628151843564333,0.840909090909091,2.909090909090909,0.6628419151402278,1.9281818181818182,1.8218181818181818,0.7043959858874098,2.7286363636363635,1.0213636363636365,0.6859453752808412,3.112727272727273,0.6372727272727272,0.6677494607704108,40995097959.5386,0.5912431150078877,9855625468.0504,-0.8500073590977812,86.47441597957871,-0.8928673423654306,1.8,-0.9472588716608207,1.9,-0.7802834873217787
3,WEST LAFAYETTE,2013-11,3.98,Improvements_Additions for Apartments_Coops,0.10274761904761903,3.877252380952381,-0.7727458623162464,0.12919047619047616,3.8508095238095237,-0.6828817628638759,0.1672714285714286,3.8127285714285715,-0.5190593181192625,0.20747142857142856,3.7725285714285715,-0.4113602563426191,0.2382452380952381,3.7417547619047618,-0.37465551584338763,0.35063809523809525,3.629361904761905,-0.45350249720234714,0.5866738095238094,3.3933261904761904,-0.5035705008012729,0.046842105263157914,3.933157894736842,-0.4523888759303348,0.09842105263157898,3.881578947368421,-0.31541296342710273,0.12157894736842105,3.858421052631579,-0.7628151843564333,1.3710526315789473,2.6089473684210525,0.6628419151402278,2.7184210526315793,1.2615789473684207,0.7043959858874098,3.503684210526316,0.4763157894736838,0.6859453752808412,3.7999999999999985,0.1800000000000015,0.6677494607704108,41658198449.9001,0.5912431150078877,10216278752.7557,-0.8500073590977812,80.910251046009,-0.8928673423654306,1.8,-0.9472588716608207,1.4,-0.7802834873217787
4,WEST LAFAYETTE,2014-04,3.83,Improvements_Additions for Apartments_Coops,0.08864000000000001,3.7413600000000002,-0.7727458623162464,0.120115,3.709885,-0.6828817628638759,0.1517,3.6783,-0.5190593181192625,0.1918625,3.6381375,-0.4113602563426191,0.227495,3.602505,-0.37465551584338763,0.32422500000000004,3.505775,-0.45350249720234714,0.550005,3.279995,-0.5035705008012729,0.023333333333333345,3.8066666666666666,-0.4523888759303348,0.05333333333333336,3.776666666666667,-0.31541296342710273,0.10761904761904763,3.7223809523809526,-0.7628151843564333,1.7009523809523805,2.1290476190476193,0.6628419151402278,2.705238095238095,1.1247619047619049,0.7043959858874098,3.265238095238095,0.5647619047619052,0.6859453752808412,3.5176190476190476,0.3123809523809524,0.6677494607704108,44109559396.2995,0.5912431150078877,10011024566.6146,-0.8500073590977812,81.06604477988621,-0.8928673423654306,1.7,-0.9472588716608207,1.2,-0.7802834873217787
