,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(4),Corr with student_vol(4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(3),Corr with mortgage 90(3)
0,TX,HOUSTON,2011-03,4.6,Improvements_Additions for Apartments_Coops,0.2076739130434783,4.392326086956522,0.24307139404982012,0.23889782608695653,4.361102173913043,0.2454756856881502,0.2532847826086956,4.346715217391304,0.24838235669947106,0.2829456521739131,4.317054347826087,0.24638828657031664,0.30843478260869567,4.291565217391304,0.24101489663146225,0.4607826086956522,4.1392173913043475,0.20908033670840764,0.7797065217391305,3.820293478260869,0.19284629477181034,0.06478260869565221,4.535217391304347,0.2604952421591074,0.15652173913043482,4.443478260869565,0.24691194625002882,0.25913043478260867,4.340869565217391,0.2485086524208978,2.1134782608695653,2.4865217391304344,0.4562161178895253,3.414347826086956,1.1856521739130437,0.576992642642164,4.26608695652174,0.33391304347826,0.5033239696395547,4.5139130434782615,0.08608695652173814,0.448467418849566,31300541846.2612,-0.1551103741628905,13238482167.5647,0.39525137720996856,92.8594669911348,0.15636900482215418,3.7,-0.11822742498042123,3.1,0.17591911278938563
1,TX,HOUSTON,2011-04,3.73,Improvements_Additions for Apartments_Coops,0.14759444444444447,3.5824055555555554,0.24307139404982012,0.19237777777777781,3.5376222222222222,0.2454756856881502,0.22143500000000005,3.508565,0.24838235669947106,0.25190277777777786,3.478097222222222,0.24638828657031664,0.28138222222222226,3.448617777777778,0.24101489663146225,0.44229888888888896,3.287701111111111,0.20908033670840764,0.7700555555555555,2.9599444444444445,0.19284629477181034,0.029500000000000005,3.7005,0.2604952421591074,0.11950000000000002,3.6105,0.24691194625002882,0.24650000000000002,3.4835,0.2485086524208978,2.169,1.561,0.4562161178895253,3.4549999999999996,0.27500000000000036,0.576992642642164,4.276000000000001,-0.5460000000000007,0.5033239696395547,4.5015,-0.7715000000000001,0.448467418849566,31992172727.7437,-0.1551103741628905,12477113046.1263,0.39525137720996856,94.7176548951663,0.15636900482215418,3.9,-0.11822742498042123,3.0,0.17591911278938563
2,TX,HOUSTON,2011-05,3.92,Improvements_Additions for Apartments_Coops,0.130775,3.789225,0.24307139404982012,0.16787249999999998,3.7521275,0.2454756856881502,0.1978005,3.7221995,0.24838235669947106,0.23078799999999994,3.689212,0.24638828657031664,0.260713,3.659287,0.24101489663146225,0.41407550000000004,3.5059245,0.20908033670840764,0.7391499999999999,3.18085,0.19284629477181034,0.024285714285714285,3.8957142857142855,0.2604952421591074,0.0866666666666667,3.833333333333333,0.24691194625002882,0.18809523809523812,3.7319047619047616,0.2485086524208978,1.8423809523809527,2.0776190476190473,0.4562161178895253,3.168571428571429,0.7514285714285709,0.576992642642164,4.011428571428572,-0.09142857142857164,0.5033239696395547,4.293333333333333,-0.3733333333333331,0.448467418849566,31754785132.2305,-0.1551103741628905,11655650147.2578,0.39525137720996856,94.0022251537174,0.15636900482215418,4.0,-0.11822742498042123,3.1,0.17591911278938563
3,TX,HOUSTON,2011-06,4.335,Improvements_Additions for Apartments_Coops,0.12706818181818183,4.207931818181818,0.24307139404982012,0.1615431818181819,4.173456818181818,0.2454756856881502,0.18716409090909092,4.147835909090909,0.24838235669947106,0.21923909090909086,4.115760909090909,0.24638828657031664,0.24782409090909094,4.087175909090909,0.24101489663146225,0.39758,3.93742,0.20908033670840764,0.7268749999999999,3.6081250000000002,0.19284629477181034,0.0190909090909091,4.3159090909090905,0.2604952421591074,0.1013636363636364,4.233636363636363,0.24691194625002882,0.18090909090909094,4.154090909090909,0.2485086524208978,1.5799999999999998,2.755,0.4562161178895253,3.002272727272727,1.332727272727273,0.576992642642164,3.9145454545454546,0.4204545454545454,0.5033239696395547,4.2327272727272724,0.10227272727272751,0.448467418849566,33690910289.8878,-0.1551103741628905,10258833668.6773,0.39525137720996856,93.74313363440879,0.15636900482215418,4.5,-0.11822742498042123,3.1,0.17591911278938563
4,TX,HOUSTON,2011-08,4.45,Improvements_Additions for Apartments_Coops,0.14468363636363638,4.305316363636364,0.24307139404982012,0.18038681818181818,4.269613181818182,0.2454756856881502,0.21116590909090904,4.238834090909091,0.24838235669947106,0.24895727272727275,4.2010427272727275,0.24638828657031664,0.29323772727272723,4.156762272727273,0.24101489663146225,0.45919454545454547,3.9908054545454545,0.20908033670840764,0.7783581818181818,3.6716418181818185,0.19284629477181034,0.017391304347826094,4.432608695652174,0.2604952421591074,0.06217391304347828,4.3878260869565215,0.24691194625002882,0.11478260869565218,4.335217391304348,0.2485086524208978,1.021304347826087,3.4286956521739134,0.4562161178895253,2.303043478260869,2.1469565217391313,0.576992642642164,3.244782608695652,1.2052173913043482,0.5033239696395547,3.6513043478260867,0.7986956521739135,0.448467418849566,34825519831.2788,-0.1551103741628905,11508699084.1195,0.39525137720996856,92.5881563190625,0.15636900482215418,4.3,-0.11822742498042123,3.3,0.17591911278938563
5,TX,HOUSTON,2011-09,4.25,Improvements_Additions for Apartments_Coops,0.14525181818181823,4.104748181818182,0.24307139404982012,0.1884,4.0616,0.2454756856881502,0.23085045454545455,4.019149545454545,0.24838235669947106,0.2845913636363636,3.9654086363636365,0.24638828657031664,0.3502268181818181,3.899773181818182,0.24101489663146225,0.5222018181818182,3.727798181818182,0.20908033670840764,0.8332045454545454,3.4167954545454546,0.19284629477181034,0.005714285714285713,4.244285714285715,0.2604952421591074,0.04333333333333335,4.206666666666667,0.24691194625002882,0.10476190476190479,4.145238095238096,0.2485086524208978,0.9004761904761904,3.3495238095238093,0.4562161178895253,1.9752380952380955,2.2747619047619043,0.576992642642164,2.8271428571428574,1.4228571428571426,0.5033239696395547,3.182380952380953,1.067619047619047,0.448467418849566,35344521679.5642,-0.1551103741628905,11510278467.2037,0.39525137720996856,91.13289228397959,0.15636900482215418,4.6,-0.11822742498042123,3.3,0.17591911278938563
6,TX,HOUSTON,2011-12,3.75,Improvements_Additions for Apartments_Coops,0.1499335,3.6000665,0.24307139404982012,0.2029985,3.5470015,0.2454756856881502,0.2836085,3.4663915,0.24838235669947106,0.40829250000000006,3.3417075,0.24638828657031664,0.5557375,3.1942625,0.24101489663146225,0.7798775000000001,2.9701225,0.20908033670840764,1.1003555000000003,2.6496445,0.19284629477181034,0.0033333333333333335,3.7466666666666666,0.2604952421591074,0.048571428571428585,3.7014285714285715,0.24691194625002882,0.11523809523809528,3.6347619047619046,0.2485086524208978,0.8914285714285713,2.8585714285714285,0.4562161178895253,1.9780952380952384,1.7719047619047616,0.576992642642164,2.6676190476190476,1.0823809523809524,0.5033239696395547,2.9823809523809524,0.7676190476190476,0.448467418849566,35767585536.868996,-0.1551103741628905,11641401212.0971,0.39525137720996856,88.33905735772379,0.15636900482215418,4.9,-0.11822742498042123,3.0,0.17591911278938563
7,TX,HOUSTON,2012-01,3.4,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.2543523809523807,0.24307139404982012,0.2014238095238095,3.1985761904761905,0.2454756856881502,0.28289523809523814,3.117104761904762,0.24838235669947106,0.41424761904761903,2.985752380952381,0.24638828657031664,0.5659000000000001,2.8341,0.24101489663146225,0.7969761904761906,2.603023809523809,0.20908033670840764,1.1145476190476191,2.285452380952381,0.19284629477181034,0.0245,3.3754999999999997,0.2604952421591074,0.06550000000000003,3.3345,0.24691194625002882,0.11500000000000003,3.2849999999999997,0.2485086524208978,0.835,2.565,0.4562161178895253,1.9664999999999995,1.4335000000000004,0.576992642642164,2.6950000000000003,0.7049999999999996,0.5033239696395547,3.026,0.3740000000000001,0.448467418849566,36623269866.4569,-0.1551103741628905,12770391029.1034,0.39525137720996856,90.4806728327692,0.15636900482215418,4.3,-0.11822742498042123,3.0,0.17591911278938563
8,TX,HOUSTON,2012-03,4.875,Improvements_Additions for Apartments_Coops,0.14720000000000003,4.7278,0.24307139404982012,0.1893409090909091,4.685659090909091,0.2454756856881502,0.24185227272727275,4.6331477272727275,0.24838235669947106,0.35079999999999995,4.5242,0.24638828657031664,0.4732886363636363,4.401711363636363,0.24101489663146225,0.741275,4.133725,0.20908033670840764,1.0534477272727274,3.8215522727272724,0.19284629477181034,0.06363636363636366,4.8113636363636365,0.2604952421591074,0.14227272727272727,4.7327272727272724,0.24691194625002882,0.19000000000000003,4.685,0.2485086524208978,1.0172727272727273,3.8577272727272724,0.4562161178895253,2.1727272727272724,2.7022727272727276,0.576992642642164,2.9404545454545454,1.9345454545454546,0.5033239696395547,3.281363636363636,1.5936363636363642,0.448467418849566,36186315501.0541,-0.1551103741628905,16111780903.4699,0.39525137720996856,90.35087768078328,0.15636900482215418,3.8,-0.11822742498042123,2.9,0.17591911278938563
9,TX,HOUSTON,2012-04,3.38,Improvements_Additions for Apartments_Coops,0.14868421052631575,3.231315789473684,0.24307139404982012,0.18980526315789473,3.190194736842105,0.2454756856881502,0.23982894736842097,3.1401710526315787,0.24838235669947106,0.34777368421052635,3.0322263157894733,0.24638828657031664,0.46680789473684203,2.9131921052631577,0.24101489663146225,0.7313999999999999,2.6486,0.20908033670840764,1.048621052631579,2.331378947368421,0.19284629477181034,0.0666666666666667,3.313333333333333,0.2604952421591074,0.13904761904761903,3.240952380952381,0.24691194625002882,0.18333333333333335,3.1966666666666663,0.2485086524208978,0.8947619047619045,2.4852380952380955,0.4562161178895253,2.0528571428571425,1.3271428571428574,0.576992642642164,2.8166666666666664,0.5633333333333335,0.5033239696395547,3.1842857142857137,0.19571428571428617,0.448467418849566,36601383816.48,-0.1551103741628905,11986368496.8635,0.39525137720996856,90.48744874686929,0.15636900482215418,4.0,-0.11822742498042123,2.8,0.17591911278938563
10,TX,HOUSTON,2012-06,2.85,Improvements_Additions for Apartments_Coops,0.163,2.6870000000000003,0.24307139404982012,0.19464736842105262,2.6553526315789475,0.2454756856881502,0.24319736842105263,2.6068026315789474,0.24838235669947106,0.3459342105263157,2.5040657894736844,0.24638828657031664,0.46558684210526313,2.3844131578947367,0.24101489663146225,0.7364000000000004,2.1136,0.20908033670840764,1.0691894736842107,1.7808105263157894,0.19284629477181034,0.05190476190476193,2.798095238095238,0.2604952421591074,0.14809523809523809,2.701904761904762,0.24691194625002882,0.18904761904761905,2.660952380952381,0.2485086524208978,0.7114285714285714,2.138571428571429,0.4562161178895253,1.6223809523809525,1.2276190476190476,0.576992642642164,2.3061904761904763,0.5438095238095237,0.5033239696395547,2.698095238095238,0.151904761904762,0.448467418849566,37571290060.6541,-0.1551103741628905,12022315813.7363,0.39525137720996856,90.6452366150782,0.15636900482215418,4.3,-0.11822742498042123,2.5,0.17591911278938563
11,TX,HOUSTON,2012-07,2.95,Improvements_Additions for Apartments_Coops,0.16720454545454547,2.7827954545454547,0.24307139404982012,0.19873636363636368,2.7512636363636367,0.2454756856881502,0.24646136363636365,2.7035386363636364,0.24838235669947106,0.34024999999999994,2.60975,0.24638828657031664,0.4535545454545455,2.4964454545454546,0.24101489663146225,0.7302181818181818,2.2197818181818185,0.20908033670840764,1.0653181818181816,1.8846818181818186,0.19284629477181034,0.06952380952380956,2.8804761904761906,0.2604952421591074,0.14571428571428574,2.8042857142857143,0.24691194625002882,0.18571428571428572,2.7642857142857142,0.2485086524208978,0.6195238095238095,2.330476190476191,0.4562161178895253,1.5266666666666664,1.4233333333333338,0.576992642642164,2.217142857142857,0.7328571428571431,0.5033239696395547,2.5900000000000003,0.3599999999999999,0.448467418849566,37685204803.0042,-0.1551103741628905,10740081615.3953,0.39525137720996856,90.0868950067716,0.15636900482215418,4.4,-0.11822742498042123,2.5,0.17591911278938563
12,TX,HOUSTON,2012-08,2.25,Improvements_Additions for Apartments_Coops,0.15374090909090915,2.096259090909091,0.24307139404982012,0.18745454545454548,2.0625454545454547,0.2454756856881502,0.23783863636363634,2.0121613636363636,0.24838235669947106,0.3331136363636364,1.9168863636363636,0.24638828657031664,0.43259999999999993,1.8174000000000001,0.24101489663146225,0.7177749999999997,1.5322250000000004,0.20908033670840764,1.0426272727272727,1.2073727272727273,0.19284629477181034,0.09217391304347829,2.1578260869565216,0.2604952421591074,0.14043478260869566,2.1095652173913044,0.24691194625002882,0.18347826086956526,2.066521739130435,0.2485086524208978,0.7139130434782609,1.5360869565217392,0.4562161178895253,1.6782608695652175,0.5717391304347825,0.576992642642164,2.3978260869565218,-0.14782608695652177,0.5033239696395547,2.7708695652173914,-0.5208695652173914,0.448467418849566,38410438812.4053,-0.1551103741628905,11337096053.4966,0.39525137720996856,89.00857713430821,0.15636900482215418,4.6,-0.11822742498042123,2.6,0.17591911278938563
13,TX,HOUSTON,2012-09,2.41,Improvements_Additions for Apartments_Coops,0.15189500000000006,2.258105,0.24307139404982012,0.183625,2.226375,0.2454756856881502,0.22133750000000002,2.1886625,0.24838235669947106,0.3079875,2.1020125000000003,0.24638828657031664,0.3856325000000001,2.0243675,0.24101489663146225,0.6716749999999999,1.7383250000000001,0.20908033670840764,0.9997750000000002,1.410225,0.19284629477181034,0.07526315789473685,2.334736842105263,0.2604952421591074,0.13736842105263158,2.272631578947369,0.24691194625002882,0.17578947368421055,2.2342105263157896,0.2485086524208978,0.6689473684210526,1.7410526315789476,0.4562161178895253,1.7231578947368422,0.6868421052631579,0.576992642642164,2.488421052631579,-0.07842105263157872,0.5033239696395547,2.8815789473684212,-0.4715789473684211,0.448467418849566,38808856509.5085,-0.1551103741628905,11154944519.578999,0.39525137720996856,89.6038877472871,0.15636900482215418,4.7,-0.11822742498042123,2.6,0.17591911278938563
14,TX,HOUSTON,2012-11,2.6,Improvements_Additions for Apartments_Coops,0.1555,2.4445,0.24307139404982012,0.18060909090909089,2.419390909090909,0.2454756856881502,0.20888636363636362,2.3911136363636363,0.24838235669947106,0.25813636363636355,2.3418636363636365,0.24638828657031664,0.31102272727272723,2.288977272727273,0.24101489663146225,0.528347727272727,2.071652272727273,0.20908033670840764,0.8631931818181818,1.7368068181818184,0.19284629477181034,0.12449999999999999,2.4755000000000003,0.2604952421591074,0.14450000000000002,2.4555000000000002,0.24691194625002882,0.17850000000000002,2.4215,0.2485086524208978,0.665,1.935,0.4562161178895253,1.654,0.9460000000000002,0.576992642642164,2.3894999999999995,0.21050000000000058,0.5033239696395547,2.8034999999999997,-0.20349999999999957,0.448467418849566,39658399389.4891,-0.1551103741628905,9855625468.0504,0.39525137720996856,89.02745876405929,0.15636900482215418,4.5,-0.11822742498042123,2.4,0.17591911278938563
15,TX,HOUSTON,2012-12,2.3,Improvements_Additions for Apartments_Coops,0.1631578947368421,2.136842105263158,0.24307139404982012,0.1875157894736842,2.1124842105263157,0.2454756856881502,0.21092631578947374,2.089073684210526,0.24838235669947106,0.2552894736842105,2.0447105263157894,0.24638828657031664,0.30947368421052623,1.9905263157894737,0.24101489663146225,0.5145657894736843,1.7854342105263155,0.20908033670840764,0.8483157894736841,1.4516842105263157,0.19284629477181034,0.039500000000000014,2.2605,0.2604952421591074,0.11950000000000005,2.1805,0.24691194625002882,0.1585,2.1414999999999997,0.2485086524208978,0.6960000000000001,1.6039999999999996,0.4562161178895253,1.7189999999999999,0.581,0.576992642642164,2.4675000000000002,-0.16750000000000043,0.5033239696395547,2.8835,-0.5835000000000004,0.448467418849566,39298206327.5877,-0.1551103741628905,9123117418.53368,0.39525137720996856,89.6061116730853,0.15636900482215418,4.6,-0.11822742498042123,2.4,0.17591911278938563
16,TX,HOUSTON,2013-01,2.725,Improvements_Additions for Apartments_Coops,0.16043181818181818,2.564568181818182,0.24307139404982012,0.17947272727272726,2.5455272727272726,0.2454756856881502,0.20497272727272725,2.520027272727273,0.24838235669947106,0.2497954545454545,2.4752045454545457,0.24638828657031664,0.30261363636363625,2.422386363636364,0.24101489663146225,0.48810454545454546,2.2368954545454547,0.20908033670840764,0.8142727272727271,1.9107272727272728,0.19284629477181034,0.05190476190476192,2.673095238095238,0.2604952421591074,0.10761904761904766,2.6173809523809526,0.24691194625002882,0.14523809523809525,2.579761904761905,0.2485086524208978,0.8052380952380951,1.919761904761905,0.4562161178895253,1.9147619047619049,0.8102380952380952,0.576992642642164,2.681428571428571,0.04357142857142904,0.5033239696395547,3.0804761904761913,-0.35547619047619117,0.448467418849566,40395555554.9932,-0.1551103741628905,9498561196.652071,0.39525137720996856,89.513287195688,0.15636900482215418,4.2,-0.11822742498042123,2.3,0.17591911278938563
17,TX,HOUSTON,2013-03,3.97,Improvements_Additions for Apartments_Coops,0.15505000000000002,3.81495,0.24307139404982012,0.17309999999999998,3.7969000000000004,0.2454756856881502,0.20345,3.76655,0.24838235669947106,0.2419,3.7281000000000004,0.24638828657031664,0.28190000000000004,3.6881000000000004,0.24101489663146225,0.44782500000000003,3.5221750000000003,0.20908033670840764,0.7351250000000001,3.234875,0.19284629477181034,0.07800000000000003,3.8920000000000003,0.2604952421591074,0.11450000000000005,3.8555,0.24691194625002882,0.14750000000000002,3.8225000000000002,0.2485086524208978,0.8185000000000002,3.1515,0.4562161178895253,1.9575,2.0125,0.576992642642164,2.7840000000000003,1.186,0.5033239696395547,3.1625000000000005,0.8074999999999997,0.448467418849566,41507587847.7023,-0.1551103741628905,8901986132.75728,0.39525137720996856,90.2956809830492,0.15636900482215418,3.6,-0.11822742498042123,2.1,0.17591911278938563
18,TX,HOUSTON,2013-07,2.99,Improvements_Additions for Apartments_Coops,0.12117913043478262,2.8688208695652175,0.24307139404982012,0.15611695652173913,2.833883043478261,0.2454756856881502,0.19111913043478265,2.7988808695652176,0.24838235669947106,0.232388695652174,2.7576113043478263,0.24638828657031664,0.26758260869565215,2.722417391304348,0.24101489663146225,0.40307869565217386,2.5869213043478263,0.20908033670840764,0.6838491304347826,2.3061508695652178,0.19284629477181034,0.020909090909090912,2.9690909090909092,0.2604952421591074,0.07363636363636367,2.9163636363636365,0.24691194625002882,0.12181818181818184,2.868181818181818,0.2485086524208978,1.4031818181818183,1.586818181818182,0.4562161178895253,2.5822727272727275,0.4077272727272727,0.576992642642164,3.3072727272727276,-0.3172727272727274,0.5033239696395547,3.605,-0.6149999999999998,0.448467418849566,41244159430.5284,-0.1551103741628905,10396023519.0372,0.39525137720996856,88.920473853359,0.15636900482215418,3.8,-0.11822742498042123,2.0,0.17591911278938563
19,TX,HOUSTON,2013-09,3.35,Improvements_Additions for Apartments_Coops,0.11272380952380952,3.2372761904761904,0.24307139404982012,0.14323238095238094,3.206767619047619,0.2454756856881502,0.18057476190476196,3.169425238095238,0.24838235669947106,0.22133904761904755,3.1286609523809528,0.24638828657031664,0.2531785714285715,3.0968214285714284,0.24101489663146225,0.38033809523809525,2.969661904761905,0.20908033670840764,0.6526857142857143,2.6973142857142856,0.19284629477181034,0.017500000000000005,3.3325,0.2604952421591074,0.04150000000000001,3.3085,0.24691194625002882,0.11850000000000002,3.2315,0.2485086524208978,1.5959999999999999,1.7540000000000002,0.4562161178895253,2.8095,0.5405000000000002,0.576992642642164,3.526,-0.1759999999999997,0.5033239696395547,3.7870000000000004,-0.4370000000000003,0.448467418849566,41561863313.5151,-0.1551103741628905,9438159522.248821,0.39525137720996856,88.29263433660921,0.15636900482215418,3.6,-0.11822742498042123,2.1,0.17591911278938563
