,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(-3),Corr with student_vol(-3),credit_tightness(2),Corr with credit_tightness(2),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(4),Corr with mortgage 90(4)
0,MONROE,2012-01,3.85,Improvements_Additions for Apartments_Coops,0.14564761904761903,3.704352380952381,-0.307178868373212,0.2014238095238095,3.6485761904761906,-0.29794373999695595,0.28289523809523814,3.567104761904762,-0.28757190700716584,0.41424761904761903,3.435752380952381,-0.28129744505516335,0.5659000000000001,3.2841,-0.2607344629450474,0.7969761904761906,3.0530238095238094,-0.2760054157344943,1.1145476190476191,2.735452380952381,-0.2924268389921824,0.0245,3.8255,-0.2821330348201946,0.06550000000000003,3.7845,-0.3200254150808038,0.11500000000000003,3.735,-0.3419632004968727,0.835,3.015,0.1664287464236521,1.9664999999999995,1.8835000000000006,0.6638745747442946,2.6950000000000003,1.1549999999999998,0.7724176853020712,3.026,0.8240000000000003,0.7621227775394361,35532707747.113,-0.34533174782077813,10258833668.6773,-0.5897718188685688,90.0868950067716,-0.4989202551525048,4.5,0.3993258520504763,2.4,0.4960398021629208
1,MONROE,2013-04,3.7,Improvements_Additions for Apartments_Coops,0.1539047619047619,3.5460952380952384,-0.307178868373212,0.17210476190476193,3.527895238095238,-0.29794373999695595,0.19953333333333334,3.500466666666667,-0.28757190700716584,0.24005714285714277,3.4599428571428574,-0.28129744505516335,0.27714285714285714,3.422857142857143,-0.2607344629450474,0.4360190476190476,3.2639809523809524,-0.2760054157344943,0.7168333333333334,2.9831666666666665,-0.2924268389921824,0.049090909090909116,3.650909090909091,-0.2821330348201946,0.09409090909090913,3.605909090909091,-0.3200254150808038,0.12454545454545456,3.5754545454545457,-0.3419632004968727,0.7104545454545454,2.9895454545454547,0.1664287464236521,1.7590909090909093,1.940909090909091,0.6638745747442946,2.5500000000000003,1.15,0.7724176853020712,2.9327272727272726,0.7672727272727276,0.7621227775394361,40995097959.5386,-0.34533174782077813,11154944519.578999,-0.5897718188685688,89.95115518901541,-0.4989202551525048,3.0,0.3993258520504763,1.7,0.4960398021629208
2,MONROE,2013-05,3.2,Improvements_Additions for Apartments_Coops,0.1435047619047619,3.056495238095238,-0.307178868373212,0.1638380952380952,3.036161904761905,-0.29794373999695595,0.19670952380952378,3.003290476190476,-0.28757190700716584,0.23396000000000003,2.96604,-0.28129744505516335,0.27416904761904765,2.9258309523809527,-0.2607344629450474,0.42137333333333327,2.778626666666667,-0.2760054157344943,0.6936104761904763,2.5063895238095237,-0.2924268389921824,0.020454545454545458,3.1795454545454547,-0.2821330348201946,0.08090909090909093,3.119090909090909,-0.3200254150808038,0.11863636363636366,3.0813636363636365,-0.3419632004968727,0.840909090909091,2.3590909090909093,0.1664287464236521,1.9281818181818182,1.271818181818182,0.6638745747442946,2.7286363636363635,0.47136363636363665,0.7724176853020712,3.112727272727273,0.08727272727272739,0.7621227775394361,41507587847.7023,-0.34533174782077813,11080080767.5225,-0.5897718188685688,90.32258801944451,-0.4989202551525048,3.3,0.3993258520504763,1.5,0.4960398021629208
3,MONROE,2014-01,4.45,Improvements_Additions for Apartments_Coops,0.09003181818181817,4.359968181818182,-0.307178868373212,0.1219931818181818,4.3280068181818185,-0.29794373999695595,0.1597090909090909,4.290290909090909,-0.28757190700716584,0.204425,4.2455750000000005,-0.28129744505516335,0.23822954545454544,4.211770454545455,-0.2607344629450474,0.33795909090909093,4.11204090909091,-0.2760054157344943,0.5752999999999999,3.8747000000000003,-0.2924268389921824,0.017142857142857144,4.432857142857143,-0.2821330348201946,0.0690476190476191,4.380952380952381,-0.3200254150808038,0.11619047619047623,4.333809523809524,-0.3419632004968727,1.6466666666666665,2.8033333333333337,0.1664287464236521,2.858095238095238,1.5919047619047624,0.6638745747442946,3.521904761904762,0.9280952380952381,0.7724176853020712,3.76904761904762,0.6809523809523803,0.7621227775394361,43204378466.7468,-0.34533174782077813,9473893018.88319,-0.5897718188685688,80.910251046009,-0.4989202551525048,3.6,0.3993258520504763,1.9,0.4960398021629208
4,MONROE,2014-05,4.1,Improvements_Additions for Apartments_Coops,0.08842000000000001,4.0115799999999995,-0.307178868373212,0.1198375,3.9801624999999996,-0.29794373999695595,0.15035749999999998,3.9496424999999995,-0.28757190700716584,0.1914675,3.9085324999999997,-0.28129744505516335,0.22609000000000004,3.8739099999999995,-0.2607344629450474,0.3231200000000001,3.7768799999999993,-0.2760054157344943,0.537955,3.5620449999999995,-0.2924268389921824,0.026666666666666665,4.073333333333333,-0.2821330348201946,0.05190476190476192,4.048095238095238,-0.3200254150808038,0.0966666666666667,4.003333333333333,-0.3419632004968727,1.5928571428571427,2.507142857142857,0.1664287464236521,2.559047619047619,1.5409523809523806,0.6638745747442946,3.1152380952380954,0.9847619047619043,0.7724176853020712,3.3899999999999997,0.71,0.7621227775394361,43938467193.2505,-0.34533174782077813,10011024566.6146,-0.5897718188685688,81.64661519553,-0.4989202551525048,2.3,0.3993258520504763,1.5,0.4960398021629208
5,MONROE,2015-03,3.44,Improvements_Additions for Apartments_Coops,0.12134999999999999,3.31865,-0.307178868373212,0.14022954545454547,3.2997704545454543,-0.29794373999695595,0.17560000000000003,3.2643999999999997,-0.28757190700716584,0.21958181818181813,3.220418181818182,-0.28129744505516335,0.26829772727272727,3.1717022727272726,-0.2607344629450474,0.39945,3.04055,-0.2760054157344943,0.700025,2.739975,-0.2924268389921824,0.02272727272727273,3.417272727272727,-0.2821330348201946,0.11000000000000001,3.33,-0.3200254150808038,0.25363636363636366,3.1863636363636365,-0.3419632004968727,1.5190909090909088,1.9209090909090911,0.1664287464236521,2.042727272727273,1.397272727272727,0.6638745747442946,2.4068181818181817,1.0331818181818182,0.7724176853020712,2.626363636363636,0.8136363636363639,0.7621227775394361,47036055605.935,-0.34533174782077813,14245911418.8887,-0.5897718188685688,83.34061286074021,-0.4989202551525048,1.2,0.3993258520504763,1.2,0.4960398021629208
6,MONROE,2015-04,3.5,Improvements_Additions for Apartments_Coops,0.12200000000000003,3.378,-0.307178868373212,0.14605250000000003,3.3539475,-0.29794373999695595,0.18076750000000003,3.3192325,-0.28757190700716584,0.22830999999999996,3.27169,-0.28129744505516335,0.27596,3.22404,-0.2607344629450474,0.404505,3.095495,-0.2760054157344943,0.6969449999999999,2.803055,-0.2924268389921824,0.018181818181818188,3.481818181818182,-0.2821330348201946,0.09363636363636368,3.4063636363636363,-0.3200254150808038,0.23363636363636367,3.266363636363636,-0.3419632004968727,1.3545454545454545,2.1454545454545455,0.1664287464236521,1.9349999999999996,1.5650000000000004,0.6638745747442946,2.334090909090909,1.165909090909091,0.7724176853020712,2.5859090909090905,0.9140909090909095,0.7621227775394361,47692027772.9219,-0.34533174782077813,11733364706.6996,-0.5897718188685688,82.75451956383341,-0.4989202551525048,2.0,0.3993258520504763,1.4,0.4960398021629208
7,MONROE,2016-06,3.25,Improvements_Additions for Apartments_Coops,0.3904409090909091,2.859559090909091,-0.307178868373212,0.41572500000000007,2.834275,-0.29794373999695595,0.4527090909090909,2.797290909090909,-0.28757190700716584,0.5394386363636363,2.710561363636364,-0.28129744505516335,0.6516204545454546,2.5983795454545455,-0.2607344629450474,0.9360386363636366,2.3139613636363636,-0.2760054157344943,1.2592227272727274,1.9907772727272726,-0.2924268389921824,0.22136363636363632,3.028636363636364,-0.2821330348201946,0.40409090909090906,2.8459090909090907,-0.3200254150808038,0.5522727272727272,2.6977272727272728,-0.3419632004968727,1.1663636363636367,2.083636363636363,0.1664287464236521,1.6440909090909095,1.6059090909090905,0.6638745747442946,2.019090909090909,1.230909090909091,0.7724176853020712,2.452272727272727,0.7977272727272728,0.7621227775394361,49692544708.3448,-0.34533174782077813,11362184412.0981,-0.5897718188685688,88.1942388876454,-0.4989202551525048,2.1,0.3993258520504763,1.0,0.4960398021629208
8,MONROE,2017-02,3.98,Improvements_Additions for Apartments_Coops,0.6863609999999999,3.293639,-0.307178868373212,0.7163664999999999,3.2636335,-0.29794373999695595,0.7767084999999999,3.2032915,-0.28757190700716584,0.8480275,3.1319725,-0.28129744505516335,1.0445964999999997,2.9354035000000005,-0.2607344629450474,1.3514585000000001,2.6285415,-0.2760054157344943,1.723958,2.256042,-0.2924268389921824,0.48210526315789465,3.497894736842105,-0.2821330348201946,0.653157894736842,3.326842105263158,-0.3200254150808038,0.8205263157894739,3.159473684210526,-0.3419632004968727,1.9015789473684213,2.0784210526315787,0.1664287464236521,2.4189473684210525,1.5610526315789475,0.6638745747442946,2.763684210526316,1.216315789473684,0.7724176853020712,3.0321052631578946,0.9478947368421053,0.7621227775394361,48441183549.9275,-0.34533174782077813,12137144620.0221,-0.5897718188685688,89.1200725980081,-0.4989202551525048,2.4,0.3993258520504763,1.0,0.4960398021629208
9,MONROE,2017-03,3.39,Improvements_Additions for Apartments_Coops,0.8095565217391305,2.58044347826087,-0.307178868373212,0.8706386956521739,2.519361304347826,-0.29794373999695595,0.9286352173913045,2.4613647826086957,-0.28757190700716584,0.982656956521739,2.407343043478261,-0.28129744505516335,1.134713043478261,2.255286956521739,-0.2607344629450474,1.4258673913043478,1.9641326086956523,-0.2760054157344943,1.8069104347826086,1.5830895652173915,-0.2924268389921824,0.662608695652174,2.727391304347826,-0.2821330348201946,0.8856521739130436,2.5043478260869563,-0.3200254150808038,1.0104347826086957,2.3795652173913044,-0.3419632004968727,2.013478260869565,1.376521739130435,0.1664287464236521,2.4817391304347827,0.9082608695652175,0.6638745747442946,2.8317391304347823,0.5582608695652178,0.7724176853020712,3.0813043478260873,0.3086956521739128,0.7621227775394361,47316214443.3566,-0.34533174782077813,12605986919.9069,-0.5897718188685688,89.1832712740787,-0.4989202551525048,2.4,0.3993258520504763,1.1,0.4960398021629208
