,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(-1),Corr with student_vol(-1),credit_tightness(-2),Corr with credit_tightness(-2),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(3),Corr with mortgage 90(3)
0,OH,COLUMBUS,2009-11,4.15,Improvements_Additions for Apartments_Coops,0.1780742857142857,3.9719257142857147,0.07879104578838357,0.21678666666666663,3.9332133333333337,0.08426237439148139,0.2378266666666667,3.9121733333333335,0.08889139917372452,0.24931714285714288,3.9006828571428573,0.09007581161266859,0.2681409523809524,3.8818590476190478,0.09389496549707439,0.516785238095238,3.633214761904762,0.10074282639029356,1.0843766666666663,3.065623333333334,0.11720369481447594,0.052631578947368446,4.097368421052632,0.09856477924197551,0.15473684210526314,3.9952631578947373,0.10538901109585806,0.3131578947368421,3.836842105263158,0.11039677941049983,2.230526315789474,1.9194736842105264,0.25134210704107757,3.402631578947368,0.7473684210526326,0.30494646049453594,4.235263157894737,-0.08526315789473671,0.24973870404987095,4.314736842105263,-0.1647368421052624,0.2283493090212431,25615073952.9669,-0.10142103388501199,14402813469.2945,0.4089185687627798,103.99632208797199,0.10776425892892659,3.5,0.15339703961650294,3.6,0.11295997286691163
1,OH,COLUMBUS,2010-01,3.65,Improvements_Additions for Apartments_Coops,0.172129,3.477871,0.07879104578838357,0.207845,3.442155,0.08426237439148139,0.23159750000000004,3.4184025,0.08889139917372452,0.24093950000000003,3.4090605,0.09007581161266859,0.25011950000000005,3.3998805,0.09389496549707439,0.39936099999999997,3.250639,0.10074282639029356,0.8985025,2.7514975,0.11720369481447594,0.022631578947368423,3.6273684210526316,0.09856477924197551,0.14842105263157898,3.501578947368421,0.10538901109585806,0.3457894736842104,3.3042105263157895,0.11039677941049983,2.4842105263157896,1.1657894736842103,0.25134210704107757,3.7331578947368427,-0.08315789473684276,0.30494646049453594,4.501578947368422,-0.8515789473684223,0.24973870404987095,4.604736842105263,-0.9547368421052629,0.2283493090212431,27482962505.147003,-0.10142103388501199,14018940117.4091,0.4089185687627798,96.8995739482615,0.10776425892892659,3.1,0.15339703961650294,3.4,0.11295997286691163
2,OH,COLUMBUS,2010-03,4.23,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.027017826086957,0.07879104578838357,0.22118086956521738,4.008819130434783,0.08426237439148139,0.23731173913043485,3.9926882608695657,0.08889139917372452,0.25031173913043475,3.979688260869566,0.09007581161266859,0.2684247826086957,3.961575217391305,0.09389496549707439,0.41060652173913054,3.81939347826087,0.10074282639029356,0.8732952173913044,3.3567047826086958,0.11720369481447594,0.11652173913043477,4.113478260869566,0.09856477924197551,0.22565217391304354,4.004347826086957,0.10538901109585806,0.3956521739130435,3.834347826086957,0.11039677941049983,2.433043478260869,1.7969565217391312,0.25134210704107757,3.7273913043478255,0.5026086956521749,0.30494646049453594,4.489130434782608,-0.259130434782608,0.24973870404987095,4.644782608695651,-0.414782608695651,0.2283493090212431,27396832704.0094,-0.10142103388501199,14228362706.5907,0.4089185687627798,97.9962893430168,0.10776425892892659,3.3,0.15339703961650294,3.3,0.11295997286691163
3,OH,COLUMBUS,2010-11,4.08,Improvements_Additions for Apartments_Coops,0.22869727272727272,3.8513027272727274,0.07879104578838357,0.24913818181818187,3.8308618181818184,0.08426237439148139,0.2541922727272727,3.8258077272727276,0.08889139917372452,0.27004181818181816,3.809958181818182,0.09007581161266859,0.2871204545454545,3.7928795454545456,0.09389496549707439,0.44597000000000014,3.63403,0.10074282639029356,0.7651345454545454,3.314865454545455,0.11720369481447594,0.13400000000000004,3.946,0.09856477924197551,0.182,3.898,0.10538901109585806,0.25200000000000006,3.828,0.11039677941049983,1.35,2.73,0.25134210704107757,2.7630000000000003,1.3169999999999997,0.30494646049453594,3.817999999999999,0.2620000000000009,0.24973870404987095,4.186,-0.10599999999999987,0.2283493090212431,31618591270.7387,-0.10142103388501199,11822726022.5574,0.4089185687627798,94.51558950569391,0.10776425892892659,3.3,0.15339703961650294,3.1,0.11295997286691163
4,OH,COLUMBUS,2010-12,3.68,Improvements_Additions for Apartments_Coops,0.24122190476190472,3.4387780952380953,0.07879104578838357,0.25412380952380953,3.4258761904761905,0.08426237439148139,0.26178857142857137,3.418211428571429,0.08889139917372452,0.28196571428571415,3.398034285714286,0.09007581161266859,0.30272333333333334,3.377276666666667,0.09389496549707439,0.4583942857142857,3.2216057142857144,0.10074282639029356,0.7839004761904763,2.8960995238095237,0.11720369481447594,0.0854166666666667,3.5945833333333335,0.09856477924197551,0.19333333333333338,3.486666666666667,0.10538901109585806,0.2937499999999999,3.3862500000000004,0.11039677941049983,1.9429166666666664,1.7370833333333338,0.25134210704107757,3.2949999999999995,0.3850000000000007,0.30494646049453594,4.173333333333333,-0.49333333333333274,0.24973870404987095,4.415,-0.7349999999999999,0.2283493090212431,32217867353.4185,-0.10142103388501199,11082139451.8714,0.4089185687627798,92.4549564204629,0.10776425892892659,3.0,0.15339703961650294,3.0,0.11295997286691163
5,OH,COLUMBUS,2011-03,4.2,Improvements_Additions for Apartments_Coops,0.2076739130434783,3.992326086956522,0.07879104578838357,0.23889782608695653,3.9611021739130434,0.08426237439148139,0.2532847826086956,3.9467152173913047,0.08889139917372452,0.2829456521739131,3.9170543478260873,0.09007581161266859,0.30843478260869567,3.8915652173913045,0.09389496549707439,0.4607826086956522,3.739217391304348,0.10074282639029356,0.7797065217391305,3.4202934782608696,0.11720369481447594,0.06478260869565221,4.135217391304348,0.09856477924197551,0.15652173913043482,4.043478260869565,0.10538901109585806,0.25913043478260867,3.9408695652173913,0.11039677941049983,2.1134782608695653,2.086521739130435,0.25134210704107757,3.414347826086956,0.7856521739130442,0.30494646049453594,4.26608695652174,-0.06608695652173946,0.24973870404987095,4.5139130434782615,-0.3139130434782613,0.2283493090212431,31041077337.2648,-0.10142103388501199,11726514214.1317,0.4089185687627798,94.0022251537174,0.10776425892892659,3.0,0.15339703961650294,2.9,0.11295997286691163
6,OH,COLUMBUS,2011-07,3.625,Improvements_Additions for Apartments_Coops,0.12388095238095237,3.5011190476190475,0.07879104578838357,0.1598857142857143,3.465114285714286,0.08426237439148139,0.18661904761904766,3.4383809523809523,0.08889139917372452,0.2182333333333334,3.4067666666666665,0.09007581161266859,0.24991190476190472,3.3750880952380955,0.09389496549707439,0.41392857142857137,3.2110714285714286,0.10074282639029356,0.7452261904761905,2.8797738095238095,0.11720369481447594,0.037500000000000006,3.5875,0.09856477924197551,0.08400000000000002,3.541,0.10538901109585806,0.185,3.44,0.11039677941049983,1.541,2.084,0.25134210704107757,3.003,0.6219999999999999,0.30494646049453594,3.9475000000000002,-0.32250000000000023,0.24973870404987095,4.2705,-0.6455000000000002,0.2283493090212431,33690910289.8878,-0.10142103388501199,12472473242.0863,0.4089185687627798,91.13289228397959,0.10776425892892659,3.2,0.15339703961650294,3.0,0.11295997286691163
7,OH,COLUMBUS,2011-09,3.5,Improvements_Additions for Apartments_Coops,0.14525181818181823,3.3547481818181817,0.07879104578838357,0.1884,3.3116,0.08426237439148139,0.23085045454545455,3.2691495454545456,0.08889139917372452,0.2845913636363636,3.2154086363636365,0.09007581161266859,0.3502268181818181,3.149773181818182,0.09389496549707439,0.5222018181818182,2.977798181818182,0.10074282639029356,0.8332045454545454,2.6667954545454546,0.11720369481447594,0.005714285714285713,3.494285714285714,0.09856477924197551,0.04333333333333335,3.4566666666666666,0.10538901109585806,0.10476190476190479,3.395238095238095,0.11039677941049983,0.9004761904761904,2.5995238095238093,0.25134210704107757,1.9752380952380955,1.5247619047619045,0.30494646049453594,2.8271428571428574,0.6728571428571426,0.24973870404987095,3.182380952380953,0.317619047619047,0.2283493090212431,34825519831.2788,-0.10142103388501199,12477113046.1263,0.4089185687627798,90.5649414475864,0.10776425892892659,3.2,0.15339703961650294,3.2,0.11295997286691163
8,OH,COLUMBUS,2011-10,3.73,Improvements_Additions for Apartments_Coops,0.1416352380952381,3.588364761904762,0.07879104578838357,0.19074095238095234,3.5392590476190477,0.08426237439148139,0.24373904761904758,3.4862609523809525,0.08889139917372452,0.3185252380952381,3.411474761904762,0.09007581161266859,0.4064785714285714,3.3235214285714285,0.09389496549707439,0.59521,3.1347899999999997,0.10074282639029356,0.9086428571428572,2.821357142857143,0.11720369481447594,0.013500000000000003,3.7165,0.09856477924197551,0.05450000000000003,3.6755,0.10538901109585806,0.1145,3.6155,0.11039677941049983,1.0614999999999999,2.6685,0.25134210704107757,2.1519999999999997,1.5780000000000003,0.30494646049453594,2.8695,0.8605,0.24973870404987095,3.128,0.6019999999999999,0.2283493090212431,35344521679.5642,-0.10142103388501199,11655650147.2578,0.4089185687627798,88.33905735772379,0.10776425892892659,3.4,0.15339703961650294,3.2,0.11295997286691163
9,OH,COLUMBUS,2012-02,3.5,Improvements_Additions for Apartments_Coops,0.1410714285714286,3.3589285714285713,0.07879104578838357,0.19146190476190478,3.308538095238095,0.08426237439148139,0.2500238095238095,3.2499761904761906,0.08889139917372452,0.3686547619047619,3.1313452380952382,0.09007581161266859,0.5032404761904763,2.9967595238095237,0.09389496549707439,0.7572880952380953,2.742711904761905,0.10074282639029356,1.0711880952380954,2.4288119047619046,0.11720369481447594,0.06350000000000003,3.4365,0.09856477924197551,0.124,3.376,0.10538901109585806,0.161,3.339,0.11039677941049983,0.8310000000000001,2.669,0.25134210704107757,1.9674999999999998,1.5325000000000002,0.30494646049453594,2.7479999999999998,0.7520000000000002,0.24973870404987095,3.109,0.391,0.2283493090212431,36623269866.4569,-0.10142103388501199,11510278467.2037,0.4089185687627798,90.48744874686929,0.10776425892892659,2.8,0.15339703961650294,3.0,0.11295997286691163
