,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-1),Corr with auto_vol(-1),student_vol,Corr with student_vol,credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(4),Corr with mortgage 90(4)
0,ELGIN,2011-11,3.71,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.567449090909091,0.3906361195532582,0.19244863636363635,3.517551363636364,0.39275773284332516,0.2536463636363637,3.4563536363636365,0.3932177377797248,0.3593790909090909,3.350620909090909,0.3885613019440213,0.47529181818181826,3.2347081818181818,0.3758686830853556,0.6805422727272729,3.029457727272727,0.3666448213012967,1.000305,2.709695,0.3643079592159056,0.013999999999999999,3.696,0.4080151780979101,0.04650000000000002,3.6635,0.4064173931058486,0.11200000000000002,3.598,0.42351168298876973,0.908,2.802,0.5409848584073509,2.0134999999999996,1.6965000000000003,0.4768133416694333,2.7180000000000004,0.9919999999999995,0.21570945382686035,3.0155000000000003,0.6944999999999997,0.075789739358028,34623712775.9563,0.5156501692633806,11784187253.6333,0.4036427752860342,90.0868950067716,-0.5340823105653824,2.8,-0.6578922462658945,5.2,-0.39352798025628033
1,ELGIN,2011-11,3.71,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.567449090909091,0.3906361195532582,0.19244863636363635,3.517551363636364,0.39275773284332516,0.2536463636363637,3.4563536363636365,0.3932177377797248,0.3593790909090909,3.350620909090909,0.3885613019440213,0.47529181818181826,3.2347081818181818,0.3758686830853556,0.6805422727272729,3.029457727272727,0.3666448213012967,1.000305,2.709695,0.3643079592159056,0.013999999999999999,3.696,0.4080151780979101,0.04650000000000002,3.6635,0.4064173931058486,0.11200000000000002,3.598,0.42351168298876973,0.908,2.802,0.5409848584073509,2.0134999999999996,1.6965000000000003,0.4768133416694333,2.7180000000000004,0.9919999999999995,0.21570945382686035,3.0155000000000003,0.6944999999999997,0.075789739358028,34623712775.9563,0.5156501692633806,11784187253.6333,0.4036427752860342,90.0868950067716,-0.5340823105653824,2.8,-0.6578922462658945,5.1,-0.39352798025628033
2,ELGIN,2011-11,3.71,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.567449090909091,0.3906361195532582,0.19244863636363635,3.517551363636364,0.39275773284332516,0.2536463636363637,3.4563536363636365,0.3932177377797248,0.3593790909090909,3.350620909090909,0.3885613019440213,0.47529181818181826,3.2347081818181818,0.3758686830853556,0.6805422727272729,3.029457727272727,0.3666448213012967,1.000305,2.709695,0.3643079592159056,0.013999999999999999,3.696,0.4080151780979101,0.04650000000000002,3.6635,0.4064173931058486,0.11200000000000002,3.598,0.42351168298876973,0.908,2.802,0.5409848584073509,2.0134999999999996,1.6965000000000003,0.4768133416694333,2.7180000000000004,0.9919999999999995,0.21570945382686035,3.0155000000000003,0.6944999999999997,0.075789739358028,34623712775.9563,0.5156501692633806,11784187253.6333,0.4036427752860342,90.0868950067716,-0.5340823105653824,2.8,-0.6578922462658945,5.0,-0.39352798025628033
3,ELGIN,2011-11,3.71,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.567449090909091,0.3906361195532582,0.19244863636363635,3.517551363636364,0.39275773284332516,0.2536463636363637,3.4563536363636365,0.3932177377797248,0.3593790909090909,3.350620909090909,0.3885613019440213,0.47529181818181826,3.2347081818181818,0.3758686830853556,0.6805422727272729,3.029457727272727,0.3666448213012967,1.000305,2.709695,0.3643079592159056,0.013999999999999999,3.696,0.4080151780979101,0.04650000000000002,3.6635,0.4064173931058486,0.11200000000000002,3.598,0.42351168298876973,0.908,2.802,0.5409848584073509,2.0134999999999996,1.6965000000000003,0.4768133416694333,2.7180000000000004,0.9919999999999995,0.21570945382686035,3.0155000000000003,0.6944999999999997,0.075789739358028,34623712775.9563,0.5156501692633806,11784187253.6333,0.4036427752860342,90.0868950067716,-0.5340823105653824,2.8,-0.6578922462658945,5.2,-0.39352798025628033
4,ELGIN,2011-11,3.71,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.567449090909091,0.3906361195532582,0.19244863636363635,3.517551363636364,0.39275773284332516,0.2536463636363637,3.4563536363636365,0.3932177377797248,0.3593790909090909,3.350620909090909,0.3885613019440213,0.47529181818181826,3.2347081818181818,0.3758686830853556,0.6805422727272729,3.029457727272727,0.3666448213012967,1.000305,2.709695,0.3643079592159056,0.013999999999999999,3.696,0.4080151780979101,0.04650000000000002,3.6635,0.4064173931058486,0.11200000000000002,3.598,0.42351168298876973,0.908,2.802,0.5409848584073509,2.0134999999999996,1.6965000000000003,0.4768133416694333,2.7180000000000004,0.9919999999999995,0.21570945382686035,3.0155000000000003,0.6944999999999997,0.075789739358028,34623712775.9563,0.5156501692633806,11784187253.6333,0.4036427752860342,90.0868950067716,-0.5340823105653824,2.8,-0.6578922462658945,5.1,-0.39352798025628033
5,ELGIN,2011-11,3.71,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.567449090909091,0.3906361195532582,0.19244863636363635,3.517551363636364,0.39275773284332516,0.2536463636363637,3.4563536363636365,0.3932177377797248,0.3593790909090909,3.350620909090909,0.3885613019440213,0.47529181818181826,3.2347081818181818,0.3758686830853556,0.6805422727272729,3.029457727272727,0.3666448213012967,1.000305,2.709695,0.3643079592159056,0.013999999999999999,3.696,0.4080151780979101,0.04650000000000002,3.6635,0.4064173931058486,0.11200000000000002,3.598,0.42351168298876973,0.908,2.802,0.5409848584073509,2.0134999999999996,1.6965000000000003,0.4768133416694333,2.7180000000000004,0.9919999999999995,0.21570945382686035,3.0155000000000003,0.6944999999999997,0.075789739358028,34623712775.9563,0.5156501692633806,11784187253.6333,0.4036427752860342,90.0868950067716,-0.5340823105653824,2.8,-0.6578922462658945,5.0,-0.39352798025628033
6,ELGIN,2011-11,3.71,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.567449090909091,0.3906361195532582,0.19244863636363635,3.517551363636364,0.39275773284332516,0.2536463636363637,3.4563536363636365,0.3932177377797248,0.3593790909090909,3.350620909090909,0.3885613019440213,0.47529181818181826,3.2347081818181818,0.3758686830853556,0.6805422727272729,3.029457727272727,0.3666448213012967,1.000305,2.709695,0.3643079592159056,0.013999999999999999,3.696,0.4080151780979101,0.04650000000000002,3.6635,0.4064173931058486,0.11200000000000002,3.598,0.42351168298876973,0.908,2.802,0.5409848584073509,2.0134999999999996,1.6965000000000003,0.4768133416694333,2.7180000000000004,0.9919999999999995,0.21570945382686035,3.0155000000000003,0.6944999999999997,0.075789739358028,34623712775.9563,0.5156501692633806,11784187253.6333,0.4036427752860342,90.0868950067716,-0.5340823105653824,2.8,-0.6578922462658945,5.2,-0.39352798025628033
7,ELGIN,2011-11,3.71,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.567449090909091,0.3906361195532582,0.19244863636363635,3.517551363636364,0.39275773284332516,0.2536463636363637,3.4563536363636365,0.3932177377797248,0.3593790909090909,3.350620909090909,0.3885613019440213,0.47529181818181826,3.2347081818181818,0.3758686830853556,0.6805422727272729,3.029457727272727,0.3666448213012967,1.000305,2.709695,0.3643079592159056,0.013999999999999999,3.696,0.4080151780979101,0.04650000000000002,3.6635,0.4064173931058486,0.11200000000000002,3.598,0.42351168298876973,0.908,2.802,0.5409848584073509,2.0134999999999996,1.6965000000000003,0.4768133416694333,2.7180000000000004,0.9919999999999995,0.21570945382686035,3.0155000000000003,0.6944999999999997,0.075789739358028,34623712775.9563,0.5156501692633806,11784187253.6333,0.4036427752860342,90.0868950067716,-0.5340823105653824,2.8,-0.6578922462658945,5.1,-0.39352798025628033
8,ELGIN,2011-11,3.71,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.567449090909091,0.3906361195532582,0.19244863636363635,3.517551363636364,0.39275773284332516,0.2536463636363637,3.4563536363636365,0.3932177377797248,0.3593790909090909,3.350620909090909,0.3885613019440213,0.47529181818181826,3.2347081818181818,0.3758686830853556,0.6805422727272729,3.029457727272727,0.3666448213012967,1.000305,2.709695,0.3643079592159056,0.013999999999999999,3.696,0.4080151780979101,0.04650000000000002,3.6635,0.4064173931058486,0.11200000000000002,3.598,0.42351168298876973,0.908,2.802,0.5409848584073509,2.0134999999999996,1.6965000000000003,0.4768133416694333,2.7180000000000004,0.9919999999999995,0.21570945382686035,3.0155000000000003,0.6944999999999997,0.075789739358028,34623712775.9563,0.5156501692633806,11784187253.6333,0.4036427752860342,90.0868950067716,-0.5340823105653824,2.8,-0.6578922462658945,5.0,-0.39352798025628033
9,ELGIN,2011-11,3.71,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.567449090909091,0.3906361195532582,0.19244863636363635,3.517551363636364,0.39275773284332516,0.2536463636363637,3.4563536363636365,0.3932177377797248,0.3593790909090909,3.350620909090909,0.3885613019440213,0.47529181818181826,3.2347081818181818,0.3758686830853556,0.6805422727272729,3.029457727272727,0.3666448213012967,1.000305,2.709695,0.3643079592159056,0.013999999999999999,3.696,0.4080151780979101,0.04650000000000002,3.6635,0.4064173931058486,0.11200000000000002,3.598,0.42351168298876973,0.908,2.802,0.5409848584073509,2.0134999999999996,1.6965000000000003,0.4768133416694333,2.7180000000000004,0.9919999999999995,0.21570945382686035,3.0155000000000003,0.6944999999999997,0.075789739358028,34623712775.9563,0.5156501692633806,11784187253.6333,0.4036427752860342,90.0868950067716,-0.5340823105653824,2.8,-0.6578922462658945,5.2,-0.39352798025628033
