,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(-2),Corr with student_vol(-2),credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90,Corr with mortgage 90
0,2010-06,TN,CLARKSVILLE,2010-06,4.54,"(-87.3099, 36.5286)",94228.27,Improvements_Additions for Apartments_Coops,0.29840136363636366,-0.337024918779472,0.3291213636363637,-0.3399276546315737,0.3487363636363637,-0.36159678223026975,0.4336950000000001,-0.35693067072202433,0.5368986363636363,-0.35929117985078973,0.7518195454545455,-0.36021958042795604,1.187955909090909,-0.3236797498212835,0.07954545454545457,-0.39737886074320794,0.19090909090909092,-0.4050695782688735,0.3181818181818181,-0.39343443130787903,1.9963636363636363,0.13882205598008074,3.2040909090909095,0.5058042377891221,3.9499999999999997,0.5804608337691598,4.127727272727272,0.5541637203742042,29826615528.9652,-0.6204116795006992,13493693756.3064,0.741778084496726,95.21340255359091,0.4064873752981813,4.0,0.8722666162927335,3.1,0.29662098670648723
1,2011-10,TN,CLARKSVILLE,2011-10,4.05,"(-87.252495, 36.509766)",29046.95,Improvements_Additions for Apartments_Coops,0.1416352380952381,-0.337024918779472,0.19074095238095234,-0.3399276546315737,0.24373904761904758,-0.36159678223026975,0.3185252380952381,-0.35693067072202433,0.4064785714285714,-0.35929117985078973,0.59521,-0.36021958042795604,0.9086428571428572,-0.3236797498212835,0.013500000000000003,-0.39737886074320794,0.05450000000000003,-0.4050695782688735,0.1145,-0.39343443130787903,1.0614999999999999,0.13882205598008074,2.1519999999999997,0.5058042377891221,2.8695,0.5804608337691598,3.128,0.5541637203742042,35385458151.3724,-0.6204116795006992,12477113046.1263,0.741778084496726,90.35087768078328,0.4064873752981813,4.0,0.8722666162927335,2.5,0.29662098670648723
2,2013-03,TN,CLARKSVILLE,2013-03,2.966666666666667,"(-87.3099, 36.5286)",38501.066666666666,Improvements_Additions for Apartments_Coops,0.15505000000000002,-0.337024918779472,0.17309999999999998,-0.3399276546315737,0.20345,-0.36159678223026975,0.2419,-0.35693067072202433,0.28190000000000004,-0.35929117985078973,0.44782500000000003,-0.36021958042795604,0.7351250000000001,-0.3236797498212835,0.07800000000000003,-0.39737886074320794,0.11450000000000005,-0.4050695782688735,0.14750000000000002,-0.39343443130787903,0.8185000000000002,0.13882205598008074,1.9575,0.5058042377891221,2.7840000000000003,0.5804608337691598,3.1625000000000005,0.5541637203742042,41507587847.7023,-0.6204116795006992,11154944519.578999,0.741778084496726,86.5850023909696,0.4064873752981813,2.6,0.8722666162927335,3.1,0.29662098670648723
3,2014-11,TN,CLARKSVILLE,2014-11,4.15,"(-87.3099, 36.5286)",63383.31,Improvements_Additions for Apartments_Coops,0.09656999999999999,-0.337024918779472,0.12222499999999999,-0.3399276546315737,0.1548075,-0.36159678223026975,0.20246,-0.35693067072202433,0.23286250000000003,-0.35929117985078973,0.32679500000000006,-0.36021958042795604,0.56206,-0.3236797498212835,0.04166666666666668,-0.39737886074320794,0.06944444444444448,-0.4050695782688735,0.13444444444444448,-0.39343443130787903,1.6205555555555557,0.13882205598008074,2.325555555555556,0.5058042377891221,2.7644444444444445,0.5804608337691598,3.038333333333333,0.5541637203742042,45758876905.2845,-0.6204116795006992,11159124696.1814,0.741778084496726,82.4770523961592,0.4064873752981813,3.2,0.8722666162927335,2.4,0.29662098670648723
4,2018-03,TN,CLARKSVILLE,2018-03,3.3,"(-87.327805, 36.508975)",52251.78,Improvements_Additions for Apartments_Coops,1.5183047619047625,-0.337024918779472,1.6006185714285712,-0.3399276546315737,1.7991309523809524,-0.36159678223026975,1.9184628571428568,-0.35693067072202433,2.173357619047619,-0.35929117985078973,2.345182380952381,-0.36021958042795604,2.596475714285714,-0.3236797498212835,1.636666666666667,-0.39737886074320794,1.917142857142857,-0.4050695782688735,2.0628571428571427,-0.39343443130787903,2.6295238095238096,0.13882205598008074,2.8423809523809527,0.5058042377891221,2.9733333333333327,0.5804608337691598,3.0914285714285716,0.5541637203742042,50165072031.0326,-0.6204116795006992,11226317067.5623,0.741778084496726,88.437943439718,0.4064873752981813,2.5,0.8722666162927335,1.0,0.29662098670648723
