,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(1),Corr with student_vol(1),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-3),Corr with mortgage 90(-3)
0,2010-12,FL,ORLANDO,2010-12,3.69,"(-81.453136, 28.529877000000003)",45096.33,Improvements_Additions for Apartments_Coops,0.24122190476190472,0.5519967041161576,0.25412380952380953,0.551922847939454,0.26178857142857137,0.5459546790935647,0.28196571428571415,0.545060801311754,0.30272333333333334,0.5376535202098585,0.4583942857142857,0.5087511236932475,0.7839004761904763,0.47901511847354056,0.0854166666666667,0.5529703075532212,0.19333333333333338,0.5209997545237757,0.2937499999999999,0.4910995912569476,1.9429166666666664,0.46351967471084377,3.2949999999999995,0.4439737886449542,4.173333333333333,0.2719777857895063,4.415,0.1714232345132319,31252070876.7547,-0.10109442568177954,11568364841.7538,0.37190668792234377,92.5881563190625,0.21252385160370577,4.1,-0.10651183017294746,8.6,-0.05042471449344892
1,2011-12,FL,ORLANDO,2011-12,4.2,"(-81.22375799999999, 28.594621000000004)",51832.89,Improvements_Additions for Apartments_Coops,0.1499335,0.5519967041161576,0.2029985,0.551922847939454,0.2836085,0.5459546790935647,0.40829250000000006,0.545060801311754,0.5557375,0.5376535202098585,0.7798775000000001,0.5087511236932475,1.1003555000000003,0.47901511847354056,0.0033333333333333335,0.5529703075532212,0.048571428571428585,0.5209997545237757,0.11523809523809528,0.4910995912569476,0.8914285714285713,0.46351967471084377,1.9780952380952384,0.4439737886449542,2.6676190476190476,0.2719777857895063,2.9823809523809524,0.1714232345132319,36623269866.4569,-0.10109442568177954,11510278467.2037,0.37190668792234377,89.00857713430821,0.21252385160370577,3.8,-0.10651183017294746,9.0,-0.05042471449344892
2,2012-04,FL,ORLANDO,2012-04,3.25,"(-81.666722, 30.362234)",115667.39,Improvements_Additions for Apartments_Coops,0.14868421052631575,0.5519967041161576,0.18980526315789473,0.551922847939454,0.23982894736842097,0.5459546790935647,0.34777368421052635,0.545060801311754,0.46680789473684203,0.5376535202098585,0.7313999999999999,0.5087511236932475,1.048621052631579,0.47901511847354056,0.0666666666666667,0.5529703075532212,0.13904761904761903,0.5209997545237757,0.18333333333333335,0.4910995912569476,0.8947619047619045,0.46351967471084377,2.0528571428571425,0.4439737886449542,2.8166666666666664,0.2719777857895063,3.1842857142857137,0.1714232345132319,37160101000.5239,-0.10109442568177954,12770391029.1034,0.37190668792234377,89.6061116730853,0.21252385160370577,3.5,-0.10651183017294746,8.8,-0.05042471449344892
3,2012-09,FL,ORLANDO,2012-09,3.12,"(-81.2777, 28.371)",118513.63,Improvements_Additions for Apartments_Coops,0.15189500000000006,0.5519967041161576,0.183625,0.551922847939454,0.22133750000000002,0.5459546790935647,0.3079875,0.545060801311754,0.3856325000000001,0.5376535202098585,0.6716749999999999,0.5087511236932475,0.9997750000000002,0.47901511847354056,0.07526315789473685,0.5529703075532212,0.13736842105263158,0.5209997545237757,0.17578947368421055,0.4910995912569476,0.6689473684210526,0.46351967471084377,1.7231578947368422,0.4439737886449542,2.488421052631579,0.2719777857895063,2.8815789473684212,0.1714232345132319,39268596272.9965,-0.10109442568177954,12022315813.7363,0.37190668792234377,91.578064558499,0.21252385160370577,3.2,-0.10651183017294746,8.4,-0.05042471449344892
4,2012-12,FL,ORLANDO,2012-12,2.42,"(-81.240578, 28.543898)",35276.6,Improvements_Additions for Apartments_Coops,0.1631578947368421,0.5519967041161576,0.1875157894736842,0.551922847939454,0.21092631578947374,0.5459546790935647,0.2552894736842105,0.545060801311754,0.30947368421052623,0.5376535202098585,0.5145657894736843,0.5087511236932475,0.8483157894736841,0.47901511847354056,0.039500000000000014,0.5529703075532212,0.11950000000000005,0.5209997545237757,0.1585,0.4910995912569476,0.6960000000000001,0.46351967471084377,1.7189999999999999,0.4439737886449542,2.4675000000000002,0.2719777857895063,2.8835,0.1714232345132319,40395555554.9932,-0.10109442568177954,11154944519.578999,0.37190668792234377,86.5850023909696,0.21252385160370577,3.6,-0.10651183017294746,8.0,-0.05042471449344892
5,2013-02,FL,ORLANDO,2013-02,3.275,"(-81.266152, 28.4206636)",54089.78,Improvements_Additions for Apartments_Coops,0.15464999999999998,0.5519967041161576,0.17315,0.551922847939454,0.20129999999999998,0.5459546790935647,0.2455,0.545060801311754,0.29049499999999995,0.5376535202098585,0.463425,0.5087511236932475,0.761875,0.47901511847354056,0.0768421052631579,0.5529703075532212,0.12421052631578947,0.5209997545237757,0.15736842105263157,0.4910995912569476,0.8463157894736841,0.46351967471084377,1.9842105263157896,0.4439737886449542,2.782631578947368,0.2719777857895063,3.165263157894737,0.1714232345132319,41507587847.7023,-0.10109442568177954,9855625468.0504,0.37190668792234377,89.95115518901541,0.21252385160370577,3.7,-0.10651183017294746,7.6,-0.05042471449344892
6,2013-04,FL,ORLANDO,2013-04,2.55,"(-81.33, 28.52)",49272.73,Improvements_Additions for Apartments_Coops,0.1539047619047619,0.5519967041161576,0.17210476190476193,0.551922847939454,0.19953333333333334,0.5459546790935647,0.24005714285714277,0.545060801311754,0.27714285714285714,0.5376535202098585,0.4360190476190476,0.5087511236932475,0.7168333333333334,0.47901511847354056,0.049090909090909116,0.5529703075532212,0.09409090909090913,0.5209997545237757,0.12454545454545456,0.4910995912569476,0.7104545454545454,0.46351967471084377,1.7590909090909093,0.4439737886449542,2.5500000000000003,0.2719777857895063,2.9327272727272726,0.1714232345132319,41334062733.8549,-0.10109442568177954,9498561196.652071,0.37190668792234377,88.1059676388142,0.21252385160370577,3.2,-0.10651183017294746,7.4,-0.05042471449344892
7,2013-06,FL,ORLANDO,2013-06,3.09,"(-81.464949, 28.490171999999998)",30280.705,Improvements_Additions for Apartments_Coops,0.13074,0.5519967041161576,0.15964599999999998,0.551922847939454,0.19319250000000002,0.5459546790935647,0.23164600000000002,0.545060801311754,0.27374,0.5376535202098585,0.4139935,0.5087511236932475,0.6839425000000002,0.47901511847354056,0.0345,0.5529703075532212,0.08750000000000002,0.5209997545237757,0.142,0.4910995912569476,1.2035,0.46351967471084377,2.3000000000000003,0.4439737886449542,3.0740000000000003,0.2719777857895063,3.400000000000001,0.1714232345132319,41244159430.5284,-0.10109442568177954,8901986132.75728,0.37190668792234377,85.7873584996498,0.21252385160370577,2.7,-0.10651183017294746,7.1,-0.05042471449344892
8,2013-07,FL,ORLANDO,2013-07,4.221,"(-81.429903, 28.474569)",36490.2,Improvements_Additions for Apartments_Coops,0.12117913043478262,0.5519967041161576,0.15611695652173913,0.551922847939454,0.19111913043478265,0.5459546790935647,0.232388695652174,0.545060801311754,0.26758260869565215,0.5376535202098585,0.40307869565217386,0.5087511236932475,0.6838491304347826,0.47901511847354056,0.020909090909090912,0.5529703075532212,0.07363636363636367,0.5209997545237757,0.12181818181818184,0.4910995912569476,1.4031818181818183,0.46351967471084377,2.5822727272727275,0.4439737886449542,3.3072727272727276,0.2719777857895063,3.605,0.1714232345132319,41658198449.9001,-0.10109442568177954,10210246554.7955,0.37190668792234377,88.4263020205016,0.21252385160370577,2.5,-0.10651183017294746,6.8,-0.05042471449344892
9,2014-06,FL,ORLANDO,2014-06,3.79,"(-81.42048299999999, 28.363770000000002)",41916.135,Improvements_Additions for Apartments_Coops,0.09278571428571428,0.5519967041161576,0.12241428571428574,0.551922847939454,0.1523738095238095,0.5459546790935647,0.19377380952380954,0.545060801311754,0.2309452380952381,0.5376535202098585,0.32388809523809525,0.5087511236932475,0.5421714285714285,0.47901511847354056,0.024285714285714296,0.5529703075532212,0.06047619047619051,0.5209997545237757,0.10476190476190479,0.4910995912569476,1.679047619047619,0.46351967471084377,2.5985714285714288,0.4439737886449542,3.1533333333333333,0.2719777857895063,3.4199999999999995,0.1714232345132319,44591810060.8257,-0.10109442568177954,10638305940.4607,0.37190668792234377,82.08517590205541,0.21252385160370577,2.0,-0.10651183017294746,4.1,-0.05042471449344892
10,2014-10,FL,ORLANDO,2014-10,3.42,"(-81.471858, 28.413997)",135841.54,Improvements_Additions for Apartments_Coops,0.09059565217391304,0.5519967041161576,0.11953260869565213,0.551922847939454,0.15351739130434783,0.5459546790935647,0.1974043478260869,0.545060801311754,0.2313760869565217,0.5376535202098585,0.3236195652173913,0.5087511236932475,0.5523869565217392,0.47901511847354056,0.020909090909090912,0.5529703075532212,0.05045454545454548,0.5209997545237757,0.10454545454545458,0.4910995912569476,1.5459090909090911,0.46351967471084377,2.304090909090909,0.4439737886449542,2.7731818181818184,0.2719777857895063,3.039999999999999,0.1714232345132319,45758876905.2845,-0.10109442568177954,11357071284.6333,0.37190668792234377,82.122236078369,0.21252385160370577,2.6,-0.10651183017294746,3.9,-0.05042471449344892
11,2015-01,FL,ORLANDO,2015-01,3.3,"(-81.37899999999999, 28.5421)",58660.87,Improvements_Additions for Apartments_Coops,0.11871428571428574,0.5519967041161576,0.1349785714285714,0.551922847939454,0.16807857142857144,0.5459546790935647,0.2135952380952381,0.545060801311754,0.2543190476190476,0.5376535202098585,0.35825714285714294,0.5087511236932475,0.6221666666666666,0.47901511847354056,0.018000000000000006,0.5529703075532212,0.08300000000000003,0.5209997545237757,0.19549999999999998,0.4910995912569476,1.3744999999999998,0.46351967471084377,1.8814999999999997,0.4439737886449542,2.199,0.2719777857895063,2.455,0.1714232345132319,47692027772.9219,-0.10109442568177954,11837215038.8922,0.37190668792234377,83.34061286074021,0.21252385160370577,2.3,-0.10651183017294746,3.5,-0.05042471449344892
