,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol,Corr with student_vol,credit_tightness(1),Corr with credit_tightness(1),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-3),Corr with mortgage 90(-3)
0,ANDERSON,2010-03,4.39,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.187017826086956,0.35582352080515,0.22118086956521738,4.168819130434782,0.3551706104032052,0.23731173913043485,4.1526882608695646,0.34836315132755374,0.25031173913043475,4.139688260869565,0.335232657378786,0.2684247826086957,4.121575217391304,0.32873688642609344,0.41060652173913054,3.979393478260869,0.29154631949518695,0.8732952173913044,3.516704782608695,0.31123439797092994,0.11652173913043477,4.273478260869565,0.36430490077869226,0.22565217391304354,4.164347826086956,0.36563364130038606,0.3956521739130435,3.994347826086956,0.39387346219865077,2.433043478260869,1.9569565217391305,0.823405672868043,3.7273913043478255,0.6626086956521742,0.8932411179616865,4.489130434782608,-0.09913043478260875,0.7601585425563805,4.644782608695651,-0.2547826086956517,0.6995990623724875,28389074974.2894,-0.34151189004922977,14217328271.8582,0.6508979537709338,99.0214107435932,0.3587606447442405,4.5,0.2048830832948409,4.7,0.204628780895624
1,ANDERSON,2010-03,4.39,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.187017826086956,0.35582352080515,0.22118086956521738,4.168819130434782,0.3551706104032052,0.23731173913043485,4.1526882608695646,0.34836315132755374,0.25031173913043475,4.139688260869565,0.335232657378786,0.2684247826086957,4.121575217391304,0.32873688642609344,0.41060652173913054,3.979393478260869,0.29154631949518695,0.8732952173913044,3.516704782608695,0.31123439797092994,0.11652173913043477,4.273478260869565,0.36430490077869226,0.22565217391304354,4.164347826086956,0.36563364130038606,0.3956521739130435,3.994347826086956,0.39387346219865077,2.433043478260869,1.9569565217391305,0.823405672868043,3.7273913043478255,0.6626086956521742,0.8932411179616865,4.489130434782608,-0.09913043478260875,0.7601585425563805,4.644782608695651,-0.2547826086956517,0.6995990623724875,28389074974.2894,-0.34151189004922977,14217328271.8582,0.6508979537709338,99.0214107435932,0.3587606447442405,4.5,0.2048830832948409,4.8,0.204628780895624
2,ANDERSON,2010-03,4.39,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.187017826086956,0.35582352080515,0.22118086956521738,4.168819130434782,0.3551706104032052,0.23731173913043485,4.1526882608695646,0.34836315132755374,0.25031173913043475,4.139688260869565,0.335232657378786,0.2684247826086957,4.121575217391304,0.32873688642609344,0.41060652173913054,3.979393478260869,0.29154631949518695,0.8732952173913044,3.516704782608695,0.31123439797092994,0.11652173913043477,4.273478260869565,0.36430490077869226,0.22565217391304354,4.164347826086956,0.36563364130038606,0.3956521739130435,3.994347826086956,0.39387346219865077,2.433043478260869,1.9569565217391305,0.823405672868043,3.7273913043478255,0.6626086956521742,0.8932411179616865,4.489130434782608,-0.09913043478260875,0.7601585425563805,4.644782608695651,-0.2547826086956517,0.6995990623724875,28389074974.2894,-0.34151189004922977,14217328271.8582,0.6508979537709338,99.0214107435932,0.3587606447442405,4.5,0.2048830832948409,4.0,0.204628780895624
3,ANDERSON,2010-03,4.39,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.187017826086956,0.35582352080515,0.22118086956521738,4.168819130434782,0.3551706104032052,0.23731173913043485,4.1526882608695646,0.34836315132755374,0.25031173913043475,4.139688260869565,0.335232657378786,0.2684247826086957,4.121575217391304,0.32873688642609344,0.41060652173913054,3.979393478260869,0.29154631949518695,0.8732952173913044,3.516704782608695,0.31123439797092994,0.11652173913043477,4.273478260869565,0.36430490077869226,0.22565217391304354,4.164347826086956,0.36563364130038606,0.3956521739130435,3.994347826086956,0.39387346219865077,2.433043478260869,1.9569565217391305,0.823405672868043,3.7273913043478255,0.6626086956521742,0.8932411179616865,4.489130434782608,-0.09913043478260875,0.7601585425563805,4.644782608695651,-0.2547826086956517,0.6995990623724875,28389074974.2894,-0.34151189004922977,14217328271.8582,0.6508979537709338,99.0214107435932,0.3587606447442405,4.5,0.2048830832948409,4.0,0.204628780895624
4,ANDERSON,2010-03,4.39,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.187017826086956,0.35582352080515,0.22118086956521738,4.168819130434782,0.3551706104032052,0.23731173913043485,4.1526882608695646,0.34836315132755374,0.25031173913043475,4.139688260869565,0.335232657378786,0.2684247826086957,4.121575217391304,0.32873688642609344,0.41060652173913054,3.979393478260869,0.29154631949518695,0.8732952173913044,3.516704782608695,0.31123439797092994,0.11652173913043477,4.273478260869565,0.36430490077869226,0.22565217391304354,4.164347826086956,0.36563364130038606,0.3956521739130435,3.994347826086956,0.39387346219865077,2.433043478260869,1.9569565217391305,0.823405672868043,3.7273913043478255,0.6626086956521742,0.8932411179616865,4.489130434782608,-0.09913043478260875,0.7601585425563805,4.644782608695651,-0.2547826086956517,0.6995990623724875,28389074974.2894,-0.34151189004922977,14217328271.8582,0.6508979537709338,99.0214107435932,0.3587606447442405,4.5,0.2048830832948409,4.7,0.204628780895624
5,ANDERSON,2010-03,4.39,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.187017826086956,0.35582352080515,0.22118086956521738,4.168819130434782,0.3551706104032052,0.23731173913043485,4.1526882608695646,0.34836315132755374,0.25031173913043475,4.139688260869565,0.335232657378786,0.2684247826086957,4.121575217391304,0.32873688642609344,0.41060652173913054,3.979393478260869,0.29154631949518695,0.8732952173913044,3.516704782608695,0.31123439797092994,0.11652173913043477,4.273478260869565,0.36430490077869226,0.22565217391304354,4.164347826086956,0.36563364130038606,0.3956521739130435,3.994347826086956,0.39387346219865077,2.433043478260869,1.9569565217391305,0.823405672868043,3.7273913043478255,0.6626086956521742,0.8932411179616865,4.489130434782608,-0.09913043478260875,0.7601585425563805,4.644782608695651,-0.2547826086956517,0.6995990623724875,28389074974.2894,-0.34151189004922977,14217328271.8582,0.6508979537709338,99.0214107435932,0.3587606447442405,4.5,0.2048830832948409,4.8,0.204628780895624
6,ANDERSON,2010-03,4.39,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.187017826086956,0.35582352080515,0.22118086956521738,4.168819130434782,0.3551706104032052,0.23731173913043485,4.1526882608695646,0.34836315132755374,0.25031173913043475,4.139688260869565,0.335232657378786,0.2684247826086957,4.121575217391304,0.32873688642609344,0.41060652173913054,3.979393478260869,0.29154631949518695,0.8732952173913044,3.516704782608695,0.31123439797092994,0.11652173913043477,4.273478260869565,0.36430490077869226,0.22565217391304354,4.164347826086956,0.36563364130038606,0.3956521739130435,3.994347826086956,0.39387346219865077,2.433043478260869,1.9569565217391305,0.823405672868043,3.7273913043478255,0.6626086956521742,0.8932411179616865,4.489130434782608,-0.09913043478260875,0.7601585425563805,4.644782608695651,-0.2547826086956517,0.6995990623724875,28389074974.2894,-0.34151189004922977,14217328271.8582,0.6508979537709338,99.0214107435932,0.3587606447442405,4.5,0.2048830832948409,4.0,0.204628780895624
7,ANDERSON,2010-03,4.39,Improvements_Additions for Apartments_Coops,0.20298217391304352,4.187017826086956,0.35582352080515,0.22118086956521738,4.168819130434782,0.3551706104032052,0.23731173913043485,4.1526882608695646,0.34836315132755374,0.25031173913043475,4.139688260869565,0.335232657378786,0.2684247826086957,4.121575217391304,0.32873688642609344,0.41060652173913054,3.979393478260869,0.29154631949518695,0.8732952173913044,3.516704782608695,0.31123439797092994,0.11652173913043477,4.273478260869565,0.36430490077869226,0.22565217391304354,4.164347826086956,0.36563364130038606,0.3956521739130435,3.994347826086956,0.39387346219865077,2.433043478260869,1.9569565217391305,0.823405672868043,3.7273913043478255,0.6626086956521742,0.8932411179616865,4.489130434782608,-0.09913043478260875,0.7601585425563805,4.644782608695651,-0.2547826086956517,0.6995990623724875,28389074974.2894,-0.34151189004922977,14217328271.8582,0.6508979537709338,99.0214107435932,0.3587606447442405,4.5,0.2048830832948409,4.0,0.204628780895624
8,ANDERSON,2010-11,3.96,Improvements_Additions for Apartments_Coops,0.22869727272727272,3.7313027272727273,0.35582352080515,0.24913818181818187,3.7108618181818183,0.3551706104032052,0.2541922727272727,3.7058077272727274,0.34836315132755374,0.27004181818181816,3.6899581818181817,0.335232657378786,0.2871204545454545,3.6728795454545455,0.32873688642609344,0.44597000000000014,3.51403,0.29154631949518695,0.7651345454545454,3.1948654545454547,0.31123439797092994,0.13400000000000004,3.826,0.36430490077869226,0.182,3.778,0.36563364130038606,0.25200000000000006,3.7079999999999997,0.39387346219865077,1.35,2.61,0.823405672868043,2.7630000000000003,1.1969999999999996,0.8932411179616865,3.817999999999999,0.1420000000000008,0.7601585425563805,4.186,-0.22599999999999998,0.6995990623724875,32217867353.4185,-0.34151189004922977,11082139451.8714,0.6508979537709338,94.7176548951663,0.3587606447442405,4.0,0.2048830832948409,3.8,0.204628780895624
9,ANDERSON,2010-11,3.96,Improvements_Additions for Apartments_Coops,0.22869727272727272,3.7313027272727273,0.35582352080515,0.24913818181818187,3.7108618181818183,0.3551706104032052,0.2541922727272727,3.7058077272727274,0.34836315132755374,0.27004181818181816,3.6899581818181817,0.335232657378786,0.2871204545454545,3.6728795454545455,0.32873688642609344,0.44597000000000014,3.51403,0.29154631949518695,0.7651345454545454,3.1948654545454547,0.31123439797092994,0.13400000000000004,3.826,0.36430490077869226,0.182,3.778,0.36563364130038606,0.25200000000000006,3.7079999999999997,0.39387346219865077,1.35,2.61,0.823405672868043,2.7630000000000003,1.1969999999999996,0.8932411179616865,3.817999999999999,0.1420000000000008,0.7601585425563805,4.186,-0.22599999999999998,0.6995990623724875,32217867353.4185,-0.34151189004922977,11082139451.8714,0.6508979537709338,94.7176548951663,0.3587606447442405,4.0,0.2048830832948409,3.7,0.204628780895624
