,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(3),Corr with student_vol(3),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(4),Corr with mortgage 90(4)
0,LA,NEW ORLEANS,2010-03,3.78,Improvements_Additions for Apartments_Coops,0.20298217391304352,3.5770178260869563,-0.05237632770298922,0.22118086956521738,3.5588191304347823,-0.05422904764063495,0.23731173913043485,3.542688260869565,-0.05302340863003031,0.25031173913043475,3.529688260869565,-0.054720435976033655,0.2684247826086957,3.511575217391304,-0.057298829891705504,0.41060652173913054,3.369393478260869,-0.07373758171112217,0.8732952173913044,2.9067047826086956,-0.08155688468244128,0.11652173913043477,3.663478260869565,-0.035127917945994,0.22565217391304354,3.554347826086956,-0.0611291058262196,0.3956521739130435,3.384347826086956,-0.06994398713937906,2.433043478260869,1.3469565217391306,-0.1092530675216053,3.7273913043478255,0.0526086956521743,0.015764665990585895,4.489130434782608,-0.7091304347826086,0.1008887025931095,4.644782608695651,-0.8647826086956516,0.12439016786858854,27396832704.0094,-0.11763278959471919,11833891080.8667,-0.5148643912982127,95.78917846656341,-0.16351172787372303,4.9,0.32520309871076725,4.0,0.20631396379829745
1,LA,NEW ORLEANS,2010-07,4.04,Improvements_Additions for Apartments_Coops,0.26711500000000005,3.772885,-0.05237632770298922,0.31483090909090916,3.725169090909091,-0.05422904764063495,0.3341213636363637,3.7058786363636362,-0.05302340863003031,0.41480272727272727,3.6251972727272728,-0.054720435976033655,0.5103277272727272,3.529672272727273,-0.057298829891705504,0.7185045454545452,3.3214954545454547,-0.07373758171112217,1.117797727272727,2.922202272727273,-0.08155688468244128,0.15666666666666668,3.8833333333333333,-0.035127917945994,0.20047619047619053,3.8395238095238096,-0.0611291058262196,0.2914285714285714,3.7485714285714287,-0.06994398713937906,1.7628571428571433,2.2771428571428567,-0.1092530675216053,3.0114285714285716,1.0285714285714285,0.015764665990585895,3.796190476190476,0.24380952380952392,0.1008887025931095,3.994285714285714,0.04571428571428582,0.12439016786858854,29826615528.9652,-0.11763278959471919,11822726022.5574,-0.5148643912982127,92.4549564204629,-0.16351172787372303,4.5,0.32520309871076725,4.3,0.20631396379829745
2,LA,NEW ORLEANS,2011-11,4.25,Improvements_Additions for Apartments_Coops,0.14255090909090912,4.107449090909091,-0.05237632770298922,0.19244863636363635,4.057551363636364,-0.05422904764063495,0.2536463636363637,3.9963536363636365,-0.05302340863003031,0.3593790909090909,3.890620909090909,-0.054720435976033655,0.47529181818181826,3.774708181818182,-0.057298829891705504,0.6805422727272729,3.5694577272727273,-0.07373758171112217,1.000305,3.249695,-0.08155688468244128,0.013999999999999999,4.236,-0.035127917945994,0.04650000000000002,4.2035,-0.0611291058262196,0.11200000000000002,4.138,-0.06994398713937906,0.908,3.342,-0.1092530675216053,2.0134999999999996,2.2365000000000004,0.015764665990585895,2.7180000000000004,1.5319999999999996,0.1008887025931095,3.0155000000000003,1.2344999999999997,0.12439016786858854,35385458151.3724,-0.11763278959471919,10728874885.7875,-0.5148643912982127,90.6452366150782,-0.16351172787372303,4.9,0.32520309871076725,4.2,0.20631396379829745
3,LA,NEW ORLEANS,2012-01,4.4,Improvements_Additions for Apartments_Coops,0.14564761904761903,4.2543523809523816,-0.05237632770298922,0.2014238095238095,4.1985761904761905,-0.05422904764063495,0.28289523809523814,4.117104761904762,-0.05302340863003031,0.41424761904761903,3.9857523809523814,-0.054720435976033655,0.5659000000000001,3.8341000000000003,-0.057298829891705504,0.7969761904761906,3.6030238095238096,-0.07373758171112217,1.1145476190476191,3.285452380952381,-0.08155688468244128,0.0245,4.375500000000001,-0.035127917945994,0.06550000000000003,4.3345,-0.0611291058262196,0.11500000000000003,4.285,-0.06994398713937906,0.835,3.5650000000000004,-0.1092530675216053,1.9664999999999995,2.433500000000001,0.015764665990585895,2.6950000000000003,1.705,0.1008887025931095,3.026,1.3740000000000006,0.12439016786858854,35767585536.868996,-0.11763278959471919,11641401212.0971,-0.5148643912982127,89.00857713430821,-0.16351172787372303,5.6,0.32520309871076725,3.9,0.20631396379829745
4,LA,NEW ORLEANS,2012-05,2.57,Improvements_Additions for Apartments_Coops,0.15161363636363637,2.4183863636363636,-0.05237632770298922,0.19053181818181822,2.3794681818181815,-0.05422904764063495,0.23893181818181805,2.331068181818182,-0.05302340863003031,0.3457045454545453,2.2242954545454543,-0.054720435976033655,0.4665318181818183,2.1034681818181813,-0.057298829891705504,0.732990909090909,1.8370090909090908,-0.07373758171112217,1.0615068181818177,1.5084931818181821,-0.08155688468244128,0.06590909090909093,2.504090909090909,-0.035127917945994,0.14545454545454548,2.4245454545454543,-0.0611291058262196,0.19181818181818186,2.378181818181818,-0.06994398713937906,0.7618181818181818,1.8081818181818181,-0.1092530675216053,1.8031818181818189,0.766818181818181,0.015764665990585895,2.525909090909091,0.04409090909090896,0.1008887025931095,2.930909090909091,-0.3609090909090913,0.12439016786858854,36601383816.48,-0.11763278959471919,11986368496.8635,-0.5148643912982127,89.6061116730853,-0.16351172787372303,4.8,0.32520309871076725,3.7,0.20631396379829745
5,LA,NEW ORLEANS,2013-01,7.64,Improvements_Additions for Apartments_Coops,0.16043181818181818,7.479568181818181,-0.05237632770298922,0.17947272727272726,7.460527272727273,-0.05422904764063495,0.20497272727272725,7.435027272727273,-0.05302340863003031,0.2497954545454545,7.390204545454545,-0.054720435976033655,0.30261363636363625,7.337386363636363,-0.057298829891705504,0.48810454545454546,7.151895454545454,-0.07373758171112217,0.8142727272727271,6.825727272727272,-0.08155688468244128,0.05190476190476192,7.588095238095238,-0.035127917945994,0.10761904761904766,7.532380952380952,-0.0611291058262196,0.14523809523809525,7.494761904761904,-0.06994398713937906,0.8052380952380951,6.834761904761905,-0.1092530675216053,1.9147619047619049,5.725238095238095,0.015764665990585895,2.681428571428571,4.958571428571428,0.1008887025931095,3.0804761904761913,4.559523809523808,0.12439016786858854,39298206327.5877,-0.11763278959471919,9123117418.53368,-0.5148643912982127,86.5850023909696,-0.16351172787372303,5.3,0.32520309871076725,3.5,0.20631396379829745
6,LA,NEW ORLEANS,2013-03,3.2,Improvements_Additions for Apartments_Coops,0.15505000000000002,3.04495,-0.05237632770298922,0.17309999999999998,3.0269000000000004,-0.05422904764063495,0.20345,2.99655,-0.05302340863003031,0.2419,2.9581,-0.054720435976033655,0.28190000000000004,2.9181,-0.057298829891705504,0.44782500000000003,2.7521750000000003,-0.07373758171112217,0.7351250000000001,2.464875,-0.08155688468244128,0.07800000000000003,3.1220000000000003,-0.035127917945994,0.11450000000000005,3.0855,-0.0611291058262196,0.14750000000000002,3.0525,-0.06994398713937906,0.8185000000000002,2.3815,-0.1092530675216053,1.9575,1.2425000000000002,0.015764665990585895,2.7840000000000003,0.4159999999999999,0.1008887025931095,3.1625000000000005,0.037499999999999645,0.12439016786858854,40995097959.5386,-0.11763278959471919,9260696074.4491,-0.5148643912982127,89.95115518901541,-0.16351172787372303,4.9,0.32520309871076725,3.2,0.20631396379829745
7,LA,NEW ORLEANS,2013-06,4.113333333333333,Improvements_Additions for Apartments_Coops,0.13074,3.9825933333333334,-0.05237632770298922,0.15964599999999998,3.9536873333333333,-0.05422904764063495,0.19319250000000002,3.9201408333333334,-0.05302340863003031,0.23164600000000002,3.8816873333333333,-0.054720435976033655,0.27374,3.839593333333333,-0.057298829891705504,0.4139935,3.699339833333333,-0.07373758171112217,0.6839425000000002,3.429390833333333,-0.08155688468244128,0.0345,4.078833333333333,-0.035127917945994,0.08750000000000002,4.025833333333333,-0.0611291058262196,0.142,3.9713333333333334,-0.06994398713937906,1.2035,2.9098333333333333,-0.1092530675216053,2.3000000000000003,1.813333333333333,0.015764665990585895,3.0740000000000003,1.039333333333333,0.1008887025931095,3.400000000000001,0.7133333333333325,0.12439016786858854,41334062733.8549,-0.11763278959471919,10216278752.7557,-0.5148643912982127,86.47441597957871,-0.16351172787372303,4.6,0.32520309871076725,3.3,0.20631396379829745
8,LA,NEW ORLEANS,2013-08,5.45,Improvements_Additions for Apartments_Coops,0.11782999999999999,5.3321700000000005,-0.05237632770298922,0.1493142857142857,5.300685714285715,-0.05422904764063495,0.1840704761904762,5.265929523809524,-0.05302340863003031,0.22633523809523812,5.223664761904762,-0.054720435976033655,0.2633952380952381,5.186604761904762,-0.057298829891705504,0.3949285714285714,5.055071428571429,-0.07373758171112217,0.6679499999999999,4.78205,-0.08155688468244128,0.03681818181818183,5.413181818181818,-0.035127917945994,0.07181818181818184,5.378181818181818,-0.0611291058262196,0.12681818181818183,5.323181818181818,-0.06994398713937906,1.5204545454545455,3.9295454545454547,-0.1092530675216053,2.7372727272727273,2.712727272727273,0.015764665990585895,3.488181818181818,1.9618181818181823,0.1008887025931095,3.757727272727273,1.6922727272727274,0.12439016786858854,41244159430.5284,-0.11763278959471919,10396023519.0372,-0.5148643912982127,88.4263020205016,-0.16351172787372303,4.4,0.32520309871076725,3.4,0.20631396379829745
9,LA,NEW ORLEANS,2014-08,3.55,Improvements_Additions for Apartments_Coops,0.090785,3.459215,-0.05237632770298922,0.121725,3.4282749999999997,-0.05422904764063495,0.15602,3.39398,-0.05302340863003031,0.19527250000000002,3.3547274999999996,-0.054720435976033655,0.23465000000000003,3.3153499999999996,-0.057298829891705504,0.32965500000000003,3.220345,-0.07373758171112217,0.55889,2.99111,-0.08155688468244128,0.030000000000000006,3.52,-0.035127917945994,0.0523809523809524,3.4976190476190476,-0.0611291058262196,0.10714285714285714,3.4428571428571426,-0.06994398713937906,1.6314285714285717,1.9185714285714282,-0.1092530675216053,2.42,1.13,0.015764665990585895,2.9366666666666665,0.6133333333333333,0.1008887025931095,3.2009523809523808,0.34904761904761905,0.12439016786858854,44591810060.8257,-0.11763278959471919,11357071284.6333,-0.5148643912982127,82.72786465890579,-0.16351172787372303,4.3,0.32520309871076725,3.1,0.20631396379829745
