,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-1),Corr with auto_vol(-1),student_vol(2),Corr with student_vol(2),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(4),Corr with mortgage 90(4)
0,FRANKLIN,2009-11,5.25,Improvements_Additions for Apartments_Coops,0.1780742857142857,5.071925714285714,0.0521761744409904,0.21678666666666663,5.033213333333333,0.05273300568693266,0.2378266666666667,5.012173333333333,0.04940286109660663,0.24931714285714288,5.000682857142857,0.033477672086180056,0.2681409523809524,4.981859047619047,0.013224331530445126,0.516785238095238,4.733214761904762,0.006679073332811051,1.0843766666666663,4.1656233333333335,0.06670718235946664,0.052631578947368446,5.197368421052632,0.07113346029059188,0.15473684210526314,5.0952631578947365,0.06349615809178101,0.3131578947368421,4.936842105263158,0.07747018297825752,2.230526315789474,3.019473684210526,0.6035644239355933,3.402631578947368,1.8473684210526322,0.9460957415262464,4.235263157894737,1.014736842105263,0.907053679873511,4.314736842105263,0.9352631578947372,0.8268249283824315,23715763008.5817,-0.3998033276631235,14107591663.4702,0.499290880441944,101.129830992893,0.5721257653691391,4.6,0.35003689188638937,3.6,0.3188243526590614
1,FRANKLIN,2011-11,3.6,Improvements_Additions for Apartments_Coops,0.14255090909090912,3.457449090909091,0.0521761744409904,0.19244863636363635,3.407551363636364,0.05273300568693266,0.2536463636363637,3.346353636363636,0.04940286109660663,0.3593790909090909,3.240620909090909,0.033477672086180056,0.47529181818181826,3.124708181818182,0.013224331530445126,0.6805422727272729,2.9194577272727273,0.006679073332811051,1.000305,2.599695,0.06670718235946664,0.013999999999999999,3.5860000000000003,0.07113346029059188,0.04650000000000002,3.5535,0.06349615809178101,0.11200000000000002,3.488,0.07747018297825752,0.908,2.692,0.6035644239355933,2.0134999999999996,1.5865000000000005,0.9460957415262464,2.7180000000000004,0.8819999999999997,0.907053679873511,3.0155000000000003,0.5844999999999998,0.8268249283824315,34623712775.9563,-0.3998033276631235,11510278467.2037,0.499290880441944,91.3646878868074,0.5721257653691391,3.9,0.35003689188638937,2.8,0.3188243526590614
2,FRANKLIN,2012-06,2.85,Improvements_Additions for Apartments_Coops,0.163,2.6870000000000003,0.0521761744409904,0.19464736842105262,2.6553526315789475,0.05273300568693266,0.24319736842105263,2.6068026315789474,0.04940286109660663,0.3459342105263157,2.5040657894736844,0.033477672086180056,0.46558684210526313,2.3844131578947367,0.013224331530445126,0.7364000000000004,2.1136,0.006679073332811051,1.0691894736842107,1.7808105263157894,0.06670718235946664,0.05190476190476193,2.798095238095238,0.07113346029059188,0.14809523809523809,2.701904761904762,0.06349615809178101,0.18904761904761905,2.660952380952381,0.07747018297825752,0.7114285714285714,2.138571428571429,0.6035644239355933,1.6223809523809525,1.2276190476190476,0.9460957415262464,2.3061904761904763,0.5438095238095237,0.907053679873511,2.698095238095238,0.151904761904762,0.8268249283824315,36777908030.9335,-0.3998033276631235,11986368496.8635,0.499290880441944,89.6038877472871,0.5721257653691391,3.5,0.35003689188638937,2.5,0.3188243526590614
3,FRANKLIN,2013-03,3.17,Improvements_Additions for Apartments_Coops,0.15505000000000002,3.01495,0.0521761744409904,0.17309999999999998,2.9969,0.05273300568693266,0.20345,2.96655,0.04940286109660663,0.2419,2.9280999999999997,0.033477672086180056,0.28190000000000004,2.8880999999999997,0.013224331530445126,0.44782500000000003,2.722175,0.006679073332811051,0.7351250000000001,2.434875,0.06670718235946664,0.07800000000000003,3.092,0.07113346029059188,0.11450000000000005,3.0555,0.06349615809178101,0.14750000000000002,3.0225,0.07747018297825752,0.8185000000000002,2.3514999999999997,0.6035644239355933,1.9575,1.2125,0.9460957415262464,2.7840000000000003,0.3859999999999997,0.907053679873511,3.1625000000000005,0.007499999999999396,0.8268249283824315,39658399389.4891,-0.3998033276631235,9498561196.652071,0.499290880441944,88.794109524791,0.5721257653691391,3.7,0.35003689188638937,1.9,0.3188243526590614
4,FRANKLIN,2013-06,3.45,Improvements_Additions for Apartments_Coops,0.13074,3.3192600000000003,0.0521761744409904,0.15964599999999998,3.2903540000000002,0.05273300568693266,0.19319250000000002,3.2568075000000003,0.04940286109660663,0.23164600000000002,3.218354,0.033477672086180056,0.27374,3.17626,0.013224331530445126,0.4139935,3.0360065,0.006679073332811051,0.6839425000000002,2.7660575,0.06670718235946664,0.0345,3.4155,0.07113346029059188,0.08750000000000002,3.3625000000000003,0.06349615809178101,0.142,3.3080000000000003,0.07747018297825752,1.2035,2.2465,0.6035644239355933,2.3000000000000003,1.15,0.9460957415262464,3.0740000000000003,0.3759999999999999,0.907053679873511,3.400000000000001,0.04999999999999938,0.8268249283824315,40995097959.5386,-0.3998033276631235,10210246554.7955,0.499290880441944,88.29263433660921,0.5721257653691391,3.4,0.35003689188638937,1.7,0.3188243526590614
5,FRANKLIN,2013-09,4.25,Improvements_Additions for Apartments_Coops,0.11272380952380952,4.13727619047619,0.0521761744409904,0.14323238095238094,4.106767619047619,0.05273300568693266,0.18057476190476196,4.0694252380952385,0.04940286109660663,0.22133904761904755,4.028660952380952,0.033477672086180056,0.2531785714285715,3.9968214285714287,0.013224331530445126,0.38033809523809525,3.8696619047619047,0.006679073332811051,0.6526857142857143,3.597314285714286,0.06670718235946664,0.017500000000000005,4.2325,0.07113346029059188,0.04150000000000001,4.2085,0.06349615809178101,0.11850000000000002,4.1315,0.07747018297825752,1.5959999999999999,2.654,0.6035644239355933,2.8095,1.4405000000000001,0.9460957415262464,3.526,0.7240000000000002,0.907053679873511,3.7870000000000004,0.46299999999999963,0.8268249283824315,41334062733.8549,-0.3998033276631235,10396023519.0372,0.499290880441944,88.1059676388142,0.5721257653691391,3.4,0.35003689188638937,1.9,0.3188243526590614
6,FRANKLIN,2013-12,4.29,Improvements_Additions for Apartments_Coops,0.10022500000000001,4.189775,0.0521761744409904,0.1273025,4.1626975,0.05273300568693266,0.16723,4.12277,0.04940286109660663,0.2127325,4.0772675,0.033477672086180056,0.24389749999999996,4.0461025,0.013224331530445126,0.34639499999999995,3.9436050000000002,0.006679073332811051,0.579045,3.7109550000000002,0.06670718235946664,0.019047619047619053,4.270952380952381,0.07113346029059188,0.09523809523809526,4.194761904761905,0.06349615809178101,0.13285714285714287,4.1571428571428575,0.07747018297825752,1.5761904761904764,2.7138095238095237,0.6035644239355933,2.901904761904762,1.388095238095238,0.9460957415262464,3.6266666666666674,0.6633333333333327,0.907053679873511,3.889047619047619,0.40095238095238095,0.8268249283824315,41658198449.9001,-0.3998033276631235,10011024566.6146,0.499290880441944,88.4263020205016,0.5721257653691391,3.1,0.35003689188638937,1.6,0.3188243526590614
7,FRANKLIN,2014-02,4.05,Improvements_Additions for Apartments_Coops,0.08627,3.96373,0.0521761744409904,0.11939250000000004,3.9306075,0.05273300568693266,0.155105,3.894895,0.04940286109660663,0.19663749999999997,3.8533625,0.033477672086180056,0.23520249999999998,3.8147975,0.013224331530445126,0.3308,3.7192,0.006679073332811051,0.554605,3.495395,0.06670718235946664,0.046842105263157914,4.003157894736842,0.07113346029059188,0.08105263157894738,3.9689473684210523,0.06349615809178101,0.11684210526315793,3.933157894736842,0.07747018297825752,1.5157894736842106,2.534210526315789,0.6035644239355933,2.7094736842105265,1.3405263157894733,0.9460957415262464,3.3847368421052626,0.6652631578947372,0.907053679873511,3.6626315789473685,0.38736842105263136,0.8268249283824315,42151687038.4775,-0.3998033276631235,11032404366.8063,0.499290880441944,84.4459748156831,0.5721257653691391,3.4,0.35003689188638937,1.6,0.3188243526590614
8,FRANKLIN,2015-07,3.3,Improvements_Additions for Apartments_Coops,0.1263,3.1736999999999997,0.0521761744409904,0.1488782608695652,3.1511217391304345,0.05273300568693266,0.1881586956521739,3.111841304347826,0.04940286109660663,0.23940652173913043,3.0605934782608695,0.033477672086180056,0.29066956521739135,3.0093304347826084,0.013224331530445126,0.46192391304347824,2.8380760869565216,0.006679073332811051,0.7858413043478262,2.5141586956521738,0.06670718235946664,0.030000000000000002,3.27,0.07113346029059188,0.11636363636363636,3.1836363636363636,0.06349615809178101,0.2968181818181819,3.003181818181818,0.07747018297825752,1.632272727272727,1.6677272727272727,0.6035644239355933,2.3245454545454547,0.9754545454545451,0.9460957415262464,2.7663636363636357,0.5336363636363641,0.907053679873511,3.066363636363636,0.23363636363636386,0.8268249283824315,48997735451.5931,-0.3998033276631235,11492007418.0579,0.499290880441944,82.75451956383341,0.5721257653691391,2.3,0.35003689188638937,1.2,0.3188243526590614
9,FRANKLIN,2017-10,3.49,Improvements_Additions for Apartments_Coops,1.1834895238095235,2.3065104761904767,0.0521761744409904,1.2040609090909093,2.285939090909091,0.05273300568693266,1.2385486363636362,2.251451363636364,0.04940286109660663,1.287584090909091,2.2024159090909095,0.033477672086180056,1.3607931818181818,2.1292068181818182,0.013224331530445126,1.541957272727273,1.9480427272727272,0.006679073332811051,1.8208568181818179,1.6691431818181823,0.06670718235946664,0.9957142857142858,2.4942857142857147,0.07113346029059188,1.2495238095238093,2.240476190476191,0.06349615809178101,1.3976190476190478,2.0923809523809522,0.07747018297825752,1.9809523809523806,1.5090476190476196,0.6035644239355933,2.3600000000000003,1.13,0.9460957415262464,2.649047619047619,0.8409523809523813,0.907053679873511,2.8780952380952383,0.611904761904762,0.8268249283824315,49256214828.7987,-0.3998033276631235,11223830878.8235,0.499290880441944,89.9213768261837,0.5721257653691391,2.0,0.35003689188638937,0.7,0.3188243526590614
