,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol,Corr with auto_vol,student_vol(-2),Corr with student_vol(-2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(4),Corr with mortgage 90(4)
0,2011-05,WA,KENNEWICK,2011-05,4.755,"(-119.139423, 46.202599)",28468.65,Improvements_Additions for Apartments_Coops,0.130775,0.09948866054246343,0.16787249999999998,0.11549172532969068,0.1978005,-0.06408370647541856,0.23078799999999994,-0.1928619688002072,0.260713,-0.2871096583060248,0.41407550000000004,-0.14778668761920832,0.7391499999999999,-0.10243574878302296,0.024285714285714285,0.039055474525525574,0.0866666666666667,-0.1785318723434121,0.18809523809523812,-0.36104211510813666,1.8423809523809527,-0.019021798987268745,3.168571428571429,0.18998676997970812,4.011428571428572,0.33625240216175606,4.293333333333333,0.365753029071556,31041077337.2648,-0.5596677467110995,11311909309.5948,0.6204408293671987,94.0022251537174,0.543036653349273,2.3,0.8779939552779974,2.2,0.5922969312702525
1,2012-04,WA,KENNEWICK,2012-04,3.35,"(-119.23438200000001, 46.219829)",57459.86,Improvements_Additions for Apartments_Coops,0.14868421052631575,0.09948866054246343,0.18980526315789473,0.11549172532969068,0.23982894736842097,-0.06408370647541856,0.34777368421052635,-0.1928619688002072,0.46680789473684203,-0.2871096583060248,0.7313999999999999,-0.14778668761920832,1.048621052631579,-0.10243574878302296,0.0666666666666667,0.039055474525525574,0.13904761904761903,-0.1785318723434121,0.18333333333333335,-0.36104211510813666,0.8947619047619045,-0.019021798987268745,2.0528571428571425,0.18998676997970812,2.8166666666666664,0.33625240216175606,3.1842857142857137,0.365753029071556,36623269866.4569,-0.5596677467110995,10728874885.7875,0.6204408293671987,90.48744874686929,0.543036653349273,1.9,0.8779939552779974,2.2,0.5922969312702525
2,2012-09,WA,KENNEWICK,2012-09,4.837,"(-119.118055, 46.201553999999994)",54871.74,Improvements_Additions for Apartments_Coops,0.15189500000000006,0.09948866054246343,0.183625,0.11549172532969068,0.22133750000000002,-0.06408370647541856,0.3079875,-0.1928619688002072,0.3856325000000001,-0.2871096583060248,0.6716749999999999,-0.14778668761920832,0.9997750000000002,-0.10243574878302296,0.07526315789473685,0.039055474525525574,0.13736842105263158,-0.1785318723434121,0.17578947368421055,-0.36104211510813666,0.6689473684210526,-0.019021798987268745,1.7231578947368422,0.18998676997970812,2.488421052631579,0.33625240216175606,2.8815789473684212,0.365753029071556,37571290060.6541,-0.5596677467110995,16111780903.4699,0.6204408293671987,89.6038877472871,0.543036653349273,2.4,0.8779939552779974,2.5,0.5922969312702525
3,2014-04,WA,KENNEWICK,2014-04,4.05,"(-119.13164599999999, 46.199036)",11946.87,Improvements_Additions for Apartments_Coops,0.08864000000000001,0.09948866054246343,0.120115,0.11549172532969068,0.1517,-0.06408370647541856,0.1918625,-0.1928619688002072,0.227495,-0.2871096583060248,0.32422500000000004,-0.14778668761920832,0.550005,-0.10243574878302296,0.023333333333333345,0.039055474525525574,0.05333333333333336,-0.1785318723434121,0.10761904761904763,-0.36104211510813666,1.7009523809523805,-0.019021798987268745,2.705238095238095,0.18998676997970812,3.265238095238095,0.33625240216175606,3.5176190476190476,0.365753029071556,44109559396.2995,-0.5596677467110995,10011024566.6146,0.6204408293671987,85.3165844012547,0.543036653349273,1.8,0.8779939552779974,1.7,0.5922969312702525
4,2015-07,WA,KENNEWICK,2015-07,3.49,"(106.833, 14.8)",62732.14,Improvements_Additions for Apartments_Coops,0.1263,0.09948866054246343,0.1488782608695652,0.11549172532969068,0.1881586956521739,-0.06408370647541856,0.23940652173913043,-0.1928619688002072,0.29066956521739135,-0.2871096583060248,0.46192391304347824,-0.14778668761920832,0.7858413043478262,-0.10243574878302296,0.030000000000000002,0.039055474525525574,0.11636363636363636,-0.1785318723434121,0.2968181818181819,-0.36104211510813666,1.632272727272727,-0.019021798987268745,2.3245454545454547,0.18998676997970812,2.7663636363636357,0.33625240216175606,3.066363636363636,0.365753029071556,48668534366.8701,-0.5596677467110995,11119760586.3258,0.6204408293671987,82.23381292700279,0.543036653349273,1.8,0.8779939552779974,0.8,0.5922969312702525
