,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-2),Corr with auto_vol(-2),student_vol(-3),Corr with student_vol(-3),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(3),Corr with mortgage 90(3)
0,HICKORY,2012-10,2.94,Improvements_Additions for Apartments_Coops,0.15320434782608702,2.786795652173913,0.4211920526875759,0.17955217391304346,2.7604478260869563,0.42797749974802485,0.21346521739130433,2.7265347826086956,0.43336908931826645,0.2717391304347827,2.6682608695652172,0.4368837140672773,0.3304891304347827,2.6095108695652174,0.44073827944823024,0.5823021739130435,2.3576978260869565,0.40486283006362844,0.9185760869565219,2.021423913043478,0.36794435850957197,0.10952380952380951,2.8304761904761904,0.4109629216900938,0.14904761904761904,2.790952380952381,0.473196474016031,0.17952380952380956,2.7604761904761905,0.5113113816506708,0.7085714285714285,2.2314285714285713,0.6860121151739502,1.7461904761904758,1.193809523809524,0.2820790071332078,2.505714285714286,0.43428571428571416,-0.09981532052655506,2.90047619047619,0.03952380952380974,-0.1787672554091302,37160101000.5239,0.6934601470132182,16111780903.4699,-0.9172942354462732,91.578064558499,-0.6877258303816931,5.5,-0.9765755871949212,3.3,-0.8844378930769082
1,HICKORY,2013-02,3.61,Improvements_Additions for Apartments_Coops,0.15464999999999998,3.4553499999999997,0.4211920526875759,0.17315,3.4368499999999997,0.42797749974802485,0.20129999999999998,3.4087,0.43336908931826645,0.2455,3.3645,0.4368837140672773,0.29049499999999995,3.319505,0.44073827944823024,0.463425,3.146575,0.40486283006362844,0.761875,2.848125,0.36794435850957197,0.0768421052631579,3.533157894736842,0.4109629216900938,0.12421052631578947,3.4857894736842105,0.473196474016031,0.15736842105263157,3.4526315789473685,0.5113113816506708,0.8463157894736841,2.763684210526316,0.6860121151739502,1.9842105263157896,1.6257894736842102,0.2820790071332078,2.782631578947368,0.8273684210526318,-0.09981532052655506,3.165263157894737,0.4447368421052631,-0.1787672554091302,38808856509.5085,0.6934601470132182,10740081615.3953,-0.9172942354462732,88.29263433660921,-0.6877258303816931,3.7,-0.9765755871949212,2.2,-0.8844378930769082
2,HICKORY,2014-09,3.58,Improvements_Additions for Apartments_Coops,0.09027272727272727,3.489727272727273,0.4211920526875759,0.12087045454545454,3.4591295454545454,0.42797749974802485,0.15410454545454544,3.4258954545454547,0.43336908931826645,0.19699999999999998,3.383,0.4368837140672773,0.23403181818181817,3.345968181818182,0.44073827944823024,0.32999090909090917,3.250009090909091,0.40486283006362844,0.5770545454545455,3.0029454545454546,0.36794435850957197,0.01142857142857143,3.5685714285714285,0.4109629216900938,0.04380952380952382,3.5361904761904763,0.473196474016031,0.10952380952380954,3.4704761904761905,0.5113113816506708,1.7738095238095242,1.806190476190476,0.6860121151739502,2.5342857142857147,1.0457142857142854,0.2820790071332078,3.0133333333333328,0.5666666666666673,-0.09981532052655506,3.26,0.3200000000000003,-0.1787672554091302,44931729222.7983,0.6934601470132182,10121843859.6075,-0.9172942354462732,82.4770523961592,-0.6877258303816931,3.5,-0.9765755871949212,1.9,-0.8844378930769082
3,HICKORY,2015-04,3.45,Improvements_Additions for Apartments_Coops,0.12200000000000003,3.3280000000000003,0.4211920526875759,0.14605250000000003,3.3039475,0.42797749974802485,0.18076750000000003,3.2692325,0.43336908931826645,0.22830999999999996,3.22169,0.4368837140672773,0.27596,3.17404,0.44073827944823024,0.404505,3.0454950000000003,0.40486283006362844,0.6969449999999999,2.7530550000000003,0.36794435850957197,0.018181818181818188,3.431818181818182,0.4109629216900938,0.09363636363636368,3.3563636363636364,0.473196474016031,0.23363636363636367,3.2163636363636363,0.5113113816506708,1.3545454545454545,2.0954545454545457,0.6860121151739502,1.9349999999999996,1.5150000000000006,0.2820790071332078,2.334090909090909,1.1159090909090912,-0.09981532052655506,2.5859090909090905,0.8640909090909097,-0.1787672554091302,45758876905.2845,0.6934601470132182,11733364706.6996,-0.9172942354462732,81.7923503982947,-0.6877258303816931,3.7,-0.9765755871949212,1.6,-0.8844378930769082
4,HICKORY,2015-12,3.74,Improvements_Additions for Apartments_Coops,0.2286238095238095,3.5113761904761907,0.4211920526875759,0.289352380952381,3.4506476190476194,0.42797749974802485,0.3523071428571429,3.3876928571428575,0.43336908931826645,0.44092857142857156,3.2990714285714287,0.4368837140672773,0.5332357142857143,3.2067642857142857,0.44073827944823024,0.7638285714285715,2.976171428571429,0.40486283006362844,1.0841380952380955,2.6558619047619048,0.36794435850957197,0.17181818181818184,3.5681818181818183,0.4109629216900938,0.4990909090909091,3.240909090909091,0.473196474016031,0.6536363636363638,3.0863636363636364,0.5113113816506708,1.6986363636363635,2.041363636363637,0.6860121151739502,2.2427272727272736,1.4972727272727266,0.2820790071332078,2.6072727272727274,1.1327272727272728,-0.09981532052655506,2.97,0.77,-0.1787672554091302,48752987466.2114,0.6934601470132182,11492007418.0579,-0.9172942354462732,83.5754036116387,-0.6877258303816931,3.3,-0.9765755871949212,1.5,-0.8844378930769082
