,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(-4),Corr with student_vol(-4),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-2),Corr with mortgage 30-89(-2),mortgage 90(-2),Corr with mortgage 90(-2)
0,PHILADELPHIA,2012-06,3.05,Refinancing of Apt,0.163,2.887,0.3031471791028407,0.19464736842105262,2.8553526315789473,0.3053279033779852,0.24319736842105263,2.806802631578947,0.31092459684073875,0.3459342105263157,2.704065789473684,0.3049411822577867,0.46558684210526313,2.584413157894737,0.2866480734099155,0.7364000000000004,2.313599999999999,0.2280506372686702,1.0691894736842107,1.9808105263157891,0.19996726308073945,0.05190476190476193,2.998095238095238,0.35033634870382285,0.14809523809523809,2.9019047619047615,0.31991578526493697,0.18904761904761905,2.860952380952381,0.3149244008801091,0.7114285714285714,2.3385714285714285,0.5814090199986054,1.6223809523809525,1.4276190476190473,0.7901446784684344,2.3061904761904763,0.7438095238095235,0.7062943090096171,2.698095238095238,0.3519047619047617,0.6087812510020307,37685204803.0042,0.30993107651163265,10728874885.7875,-0.5435839388563574,90.37816904639429,-0.6417903947803201,3.6,-0.3574131842064829,4.3,-0.2643160245294976
1,PHILADELPHIA,2012-11,2.29,Refinancing of Apt,0.1555,2.1345,0.3031471791028407,0.18060909090909089,2.109390909090909,0.3053279033779852,0.20888636363636362,2.081113636363636,0.31092459684073875,0.25813636363636355,2.0318636363636364,0.3049411822577867,0.31102272727272723,1.9789772727272728,0.2866480734099155,0.528347727272727,1.761652272727273,0.2280506372686702,0.8631931818181818,1.4268068181818183,0.19996726308073945,0.12449999999999999,2.1655,0.35033634870382285,0.14450000000000002,2.1455,0.31991578526493697,0.17850000000000002,2.1115,0.3149244008801091,0.665,1.625,0.5814090199986054,1.654,0.6360000000000001,0.7901446784684344,2.3894999999999995,-0.09949999999999948,0.7062943090096171,2.8034999999999997,-0.5134999999999996,0.6087812510020307,39298206327.5877,0.30993107651163265,16111780903.4699,-0.5435839388563574,88.920473853359,-0.6417903947803201,4.1,-0.3574131842064829,4.4,-0.2643160245294976
2,PHILADELPHIA,2013-03,2.73,Refinancing of Apt,0.15505000000000002,2.57495,0.3031471791028407,0.17309999999999998,2.5569,0.3053279033779852,0.20345,2.52655,0.31092459684073875,0.2419,2.4881,0.3049411822577867,0.28190000000000004,2.4481,0.2866480734099155,0.44782500000000003,2.282175,0.2280506372686702,0.7351250000000001,1.994875,0.19996726308073945,0.07800000000000003,2.652,0.35033634870382285,0.11450000000000005,2.6155,0.31991578526493697,0.14750000000000002,2.5825,0.3149244008801091,0.8185000000000002,1.9114999999999998,0.5814090199986054,1.9575,0.7725,0.7901446784684344,2.7840000000000003,-0.05400000000000027,0.7062943090096171,3.1625000000000005,-0.43250000000000055,0.6087812510020307,41471481477.9035,0.30993107651163265,10740081615.3953,-0.5435839388563574,90.32258801944451,-0.6417903947803201,4.1,-0.3574131842064829,4.4,-0.2643160245294976
3,PHILADELPHIA,2013-09,4.0600000000000005,Refinancing of Apt,0.11272380952380952,3.947276190476191,0.3031471791028407,0.14323238095238094,3.9167676190476195,0.3053279033779852,0.18057476190476196,3.8794252380952385,0.31092459684073875,0.22133904761904755,3.8386609523809527,0.3049411822577867,0.2531785714285715,3.8068214285714292,0.2866480734099155,0.38033809523809525,3.6796619047619052,0.2280506372686702,0.6526857142857143,3.4073142857142864,0.19996726308073945,0.017500000000000005,4.0425,0.35033634870382285,0.04150000000000001,4.0185,0.31991578526493697,0.11850000000000002,3.9415000000000004,0.3149244008801091,1.5959999999999999,2.4640000000000004,0.5814090199986054,2.8095,1.2505000000000006,0.7901446784684344,3.526,0.5340000000000007,0.7062943090096171,3.7870000000000004,0.27300000000000013,0.6087812510020307,42151687038.4775,0.30993107651163265,9498561196.652071,-0.5435839388563574,84.4459748156831,-0.6417903947803201,3.6,-0.3574131842064829,3.9,-0.2643160245294976
4,PHILADELPHIA,2013-10,4.15,Refinancing of Apt,0.10426086956521738,4.045739130434783,0.3031471791028407,0.13668260869565219,4.013317391304348,0.3053279033779852,0.17241521739130433,3.977584782608696,0.31092459684073875,0.21265,3.9373500000000003,0.3049411822577867,0.2417652173913043,3.9082347826086963,0.2866480734099155,0.36121521739130424,3.7887847826086962,0.2280506372686702,0.6177847826086957,3.532215217391305,0.19996726308073945,0.1059090909090909,4.04409090909091,0.35033634870382285,0.07590909090909094,4.074090909090909,0.31991578526493697,0.12136363636363635,4.028636363636364,0.3149244008801091,1.366818181818182,2.783181818181818,0.5814090199986054,2.615909090909091,1.5340909090909092,0.7901446784684344,3.3795454545454544,0.770454545454546,0.7062943090096171,3.6759090909090903,0.47409090909091,0.6087812510020307,43204378466.7468,0.30993107651163265,9260696074.4491,-0.5435839388563574,83.69462947740479,-0.6417903947803201,3.6,-0.3574131842064829,3.9,-0.2643160245294976
5,PHILADELPHIA,2013-11,5.0,Refinancing of Apt,0.10274761904761903,4.897252380952381,0.3031471791028407,0.12919047619047616,4.870809523809524,0.3053279033779852,0.1672714285714286,4.8327285714285715,0.31092459684073875,0.20747142857142856,4.792528571428571,0.3049411822577867,0.2382452380952381,4.761754761904762,0.2866480734099155,0.35063809523809525,4.649361904761904,0.2280506372686702,0.5866738095238094,4.413326190476191,0.19996726308073945,0.046842105263157914,4.953157894736842,0.35033634870382285,0.09842105263157898,4.901578947368421,0.31991578526493697,0.12157894736842105,4.8784210526315785,0.3149244008801091,1.3710526315789473,3.628947368421053,0.5814090199986054,2.7184210526315793,2.2815789473684207,0.7901446784684344,3.503684210526316,1.4963157894736838,0.7062943090096171,3.7999999999999985,1.2000000000000015,0.6087812510020307,44555116847.5878,0.30993107651163265,8901986132.75728,-0.5435839388563574,80.910251046009,-0.6417903947803201,3.2,-0.3574131842064829,3.9,-0.2643160245294976
6,PHILADELPHIA,2014-09,3.825,Refinancing of Apt,0.09027272727272727,3.734727272727273,0.3031471791028407,0.12087045454545454,3.7041295454545455,0.3053279033779852,0.15410454545454544,3.670895454545455,0.31092459684073875,0.19699999999999998,3.628,0.3049411822577867,0.23403181818181817,3.590968181818182,0.2866480734099155,0.32999090909090917,3.495009090909091,0.2280506372686702,0.5770545454545455,3.2479454545454547,0.19996726308073945,0.01142857142857143,3.8135714285714286,0.35033634870382285,0.04380952380952382,3.7811904761904764,0.31991578526493697,0.10952380952380954,3.7154761904761906,0.3149244008801091,1.7738095238095242,2.051190476190476,0.5814090199986054,2.5342857142857147,1.2907142857142855,0.7901446784684344,3.0133333333333328,0.8116666666666674,0.7062943090096171,3.26,0.5650000000000004,0.6087812510020307,45667781053.6763,0.30993107651163265,9507943209.106209,-0.5435839388563574,80.33849809561521,-0.6417903947803201,3.2,-0.3574131842064829,3.3,-0.2643160245294976
7,PHILADELPHIA,2014-10,3.98,Refinancing of Apt,0.09059565217391304,3.889404347826087,0.3031471791028407,0.11953260869565213,3.860467391304348,0.3053279033779852,0.15351739130434783,3.826482608695652,0.31092459684073875,0.1974043478260869,3.7825956521739132,0.3049411822577867,0.2313760869565217,3.7486239130434784,0.2866480734099155,0.3236195652173913,3.6563804347826085,0.2280506372686702,0.5523869565217392,3.427613043478261,0.19996726308073945,0.020909090909090912,3.959090909090909,0.35033634870382285,0.05045454545454548,3.9295454545454547,0.31991578526493697,0.10454545454545458,3.8754545454545455,0.3149244008801091,1.5459090909090911,2.4340909090909086,0.5814090199986054,2.304090909090909,1.6759090909090908,0.7901446784684344,2.7731818181818184,1.2068181818181816,0.7062943090096171,3.039999999999999,0.9400000000000008,0.6087812510020307,45758876905.2845,0.30993107651163265,10121843859.6075,-0.5435839388563574,82.122236078369,-0.6417903947803201,3.4,-0.3574131842064829,3.2,-0.2643160245294976
8,PHILADELPHIA,2014-11,3.67,Refinancing of Apt,0.09656999999999999,3.57343,0.3031471791028407,0.12222499999999999,3.547775,0.3053279033779852,0.1548075,3.5151925,0.31092459684073875,0.20246,3.46754,0.3049411822577867,0.23286250000000003,3.4371375,0.2866480734099155,0.32679500000000006,3.3432049999999998,0.2280506372686702,0.56206,3.10794,0.19996726308073945,0.04166666666666668,3.6283333333333334,0.35033634870382285,0.06944444444444448,3.6005555555555553,0.31991578526493697,0.13444444444444448,3.5355555555555553,0.3149244008801091,1.6205555555555557,2.049444444444444,0.5814090199986054,2.325555555555556,1.344444444444444,0.7901446784684344,2.7644444444444445,0.9055555555555554,0.7062943090096171,3.038333333333333,0.6316666666666668,0.6087812510020307,47944164595.1044,0.30993107651163265,10638305940.4607,-0.5435839388563574,82.23381292700279,-0.6417903947803201,3.2,-0.3574131842064829,3.2,-0.2643160245294976
9,PHILADELPHIA,2015-08,3.5,Refinancing of Apt,0.13010000000000005,3.3699,0.3031471791028407,0.151965,3.348035,0.3053279033779852,0.1967275,3.3032725,0.31092459684073875,0.2610100000000001,3.23899,0.3049411822577867,0.3207975,3.1792025,0.2866480734099155,0.5193599999999999,2.98064,0.2280506372686702,0.8364375,2.6635625000000003,0.19996726308073945,0.03523809523809525,3.4647619047619047,0.35033634870382285,0.22000000000000006,3.28,0.31991578526493697,0.3757142857142857,3.124285714285714,0.3149244008801091,1.5414285714285714,1.9585714285714286,0.5814090199986054,2.167142857142857,1.3328571428571432,0.7901446784684344,2.5466666666666664,0.9533333333333336,0.7062943090096171,2.8557142857142854,0.6442857142857146,0.6087812510020307,48291644449.3811,0.30993107651163265,11835194000.8273,-0.5435839388563574,82.3313446344394,-0.6417903947803201,2.7,-0.3574131842064829,2.9,-0.2643160245294976
