,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol,Corr with auto_vol,student_vol(3),Corr with student_vol(3),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(4),Corr with mortgage 90(4)
0,AZ,SCOTTSDALE,2011-05,4.19,Refinancing_Purchase of Apartments_Coops,0.130775,4.0592250000000005,-0.7163011752701759,0.16787249999999998,4.022127500000001,-0.715924247760313,0.1978005,3.9921995000000003,-0.7174629799899317,0.23078799999999994,3.9592120000000004,-0.717733595353299,0.260713,3.9292870000000004,-0.7135121868779932,0.41407550000000004,3.7759245000000004,-0.7218481298125078,0.7391499999999999,3.4508500000000004,-0.7171913900390736,0.024285714285714285,4.165714285714286,-0.6981089056639797,0.0866666666666667,4.1033333333333335,-0.7032279587286915,0.18809523809523812,4.001904761904762,-0.6558700885612648,1.8423809523809527,2.3476190476190477,-0.004745692939267291,3.168571428571429,1.0214285714285714,0.06541580558968928,4.011428571428572,0.17857142857142883,0.08457500897052271,4.293333333333333,-0.10333333333333261,0.06521164714667159,31041077337.2648,-0.4555508499693922,12477113046.1263,0.5265321883310413,90.4806728327692,-0.5040352539008096,2.9,0.499577700671533,4.5,0.4519341082050973
1,AZ,SCOTTSDALE,2013-05,3.75,Refinancing_Purchase of Apartments_Coops,0.1435047619047619,3.606495238095238,-0.7163011752701759,0.1638380952380952,3.5861619047619047,-0.715924247760313,0.19670952380952378,3.553290476190476,-0.7174629799899317,0.23396000000000003,3.51604,-0.717733595353299,0.27416904761904765,3.4758309523809525,-0.7135121868779932,0.42137333333333327,3.3286266666666666,-0.7218481298125078,0.6936104761904763,3.0563895238095236,-0.7171913900390736,0.020454545454545458,3.7295454545454545,-0.6981089056639797,0.08090909090909093,3.669090909090909,-0.7032279587286915,0.11863636363636366,3.6313636363636363,-0.6558700885612648,0.840909090909091,2.909090909090909,-0.004745692939267291,1.9281818181818182,1.8218181818181818,0.06541580558968928,2.7286363636363635,1.0213636363636365,0.08457500897052271,3.112727272727273,0.6372727272727272,0.06521164714667159,40995097959.5386,-0.4555508499693922,10210246554.7955,0.5265321883310413,86.47441597957871,-0.5040352539008096,2.2,0.499577700671533,1.5,0.4519341082050973
2,AZ,SCOTTSDALE,2013-07,3.2,Refinancing_Purchase of Apartments_Coops,0.12117913043478262,3.0788208695652175,-0.7163011752701759,0.15611695652173913,3.043883043478261,-0.715924247760313,0.19111913043478265,3.0088808695652176,-0.7174629799899317,0.232388695652174,2.9676113043478263,-0.717733595353299,0.26758260869565215,2.932417391304348,-0.7135121868779932,0.40307869565217386,2.7969213043478263,-0.7218481298125078,0.6838491304347826,2.5161508695652177,-0.7171913900390736,0.020909090909090912,3.179090909090909,-0.6981089056639797,0.07363636363636367,3.1263636363636365,-0.7032279587286915,0.12181818181818184,3.078181818181818,-0.6558700885612648,1.4031818181818183,1.7968181818181819,-0.004745692939267291,2.5822727272727275,0.6177272727272727,0.06541580558968928,3.3072727272727276,-0.10727272727272741,0.08457500897052271,3.605,-0.4049999999999998,0.06521164714667159,41471481477.9035,-0.4555508499693922,9473893018.88319,0.5265321883310413,88.4263020205016,-0.5040352539008096,2.1,0.499577700671533,1.4,0.4519341082050973
3,AZ,SCOTTSDALE,2014-09,4.35,Refinancing_Purchase of Apartments_Coops,0.09027272727272727,4.259727272727273,-0.7163011752701759,0.12087045454545454,4.229129545454545,-0.715924247760313,0.15410454545454544,4.195895454545454,-0.7174629799899317,0.19699999999999998,4.153,-0.717733595353299,0.23403181818181817,4.1159681818181815,-0.7135121868779932,0.32999090909090917,4.020009090909091,-0.7218481298125078,0.5770545454545455,3.772945454545454,-0.7171913900390736,0.01142857142857143,4.338571428571428,-0.6981089056639797,0.04380952380952382,4.3061904761904755,-0.7032279587286915,0.10952380952380954,4.2404761904761905,-0.6558700885612648,1.7738095238095242,2.5761904761904755,-0.004745692939267291,2.5342857142857147,1.815714285714285,0.06541580558968928,3.0133333333333328,1.336666666666667,0.08457500897052271,3.26,1.0899999999999999,0.06521164714667159,44885858708.7515,-0.4555508499693922,14245911418.8887,0.5265321883310413,80.33849809561521,-0.5040352539008096,2.1,0.499577700671533,1.3,0.4519341082050973
4,AZ,SCOTTSDALE,2014-12,3.9,Refinancing_Purchase of Apartments_Coops,0.1101,3.7899,-0.7163011752701759,0.1330809523809524,3.7669190476190475,-0.715924247760313,0.16305,3.7369499999999998,-0.7174629799899317,0.20744285714285715,3.692557142857143,-0.717733595353299,0.2446071428571429,3.655392857142857,-0.7135121868779932,0.34302142857142864,3.556978571428571,-0.7218481298125078,0.6021190476190476,3.2978809523809525,-0.7171913900390736,0.02500000000000001,3.875,-0.6981089056639797,0.1063636363636364,3.7936363636363635,-0.7032279587286915,0.21454545454545454,3.6854545454545455,-0.6558700885612648,1.64,2.26,-0.004745692939267291,2.2072727272727275,1.6927272727272724,0.06541580558968928,2.5504545454545453,1.3495454545454546,0.08457500897052271,2.8331818181818185,1.0668181818181814,0.06521164714667159,45241950015.4561,-0.4555508499693922,12019442988.8631,0.5265321883310413,79.25862065623551,-0.5040352539008096,1.8,0.499577700671533,1.1,0.4519341082050973
5,AZ,SCOTTSDALE,2015-01,4.0,Refinancing_Purchase of Apartments_Coops,0.11871428571428574,3.8812857142857142,-0.7163011752701759,0.1349785714285714,3.8650214285714286,-0.715924247760313,0.16807857142857144,3.8319214285714285,-0.7174629799899317,0.2135952380952381,3.786404761904762,-0.717733595353299,0.2543190476190476,3.7456809523809524,-0.7135121868779932,0.35825714285714294,3.641742857142857,-0.7218481298125078,0.6221666666666666,3.3778333333333332,-0.7171913900390736,0.018000000000000006,3.982,-0.6981089056639797,0.08300000000000003,3.917,-0.7032279587286915,0.19549999999999998,3.8045,-0.6558700885612648,1.3744999999999998,2.6255,-0.004745692939267291,1.8814999999999997,2.1185,0.06541580558968928,2.199,1.8010000000000002,0.08457500897052271,2.455,1.545,0.06521164714667159,45667781053.6763,-0.4555508499693922,11835194000.8273,0.5265321883310413,83.34061286074021,-0.5040352539008096,2.0,0.499577700671533,1.1,0.4519341082050973
6,AZ,SCOTTSDALE,2016-12,2.97,Refinancing_Purchase of Apartments_Coops,0.5606285,2.4093715,-0.7163011752701759,0.6315605,2.3384395000000002,-0.715924247760313,0.7119585,2.2580415,-0.7174629799899317,0.7883325000000001,2.1816675,-0.717733595353299,0.9753284999999998,1.9946715000000004,-0.7135121868779932,1.3063339999999999,1.6636660000000003,-0.7218481298125078,1.6692235,1.3007765000000002,-0.7171913900390736,0.42333333333333334,2.546666666666667,-0.6981089056639797,0.638095238095238,2.331904761904762,-0.7032279587286915,0.8661904761904763,2.103809523809524,-0.6558700885612648,1.9590476190476194,1.0109523809523808,-0.004745692939267291,2.491904761904762,0.47809523809523835,0.06541580558968928,2.835238095238095,0.13476190476190508,0.08457500897052271,3.1133333333333324,-0.1433333333333322,0.06521164714667159,51124149514.2735,-0.4555508499693922,12509011080.2031,0.5265321883310413,89.1200725980081,-0.5040352539008096,1.7,0.499577700671533,0.6,0.4519341082050973
