,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(3),Corr with student_vol(3),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(-3),Corr with mortgage 90(-3),long,lat
0,2009-12,MD,BALTIMORE,2009-12,3.43,"(-76.57293, 39.278365)",39906.87,Refinancing_Purchase of Apartments_Coops,0.17885714285714288,0.01978647084331058,0.2141833333333333,0.017673784030557898,0.23288904761904766,0.011257682879904408,0.24197238095238102,0.0021620554590445853,0.2530461904761905,-0.01249644590564234,0.4528776190476191,-0.038094915539585834,0.9993009523809523,-0.02453016858869649,0.03181818181818183,0.02514272814606016,0.16772727272727275,0.017618737590796872,0.37136363636363634,0.022028751393604648,2.3404545454545453,0.3918963607877886,3.589999999999999,0.6239302329912345,4.399545454545455,0.6033194875520258,4.494090909090908,0.585591379277517,27482962505.147003,-0.35100433752592064,14217328271.8582,-0.1633605264066358,96.8995739482615,0.3345851600711526,4.4,0.3028173450406233,4.3,0.21757820192185937,-76.57293,39.278365
1,2010-03,MD,BALTIMORE,2010-03,6.15,"(-76.6108, 39.2909)",15538.84,Refinancing_Purchase of Apartments_Coops,0.20298217391304352,0.01978647084331058,0.22118086956521738,0.017673784030557898,0.23731173913043485,0.011257682879904408,0.25031173913043475,0.0021620554590445853,0.2684247826086957,-0.01249644590564234,0.41060652173913054,-0.038094915539585834,0.8732952173913044,-0.02453016858869649,0.11652173913043477,0.02514272814606016,0.22565217391304354,0.017618737590796872,0.3956521739130435,0.022028751393604648,2.433043478260869,0.3918963607877886,3.7273913043478255,0.6239302329912345,4.489130434782608,0.6033194875520258,4.644782608695651,0.585591379277517,28389074974.2894,-0.35100433752592064,11833891080.8667,-0.1633605264066358,97.8799778094334,0.3345851600711526,4.1,0.3028173450406233,4.9,0.21757820192185937,-76.6108,39.2909
2,2010-05,MD,BALTIMORE,2010-05,6.58,"(-76.6108, 39.2909)",25621.0,Refinancing_Purchase of Apartments_Coops,0.2957715789473684,0.01978647084331058,0.3152057894736842,0.017673784030557898,0.3354642105263158,0.011257682879904408,0.39242105263157895,0.0021620554590445853,0.45851421052631586,-0.01249644590564234,0.6592468421052632,-0.038094915539585834,1.129987894736842,-0.02453016858869649,0.147,0.02514272814606016,0.22350000000000003,0.017618737590796872,0.37099999999999994,0.022028751393604648,2.1799999999999997,0.3918963607877886,3.4199999999999995,0.6239302329912345,4.1145,0.6033194875520258,4.286,0.585591379277517,29160609360.1217,-0.35100433752592064,11556490165.0911,-0.1633605264066358,99.0214107435932,0.3345851600711526,4.4,0.3028173450406233,5.0,0.21757820192185937,-76.6108,39.2909
3,2010-06,MD,BALTIMORE,2010-06,4.6,"(-76.6108, 39.2909)",42193.24,Refinancing_Purchase of Apartments_Coops,0.29840136363636366,0.01978647084331058,0.3291213636363637,0.017673784030557898,0.3487363636363637,0.011257682879904408,0.4336950000000001,0.0021620554590445853,0.5368986363636363,-0.01249644590564234,0.7518195454545455,-0.038094915539585834,1.187955909090909,-0.02453016858869649,0.07954545454545457,0.02514272814606016,0.19090909090909092,0.017618737590796872,0.3181818181818181,0.022028751393604648,1.9963636363636363,0.3918963607877886,3.2040909090909095,0.6239302329912345,3.9499999999999997,0.6033194875520258,4.127727272727272,0.585591379277517,29826615528.9652,-0.35100433752592064,12342273869.2704,-0.1633605264066358,98.6449594200431,0.3345851600711526,4.2,0.3028173450406233,4.7,0.21757820192185937,-76.6108,39.2909
4,2010-12,MD,BALTIMORE,2010-12,5.0,"(-76.64357, 39.291585)",10039.64,Refinancing_Purchase of Apartments_Coops,0.24122190476190472,0.01978647084331058,0.25412380952380953,0.017673784030557898,0.26178857142857137,0.011257682879904408,0.28196571428571415,0.0021620554590445853,0.30272333333333334,-0.01249644590564234,0.4583942857142857,-0.038094915539585834,0.7839004761904763,-0.02453016858869649,0.0854166666666667,0.02514272814606016,0.19333333333333338,0.017618737590796872,0.2937499999999999,0.022028751393604648,1.9429166666666664,0.3918963607877886,3.2949999999999995,0.6239302329912345,4.173333333333333,0.6033194875520258,4.415,0.585591379277517,31565012894.7234,-0.35100433752592064,11311909309.5948,-0.1633605264066358,92.8594669911348,0.3345851600711526,4.2,0.3028173450406233,4.3,0.21757820192185937,-76.64357,39.291585
5,2011-05,MD,BALTIMORE,2011-05,4.55,"(-76.6418, 39.289654)",16814.04,Refinancing_Purchase of Apartments_Coops,0.130775,0.01978647084331058,0.16787249999999998,0.017673784030557898,0.1978005,0.011257682879904408,0.23078799999999994,0.0021620554590445853,0.260713,-0.01249644590564234,0.41407550000000004,-0.038094915539585834,0.7391499999999999,-0.02453016858869649,0.024285714285714285,0.02514272814606016,0.0866666666666667,0.017618737590796872,0.18809523809523812,0.022028751393604648,1.8423809523809527,0.3918963607877886,3.168571428571429,0.6239302329912345,4.011428571428572,0.6033194875520258,4.293333333333333,0.585591379277517,31754785132.2305,-0.35100433752592064,12477113046.1263,-0.1633605264066358,92.5881563190625,0.3345851600711526,4.3,0.3028173450406233,4.8,0.21757820192185937,-76.6418,39.289654
6,2011-06,MD,BALTIMORE,2011-06,4.01,"(-76.61229300000001, 39.276671)",142735.3,Refinancing_Purchase of Apartments_Coops,0.12706818181818183,0.01978647084331058,0.1615431818181819,0.017673784030557898,0.18716409090909092,0.011257682879904408,0.21923909090909086,0.0021620554590445853,0.24782409090909094,-0.01249644590564234,0.39758,-0.038094915539585834,0.7268749999999999,-0.02453016858869649,0.0190909090909091,0.02514272814606016,0.1013636363636364,0.017618737590796872,0.18090909090909094,0.022028751393604648,1.5799999999999998,0.3918963607877886,3.002272727272727,0.6239302329912345,3.9145454545454546,0.6033194875520258,4.2327272727272724,0.585591379277517,33690910289.8878,-0.35100433752592064,11655650147.2578,-0.1633605264066358,91.13289228397959,0.3345851600711526,4.0,0.3028173450406233,4.7,0.21757820192185937,-76.61229300000001,39.276671
7,2011-11,MD,BALTIMORE,2011-11,4.0,"(-76.611609, 39.292642)",38828.57,Refinancing_Purchase of Apartments_Coops,0.14255090909090912,0.01978647084331058,0.19244863636363635,0.017673784030557898,0.2536463636363637,0.011257682879904408,0.3593790909090909,0.0021620554590445853,0.47529181818181826,-0.01249644590564234,0.6805422727272729,-0.038094915539585834,1.000305,-0.02453016858869649,0.013999999999999999,0.02514272814606016,0.04650000000000002,0.017618737590796872,0.11200000000000002,0.022028751393604648,0.908,0.3918963607877886,2.0134999999999996,0.6239302329912345,2.7180000000000004,0.6033194875520258,3.0155000000000003,0.585591379277517,35532707747.113,-0.35100433752592064,10728874885.7875,-0.1633605264066358,91.3646878868074,0.3345851600711526,3.8,0.3028173450406233,4.6,0.21757820192185937,-76.611609,39.292642
8,2012-03,MD,BALTIMORE,2012-03,3.4,"(-76.508082, 39.288609)",33305.16,Refinancing_Purchase of Apartments_Coops,0.14720000000000003,0.01978647084331058,0.1893409090909091,0.017673784030557898,0.24185227272727275,0.011257682879904408,0.35079999999999995,0.0021620554590445853,0.4732886363636363,-0.01249644590564234,0.741275,-0.038094915539585834,1.0534477272727274,-0.02453016858869649,0.06363636363636366,0.02514272814606016,0.14227272727272727,0.017618737590796872,0.19000000000000003,0.022028751393604648,1.0172727272727273,0.3918963607877886,2.1727272727272724,0.6239302329912345,2.9404545454545454,0.6033194875520258,3.281363636363636,0.585591379277517,36186315501.0541,-0.35100433752592064,14585937143.4485,-0.1633605264066358,90.6452366150782,0.3345851600711526,3.7,0.3028173450406233,4.8,0.21757820192185937,-76.508082,39.288609
9,2012-04,MD,BALTIMORE,2012-04,3.49,"(-76.6108, 39.2909)",17939.47,Refinancing_Purchase of Apartments_Coops,0.14868421052631575,0.01978647084331058,0.18980526315789473,0.017673784030557898,0.23982894736842097,0.011257682879904408,0.34777368421052635,0.0021620554590445853,0.46680789473684203,-0.01249644590564234,0.7313999999999999,-0.038094915539585834,1.048621052631579,-0.02453016858869649,0.0666666666666667,0.02514272814606016,0.13904761904761903,0.017618737590796872,0.18333333333333335,0.022028751393604648,0.8947619047619045,0.3918963607877886,2.0528571428571425,0.6239302329912345,2.8166666666666664,0.6033194875520258,3.1842857142857137,0.585591379277517,36601383816.48,-0.35100433752592064,16111780903.4699,-0.1633605264066358,90.0868950067716,0.3345851600711526,4.1,0.3028173450406233,5.0,0.21757820192185937,-76.6108,39.2909
