,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(1),Corr with student_vol(1),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90(-1),Corr with mortgage 90(-1)
17,TX,SAN ANTONIO,2013-06,3.12,Refinancing_Purchase of Apartments_Coops,0.13074,2.9892600000000003,0.19708625051520973,0.15964599999999998,2.960354,0.1977712663416908,0.19319250000000002,2.9268075000000002,0.20026955085026613,0.23164600000000002,2.888354,0.19819666439008493,0.27374,2.84626,0.1993254121593602,0.4139935,2.7060065,0.1834862192258208,0.6839425000000002,2.4360575,0.19975500546985686,0.0345,3.0855,0.2072042347939077,0.08750000000000002,3.0325,0.19769679043207766,0.142,2.978,0.21563716104663805,1.2035,1.9165,0.5698312097881594,2.3000000000000003,0.8199999999999998,0.7204035855979393,3.0740000000000003,0.04599999999999982,0.6309771236819226,3.400000000000001,-0.2800000000000007,0.5641830829137406,41244159430.5284,-0.3154792432938066,8901986132.75728,0.35699541434166226,88.920473853359,0.34887353790586045,4.2,0.21090870187680674,2.2,0.18562760191925942
18,TX,SAN ANTONIO,2013-07,3.19,Refinancing_Purchase of Apartments_Coops,0.12117913043478262,3.0688208695652173,0.19708625051520973,0.15611695652173913,3.033883043478261,0.1977712663416908,0.19111913043478265,2.9988808695652174,0.20026955085026613,0.232388695652174,2.957611304347826,0.19819666439008493,0.26758260869565215,2.922417391304348,0.1993254121593602,0.40307869565217386,2.786921304347826,0.1834862192258208,0.6838491304347826,2.5061508695652175,0.19975500546985686,0.020909090909090912,3.169090909090909,0.2072042347939077,0.07363636363636367,3.1163636363636362,0.19769679043207766,0.12181818181818184,3.068181818181818,0.21563716104663805,1.4031818181818183,1.7868181818181816,0.5698312097881594,2.5822727272727275,0.6077272727272724,0.7204035855979393,3.3072727272727276,-0.11727272727272764,0.6309771236819226,3.605,-0.41500000000000004,0.5641830829137406,41658198449.9001,-0.3154792432938066,10210246554.7955,0.35699541434166226,86.5850023909696,0.34887353790586045,4.0,0.21090870187680674,2.2,0.18562760191925942
19,TX,SAN ANTONIO,2013-09,4.24,Refinancing_Purchase of Apartments_Coops,0.11272380952380952,4.1272761904761905,0.19708625051520973,0.14323238095238094,4.096767619047619,0.1977712663416908,0.18057476190476196,4.059425238095239,0.20026955085026613,0.22133904761904755,4.0186609523809524,0.19819666439008493,0.2531785714285715,3.986821428571429,0.1993254121593602,0.38033809523809525,3.859661904761905,0.1834862192258208,0.6526857142857143,3.587314285714286,0.19975500546985686,0.017500000000000005,4.2225,0.2072042347939077,0.04150000000000001,4.1985,0.19769679043207766,0.11850000000000002,4.1215,0.21563716104663805,1.5959999999999999,2.644,0.5698312097881594,2.8095,1.4305000000000003,0.7204035855979393,3.526,0.7140000000000004,0.6309771236819226,3.7870000000000004,0.45299999999999985,0.5641830829137406,42151687038.4775,-0.3154792432938066,9473893018.88319,0.35699541434166226,89.95115518901541,0.34887353790586045,4.0,0.21090870187680674,2.2,0.18562760191925942
20,TX,SAN ANTONIO,2013-12,4.383333333333334,Refinancing_Purchase of Apartments_Coops,0.10022500000000001,4.283108333333334,0.19708625051520973,0.1273025,4.256030833333334,0.1977712663416908,0.16723,4.216103333333334,0.20026955085026613,0.2127325,4.170600833333333,0.19819666439008493,0.24389749999999996,4.139435833333334,0.1993254121593602,0.34639499999999995,4.0369383333333335,0.1834862192258208,0.579045,3.804288333333334,0.19975500546985686,0.019047619047619053,4.364285714285715,0.2072042347939077,0.09523809523809526,4.288095238095239,0.19769679043207766,0.13285714285714287,4.250476190476191,0.21563716104663805,1.5761904761904764,2.8071428571428574,0.5698312097881594,2.901904761904762,1.4814285714285718,0.7204035855979393,3.6266666666666674,0.7566666666666664,0.6309771236819226,3.889047619047619,0.49428571428571466,0.5641830829137406,44109559396.2995,-0.3154792432938066,9438159522.248821,0.35699541434166226,86.47441597957871,0.34887353790586045,3.7,0.21090870187680674,2.2,0.18562760191925942
21,TX,SAN ANTONIO,2014-01,4.255000000000001,Refinancing_Purchase of Apartments_Coops,0.09003181818181817,4.164968181818183,0.19708625051520973,0.1219931818181818,4.133006818181819,0.1977712663416908,0.1597090909090909,4.0952909090909095,0.20026955085026613,0.204425,4.050575000000001,0.19819666439008493,0.23822954545454544,4.016770454545456,0.1993254121593602,0.33795909090909093,3.9170409090909097,0.1834862192258208,0.5752999999999999,3.679700000000001,0.19975500546985686,0.017142857142857144,4.237857142857144,0.2072042347939077,0.0690476190476191,4.185952380952382,0.19769679043207766,0.11619047619047623,4.138809523809525,0.21563716104663805,1.6466666666666665,2.6083333333333343,0.5698312097881594,2.858095238095238,1.396904761904763,0.7204035855979393,3.521904761904762,0.7330952380952387,0.6309771236819226,3.76904761904762,0.4859523809523809,0.5641830829137406,44462292713.4678,-0.3154792432938066,10011024566.6146,0.35699541434166226,85.7873584996498,0.34887353790586045,4.2,0.21090870187680674,2.1,0.18562760191925942
22,TX,SAN ANTONIO,2014-07,4.0,Refinancing_Purchase of Apartments_Coops,0.09286956521739129,3.9071304347826086,0.19708625051520973,0.12270652173913045,3.8772934782608695,0.1977712663416908,0.15438695652173914,3.8456130434782607,0.20026955085026613,0.1955586956521739,3.8044413043478262,0.19819666439008493,0.23417391304347826,3.7658260869565217,0.1993254121593602,0.32826086956521744,3.6717391304347826,0.1834862192258208,0.5557695652173912,3.4442304347826087,0.19975500546985686,0.024090909090909093,3.975909090909091,0.2072042347939077,0.059545454545454575,3.9404545454545454,0.19769679043207766,0.11136363636363639,3.8886363636363637,0.21563716104663805,1.699545454545455,2.300454545454545,0.5698312097881594,2.542272727272727,1.457727272727273,0.7204035855979393,3.071363636363636,0.9286363636363641,0.6309771236819226,3.3318181818181816,0.6681818181818184,0.5641830829137406,44940573200.2924,-0.3154792432938066,11117378455.0815,0.35699541434166226,82.56600445924391,0.34887353790586045,3.0,0.21090870187680674,1.8,0.18562760191925942
23,TX,SAN ANTONIO,2014-09,3.94,Refinancing_Purchase of Apartments_Coops,0.09027272727272727,3.849727272727273,0.19708625051520973,0.12087045454545454,3.8191295454545453,0.1977712663416908,0.15410454545454544,3.7858954545454546,0.20026955085026613,0.19699999999999998,3.743,0.19819666439008493,0.23403181818181817,3.7059681818181818,0.1993254121593602,0.32999090909090917,3.6100090909090907,0.1834862192258208,0.5770545454545455,3.3629454545454545,0.19975500546985686,0.01142857142857143,3.9285714285714284,0.2072042347939077,0.04380952380952382,3.896190476190476,0.19769679043207766,0.10952380952380954,3.8304761904761904,0.21563716104663805,1.7738095238095242,2.1661904761904758,0.5698312097881594,2.5342857142857147,1.4057142857142852,0.7204035855979393,3.0133333333333328,0.9266666666666672,0.6309771236819226,3.26,0.6800000000000002,0.5641830829137406,45667781053.6763,-0.3154792432938066,10950177839.1879,0.35699541434166226,81.9669757663089,0.34887353790586045,3.1,0.21090870187680674,1.9,0.18562760191925942
24,TX,SAN ANTONIO,2014-12,4.1,Refinancing_Purchase of Apartments_Coops,0.1101,3.9898999999999996,0.19708625051520973,0.1330809523809524,3.9669190476190472,0.1977712663416908,0.16305,3.9369499999999995,0.20026955085026613,0.20744285714285715,3.8925571428571426,0.19819666439008493,0.2446071428571429,3.855392857142857,0.1993254121593602,0.34302142857142864,3.756978571428571,0.1834862192258208,0.6021190476190476,3.497880952380952,0.19975500546985686,0.02500000000000001,4.074999999999999,0.2072042347939077,0.1063636363636364,3.993636363636363,0.19769679043207766,0.21454545454545454,3.8854545454545453,0.21563716104663805,1.64,2.46,0.5698312097881594,2.2072727272727275,1.8927272727272721,0.7204035855979393,2.5504545454545453,1.5495454545454543,0.6309771236819226,2.8331818181818185,1.2668181818181812,0.5641830829137406,47036055605.935,-0.3154792432938066,11733364706.6996,0.35699541434166226,82.2508390398281,0.34887353790586045,3.8,0.21090870187680674,1.9,0.18562760191925942
25,TX,SAN ANTONIO,2015-03,3.35,Refinancing_Purchase of Apartments_Coops,0.12134999999999999,3.22865,0.19708625051520973,0.14022954545454547,3.2097704545454544,0.1977712663416908,0.17560000000000003,3.1744,0.20026955085026613,0.21958181818181813,3.130418181818182,0.19819666439008493,0.26829772727272727,3.0817022727272727,0.1993254121593602,0.39945,2.9505500000000002,0.1834862192258208,0.700025,2.649975,0.19975500546985686,0.02272727272727273,3.327272727272727,0.2072042347939077,0.11000000000000001,3.24,0.19769679043207766,0.25363636363636366,3.0963636363636367,0.21563716104663805,1.5190909090909088,1.8309090909090913,0.5698312097881594,2.042727272727273,1.3072727272727271,0.7204035855979393,2.4068181818181817,0.9431818181818183,0.6309771236819226,2.626363636363636,0.7236363636363641,0.5641830829137406,48668534366.8701,-0.3154792432938066,11835194000.8273,0.35699541434166226,82.4770523961592,0.34887353790586045,4.2,0.21090870187680674,1.8,0.18562760191925942
26,TX,SAN ANTONIO,2015-08,3.35,Refinancing_Purchase of Apartments_Coops,0.13010000000000005,3.2199,0.19708625051520973,0.151965,3.198035,0.1977712663416908,0.1967275,3.1532725,0.20026955085026613,0.2610100000000001,3.08899,0.19819666439008493,0.3207975,3.0292025000000002,0.1993254121593602,0.5193599999999999,2.8306400000000003,0.1834862192258208,0.8364375,2.5135625,0.19975500546985686,0.03523809523809525,3.314761904761905,0.2072042347939077,0.22000000000000006,3.13,0.19769679043207766,0.3757142857142857,2.974285714285714,0.21563716104663805,1.5414285714285714,1.8085714285714287,0.5698312097881594,2.167142857142857,1.1828571428571433,0.7204035855979393,2.5466666666666664,0.8033333333333337,0.6309771236819226,2.8557142857142854,0.49428571428571466,0.5641830829137406,48291644449.3811,-0.3154792432938066,11492007418.0579,0.35699541434166226,83.34061286074021,0.34887353790586045,3.2,0.21090870187680674,1.6,0.18562760191925942
