,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol,Corr with auto_vol,student_vol,Corr with student_vol,credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(3),Corr with mortgage 90(3),long,lat
0,2011-04,MI,PORTAGE,2011-04,4.45,"(-76.349213, 40.781593)",49002,36254.85,Refinancing_Purchase of Apartments_Coops,0.14759444444444447,0.41385323603656476,0.19237777777777781,0.4207363184214918,0.22143500000000005,0.4139795542837172,0.25190277777777786,0.40185087259323693,0.28138222222222226,0.3876466149011486,0.44229888888888896,0.3741361730113101,0.7700555555555555,0.383286886947505,0.029500000000000005,0.4102189039271393,0.11950000000000002,0.40313426489468385,0.24650000000000002,0.4154747657425981,2.169,0.8122479162698756,3.4549999999999996,0.69319758355681,4.276000000000001,0.4317762848807565,4.5015,0.3379758246741867,31252070876.7547,-0.2319980307959874,15995126134.7035,0.9020922475528202,94.0022251537174,0.6572182852514147,3.5,0.6096628423430887,3.0,0.26965335056997647,-76.349213,40.781593
1,2011-06,MI,PORTAGE,2011-06,3.58,"(-85.585175, 42.203345)",49002,49513.93,Refinancing_Purchase of Apartments_Coops,0.12706818181818183,0.41385323603656476,0.1615431818181819,0.4207363184214918,0.18716409090909092,0.4139795542837172,0.21923909090909086,0.40185087259323693,0.24782409090909094,0.3876466149011486,0.39758,0.3741361730113101,0.7268749999999999,0.383286886947505,0.0190909090909091,0.4102189039271393,0.1013636363636364,0.40313426489468385,0.18090909090909094,0.4154747657425981,1.5799999999999998,0.8122479162698756,3.002272727272727,0.69319758355681,3.9145454545454546,0.4317762848807565,4.2327272727272724,0.3379758246741867,31300541846.2612,-0.2319980307959874,12472473242.0863,0.9020922475528202,91.59671843464591,0.6572182852514147,3.5,0.6096628423430887,2.9,0.26965335056997647,-85.585175,42.203345
2,2013-07,MI,PORTAGE,2013-07,3.23,"(-85.595984, 42.225913)",49002,16707.62,Refinancing_Purchase of Apartments_Coops,0.12117913043478262,0.41385323603656476,0.15611695652173913,0.4207363184214918,0.19111913043478265,0.4139795542837172,0.232388695652174,0.40185087259323693,0.26758260869565215,0.3876466149011486,0.40307869565217386,0.3741361730113101,0.6838491304347826,0.383286886947505,0.020909090909090912,0.4102189039271393,0.07363636363636367,0.40313426489468385,0.12181818181818184,0.4154747657425981,1.4031818181818183,0.8122479162698756,2.5822727272727275,0.69319758355681,3.3072727272727276,0.4317762848807565,3.605,0.3379758246741867,41471481477.9035,-0.2319980307959874,8901986132.75728,0.9020922475528202,86.5850023909696,0.6572182852514147,2.3,0.6096628423430887,1.7,0.26965335056997647,-85.595984,42.225913
3,2015-09,MI,PORTAGE,2015-09,3.5,"(-6.66667, 53.666669999999996)",49024,30652.11,Refinancing_Purchase of Apartments_Coops,0.1344409090909091,0.41385323603656476,0.15661363636363634,0.4207363184214918,0.20107727272727274,0.4139795542837172,0.26589318181818195,0.40185087259323693,0.3311113636363637,0.3876466149011486,0.5371681818181817,0.3741361730113101,0.8526636363636364,0.383286886947505,0.008571428571428572,0.4102189039271393,0.17952380952380947,0.40313426489468385,0.3733333333333333,0.4154747657425981,1.4900000000000002,0.8122479162698756,2.1728571428571435,0.69319758355681,2.618095238095238,0.4317762848807565,2.9528571428571433,0.3379758246741867,49379202635.7798,-0.2319980307959874,11492007418.0579,0.9020922475528202,82.75451956383341,0.6572182852514147,2.2,0.6096628423430887,0.9,0.26965335056997647,-6.66667,53.666669999999996
4,2016-11,MI,PORTAGE,2016-11,3.67,"(-85.58, 42.2012)",49024,80771.52,Refinancing_Purchase of Apartments_Coops,0.4339245454545454,0.41385323603656476,0.45880500000000013,0.4207363184214918,0.5631090909090911,0.4139795542837172,0.7006386363636362,0.40185087259323693,0.9084640909090909,0.3876466149011486,1.2693081818181815,0.3741361730113101,1.6029650000000002,0.383286886947505,0.29999999999999993,0.4102189039271393,0.5834999999999999,0.40313426489468385,0.736,0.4154747657425981,1.596,0.8122479162698756,2.142,0.69319758355681,2.5369999999999995,0.4317762848807565,2.8620000000000005,0.3379758246741867,49971382532.5922,-0.2319980307959874,12137144620.0221,0.9020922475528202,88.1942388876454,0.6572182852514147,2.9,0.6096628423430887,0.9,0.26965335056997647,-85.58,42.2012
5,2018-06,MI,PORTAGE,2018-06,4.14,"(-85.59316700000001, 42.226665000000004)",49024,47828.38,Refinancing_Purchase of Apartments_Coops,1.8376333333333337,0.41385323603656476,1.9170571428571423,0.4207363184214918,2.068429047619047,0.4139795542837172,2.1502619047619045,0.40185087259323693,2.330264285714286,0.3876466149011486,2.4958952380952377,0.3741361730113101,2.759644285714286,0.383286886947505,1.8052380952380953,0.4102189039271393,2.113809523809524,0.40313426489468385,2.328095238095238,0.4154747657425981,2.775714285714286,0.8122479162698756,2.9123809523809525,0.69319758355681,2.9776190476190476,0.4317762848807565,3.0500000000000007,0.3379758246741867,50165072031.0326,-0.2319980307959874,12484889768.5791,0.9020922475528202,88.50967086025801,0.6572182852514147,2.8,0.6096628423430887,0.8,0.26965335056997647,-85.59316700000001,42.226665000000004
