,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(-3),Corr with student_vol(-3),credit_tightness(4),Corr with credit_tightness(4),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(1),Corr with mortgage 90(1)
0,LA,LAFAYETTE,2012-09,2.575,Refinancing_Purchase of Apartments_Coops,0.15189500000000006,2.423105,-0.1818894735325591,0.183625,2.391375,-0.17915320981654687,0.22133750000000002,2.3536625,-0.18649986873410818,0.3079875,2.2670125000000003,-0.22813193511435487,0.3856325000000001,2.1893675,-0.2771148087693073,0.6716749999999999,1.9033250000000002,-0.3837752033652687,0.9997750000000002,1.575225,-0.44125030166325496,0.07526315789473685,2.4997368421052633,-0.16120347410657893,0.13736842105263158,2.437631578947369,-0.22970115532435847,0.17578947368421055,2.3992105263157897,-0.24591961898790018,0.6689473684210526,1.9060526315789477,0.5242993187140795,1.7231578947368422,0.851842105263158,0.8858785192612757,2.488421052631579,0.08657894736842131,0.8358548180894926,2.8815789473684212,-0.30657894736842106,0.7866994088219511,39268596272.9965,0.09040177347212444,14585937143.4485,-0.8141649399812926,91.578064558499,-0.7704928308223167,3.9,-0.36822987464603874,1.9,-0.8781086730062013
1,LA,LAFAYETTE,2013-01,2.75,Refinancing_Purchase of Apartments_Coops,0.16043181818181818,2.5895681818181817,-0.1818894735325591,0.17947272727272726,2.5705272727272725,-0.17915320981654687,0.20497272727272725,2.545027272727273,-0.18649986873410818,0.2497954545454545,2.5002045454545456,-0.22813193511435487,0.30261363636363625,2.4473863636363635,-0.2771148087693073,0.48810454545454546,2.2618954545454546,-0.3837752033652687,0.8142727272727271,1.9357272727272727,-0.44125030166325496,0.05190476190476192,2.698095238095238,-0.16120347410657893,0.10761904761904766,2.6423809523809525,-0.22970115532435847,0.14523809523809525,2.604761904761905,-0.24591961898790018,0.8052380952380951,1.944761904761905,0.5242993187140795,1.9147619047619049,0.8352380952380951,0.8858785192612757,2.681428571428571,0.06857142857142895,0.8358548180894926,3.0804761904761913,-0.33047619047619126,0.7866994088219511,40995097959.5386,0.09040177347212444,12022315813.7363,-0.8141649399812926,88.29263433660921,-0.7704928308223167,4.2,-0.36822987464603874,2.1,-0.8781086730062013
2,LA,LAFAYETTE,2013-09,4.95,Refinancing_Purchase of Apartments_Coops,0.11272380952380952,4.8372761904761905,-0.1818894735325591,0.14323238095238094,4.806767619047619,-0.17915320981654687,0.18057476190476196,4.769425238095238,-0.18649986873410818,0.22133904761904755,4.728660952380952,-0.22813193511435487,0.2531785714285715,4.696821428571429,-0.2771148087693073,0.38033809523809525,4.5696619047619045,-0.3837752033652687,0.6526857142857143,4.297314285714286,-0.44125030166325496,0.017500000000000005,4.9325,-0.16120347410657893,0.04150000000000001,4.9085,-0.22970115532435847,0.11850000000000002,4.8315,-0.24591961898790018,1.5959999999999999,3.354,0.5242993187140795,2.8095,2.1405000000000003,0.8858785192612757,3.526,1.4240000000000004,0.8358548180894926,3.7870000000000004,1.1629999999999998,0.7866994088219511,42151687038.4775,0.09040177347212444,9260696074.4491,-0.8141649399812926,84.4459748156831,-0.7704928308223167,3.3,-0.36822987464603874,1.4,-0.8781086730062013
3,LA,LAFAYETTE,2013-11,5.48,Refinancing_Purchase of Apartments_Coops,0.10274761904761903,5.377252380952381,-0.1818894735325591,0.12919047619047616,5.350809523809525,-0.17915320981654687,0.1672714285714286,5.312728571428572,-0.18649986873410818,0.20747142857142856,5.2725285714285715,-0.22813193511435487,0.2382452380952381,5.241754761904763,-0.2771148087693073,0.35063809523809525,5.129361904761905,-0.3837752033652687,0.5866738095238094,4.893326190476191,-0.44125030166325496,0.046842105263157914,5.433157894736842,-0.16120347410657893,0.09842105263157898,5.381578947368421,-0.22970115532435847,0.12157894736842105,5.358421052631579,-0.24591961898790018,1.3710526315789473,4.108947368421053,0.5242993187140795,2.7184210526315793,2.761578947368421,0.8858785192612757,3.503684210526316,1.9763157894736842,0.8358548180894926,3.7999999999999985,1.680000000000002,0.7866994088219511,44555116847.5878,0.09040177347212444,10210246554.7955,-0.8141649399812926,80.910251046009,-0.7704928308223167,3.2,-0.36822987464603874,1.2,-0.8781086730062013
4,LA,LAFAYETTE,2014-02,3.9,Refinancing_Purchase of Apartments_Coops,0.08627,3.81373,-0.1818894735325591,0.11939250000000004,3.7806075,-0.17915320981654687,0.155105,3.744895,-0.18649986873410818,0.19663749999999997,3.7033625,-0.22813193511435487,0.23520249999999998,3.6647974999999997,-0.2771148087693073,0.3308,3.5692,-0.3837752033652687,0.554605,3.345395,-0.44125030166325496,0.046842105263157914,3.853157894736842,-0.16120347410657893,0.08105263157894738,3.8189473684210524,-0.22970115532435847,0.11684210526315793,3.783157894736842,-0.24591961898790018,1.5157894736842106,2.3842105263157896,0.5242993187140795,2.7094736842105265,1.1905263157894734,0.8858785192612757,3.3847368421052626,0.5152631578947373,0.8358548180894926,3.6626315789473685,0.23736842105263145,0.7866994088219511,43938467193.2505,0.09040177347212444,10396023519.0372,-0.8141649399812926,81.9669757663089,-0.7704928308223167,4.4,-0.36822987464603874,1.6,-0.8781086730062013
5,LA,LAFAYETTE,2014-04,4.53,Refinancing_Purchase of Apartments_Coops,0.08864000000000001,4.44136,-0.1818894735325591,0.120115,4.409885,-0.17915320981654687,0.1517,4.3783,-0.18649986873410818,0.1918625,4.3381375,-0.22813193511435487,0.227495,4.302505,-0.2771148087693073,0.32422500000000004,4.205775,-0.3837752033652687,0.550005,3.979995,-0.44125030166325496,0.023333333333333345,4.506666666666667,-0.16120347410657893,0.05333333333333336,4.476666666666667,-0.22970115532435847,0.10761904761904763,4.422380952380952,-0.24591961898790018,1.7009523809523805,2.8290476190476195,0.5242993187140795,2.705238095238095,1.824761904761905,0.8858785192612757,3.265238095238095,1.2647619047619054,0.8358548180894926,3.5176190476190476,1.0123809523809526,0.7866994088219511,45277214883.1472,0.09040177347212444,9438159522.248821,-0.8141649399812926,81.06604477988621,-0.7704928308223167,2.8,-0.36822987464603874,1.5,-0.8781086730062013
6,LA,LAFAYETTE,2015-04,3.55,Refinancing_Purchase of Apartments_Coops,0.12200000000000003,3.428,-0.1818894735325591,0.14605250000000003,3.4039474999999997,-0.17915320981654687,0.18076750000000003,3.3692325,-0.18649986873410818,0.22830999999999996,3.32169,-0.22813193511435487,0.27596,3.27404,-0.2771148087693073,0.404505,3.145495,-0.3837752033652687,0.6969449999999999,2.853055,-0.44125030166325496,0.018181818181818188,3.5318181818181817,-0.16120347410657893,0.09363636363636368,3.456363636363636,-0.22970115532435847,0.23363636363636367,3.316363636363636,-0.24591961898790018,1.3545454545454545,2.1954545454545453,0.5242993187140795,1.9349999999999996,1.6150000000000002,0.8858785192612757,2.334090909090909,1.2159090909090908,0.8358548180894926,2.5859090909090905,0.9640909090909093,0.7866994088219511,48836554747.323,0.09040177347212444,11733364706.6996,-0.8141649399812926,82.89218119322959,-0.7704928308223167,2.6,-0.36822987464603874,1.5,-0.8781086730062013
7,LA,LAFAYETTE,2015-11,3.56,Refinancing_Purchase of Apartments_Coops,0.13066666666666668,3.4293333333333336,-0.1818894735325591,0.1559214285714286,3.4040785714285713,-0.17915320981654687,0.20844761904761913,3.351552380952381,-0.18649986873410818,0.286702380952381,3.273297619047619,-0.22813193511435487,0.3709714285714286,3.1890285714285715,-0.2771148087693073,0.6063738095238096,2.9536261904761902,-0.3837752033652687,0.9343738095238093,2.625626190476191,-0.44125030166325496,0.07105263157894738,3.488947368421053,-0.16120347410657893,0.32789473684210524,3.232105263157895,-0.22970115532435847,0.47684210526315784,3.0831578947368423,-0.24591961898790018,1.6710526315789473,1.8889473684210527,0.5242993187140795,2.2631578947368416,1.2968421052631585,0.8858785192612757,2.6863157894736847,0.8736842105263154,0.8358548180894926,3.03,0.5300000000000002,0.7866994088219511,48187387172.2131,0.09040177347212444,10986955735.8103,-0.8141649399812926,83.5754036116387,-0.7704928308223167,4.0,-0.36822987464603874,1.8,-0.8781086730062013
8,LA,LAFAYETTE,2016-11,3.32,Refinancing_Purchase of Apartments_Coops,0.4339245454545454,2.8860754545454546,-0.1818894735325591,0.45880500000000013,2.8611949999999995,-0.17915320981654687,0.5631090909090911,2.7568909090909086,-0.18649986873410818,0.7006386363636362,2.6193613636363637,-0.22813193511435487,0.9084640909090909,2.411535909090909,-0.2771148087693073,1.2693081818181815,2.0506918181818183,-0.3837752033652687,1.6029650000000002,1.7170349999999996,-0.44125030166325496,0.29999999999999993,3.02,-0.16120347410657893,0.5834999999999999,2.7365,-0.22970115532435847,0.736,2.5839999999999996,-0.24591961898790018,1.596,1.7239999999999998,0.5242993187140795,2.142,1.178,0.8858785192612757,2.5369999999999995,0.7830000000000004,0.8358548180894926,2.8620000000000005,0.4579999999999993,0.7866994088219511,48441183549.9275,0.09040177347212444,11412820253.2316,-0.8141649399812926,88.7707153640316,-0.7704928308223167,3.0,-0.36822987464603874,2.1,-0.8781086730062013
9,LA,LAFAYETTE,2017-07,3.63,Refinancing_Purchase of Apartments_Coops,1.1766928571428568,2.453307142857143,-0.1818894735325591,1.1913757142857144,2.4386242857142855,-0.17915320981654687,1.2280366666666667,2.4019633333333332,-0.18649986873410818,1.2566676190476191,2.3733323809523807,-0.22813193511435487,1.307512857142857,2.3224871428571428,-0.2771148087693073,1.4570814285714284,2.1729185714285713,-0.3837752033652687,1.7410885714285718,1.8889114285714281,-0.44125030166325496,0.9720000000000001,2.658,-0.16120347410657893,1.1284999999999996,2.5015,-0.22970115532435847,1.2235,2.4065,-0.24591961898790018,1.8720000000000003,1.7579999999999996,0.5242993187140795,2.3179999999999996,1.3120000000000003,0.8858785192612757,2.6505,0.9794999999999998,0.8358548180894926,2.884,0.746,0.7866994088219511,50938614889.0817,0.09040177347212444,12388258203.7622,-0.8141649399812926,87.3618752869242,-0.7704928308223167,3.0,-0.36822987464603874,1.8,-0.8781086730062013
