,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(3),Corr with student_vol(3),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(1),Corr with mortgage 90(1)
0,2010-12,TN,MEMPHIS,2010-12,3.615,"(-90.0422338, 35.1506065)",26213.875,Refinancing_Purchase of Apartments_Coops,0.24122190476190472,0.29202707054923555,0.25412380952380953,0.29585017077246434,0.26178857142857137,0.29567219937684114,0.28196571428571415,0.2815135211840002,0.30272333333333334,0.256933571353476,0.4583942857142857,0.2061089611432184,0.7839004761904763,0.18829007850040586,0.0854166666666667,0.3102841430617127,0.19333333333333338,0.30119873905309935,0.2937499999999999,0.3101704422368264,1.9429166666666664,0.6586483858884974,3.2949999999999995,0.7328240225174116,4.173333333333333,0.5992372978675042,4.415,0.5224573746392442,31252070876.7547,-0.03515638847964449,11311909309.5948,0.39302349474506726,91.59671843464591,-0.21763770996440487,5.2,-0.1684666534999581,5.6,0.11290086386702489
1,2011-01,TN,MEMPHIS,2011-01,4.35,"(-90.000913, 35.034259999999996)",14662.72,Refinancing_Purchase of Apartments_Coops,0.2391115000000001,0.29202707054923555,0.25406500000000004,0.29585017077246434,0.2606254999999999,0.29567219937684114,0.2827834999999999,0.2815135211840002,0.30341049999999997,0.256933571353476,0.4554005000000002,0.2061089611432184,0.7818229999999999,0.18829007850040586,0.14099999999999996,0.3102841430617127,0.1815,0.30119873905309935,0.27349999999999997,0.3101704422368264,1.9944999999999997,0.6586483858884974,3.3940000000000006,0.7328240225174116,4.281000000000001,0.5992372978675042,4.5230000000000015,0.5224573746392442,31041077337.2648,-0.03515638847964449,15995126134.7035,0.39302349474506726,92.5881563190625,-0.21763770996440487,5.0,-0.1684666534999581,5.4,0.11290086386702489
2,2011-02,TN,MEMPHIS,2011-02,3.92,"(-90.0516, 35.149)",21048.43,Refinancing_Purchase of Apartments_Coops,0.23214,0.29202707054923555,0.25165,0.29585017077246434,0.26292499999999996,0.29567219937684114,0.28731249999999997,0.2815135211840002,0.31189999999999996,0.256933571353476,0.46404500000000004,0.2061089611432184,0.7933949999999999,0.18829007850040586,0.11473684210526319,0.3102841430617127,0.16842105263157894,0.30119873905309935,0.2863157894736842,0.3101704422368264,2.257894736842106,0.6586483858884974,3.5763157894736834,0.7328240225174116,4.423684210526316,0.5992372978675042,4.652105263157895,0.5224573746392442,31300541846.2612,-0.03515638847964449,13753511368.0623,0.39302349474506726,91.13289228397959,-0.21763770996440487,5.4,-0.1684666534999581,5.3,0.11290086386702489
3,2011-05,TN,MEMPHIS,2011-05,4.23,"(-89.89286, 35.117667)",25949.71,Refinancing_Purchase of Apartments_Coops,0.130775,0.29202707054923555,0.16787249999999998,0.29585017077246434,0.1978005,0.29567219937684114,0.23078799999999994,0.2815135211840002,0.260713,0.256933571353476,0.41407550000000004,0.2061089611432184,0.7391499999999999,0.18829007850040586,0.024285714285714285,0.3102841430617127,0.0866666666666667,0.30119873905309935,0.18809523809523812,0.3101704422368264,1.8423809523809527,0.6586483858884974,3.168571428571429,0.7328240225174116,4.011428571428572,0.5992372978675042,4.293333333333333,0.5224573746392442,33690910289.8878,-0.03515638847964449,12477113046.1263,0.39302349474506726,88.33905735772379,-0.21763770996440487,5.6,-0.1684666534999581,5.0,0.11290086386702489
4,2011-10,TN,MEMPHIS,2011-10,3.98,"(-89.753354, 35.063309000000004)",58219.09,Refinancing_Purchase of Apartments_Coops,0.1416352380952381,0.29202707054923555,0.19074095238095234,0.29585017077246434,0.24373904761904758,0.29567219937684114,0.3185252380952381,0.2815135211840002,0.4064785714285714,0.256933571353476,0.59521,0.2061089611432184,0.9086428571428572,0.18829007850040586,0.013500000000000003,0.3102841430617127,0.05450000000000003,0.30119873905309935,0.1145,0.3101704422368264,1.0614999999999999,0.6586483858884974,2.1519999999999997,0.7328240225174116,2.8695,0.5992372978675042,3.128,0.5224573746392442,35532707747.113,-0.03515638847964449,11510278467.2037,0.39302349474506726,90.7743282432688,-0.21763770996440487,6.4,-0.1684666534999581,5.0,0.11290086386702489
5,2012-06,TN,MEMPHIS,2012-06,2.75,"(-89.839376, 35.065449)",40930.68,Refinancing_Purchase of Apartments_Coops,0.163,0.29202707054923555,0.19464736842105262,0.29585017077246434,0.24319736842105263,0.29567219937684114,0.3459342105263157,0.2815135211840002,0.46558684210526313,0.256933571353476,0.7364000000000004,0.2061089611432184,1.0691894736842107,0.18829007850040586,0.05190476190476193,0.3102841430617127,0.14809523809523809,0.30119873905309935,0.18904761904761905,0.3101704422368264,0.7114285714285714,0.6586483858884974,1.6223809523809525,0.7328240225174116,2.3061904761904763,0.5992372978675042,2.698095238095238,0.5224573746392442,37685204803.0042,-0.03515638847964449,11631947675.6117,0.39302349474506726,89.513287195688,-0.21763770996440487,6.3,-0.1684666534999581,4.5,0.11290086386702489
6,2012-07,TN,MEMPHIS,2012-07,2.77,"(-90.05361500000001, 35.142275)",35631.05,Refinancing_Purchase of Apartments_Coops,0.16720454545454547,0.29202707054923555,0.19873636363636368,0.29585017077246434,0.24646136363636365,0.29567219937684114,0.34024999999999994,0.2815135211840002,0.4535545454545455,0.256933571353476,0.7302181818181818,0.2061089611432184,1.0653181818181816,0.18829007850040586,0.06952380952380956,0.3102841430617127,0.14571428571428574,0.30119873905309935,0.18571428571428572,0.3101704422368264,0.6195238095238095,0.6586483858884974,1.5266666666666664,0.7328240225174116,2.217142857142857,0.5992372978675042,2.5900000000000003,0.5224573746392442,38410438812.4053,-0.03515638847964449,12022315813.7363,0.39302349474506726,90.37816904639429,-0.21763770996440487,6.4,-0.1684666534999581,4.4,0.11290086386702489
7,2012-10,TN,MEMPHIS,2012-10,2.75,"(-90.0516, 35.149)",800.15,Refinancing_Purchase of Apartments_Coops,0.15320434782608702,0.29202707054923555,0.17955217391304346,0.29585017077246434,0.21346521739130433,0.29567219937684114,0.2717391304347827,0.2815135211840002,0.3304891304347827,0.256933571353476,0.5823021739130435,0.2061089611432184,0.9185760869565219,0.18829007850040586,0.10952380952380951,0.3102841430617127,0.14904761904761904,0.30119873905309935,0.17952380952380956,0.3101704422368264,0.7085714285714285,0.6586483858884974,1.7461904761904758,0.7328240225174116,2.505714285714286,0.5992372978675042,2.90047619047619,0.5224573746392442,39658399389.4891,-0.03515638847964449,11154944519.578999,0.39302349474506726,91.578064558499,-0.21763770996440487,6.0,-0.1684666534999581,4.5,0.11290086386702489
8,2013-02,TN,MEMPHIS,2013-02,2.65,"(-89.95538, 35.027588)",7041.366666666666,Refinancing_Purchase of Apartments_Coops,0.15464999999999998,0.29202707054923555,0.17315,0.29585017077246434,0.20129999999999998,0.29567219937684114,0.2455,0.2815135211840002,0.29049499999999995,0.256933571353476,0.463425,0.2061089611432184,0.761875,0.18829007850040586,0.0768421052631579,0.3102841430617127,0.12421052631578947,0.30119873905309935,0.15736842105263157,0.3101704422368264,0.8463157894736841,0.6586483858884974,1.9842105263157896,0.7328240225174116,2.782631578947368,0.5992372978675042,3.165263157894737,0.5224573746392442,41507587847.7023,-0.03515638847964449,9498561196.652071,0.39302349474506726,88.29263433660921,-0.21763770996440487,5.1,-0.1684666534999581,4.3,0.11290086386702489
9,2013-04,TN,MEMPHIS,2013-04,3.48,"(-90.001902, 34.999487)",16413.18,Refinancing_Purchase of Apartments_Coops,0.1539047619047619,0.29202707054923555,0.17210476190476193,0.29585017077246434,0.19953333333333334,0.29567219937684114,0.24005714285714277,0.2815135211840002,0.27714285714285714,0.256933571353476,0.4360190476190476,0.2061089611432184,0.7168333333333334,0.18829007850040586,0.049090909090909116,0.3102841430617127,0.09409090909090913,0.30119873905309935,0.12454545454545456,0.3101704422368264,0.7104545454545454,0.6586483858884974,1.7590909090909093,0.7328240225174116,2.5500000000000003,0.5992372978675042,2.9327272727272726,0.5224573746392442,41334062733.8549,-0.03515638847964449,8901986132.75728,0.39302349474506726,90.32258801944451,-0.21763770996440487,5.4,-0.1684666534999581,3.7,0.11290086386702489
