,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(1),Corr with auto_vol(1),student_vol(2),Corr with student_vol(2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90,Corr with mortgage 90
0,KY,LOUISVILLE,2010-01,5.75,Refinancing_Purchase of Apartments_Coops,0.172129,5.577871,0.3817265528898415,0.207845,5.542155,0.38335555209067673,0.23159750000000004,5.5184025,0.3733484744709536,0.24093950000000003,5.5090605,0.34868074867546317,0.25011950000000005,5.4998805,0.3155024715793262,0.39936099999999997,5.350639,0.26320421434582614,0.8985025,4.8514975,0.27426744730381086,0.022631578947368423,5.727368421052631,0.3797689764634453,0.14842105263157898,5.601578947368421,0.3628073949835333,0.3457894736842104,5.40421052631579,0.3703307942974199,2.4842105263157896,3.2657894736842104,0.644827456176477,3.7331578947368427,2.0168421052631573,0.674162476638914,4.501578947368422,1.2484210526315778,0.571074976027089,4.604736842105263,1.1452631578947372,0.4932305722189935,25116521917.8418,-0.29588504122343107,14217328271.8582,0.46980065438047935,103.99632208797199,0.6353841141675777,4.1,0.45465356950992436,3.6,0.300656419530122
1,KY,LOUISVILLE,2011-01,4.25,Refinancing_Purchase of Apartments_Coops,0.2391115000000001,4.0108885,0.3817265528898415,0.25406500000000004,3.995935,0.38335555209067673,0.2606254999999999,3.9893745000000003,0.3733484744709536,0.2827834999999999,3.9672165,0.34868074867546317,0.30341049999999997,3.9465895,0.3155024715793262,0.4554005000000002,3.7945995,0.26320421434582614,0.7818229999999999,3.468177,0.27426744730381086,0.14099999999999996,4.109,0.3797689764634453,0.1815,4.0685,0.3628073949835333,0.27349999999999997,3.9765,0.3703307942974199,1.9944999999999997,2.2555000000000005,0.644827456176477,3.3940000000000006,0.8559999999999994,0.674162476638914,4.281000000000001,-0.031000000000000583,0.571074976027089,4.5230000000000015,-0.27300000000000146,0.4932305722189935,32217867353.4185,-0.29588504122343107,11311909309.5948,0.46980065438047935,94.51558950569391,0.6353841141675777,3.7,0.45465356950992436,3.3,0.300656419530122
2,KY,LOUISVILLE,2011-04,4.0,Refinancing_Purchase of Apartments_Coops,0.14759444444444447,3.8524055555555554,0.3817265528898415,0.19237777777777781,3.8076222222222222,0.38335555209067673,0.22143500000000005,3.778565,0.3733484744709536,0.25190277777777786,3.748097222222222,0.34868074867546317,0.28138222222222226,3.718617777777778,0.3155024715793262,0.44229888888888896,3.557701111111111,0.26320421434582614,0.7700555555555555,3.2299444444444445,0.27426744730381086,0.029500000000000005,3.9705,0.3797689764634453,0.11950000000000002,3.8805,0.3628073949835333,0.24650000000000002,3.7535,0.3703307942974199,2.169,1.831,0.644827456176477,3.4549999999999996,0.5450000000000004,0.674162476638914,4.276000000000001,-0.2760000000000007,0.571074976027089,4.5015,-0.5015000000000001,0.4932305722189935,31041077337.2648,-0.29588504122343107,12472473242.0863,0.46980065438047935,94.7176548951663,0.6353841141675777,3.7,0.45465356950992436,2.9,0.300656419530122
3,KY,LOUISVILLE,2011-10,3.65,Refinancing_Purchase of Apartments_Coops,0.1416352380952381,3.5083647619047618,0.3817265528898415,0.19074095238095234,3.4592590476190477,0.38335555209067673,0.24373904761904758,3.4062609523809524,0.3733484744709536,0.3185252380952381,3.331474761904762,0.34868074867546317,0.4064785714285714,3.2435214285714284,0.3155024715793262,0.59521,3.0547899999999997,0.26320421434582614,0.9086428571428572,2.741357142857143,0.27426744730381086,0.013500000000000003,3.6365,0.3797689764634453,0.05450000000000003,3.5955,0.3628073949835333,0.1145,3.5355,0.3703307942974199,1.0614999999999999,2.5885,0.644827456176477,2.1519999999999997,1.4980000000000002,0.674162476638914,2.8695,0.7805,0.571074976027089,3.128,0.5219999999999998,0.4932305722189935,34825519831.2788,-0.29588504122343107,11508699084.1195,0.46980065438047935,90.24550000965358,0.6353841141675777,3.2,0.45465356950992436,3.1,0.300656419530122
4,KY,LOUISVILLE,2012-04,3.5,Refinancing_Purchase of Apartments_Coops,0.14868421052631575,3.3513157894736842,0.3817265528898415,0.18980526315789473,3.310194736842105,0.38335555209067673,0.23982894736842097,3.260171052631579,0.3733484744709536,0.34777368421052635,3.1522263157894734,0.34868074867546317,0.46680789473684203,3.033192105263158,0.3155024715793262,0.7313999999999999,2.7686,0.26320421434582614,1.048621052631579,2.451378947368421,0.27426744730381086,0.0666666666666667,3.433333333333333,0.3797689764634453,0.13904761904761903,3.360952380952381,0.3628073949835333,0.18333333333333335,3.3166666666666664,0.3703307942974199,0.8947619047619045,2.6052380952380956,0.644827456176477,2.0528571428571425,1.4471428571428575,0.674162476638914,2.8166666666666664,0.6833333333333336,0.571074976027089,3.1842857142857137,0.3157142857142863,0.4932305722189935,36777908030.9335,-0.29588504122343107,14585937143.4485,0.46980065438047935,90.48744874686929,0.6353841141675777,3.6,0.45465356950992436,3.0,0.300656419530122
5,KY,LOUISVILLE,2012-07,3.2,Refinancing_Purchase of Apartments_Coops,0.16720454545454547,3.0327954545454547,0.3817265528898415,0.19873636363636368,3.0012636363636367,0.38335555209067673,0.24646136363636365,2.9535386363636364,0.3733484744709536,0.34024999999999994,2.85975,0.34868074867546317,0.4535545454545455,2.7464454545454546,0.3155024715793262,0.7302181818181818,2.4697818181818185,0.26320421434582614,1.0653181818181816,2.134681818181819,0.27426744730381086,0.06952380952380956,3.1304761904761906,0.3797689764634453,0.14571428571428574,3.0542857142857143,0.3628073949835333,0.18571428571428572,3.0142857142857142,0.3703307942974199,0.6195238095238095,2.580476190476191,0.644827456176477,1.5266666666666664,1.6733333333333338,0.674162476638914,2.217142857142857,0.9828571428571431,0.571074976027089,2.5900000000000003,0.6099999999999999,0.4932305722189935,37160101000.5239,-0.29588504122343107,11631947675.6117,0.46980065438047935,90.0868950067716,0.6353841141675777,2.7,0.45465356950992436,2.9,0.300656419530122
6,KY,LOUISVILLE,2012-09,2.89,Refinancing_Purchase of Apartments_Coops,0.15189500000000006,2.738105,0.3817265528898415,0.183625,2.706375,0.38335555209067673,0.22133750000000002,2.6686625,0.3733484744709536,0.3079875,2.5820125000000003,0.34868074867546317,0.3856325000000001,2.5043675,0.3155024715793262,0.6716749999999999,2.218325,0.26320421434582614,0.9997750000000002,1.890225,0.27426744730381086,0.07526315789473685,2.814736842105263,0.3797689764634453,0.13736842105263158,2.7526315789473683,0.3628073949835333,0.17578947368421055,2.7142105263157896,0.3703307942974199,0.6689473684210526,2.2210526315789476,0.644827456176477,1.7231578947368422,1.166842105263158,0.674162476638914,2.488421052631579,0.40157894736842126,0.571074976027089,2.8815789473684212,0.008421052631578885,0.4932305722189935,37685204803.0042,-0.29588504122343107,10740081615.3953,0.46980065438047935,89.6038877472871,0.6353841141675777,3.0,0.45465356950992436,2.8,0.300656419530122
7,KY,LOUISVILLE,2012-10,3.94,Refinancing_Purchase of Apartments_Coops,0.15320434782608702,3.786795652173913,0.3817265528898415,0.17955217391304346,3.7604478260869563,0.38335555209067673,0.21346521739130433,3.7265347826086956,0.3733484744709536,0.2717391304347827,3.6682608695652172,0.34868074867546317,0.3304891304347827,3.6095108695652174,0.3155024715793262,0.5823021739130435,3.3576978260869565,0.26320421434582614,0.9185760869565219,3.021423913043478,0.27426744730381086,0.10952380952380951,3.8304761904761904,0.3797689764634453,0.14904761904761904,3.790952380952381,0.3628073949835333,0.17952380952380956,3.7604761904761905,0.3703307942974199,0.7085714285714285,3.2314285714285713,0.644827456176477,1.7461904761904758,2.193809523809524,0.674162476638914,2.505714285714286,1.4342857142857142,0.571074976027089,2.90047619047619,1.0395238095238097,0.4932305722189935,38410438812.4053,-0.29588504122343107,11337096053.4966,0.46980065438047935,89.56768058609659,0.6353841141675777,3.0,0.45465356950992436,2.8,0.300656419530122
8,KY,LOUISVILLE,2013-07,3.395,Refinancing_Purchase of Apartments_Coops,0.12117913043478262,3.2738208695652173,0.3817265528898415,0.15611695652173913,3.238883043478261,0.38335555209067673,0.19111913043478265,3.2038808695652174,0.3733484744709536,0.232388695652174,3.162611304347826,0.34868074867546317,0.26758260869565215,3.127417391304348,0.3155024715793262,0.40307869565217386,2.991921304347826,0.26320421434582614,0.6838491304347826,2.7111508695652176,0.27426744730381086,0.020909090909090912,3.374090909090909,0.3797689764634453,0.07363636363636367,3.3213636363636363,0.3628073949835333,0.12181818181818184,3.273181818181818,0.3703307942974199,1.4031818181818183,1.9918181818181817,0.644827456176477,2.5822727272727275,0.8127272727272725,0.674162476638914,3.3072727272727276,0.08772727272727243,0.571074976027089,3.605,-0.20999999999999996,0.4932305722189935,41334062733.8549,-0.29588504122343107,10216278752.7557,0.46980065438047935,88.920473853359,0.6353841141675777,2.6,0.45465356950992436,2.2,0.300656419530122
9,KY,LOUISVILLE,2014-04,3.83,Refinancing_Purchase of Apartments_Coops,0.08864000000000001,3.7413600000000002,0.3817265528898415,0.120115,3.709885,0.38335555209067673,0.1517,3.6783,0.3733484744709536,0.1918625,3.6381375,0.34868074867546317,0.227495,3.602505,0.3155024715793262,0.32422500000000004,3.505775,0.26320421434582614,0.550005,3.279995,0.27426744730381086,0.023333333333333345,3.8066666666666666,0.3797689764634453,0.05333333333333336,3.776666666666667,0.3628073949835333,0.10761904761904763,3.7223809523809526,0.3703307942974199,1.7009523809523805,2.1290476190476193,0.644827456176477,2.705238095238095,1.1247619047619049,0.674162476638914,3.265238095238095,0.5647619047619052,0.571074976027089,3.5176190476190476,0.3123809523809524,0.4932305722189935,44462292713.4678,-0.29588504122343107,10121843859.6075,0.46980065438047935,85.3165844012547,0.6353841141675777,3.4,0.45465356950992436,2.0,0.300656419530122
