,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(4),Corr with auto_vol(4),student_vol(-2),Corr with student_vol(-2),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(2),Corr with mortgage 30-89(2),mortgage 90(4),Corr with mortgage 90(4),long,lat
21,2014-08,MA,BOSTON,2014-08,3.9,"(-71.090981, 42.269746999999995)",10640.36,Refinancing_Purchase of Apartments_Coops,0.090785,0.17474578436987426,0.121725,0.17319490887999028,0.15602,0.16653126816811015,0.19527250000000002,0.1634433609414012,0.23465000000000003,0.14928456522141023,0.32965500000000003,0.115271010599568,0.55889,0.0860839728139535,0.030000000000000006,0.19448421231985377,0.0523809523809524,0.15241302476963972,0.10714285714285714,0.12270219433650917,1.6314285714285717,0.08272000770874241,2.42,0.16842994956726104,2.9366666666666665,0.17877940076532645,3.2009523809523808,0.16361528688591925,45241950015.4561,-0.23341530976839303,10121843859.6075,0.21172850449743794,82.56600445924391,0.167776040015088,1.9,0.26531640791608124,2.1,0.2816535127532796,-71.090981,42.269746999999995
22,2014-09,MA,BOSTON,2014-09,3.7,"(-71.2573, 42.109353999999996)",49467.65,Refinancing_Purchase of Apartments_Coops,0.09027272727272727,0.17474578436987426,0.12087045454545454,0.17319490887999028,0.15410454545454544,0.16653126816811015,0.19699999999999998,0.1634433609414012,0.23403181818181817,0.14928456522141023,0.32999090909090917,0.115271010599568,0.5770545454545455,0.0860839728139535,0.01142857142857143,0.19448421231985377,0.04380952380952382,0.15241302476963972,0.10952380952380954,0.12270219433650917,1.7738095238095242,0.08272000770874241,2.5342857142857147,0.16842994956726104,3.0133333333333328,0.17877940076532645,3.26,0.16361528688591925,45667781053.6763,-0.23341530976839303,10638305940.4607,0.21172850449743794,82.11515832772571,0.167776040015088,1.8,0.26531640791608124,2.1,0.2816535127532796,-71.2573,42.109353999999996
23,2014-10,MA,BOSTON,2014-10,3.87,"(-71.103711, 42.334367)",22740.285,Refinancing_Purchase of Apartments_Coops,0.09059565217391304,0.17474578436987426,0.11953260869565213,0.17319490887999028,0.15351739130434783,0.16653126816811015,0.1974043478260869,0.1634433609414012,0.2313760869565217,0.14928456522141023,0.3236195652173913,0.115271010599568,0.5523869565217392,0.0860839728139535,0.020909090909090912,0.19448421231985377,0.05045454545454548,0.15241302476963972,0.10454545454545458,0.12270219433650917,1.5459090909090911,0.08272000770874241,2.304090909090909,0.16842994956726104,2.7731818181818184,0.17877940076532645,3.039999999999999,0.16361528688591925,45758876905.2845,-0.23341530976839303,11117378455.0815,0.21172850449743794,81.9669757663089,0.167776040015088,1.9,0.26531640791608124,2.0,0.2816535127532796,-71.103711,42.334367
24,2014-12,MA,BOSTON,2014-12,3.4,"(-71.0596, 42.3605)",12586.74,Refinancing_Purchase of Apartments_Coops,0.1101,0.17474578436987426,0.1330809523809524,0.17319490887999028,0.16305,0.16653126816811015,0.20744285714285715,0.1634433609414012,0.2446071428571429,0.14928456522141023,0.34302142857142864,0.115271010599568,0.6021190476190476,0.0860839728139535,0.02500000000000001,0.19448421231985377,0.1063636363636364,0.15241302476963972,0.21454545454545454,0.12270219433650917,1.64,0.08272000770874241,2.2072727272727275,0.16842994956726104,2.5504545454545453,0.17877940076532645,2.8331818181818185,0.16361528688591925,47036055605.935,-0.23341530976839303,10950177839.1879,0.21172850449743794,81.06604477988621,0.167776040015088,1.8,0.26531640791608124,1.8,0.2816535127532796,-71.0596,42.3605
25,2015-02,MA,BOSTON,2015-02,3.95,"(-71.13975, 42.273893)",190760.57,Refinancing_Purchase of Apartments_Coops,0.11784999999999998,0.17474578436987426,0.13764249999999997,0.17319490887999028,0.17207499999999998,0.16653126816811015,0.2121925,0.1634433609414012,0.25842,0.14928456522141023,0.37596500000000005,0.115271010599568,0.6601375,0.0860839728139535,0.017894736842105265,0.19448421231985377,0.07105263157894741,0.15241302476963972,0.22421052631578947,0.12270219433650917,1.472631578947368,0.08272000770874241,1.9752631578947366,0.16842994956726104,2.3384210526315794,0.17877940076532645,2.566315789473684,0.16361528688591925,48997735451.5931,-0.23341530976839303,14245911418.8887,0.21172850449743794,82.08517590205541,0.167776040015088,1.4,0.26531640791608124,1.7,0.2816535127532796,-71.13975,42.273893
26,2015-06,MA,BOSTON,2015-06,3.35,"(-71.097441, 42.331587)",21223.88,Refinancing_Purchase of Apartments_Coops,0.12293636363636364,0.17474578436987426,0.14681590909090908,0.17319490887999028,0.1858840909090909,0.16653126816811015,0.23472954545454539,0.1634433609414012,0.2827113636363637,0.14928456522141023,0.43974545454545466,0.115271010599568,0.7702659090909093,0.0860839728139535,0.007727272727272728,0.19448421231985377,0.08681818181818185,0.15241302476963972,0.2754545454545455,0.12270219433650917,1.6836363636363636,0.08272000770874241,2.3636363636363638,0.16842994956726104,2.8454545454545452,0.17877940076532645,3.1118181818181814,0.16361528688591925,48752987466.2114,-0.23341530976839303,11835194000.8273,0.21172850449743794,82.122236078369,0.167776040015088,1.9,0.26531640791608124,1.6,0.2816535127532796,-71.097441,42.331587
27,2015-11,MA,BOSTON,2015-11,3.8,"(-71.105968, 42.326484)",10305.71,Refinancing_Purchase of Apartments_Coops,0.13066666666666668,0.17474578436987426,0.1559214285714286,0.17319490887999028,0.20844761904761913,0.16653126816811015,0.286702380952381,0.1634433609414012,0.3709714285714286,0.14928456522141023,0.6063738095238096,0.115271010599568,0.9343738095238093,0.0860839728139535,0.07105263157894738,0.19448421231985377,0.32789473684210524,0.15241302476963972,0.47684210526315784,0.12270219433650917,1.6710526315789473,0.08272000770874241,2.2631578947368416,0.16842994956726104,2.6863157894736847,0.17877940076532645,3.03,0.16361528688591925,48187387172.2131,-0.23341530976839303,11492007418.0579,0.21172850449743794,81.7923503982947,0.167776040015088,2.0,0.26531640791608124,1.4,0.2816535127532796,-71.105968,42.326484
28,2015-12,MA,BOSTON,2015-12,3.58,"(-70.5448, 44.214)",114527.02,Refinancing_Purchase of Apartments_Coops,0.2286238095238095,0.17474578436987426,0.289352380952381,0.17319490887999028,0.3523071428571429,0.16653126816811015,0.44092857142857156,0.1634433609414012,0.5332357142857143,0.14928456522141023,0.7638285714285715,0.115271010599568,1.0841380952380955,0.0860839728139535,0.17181818181818184,0.19448421231985377,0.4990909090909091,0.15241302476963972,0.6536363636363638,0.12270219433650917,1.6986363636363635,0.08272000770874241,2.2427272727272736,0.16842994956726104,2.6072727272727274,0.17877940076532645,2.97,0.16361528688591925,48887248013.451,-0.23341530976839303,11758109185.709,0.21172850449743794,82.89218119322959,0.167776040015088,1.7,0.26531640791608124,1.3,0.2816535127532796,-70.5448,44.214
29,2016-01,MA,BOSTON,2016-01,3.48,"(-71.09039, 42.415453)",36465.5,Refinancing_Purchase of Apartments_Coops,0.36607999999999996,0.17474578436987426,0.387725,0.17319490887999028,0.42545,0.16653126816811015,0.5163949999999999,0.1634433609414012,0.6195525000000001,0.14928456522141023,0.8560224999999999,0.115271010599568,1.1534299999999997,0.0860839728139535,0.22736842105263158,0.19448421231985377,0.43473684210526314,0.15241302476963972,0.5431578947368422,0.12270219433650917,1.5184210526315787,0.08272000770874241,2.085263157894737,0.16842994956726104,2.4889473684210524,0.17877940076532645,2.8584210526315785,0.16361528688591925,49276189942.4712,-0.23341530976839303,10798655053.3939,0.21172850449743794,81.36742750908279,0.167776040015088,1.6,0.26531640791608124,1.3,0.2816535127532796,-71.09039,42.415453
30,2016-07,MA,BOSTON,2016-07,4.54,"(-71.07476120000001, 42.32441729999999)",32214.78,Refinancing_Purchase of Apartments_Coops,0.41380476190476195,0.17474578436987426,0.43819285714285716,0.17319490887999028,0.4828833333333333,0.16653126816811015,0.5734595238095239,0.1634433609414012,0.6963095238095237,0.14928456522141023,0.9990666666666668,0.115271010599568,1.31707619047619,0.0860839728139535,0.2635000000000001,0.19448421231985377,0.4040000000000001,0.15241302476963972,0.5135000000000001,0.12270219433650917,1.0715,0.08272000770874241,1.504,0.16842994956726104,1.8224999999999998,0.17877940076532645,2.227,0.16361528688591925,49971382532.5922,-0.23341530976839303,11703539581.608,0.21172850449743794,83.5754036116387,0.167776040015088,1.6,0.26531640791608124,1.2,0.2816535127532796,-71.07476120000001,42.32441729999999
31,2016-09,MA,BOSTON,2016-09,3.05,"(-71.124571, 42.252897)",129201.06,Refinancing_Purchase of Apartments_Coops,0.42159363636363634,0.17474578436987426,0.4495609090909092,0.17319490887999028,0.5270018181818182,0.16653126816811015,0.6625254545454545,0.1634433609414012,0.8496804545454547,0.14928456522141023,1.2471445454545458,0.115271010599568,1.5560313636363639,0.0860839728139535,0.1914285714285715,0.19448421231985377,0.4671428571428572,0.15241302476963972,0.5933333333333333,0.12270219433650917,1.178095238095238,0.08272000770874241,1.6304761904761906,0.16842994956726104,2.0152380952380957,0.17877940076532645,2.350476190476191,0.16361528688591925,49588706606.1033,-0.23341530976839303,11531266279.4831,0.21172850449743794,85.2359522201137,0.167776040015088,1.5,0.26531640791608124,1.1,0.2816535127532796,-71.124571,42.252897
