,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(-3),Corr with student_vol(-3),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89,Corr with mortgage 30-89,mortgage 90(-4),Corr with mortgage 90(-4)
10,TX,DALLAS,2012-12,3.28,Refinancing_Purchase of Apartments_Coops,0.1631578947368421,3.116842105263158,0.28161368854834906,0.1875157894736842,3.0924842105263157,0.283579677103697,0.21092631578947374,3.069073684210526,0.2794789512790213,0.2552894736842105,3.0247105263157894,0.2716796659099807,0.30947368421052623,2.9705263157894737,0.26180973146340525,0.5145657894736843,2.7654342105263154,0.21246624538684983,0.8483157894736841,2.4316842105263157,0.17880451618922472,0.039500000000000014,3.2405,0.2897599167453914,0.11950000000000005,3.1605,0.26554866660483334,0.1585,3.1214999999999997,0.2650609673432728,0.6960000000000001,2.5839999999999996,0.4286124585707579,1.7189999999999999,1.561,0.4442282905679089,2.4675000000000002,0.8124999999999996,0.34689981100346995,2.8835,0.39649999999999963,0.29498447988425414,39298206327.5877,0.09651396173314118,11631947675.6117,-0.42258453397629464,88.920473853359,-0.23211980438079644,4.2,-0.1927372705444632,2.8,-0.08815367459337424
11,TX,DALLAS,2013-01,2.49,Refinancing_Purchase of Apartments_Coops,0.16043181818181818,2.329568181818182,0.28161368854834906,0.17947272727272726,2.3105272727272728,0.283579677103697,0.20497272727272725,2.285027272727273,0.2794789512790213,0.2497954545454545,2.240204545454546,0.2716796659099807,0.30261363636363625,2.1873863636363637,0.26180973146340525,0.48810454545454546,2.001895454545455,0.21246624538684983,0.8142727272727271,1.675727272727273,0.17880451618922472,0.05190476190476192,2.4380952380952383,0.2897599167453914,0.10761904761904766,2.3823809523809527,0.26554866660483334,0.14523809523809525,2.344761904761905,0.2650609673432728,0.8052380952380951,1.6847619047619051,0.4286124585707579,1.9147619047619049,0.5752380952380953,0.4442282905679089,2.681428571428571,-0.19142857142857084,0.34689981100346995,3.0804761904761913,-0.590476190476191,0.29498447988425414,40395555554.9932,0.09651396173314118,12022315813.7363,-0.42258453397629464,86.5850023909696,-0.23211980438079644,4.2,-0.1927372705444632,2.8,-0.08815367459337424
12,TX,DALLAS,2013-04,2.75,Refinancing_Purchase of Apartments_Coops,0.1539047619047619,2.5960952380952382,0.28161368854834906,0.17210476190476193,2.577895238095238,0.283579677103697,0.19953333333333334,2.550466666666667,0.2794789512790213,0.24005714285714277,2.5099428571428573,0.2716796659099807,0.27714285714285714,2.472857142857143,0.26180973146340525,0.4360190476190476,2.3139809523809522,0.21246624538684983,0.7168333333333334,2.0331666666666663,0.17880451618922472,0.049090909090909116,2.7009090909090907,0.2897599167453914,0.09409090909090913,2.6559090909090908,0.26554866660483334,0.12454545454545456,2.6254545454545455,0.2650609673432728,0.7104545454545454,2.0395454545454546,0.4286124585707579,1.7590909090909093,0.9909090909090907,0.4442282905679089,2.5500000000000003,0.19999999999999973,0.34689981100346995,2.9327272727272726,-0.18272727272727263,0.29498447988425414,41471481477.9035,0.09651396173314118,11154944519.578999,-0.42258453397629464,90.32258801944451,-0.23211980438079644,3.3,-0.1927372705444632,2.7,-0.08815367459337424
13,TX,DALLAS,2013-05,3.57,Refinancing_Purchase of Apartments_Coops,0.1435047619047619,3.426495238095238,0.28161368854834906,0.1638380952380952,3.4061619047619045,0.283579677103697,0.19670952380952378,3.3732904761904763,0.2794789512790213,0.23396000000000003,3.3360399999999997,0.2716796659099807,0.27416904761904765,3.2958309523809524,0.26180973146340525,0.42137333333333327,3.1486266666666665,0.21246624538684983,0.6936104761904763,2.8763895238095234,0.17880451618922472,0.020454545454545458,3.5495454545454543,0.2897599167453914,0.08090909090909093,3.489090909090909,0.26554866660483334,0.11863636363636366,3.451363636363636,0.2650609673432728,0.840909090909091,2.7290909090909086,0.4286124585707579,1.9281818181818182,1.6418181818181816,0.4442282905679089,2.7286363636363635,0.8413636363636363,0.34689981100346995,3.112727272727273,0.45727272727272705,0.29498447988425414,41334062733.8549,0.09651396173314118,11080080767.5225,-0.42258453397629464,88.1059676388142,-0.23211980438079644,3.4,-0.1927372705444632,2.7,-0.08815367459337424
14,TX,DALLAS,2013-12,4.43,Refinancing_Purchase of Apartments_Coops,0.10022500000000001,4.329775,0.28161368854834906,0.1273025,4.3026975,0.283579677103697,0.16723,4.26277,0.2794789512790213,0.2127325,4.2172675,0.2716796659099807,0.24389749999999996,4.1861025,0.26180973146340525,0.34639499999999995,4.0836049999999995,0.21246624538684983,0.579045,3.850955,0.17880451618922472,0.019047619047619053,4.410952380952381,0.2897599167453914,0.09523809523809526,4.334761904761905,0.26554866660483334,0.13285714285714287,4.297142857142857,0.2650609673432728,1.5761904761904764,2.8538095238095234,0.4286124585707579,2.901904761904762,1.5280952380952377,0.4442282905679089,3.6266666666666674,0.8033333333333323,0.34689981100346995,3.889047619047619,0.5409523809523806,0.29498447988425414,44555116847.5878,0.09651396173314118,10216278752.7557,-0.42258453397629464,80.910251046009,-0.23211980438079644,3.7,-0.1927372705444632,2.1,-0.08815367459337424
15,TX,DALLAS,2014-04,4.0,Refinancing_Purchase of Apartments_Coops,0.08864000000000001,3.91136,0.28161368854834906,0.120115,3.879885,0.283579677103697,0.1517,3.8483,0.2794789512790213,0.1918625,3.8081375,0.2716796659099807,0.227495,3.7725049999999998,0.26180973146340525,0.32422500000000004,3.675775,0.21246624538684983,0.550005,3.449995,0.17880451618922472,0.023333333333333345,3.9766666666666666,0.2897599167453914,0.05333333333333336,3.9466666666666668,0.26554866660483334,0.10761904761904763,3.8923809523809525,0.2650609673432728,1.7009523809523805,2.2990476190476192,0.4286124585707579,2.705238095238095,1.2947619047619048,0.4442282905679089,3.265238095238095,0.7347619047619052,0.34689981100346995,3.5176190476190476,0.48238095238095235,0.29498447988425414,44931729222.7983,0.09651396173314118,9438159522.248821,-0.42258453397629464,81.64661519553,-0.23211980438079644,2.8,-0.1927372705444632,2.2,-0.08815367459337424
16,TX,DALLAS,2014-10,3.69,Refinancing_Purchase of Apartments_Coops,0.09059565217391304,3.599404347826087,0.28161368854834906,0.11953260869565213,3.570467391304348,0.283579677103697,0.15351739130434783,3.536482608695652,0.2794789512790213,0.1974043478260869,3.492595652173913,0.2716796659099807,0.2313760869565217,3.4586239130434784,0.26180973146340525,0.3236195652173913,3.3663804347826085,0.21246624538684983,0.5523869565217392,3.137613043478261,0.17880451618922472,0.020909090909090912,3.669090909090909,0.2897599167453914,0.05045454545454548,3.6395454545454546,0.26554866660483334,0.10454545454545458,3.5854545454545454,0.2650609673432728,1.5459090909090911,2.1440909090909086,0.4286124585707579,2.304090909090909,1.3859090909090908,0.4442282905679089,2.7731818181818184,0.9168181818181815,0.34689981100346995,3.039999999999999,0.6500000000000008,0.29498447988425414,45667781053.6763,0.09651396173314118,10638305940.4607,-0.42258453397629464,80.33849809561521,-0.23211980438079644,3.1,-0.1927372705444632,1.9,-0.08815367459337424
17,TX,DALLAS,2015-05,3.74,Refinancing_Purchase of Apartments_Coops,0.12315789473684212,3.6168421052631583,0.28161368854834906,0.14795,3.5920500000000004,0.283579677103697,0.1842289473684211,3.555771052631579,0.2794789512790213,0.2296,3.5104,0.2716796659099807,0.2795368421052632,3.460463157894737,0.26180973146340525,0.41659473684210524,3.3234052631578948,0.21246624538684983,0.7346236842105265,3.0053763157894737,0.17880451618922472,0.013000000000000001,3.7270000000000003,0.2897599167453914,0.07950000000000002,3.6605000000000003,0.26554866660483334,0.24100000000000002,3.499,0.2650609673432728,1.5385000000000002,2.2015000000000002,0.4286124585707579,2.1975000000000002,1.5425,0.4442282905679089,2.692,1.048,0.34689981100346995,2.9550000000000005,0.7849999999999997,0.29498447988425414,48836554747.323,0.09651396173314118,11837215038.8922,-0.42258453397629464,82.89218119322959,-0.23211980438079644,2.6,-0.1927372705444632,2.0,-0.08815367459337424
18,TX,DALLAS,2015-06,3.48,Refinancing_Purchase of Apartments_Coops,0.12293636363636364,3.357063636363636,0.28161368854834906,0.14681590909090908,3.333184090909091,0.283579677103697,0.1858840909090909,3.294115909090909,0.2794789512790213,0.23472954545454539,3.2452704545454547,0.2716796659099807,0.2827113636363637,3.1972886363636364,0.26180973146340525,0.43974545454545466,3.0402545454545455,0.21246624538684983,0.7702659090909093,2.7097340909090906,0.17880451618922472,0.007727272727272728,3.472272727272727,0.2897599167453914,0.08681818181818185,3.393181818181818,0.26554866660483334,0.2754545454545455,3.2045454545454546,0.2650609673432728,1.6836363636363636,1.7963636363636364,0.4286124585707579,2.3636363636363638,1.1163636363636362,0.4442282905679089,2.8454545454545452,0.6345454545454547,0.34689981100346995,3.1118181818181814,0.3681818181818186,0.29498447988425414,49379202635.7798,0.09651396173314118,12019442988.8631,-0.42258453397629464,81.36742750908279,-0.23211980438079644,2.4,-0.1927372705444632,1.9,-0.08815367459337424
19,TX,DALLAS,2015-10,3.375,Refinancing_Purchase of Apartments_Coops,0.13160454545454547,3.2433954545454546,0.28161368854834906,0.15531363636363638,3.2196863636363635,0.283579677103697,0.19451136363636365,3.1804886363636364,0.2794789512790213,0.2514522727272726,3.1235477272727272,0.2716796659099807,0.32135909090909087,3.053640909090909,0.26180973146340525,0.5284272727272726,2.8465727272727275,0.21246624538684983,0.8378659090909092,2.537134090909091,0.17880451618922472,0.014285714285714287,3.3607142857142858,0.2897599167453914,0.11380952380952382,3.261190476190476,0.26554866660483334,0.26333333333333336,3.111666666666667,0.2650609673432728,1.3857142857142857,1.9892857142857143,0.4286124585707579,2.0699999999999994,1.3050000000000006,0.4442282905679089,2.5028571428571427,0.8721428571428573,0.34689981100346995,2.8880952380952376,0.4869047619047624,0.29498447988425414,48154770296.6926,0.09651396173314118,11834405659.8436,-0.42258453397629464,83.80897781081251,-0.23211980438079644,3.0,-0.1927372705444632,1.6,-0.08815367459337424
20,TX,DALLAS,2015-11,3.56,Refinancing_Purchase of Apartments_Coops,0.13066666666666668,3.4293333333333336,0.28161368854834906,0.1559214285714286,3.4040785714285713,0.283579677103697,0.20844761904761913,3.351552380952381,0.2794789512790213,0.286702380952381,3.273297619047619,0.2716796659099807,0.3709714285714286,3.1890285714285715,0.26180973146340525,0.6063738095238096,2.9536261904761902,0.21246624538684983,0.9343738095238093,2.625626190476191,0.17880451618922472,0.07105263157894738,3.488947368421053,0.2897599167453914,0.32789473684210524,3.232105263157895,0.26554866660483334,0.47684210526315784,3.0831578947368423,0.2650609673432728,1.6710526315789473,1.8889473684210527,0.4286124585707579,2.2631578947368416,1.2968421052631585,0.4442282905679089,2.6863157894736847,0.8736842105263154,0.34689981100346995,3.03,0.5300000000000002,0.29498447988425414,48927223434.2447,0.09651396173314118,10986955735.8103,-0.42258453397629464,85.06205357591242,-0.23211980438079644,2.8,-0.1927372705444632,1.6,-0.08815367459337424
21,TX,DALLAS,2016-01,3.35,Refinancing_Purchase of Apartments_Coops,0.36607999999999996,2.9839200000000003,0.28161368854834906,0.387725,2.962275,0.283579677103697,0.42545,2.92455,0.2794789512790213,0.5163949999999999,2.8336050000000004,0.2716796659099807,0.6195525000000001,2.7304475,0.26180973146340525,0.8560224999999999,2.4939775,0.21246624538684983,1.1534299999999997,2.1965700000000004,0.17880451618922472,0.22736842105263158,3.1226315789473684,0.2897599167453914,0.43473684210526314,2.915263157894737,0.26554866660483334,0.5431578947368422,2.806842105263158,0.2650609673432728,1.5184210526315787,1.8315789473684214,0.4286124585707579,2.085263157894737,1.264736842105263,0.4442282905679089,2.4889473684210524,0.8610526315789477,0.34689981100346995,2.8584210526315785,0.49157894736842156,0.29498447988425414,48887248013.451,0.09651396173314118,11758109185.709,-0.42258453397629464,84.0267577476249,-0.23211980438079644,3.1,-0.1927372705444632,1.5,-0.08815367459337424
22,TX,DALLAS,2016-02,3.28,Refinancing_Purchase of Apartments_Coops,0.3714619047619048,2.908538095238095,0.28161368854834906,0.39233095238095245,2.887669047619047,0.283579677103697,0.43129761904761904,2.8487023809523806,0.2794789512790213,0.5186452380952381,2.761354761904762,0.2716796659099807,0.6227190476190477,2.657280952380952,0.26180973146340525,0.8697642857142857,2.4102357142857143,0.21246624538684983,1.1407690476190477,2.1392309523809523,0.17880451618922472,0.25600000000000006,3.0239999999999996,0.2897599167453914,0.445,2.835,0.26554866660483334,0.534,2.7459999999999996,0.2650609673432728,1.222,2.058,0.4286124585707579,1.7794999999999999,1.5005,0.4442282905679089,2.1990000000000003,1.0809999999999995,0.34689981100346995,2.623,0.6569999999999996,0.29498447988425414,49276189942.4712,0.09651396173314118,10798655053.3939,-0.42258453397629464,85.2359522201137,-0.23211980438079644,2.6,-0.1927372705444632,1.5,-0.08815367459337424
23,TX,DALLAS,2016-03,3.75,Refinancing_Purchase of Apartments_Coops,0.3739333333333333,3.3760666666666665,0.28161368854834906,0.39734047619047613,3.352659523809524,0.283579677103697,0.43639523809523806,3.313604761904762,0.2794789512790213,0.5204357142857143,3.229564285714286,0.2716796659099807,0.632,3.118,0.26180973146340525,0.9009761904761905,2.8490238095238096,0.21246624538684983,1.2156690476190475,2.5343309523809525,0.17880451618922472,0.2531818181818182,3.496818181818182,0.2897599167453914,0.47,3.2800000000000002,0.26554866660483334,0.6563636363636364,3.0936363636363637,0.2650609673432728,1.3759090909090912,2.374090909090909,0.4286124585707579,1.889090909090909,1.860909090909091,0.4442282905679089,2.2759090909090913,1.4740909090909087,0.34689981100346995,2.6845454545454546,1.0654545454545454,0.29498447988425414,49206523977.8161,0.09651396173314118,13039171751.3192,-0.42258453397629464,85.1896726255448,-0.23211980438079644,2.4,-0.1927372705444632,1.4,-0.08815367459337424
24,TX,DALLAS,2016-04,3.88,Refinancing_Purchase of Apartments_Coops,0.38031428571428566,3.499685714285714,0.28161368854834906,0.39864523809523805,3.481354761904762,0.283579677103697,0.4373976190476192,3.4426023809523807,0.2794789512790213,0.5229452380952381,3.3570547619047617,0.2716796659099807,0.6327499999999999,3.24725,0.26180973146340525,0.9025404761904764,2.9774595238095234,0.21246624538684983,1.2222214285714286,2.6577785714285715,0.17880451618922472,0.18761904761904763,3.6923809523809523,0.2897599167453914,0.37238095238095237,3.5076190476190474,0.26554866660483334,0.5557142857142858,3.324285714285714,0.2650609673432728,1.2580952380952382,2.6219047619047617,0.4286124585707579,1.8052380952380953,2.0747619047619046,0.4442282905679089,2.2104761904761907,1.6695238095238092,0.34689981100346995,2.6233333333333335,1.2566666666666664,0.29498447988425414,49692544708.3448,0.09651396173314118,11404853913.5663,-0.42258453397629464,87.39008859346599,-0.23211980438079644,2.2,-0.1927372705444632,1.4,-0.08815367459337424
25,TX,DALLAS,2016-05,3.83,Refinancing_Purchase of Apartments_Coops,0.38527368421052627,3.444726315789474,0.28161368854834906,0.4053315789473685,3.4246684210526315,0.283579677103697,0.4424947368421052,3.387505263157895,0.2794789512790213,0.5332263157894737,3.2967736842105264,0.2716796659099807,0.6455710526315791,3.184428947368421,0.26180973146340525,0.9348736842105263,2.895126315789474,0.21246624538684983,1.2675078947368421,2.562492105263158,0.17880451618922472,0.2261904761904762,3.603809523809524,0.2897599167453914,0.4185714285714286,3.4114285714285715,0.26554866660483334,0.5914285714285713,3.238571428571429,0.2650609673432728,1.3004761904761903,2.52952380952381,0.4286124585707579,1.8061904761904766,2.0238095238095237,0.4442282905679089,2.2166666666666663,1.6133333333333337,0.34689981100346995,2.627619047619048,1.202380952380952,0.29498447988425414,50596067254.1766,0.09651396173314118,11240513229.2606,-0.42258453397629464,88.1942388876454,-0.23211980438079644,2.4,-0.1927372705444632,1.4,-0.08815367459337424
