,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(3),Corr with student_vol(3),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89,Corr with mortgage 30-89,mortgage 90,Corr with mortgage 90,long,lat
0,2013-05,WI,RACINE,2013-05,2.9,"(-87.79848299999999, 42.725604)",3641.19,Refinancing_Purchase of Apartments_Coops,0.1435047619047619,-0.34496260386296784,0.1638380952380952,-0.33963751496237315,0.19670952380952378,-0.33974864525553744,0.23396000000000003,-0.3358076539755712,0.27416904761904765,-0.33638691801171633,0.42137333333333327,-0.3690283194556114,0.6936104761904763,-0.3866900418639152,0.020454545454545458,-0.3154286781644917,0.08090909090909093,-0.3317892466034328,0.11863636363636366,-0.3140548422669436,0.840909090909091,0.5049372813667777,1.9281818181818182,0.562774796942866,2.7286363636363635,0.33855118827625186,3.112727272727273,0.2505469540422419,39298206327.5877,0.34329499713728673,10210246554.7955,0.7457406234565823,91.578064558499,-0.9834533189309579,2.5,-0.9842029270990604,1.9,0.4400552114114243,-87.79848299999999,42.725604
1,2013-07,WI,RACINE,2013-07,3.72,"(-87.784376, 42.773819)",30978.87,Refinancing_Purchase of Apartments_Coops,0.12117913043478262,-0.34496260386296784,0.15611695652173913,-0.33963751496237315,0.19111913043478265,-0.33974864525553744,0.232388695652174,-0.3358076539755712,0.26758260869565215,-0.33638691801171633,0.40307869565217386,-0.3690283194556114,0.6838491304347826,-0.3866900418639152,0.020909090909090912,-0.3154286781644917,0.07363636363636367,-0.3317892466034328,0.12181818181818184,-0.3140548422669436,1.4031818181818183,0.5049372813667777,2.5822727272727275,0.562774796942866,3.3072727272727276,0.33855118827625186,3.605,0.2505469540422419,40995097959.5386,0.34329499713728673,9473893018.88319,0.7457406234565823,88.920473853359,-0.9834533189309579,2.1,-0.9842029270990604,2.0,0.4400552114114243,-87.784376,42.773819
2,2013-09,WI,RACINE,2013-09,3.94,"(-87.790027, 42.703223)",14774.335,Refinancing_Purchase of Apartments_Coops,0.11272380952380952,-0.34496260386296784,0.14323238095238094,-0.33963751496237315,0.18057476190476196,-0.33974864525553744,0.22133904761904755,-0.3358076539755712,0.2531785714285715,-0.33638691801171633,0.38033809523809525,-0.3690283194556114,0.6526857142857143,-0.3866900418639152,0.017500000000000005,-0.3154286781644917,0.04150000000000001,-0.3317892466034328,0.11850000000000002,-0.3140548422669436,1.5959999999999999,0.5049372813667777,2.8095,0.562774796942866,3.526,0.33855118827625186,3.7870000000000004,0.2505469540422419,41471481477.9035,0.34329499713728673,9402239044.86975,0.7457406234565823,88.29263433660921,-0.9834533189309579,2.1,-0.9842029270990604,1.8,0.4400552114114243,-87.790027,42.703223
3,2014-09,WI,RACINE,2014-09,5.33,"(-87.789998, 42.719412)",8472.69,Refinancing_Purchase of Apartments_Coops,0.09027272727272727,-0.34496260386296784,0.12087045454545454,-0.33963751496237315,0.15410454545454544,-0.33974864525553744,0.19699999999999998,-0.3358076539755712,0.23403181818181817,-0.33638691801171633,0.32999090909090917,-0.3690283194556114,0.5770545454545455,-0.3866900418639152,0.01142857142857143,-0.3154286781644917,0.04380952380952382,-0.3317892466034328,0.10952380952380954,-0.3140548422669436,1.7738095238095242,0.5049372813667777,2.5342857142857147,0.562774796942866,3.0133333333333328,0.33855118827625186,3.26,0.2505469540422419,44931729222.7983,0.34329499713728673,14245911418.8887,0.7457406234565823,82.11515832772571,-0.9834533189309579,1.7,-0.9842029270990604,2.1,0.4400552114114243,-87.789998,42.719412
4,2017-10,WI,RACINE,2017-10,3.34,"(-87.7825, 42.7261)",55826.87,Refinancing_Purchase of Apartments_Coops,1.1834895238095235,-0.34496260386296784,1.2040609090909093,-0.33963751496237315,1.2385486363636362,-0.33974864525553744,1.287584090909091,-0.3358076539755712,1.3607931818181818,-0.33638691801171633,1.541957272727273,-0.3690283194556114,1.8208568181818179,-0.3866900418639152,0.9957142857142858,-0.3154286781644917,1.2495238095238093,-0.3317892466034328,1.3976190476190478,-0.3140548422669436,1.9809523809523806,0.5049372813667777,2.3600000000000003,0.562774796942866,2.649047619047619,0.33855118827625186,2.8780952380952383,0.2505469540422419,47520522623.6854,0.34329499713728673,11226317067.5623,0.7457406234565823,88.94830277813108,-0.9834533189309579,2.3,-0.9842029270990604,0.9,0.4400552114114243,-87.7825,42.7261
